OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
In stide of boundes he a pileer sette.,"In stede of boundes,° he a piler° sette.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2118,,10,10,In stide of boundes he a pileer sette,In stede of boundes he a piler sette,u Su S ux S u Su Sx,u Su S uS u S ux Sx,in@prep stede@n1 of@prep bounde@n%pl he@pron1%nom a@indef_art pilere@n setten@v%pt_3,in@prep stede@n1 of@prep bounde@n%pl he@pron1%nom a@indef_art pilere@n setten@v%pt_3,
A lemman hadde this noble champioun,A lemman° had this noble champioun,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2119,,10,10,A lemman hadde this noble champioun,A lemman had this noble champioun,u Su Sx u Su SuS,u Su S u Su SuS,a@indef_art lemman@n haven@v%pt_3 this@gram_adj noble@adj champioun@n,a@indef_art lemman@n haven@v%pt_3 this@gram_adj noble@adj champioun@n,
"That highte Dianira, fressh as May;","That highte° Dianira, fresh as May;",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2120,,10,10,That highte Dianira fressh as May,That highte Dianira fresh as May,u Su SuSu S u S,u Su SuSu S u S,that@pron hoten@v1%pt_3 dianira@n#propn fresh@adj as@conj mai@n2,that@pron hoten@v1%pt_3 dianira@n#propn fresh@adj as@conj mai@n2,
And as thise clerkes maken mencioun,"And, as thise clerkes maken mencioun,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2121,,10,10,And as thise clerkes maken mencioun,And as thise clerkes maken mencioun,u S ux Su Su SuS,u S ux Su Su SuS,and@conj as@conj these@gram_adj%pl clerk@n%pl maken@v1%pr_pl mencioun@n,and@conj as@conj these@gram_adj%pl clerk@n%pl maken@v1%pr_pl mencioun@n,
"She hath hym sent a sherte, fressh and gay.",She hath him sent a sherte° fresh and gay.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2122,,9,10,She hath hym sent a sherte fressh and gay,She hath him sent a sherte fresh and gay,S u  S u Su S u S,u S u S u Su S u S,she@pron%nom haven@v%pr_3 him@pron%obj senden@v2%ppl a@indef_art shirte@n fresh@adj and@conj gai@adj,she@pron%nom haven@v%pr_3 him@pron%obj senden@v2%ppl a@indef_art shirte@n fresh@adj and@conj gai@adj,
"Allas, this sherte -- allas and weylaway! --","Allas! this sherte, allas and weilaway!°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2123,,10,10,Allas this sherte allas and weylaway,Allas this sherte allas and weilaway,uS u Sx uS u SuS,uS u Sx uS u SuS,alas@interj this@gram_adj shirte@n --@dash alas@interj and@conj weilawai@interj --@dash,alas@interj this@gram_adj shirte@n --@dash alas@interj and@conj weilawai@interj --@dash,
Envenymed was so subtilly withalle,Envenimed° was so subtilly° withalle,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2124,,9,10,Envenymed was so subtilly withalle,Envenimed was so subtilly withalle,SuS u S uS uSx,uSuS u S uS uSx,envenimen@v%ppl ben@v%pt_3 so@adv sotilli@adv with-al@adv,envenimen@v%ppl ben@v%pt_3 so@adv sotilli@adv with-al@adv,
That er that he had wered it half a day,"That, er that he had wered° it half a day",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2125,,10,10,That er that he had wered it half a day,That er that he had wered it half a day,u S u S u Sx u S u S,u S u S u Sx u S u S,that@conj er@conj1 that@conj he@pron1%nom haven@v%pt_3 weren@v2%ppl hit@pron half@n a@indef_art dai@n,that@conj er@conj1 that@conj he@pron1%nom haven@v%pt_3 weren@v2%ppl hit@pron half@n a@indef_art dai@n,
It made his flessh al from his bones falle.,It made his flesh al from his bones falle.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2126,,10,10,It made his flessh al from his bones falle,It made his flesh al from his bones falle,u Su S u S u S ux Sx,u Su S u S u S ux Sx,hit@pron maken@v1%pt_3 his@pron1%gen flesh@n al@adv from@prep his@pron1%gen bon@n1%pl fallen@v%inf,hit@pron maken@v1%pt_3 his@pron1%gen flesh@n al@adv from@prep his@pron1%gen bon@n1%pl fallen@v%inf,
But nathelees somme clerkes hire excusen,But nathelees som clerkes hir excusen,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2127,,11,11,But nathelees somme clerkes hire excusen,But nathelees som clerkes hir excusen,u SuS ux Su Su Sux,u SuS u Su S uSu,but@conj no-the-lesse@adv som@gram_adj clerk@n%pl hire@pron2%fem_obj excusen@v%pr_pl,but@conj no-the-lesse@adv som@gram_adj clerk@n%pl hire@pron2%fem_obj excusen@v%pr_pl,
"By oon that highte Nessus, that it maked.","By oon° that highte° Nessus, that it maked;",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2128,,9,9,By oon that highte Nessus that it maked,By oon that highte Nessus that it maked, S u Su Su S u Sx, S u Su Su S u Sx,bi@prep on@pron that@pron hoten@v1%pt_3 nessus@n#propn that@pron hit@pron maken@v1%pt_3,bi@prep on@pron that@pron hoten@v1%pt_3 nessus@n#propn that@pron hit@pron maken@v1%pt_3,
"Be as be may, I wol hire noght accusen;","Be as be may, I wol hir noght accusen;",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2129,,11,11,Be as be may I wol hire noght accusen,Be as be may I wol hir noght accusen,u S u S u S ux S uSu,u S u S u S u S uSu,ben@v%pr_3 as@conj ben@v%inf mouen@v3%pr_3 ich@pron%nom willen@v%pr_1 hire@pron2%fem_obj nought@adv accusen@v%inf,ben@v%pr_3 as@conj ben@v%inf mouen@v3%pr_3 ich@pron%nom willen@v%pr_1 hire@pron2%fem_obj nought@adv accusen@v%inf,
But on his bak this sherte he wered al naked,But on his bak this sherte he wered° al naked,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2130,,10,10,But on his bak this sherte he wered al naked,But on his bak this sherte he wered al naked,u S u S u Su S xx u Sx,u S u S u Su S xx u Sx,but@conj on@prep his@pron1%gen bak@n this@gram_adj shirte@n he@pron1%nom weren@v2%pt_3 al@adv naked@adj,but@conj on@prep his@pron1%gen bak@n this@gram_adj shirte@n he@pron1%nom weren@v2%pt_3 al@adv naked@adj,
Til that his flessh was for the venym blaked.,Til that his flesh was for the venim blaked.°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2131,,10,10,Til that his flessh was for the venym blaked,Til that his flesh was for the venim blaked,u S u S u S u S uS,u S u S u S u Su Sx,til@conj that@part his@pron1%gen flesh@n ben@v%pt_3 for@prep the@def_art venim@n blaken@v%ppl,til@conj that@part his@pron1%gen flesh@n ben@v%pt_3 for@prep the@def_art venim@n blaken@v%ppl,
And whan he saugh noon oother remedye,And whan he sey° noon other remedie,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2132,DIFF,9,10,And whan he saugh noon oother remedye,And whan he sey noon other remedie,S u S u S uS uSx,u S u S u Su SuS,and@conj whan@adv&conj he@pron1%nom sen@v1%pt_3 non@gram_adj other@gram_adj remedie@n,and@conj whan@adv&conj he@pron1%nom sen@v1%pt_3 non@gram_adj other@gram_adj remedie@n,green
In hoote coles he hath hymselven raked,"In hote coles he hath himselven raked,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2133,,10,10,In hoote coles he hath hymselven raked,In hote coles he hath himselven raked,u Su Su S u Su Sx,u Su Su S u Sux Sx,in@prep hot@adj col@n2%pl he@pron1%nom haven@v%pr_3 him-self@pron raken@v1%ppl,in@prep hot@adj col@n2%pl he@pron1%nom haven@v%pr_3 him-self@pron raken@v1%ppl,
For with no venym deigned hym to dye.,For with no venim deined him° to die.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2134,DIFF,0,10,For with no venym deigned hym to dye,For with no venim deined him to die,       ,u S u Su Su S u S,for@conj with@prep no@gram_adj venim@n deinen@v1%pt_3 him@pron%obj to@part dien@v%inf,for@conj with@prep no@gram_adj venim@n deinen@v1%ppl him@pron%obj to@part dien@v%inf,green
"Thus starf this worthy, myghty Hercules.",Thus starf° this worthy mighty Hercules;,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2135,,0,0,Thus starf this worthy myghty Hercules,Thus starf this worthy mighty Hercules,     ,     ,thus@adv sterven@v%pt_3 this@gram_adj worthi@adj mighti@adj hercules@n#propn,thus@adv sterven@v%pt_3 this@gram_adj worthi@adj mighti@adj hercules@n#propn,
"Lo, who may truste on Fortune any throwe?","Lo, who may truste on fortune any throwe?°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2136,,10,10,Lo who may truste on Fortune any throwe,Lo who may truste on fortune any throwe,u S u Su S uSx u Sx,u S u Su S uSx u Sx,lo@interj who@pron%nom mouen@v3%pr_3 trusten@v%inf on@prep fortune@n#propn ani@gram_adj throu@n1,lo@interj who@pron%nom mouen@v3%pr_3 trusten@v%inf on@prep fortune@n#propn ani@gram_adj throu@n1,
For hym that folweth al this world of prees,"For him that folweth al this world of prees,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2137,,9,10,For hym that folweth al this world of prees,For him that folweth al this world of prees,S  u Su S u S u S,u S u Su S u S u S,for@conj him@pron%obj that@pron folwen@v%pr_3 al@gram_adj this@gram_adj world@n of@prep presse@n,for@conj him@pron%obj that@pron folwen@v%pr_3 al@gram_adj this@gram_adj world@n of@prep presse@n,
Er he be war is ofte yleyd ful lowe.,"Er he be war,° is ofte yleid° ful lowe.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2138,,10,10,Er he be war is ofte yleyd ful lowe,Er he be war is ofte yleid ful lowe,u S u S u Su S u Sx,u S u S u Su S u Sx,er@conj1 he@pron1%nom ben@v%pr_3 ware@adj ben@v%pr_3 ofte@adv ileien@v%ppl ful@adv loue@adv,er@conj1 he@pron1%nom ben@v%pr_3 ware@adj ben@v%pr_3 ofte@adv ileien@v%ppl ful@adv loue@adv,
Ful wys is he that kan hymselven knowe!,Ful wis is he that can himselven knowe.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2139,,0,10,Ful wys is he that kan hymselven knowe,Ful wis is he that can himselven knowe,       ,u S u S u S uSu Sx,ful@adv wise@adj ben@v%pr_3 he@pron1%nom that@pron connen@v%pr_3 him-self@pron knouen@v%inf,ful@adv wise@adj ben@v%pr_3 he@pron1%nom that@pron connen@v%pr_3 him-self@pron knouen@v%inf,
"Beth war, for whan that Fortune list to glose","Beth war, for whan that fortune list° to glose,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2140,,10,10,Beth war for whan that Fortune list to glose,Beth war for whan that fortune list to glose,u S u S u Sux S u Sx,u S u S u Sux S u Sx,ben@v%imp ware@adj for@conj whan@adv&conj that@part fortune@n#propn listen@v1%pr_3 to@part glosen@v%inf,ben@v%imp ware@adj for@conj whan@adv&conj that@part fortune@n#propn listen@v1%pr_3 to@part glosen@v%inf,
Thanne wayteth she her man to overthrowe,Than waiteth° she hir man to overthrowe,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2141,,10,10,Thanne wayteth she her man to overthrowe,Than waiteth she hir man to overthrowe,ux Su S u S u SuSx,u Su S u S u SuSx,thanne@adv waiten@v%pr_3 she@pron%nom hire@pron1%fem_gen man@n to@part overthrouen@v%inf,thanne@adv waiten@v%pr_3 she@pron%nom hire@pron1%fem_gen man@n to@part overthrouen@v%inf,
By swich a wey as he wolde leest suppose.,By swich a wey as he wold leest suppose.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2142,,10,9,By swich a wey as he wolde leest suppose,By swich a wey as he wold leest suppose, u S u S u Su S uSx, S u S u S u S uSx,bi@prep swich@gram_adj a@indef_art wei@n as@conj he@pron1%nom willen@v%pt_3 leste@adv%sup supposen@v%inf,bi@prep swich@gram_adj a@indef_art wei@n as@conj he@pron1%nom willen@v%pt_3 leste@adv%sup supposen@v%inf,
"The myghty trone, the precious tresor","The mighty trone,° the precious tresor",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2143,,0,9,The myghty trone the precious tresor,The mighty trone the precious tresor,     ,S u Su S uSu xS,the@def_art mighti@adj trone@n the@def_art preciouse@adj tresour@n,the@def_art mighti@adj trone@n the@def_art preciouse@adj tresour@n,
"The glorious ceptre, and roial magestee",The glorious ceptre° and royal magestee,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2144,,10,10,The glorious ceptre and roial magestee,The glorious ceptre and royal magestee,u SuS ux S u SuS,u SuS ux S uS uxS,the@def_art glorious@adj ceptre@n and@conj roial@adj mageste@n,the@def_art glorious@adj ceptre@n and@conj roial@adj mageste@n,
That hadde the kyng Nabugodonosor,That had the king Nabugodonosor,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2145,,10,10,That hadde the kyng Nabugodonosor,That had the king Nabugodonosor,u Su S  uSuSuS,u S u S uSuSuS,that@pron haven@v%pt_3 the@def_art king@n nabugodonosor@n#propn,that@pron haven@v%pt_3 the@def_art king@n nabugodonosor@n#propn,
With tonge unnethe may discryved bee.,With tonge unnethe° may discrived be.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2146,,0,10,With tonge unnethe may discryved bee,With tonge unnethe may discrived be,     ,u Su Sux S uSu S,with@prep tonge@n2 unethe@adv mouen@v3%pr_3 descriven@v%ppl ben@v%inf,with@prep tonge@n2 unethe@adv mouen@v3%pr_3 descriven@v%ppl ben@v%inf,
He twyes wan Jerusalem the citee;,He twies wan Jerusalem the citee;,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2147,,10,10,He twyes wan Jerusalem the citee,He twies wan Jerusalem the citee,u S u SuSu S uS,u Su S xuSu S uS,he@pron1%nom twies@adv winnen@v%pt_3 jerusalem@n#propn the@def_art cite@n,he@pron1%nom twies@adv winnen@v%pt_3 jerusalem@n#propn the@def_art cite@n,
The vessel of the temple he with hym ladde.,The vessel of the temple he with him ladde.°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2148,,10,0,The vessel of the temple he with hym ladde,The vessel of the temple he with him ladde,u Su S u Su S u  Sx,        ,the@def_art vessel@n of@prep the@def_art temple@n1 he@pron1%nom with@prep him@pron%obj leden@v1%pt_3,the@def_art vessel@n of@prep the@def_art temple@n1 he@pron1%nom with@prep him@pron%obj leden@v1%pt_3,
At Babiloigne was his sovereyn see,"At Babiloine was his soverein° see,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2149,DIFF,10,10,At Babiloigne was his sovereyn see,At Babiloine was his soverein see,u SuSu S u Sxu S,u SuSu S u Sxu S,at@prep babiloine@n#propn ben@v%pt_3 his@pron1%gen soverain@adj se@n2,at@prep babiloine@n#propn ben@v%pt_3 his@pron1%gen soverain@adj se@n2,green
In which his glorie and his delit he hadde.,In which his glorie and his delit° he hadde.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2150,,0,0,In which his glorie and his delit he hadde,In which his glorie and his delit he hadde,        ,        ,in@prep which@pron his@pron1%gen glorie@n and@conj his@pron1%gen delite@n1 he@pron1%nom haven@v%pt_3,in@prep which@pron his@pron1%gen glorie@n and@conj his@pron1%gen delite@n1 he@pron1%nom haven@v%pt_3,
The faireste children of the blood roial,The fairest children of the blood royal,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2151,,9,10,The faireste children of the blood roial,The fairest children of the blood royal,S uSu Sx u S u S,u Su Su S u S uS,the@def_art fair@adj%sup child@n%pl of@prep the@def_art blod@n1 roial@adj,the@def_art fair@adj%sup child@n%pl of@prep the@def_art blod@n1 roial@adj,
Of Israel he leet do gelde anoon,Of Israel he leet do gelde° anoon,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2152,,10,10,Of Israel he leet do gelde anoon,Of Israel he leet do gelde anoon,u SuS u S u Sx uS,u SuS u S u Sx uS,of@prep israel@n#propn he@pron1%nom leten@v%pt_3 don@v1%inf gelden@v%inf an-on@adv,of@prep israel@n#propn he@pron1%nom leten@v%pt_3 don@v1%inf gelden@v%inf an-on@adv,
And maked ech of hem to been his thral.,And maked° ech of hem to been his thral.°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2153,,10,10,And maked ech of hem to been his thral,And maked ech of hem to been his thral,u Su S u S u S u S,u Su S u S u S u S,and@conj maken@v1%pt_3 ech@pron of@prep hem@pron%pl_obj to@part ben@v%inf his@pron1%gen thral@n1,and@conj maken@v1%pt_3 ech@pron of@prep hem@pron%pl_obj to@part ben@v%inf his@pron1%gen thral@n1,
Amonges othere Daniel was oon,Amonges other Daniel was oon,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2154,,9,9,Amonges othere Daniel was oon,Amonges other Daniel was oon,SuS uSx uS u S,SuS uS uS u S,amonges@prep other@pron daniel@n#propn ben@v%pt_3 on@pron,amonges@prep other@pron daniel@n#propn ben@v%pt_3 on@pron,
That was the wiseste child of everychon,That was the wisest child of everichoon;°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2155,,10,10,That was the wiseste child of everychon,That was the wisest child of everichoon,u S u Sux S u SuS,u S u Su S u SxuS,that@pron ben@v%pt_3 the@def_art wise@adj%sup child@n of@prep everich-on@pron,that@pron ben@v%pt_3 the@def_art wise@adj%sup child@n of@prep everich-on@pron,
For he the dremes of the kyng expowned,"For he the dremes of the king expouned,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2156,,10,10,For he the dremes of the kyng expowned,For he the dremes of the king expouned,u S u Su S u  SuS,u S u Su S u S uSx,for@conj he@pron1%nom the@def_art drem@n2%pl of@prep the@def_art king@n expounen@v%pt_3,for@conj he@pron1%nom the@def_art drem@n2%pl of@prep the@def_art king@n expounen@v%pt_3,
Whereas in Chaldeye clerk ne was ther noon,Wheras in Chaldey° clerk ne was ther noon,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2157,,10,10,Whereas in Chaldeye clerk ne was ther noon,Wheras in Chaldey clerk ne was ther noon,uS u Sux S u S u S,uS u Su S u S u S,wher-as@adv in@prep calde@n#propn clerk@n ne@adv ben@v%pt_3 ther@adv non@gram_adj,wher-as@adv in@prep calde@n#propn clerk@n ne@adv ben@v%pt_3 ther@adv non@gram_adj,
That wiste to what fyn his dremes sowned.,That° wiste° to what fin° his dremes souned.°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2158,,10,10,That wiste to what fyn his dremes sowned,That wiste to what fin his dremes souned,u Su S u  S uS uS,u Su S u S u Su Sx,that@pron witen@v1%pt_3 to@prep what@gram_adj fin@n2 his@pron1%gen drem@n2%pl sounen@v%pt_pl,that@pron witen@v1%pt_3 to@prep what@gram_adj fin@n2 his@pron1%gen drem@n2%pl sounen@v%pt_pl,
This proude kyng leet maken a statue of gold,This proude king leet make° a statue of golde,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2159,DIFF,10,10,This proude kyng leet maken a statue of gold,This proude king leet make a statue of golde,u Su  S ux S uS u S,u Sx u S ux S uS u Sx,this@gram_adj proud@adj king@n leten@v%pt_3 maken@v1%inf a@indef_art statue@n of@prep gold@n,this@gram_adj proud@adj king@n leten@v%pt_3 maken@v1%inf a@indef_art statue@n of@prep gold@n,green
Sixty cubites long and sevene in brede,"Sixty cubites° long, and seven in brede,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2160,,10,10,Sixty cubites long and sevene in brede,Sixty cubites long and seven in brede,u SuS u S uSu S xx,u SuS u S uS u Sx,sixti@num_adj cubite@n%pl long@adj1 and@conj seven@num_n in@prep brede@n2,sixti@num_adj cubite@n%pl long@adj1 and@conj seven@num_n in@prep brede@n2,
To which ymage bothe yong and oold,To which image bothe yonge and olde,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2161,,9,10,To which ymage bothe yong and oold,To which image bothe yonge and olde,S u Su Su S u S,u S uSu Su Sx u Sx,to@prep which@pron image@n bothe@num_conj yong@adj and@conj olde@n,to@prep which@pron image@n bothe@num_conj yong@adj and@conj olde@n,
"Comanded he to loute, and have in drede","Comaunded he to loute,° and have in drede;°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2162,,10,10,Comanded he to loute and have in drede,Comaunded he to loute and have in drede,uSu S u Su S ux S xx,uSu S u Su S ux S xx,commaunden@v%pt_3 he@pron1%nom to@part louten@v1%inf and@conj haven@v%inf in@prep drede@n,commaunden@v%pt_3 he@pron1%nom to@part louten@v1%inf and@conj haven@v%inf in@prep drede@n,
"Or in a fourneys, ful of flambes rede",Or in a fourneis° ful of flambes rede,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2163,,10,10,Or in a fourneys ful of flambes rede,Or in a fourneis ful of flambes rede,u S u Su S u Su Sx,u S u Su S u Su Sx,or@conj in@prep a@indef_art furnaise@n ful@adj of@prep flaume@n%pl red@adj,or@conj in@prep a@indef_art furnaise@n ful@adj of@prep flaume@n%pl red@adj,
He shal be brent that wolde noght obeye.,"He shal be brent,° that° wolde noght obeie.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2164,,10,10,He shal be brent that wolde noght obeye,He shal be brent that wolde noght obeie,u S u S u Su S uSx,u S u S u Su S uS,he@pron1%nom shulen@v1%pr_3 ben@v%inf brennen@v%ppl that@pron willen@v%pt_3 nought@adv obeien@v%inf,he@pron1%nom shulen@v1%pr_3 ben@v%inf brennen@v%ppl that@pron willen@v%pt_3 nought@adv obeien@v%inf,
But nevere wolde assente to that dede,But never wolde assente to that dede,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2165,,10,10,But nevere wolde assente to that dede,But never wolde assente to that dede,u Sux Su Sux S u Sx,u Su Su Sux S u Sx,but@conj never@adv willen@v%pt_3 assenten@v%inf to@prep that@art&gram_adj dede@n,but@conj never@adv willen@v%pt_3 assenten@v%inf to@prep that@art&gram_adj dede@n,
Daniel ne his yonge felawes tweye.,"Daniel, ne his yonge felawes° tweie.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2166,,9,9,Daniel ne his yonge felawes tweye,Daniel ne his yonge felawes tweie,Su S u Su Sux Sx,Su S u Su Sux S,daniel@n#propn ne@conj1 his@pron1%gen yong@adj felaue@n%pl twein@num_adj,daniel@n#propn ne@conj1 his@pron1%gen yong@adj felaue@n%pl twein@num_adj,
This kyng of kynges proud was and elaat;,"This king of kinges proud was and elaat,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2167,,0,10,This kyng of kynges proud was and elaat,This king of kinges proud was and elaat,       ,u S u Su S u S uS,this@gram_adj king@n of@prep king@n%pl proud@adj ben@v%pt_3 and@conj elat@adj,this@gram_adj king@n of@prep king@n%pl proud@adj ben@v%pt_3 and@conj elat@adj,
"He wende that God, that sit in magestee","He wende° God, that sit in magestee",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2168,DIFF,10,10,He wende that God that sit in magestee,He wende God that sit in magestee,u Su S u S u S uxS,u Su S u S u SuS,he@pron1%nom wenen@v2%pt_3 that@conj god@n1#propn that@pron sitten@v%pr_3 in@prep mageste@n,he@pron1%nom wenen@v2%pt_3 god@n1#propn that@conj sitten@v%pr_3 in@prep mageste@n,green
Ne myghte hym nat bireve of his estaat.,Ne mighte him nat bireve of° his estaat:,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2169,,9,10,Ne myghte hym nat bireve of his estaat,Ne mighte him nat bireve of his estaat,S u  S uSu S u xS,u Su S u Sux S u xS,ne@adv mouen@v3%pt_3 him@pron%obj not@adv bireven@v%inf of@prep his@pron1%gen estat@n,ne@adv mouen@v3%pt_3 him@pron%obj not@adv bireven@v%inf of@prep his@pron1%gen estat@n,
