OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"For lakke of speche, and doun the hors hym caste","For lakke of speche, and doun the hors him caste",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 48,,10,10,For lakke of speche and doun the hors hym caste,For lakke of speche and doun the hors him caste,u Sx u Sx u S u S u Sx,u Sx u Sx u S u S u Sx,for@prep lak@n of@prep speche@n and@conj doun@adv the@def_art hors@n him@pron%obj casten@v%pt_3,for@prep lak@n of@prep speche@n and@conj doun@adv the@def_art hors@n him@pron%obj casten@v%pt_3,
"Where as he lay, til that men hym up took.","Wher as he lay, til that men up him took;",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 49,DIFF,10,10,Where as he lay til that men hym up took,Wher as he lay til that men up him took,ux S u S u S u S u S,u S u S u S u S u S,wher@adv&conj as@conj he@pron1%nom lien@v1%pt_3 til@conj that@part man@n%pl him@pron%obj up@adv taken@v%pt_pl,wher@adv&conj as@conj he@pron1%nom lien@v1%pt_3 til@conj that@part man@n%pl up@adv him@pron%obj taken@v%pt_pl,green
This was a fair chyvachee of a cook!,This was a fair chivachee° of a cook!,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 50,,10,10,This was a fair chyvachee of a cook,This was a fair chivachee of a cook,u S u S uSu S u S,u S u S uSu S u S,this@pron ben@v%pt_3 a@indef_art fair@adj chevauche@n of@prep a@indef_art cok@n6,this@pron ben@v%pt_3 a@indef_art fair@adj chevauche@n of@prep a@indef_art cok@n6,
"Allas, he nadde holde hym by his ladel!",¶Allas! he nadde holde him by° his ladel!°,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 51,,10,10,Allas he nadde holde hym by his ladel,Allas he nadde holde him by his ladel,uS u Sx ux S u S uS,uS u Sx ux S u S uS,alas@interj he@pron1%nom haven@v%pt_3_neg holden@v1%ppl him@pron%obj bi@prep his@pron1%gen ladel@n,alas@interj he@pron1%nom haven@v%pt_3_neg holden@v1%ppl him@pron%obj bi@prep his@pron1%gen ladel@n,
And er that he agayn were in his sadel,"And, er that he again were in his sadel",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 52,,10,10,And er that he agayn were in his sadel,And er that he again were in his sadel,u S u S uS xx u S uS,u S u S uS xx u S uS,and@conj er@conj1 that@part he@pron1%nom ayen@adv ben@v%pt_3 in@prep his@pron1%gen sadel@n,and@conj er@conj1 that@part he@pron1%nom ayen@adv ben@v%pt_3 in@prep his@pron1%gen sadel@n,
Ther was greet showvyng bothe to and fro,Ther was greet showving° bothe to and fro,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 53,,10,10,Ther was greet showvyng bothe to and fro,Ther was greet showving bothe to and fro,u S u Su Su S u S,u S u Su Su S u S,ther@adv ben@v%pt_3 gret@adj shouvinge@ger bothe@num_conj to@adv1 and@conj from@adv,ther@adv ben@v%pt_3 gret@adj shouvinge@ger bothe@num_conj to@adv1 and@conj from@adv,
"To lifte hym up, and muchel care and wo","To lifte him up, and muchel care and wo",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 54,,10,10,To lifte hym up and muchel care and wo,To lifte him up and muchel care and wo,u Sx u S u Su Sx u S,u Sx u S u Su Sx u S,to@part liften@v%inf him@pron%obj up@adv and@conj muchel@adj care@n1 and@conj wo@n,to@part liften@v%inf him@pron%obj up@adv and@conj muchel@adj care@n1 and@conj wo@n,
So unweeldy was this sory palled goost.,So unweldy° was this sory palled gost.°,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 55,,10,10,So unweeldy was this sory palled goost,So unweldy was this sory palled gost,u SuS u S uS ux S,u SuS u S uS ux S,so@adv unweldi@adj ben@v%pt_3 this@gram_adj sori@adj pallen@v1#adj%ppl gost@n,so@adv unweldi@adj ben@v%pt_3 this@gram_adj sori@adj pallen@v1#adj%ppl gost@n,
And to the Manciple thanne spak oure Hoost:,And to the Maunciple than spak oure Host,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 56,,10,10,And to the Manciple thanne spak oure Hoost,And to the Maunciple than spak oure Host,u S u Sux Sx u Su S,u S u Sux S u Su S,and@conj to@prep the@def_art maunciple@n thanne@adv speken@v%pt_3 oure@pron%pl_gen hoste@n2,and@conj to@prep the@def_art maunciple@n thanne@adv speken@v%pt_3 oure@pron%pl_gen hoste@n2,
By cause drynke hath dominacioun,“Bicause drink hath dominacioun,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 57,DIFF,10,10,By cause drynke hath dominacioun,Bicause drink hath dominacioun,u Su Sx u SuSuS,uSu S u SuSuS,bi@prep cause@n drinke@n haven@v%pr_3 dominacioun@n,bicause@conj drinke@n haven@v%pr_3 dominacioun@n,green
"Upon this man, by my savacioun","Upon this man, by my savacioun",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 58,,10,10,Upon this man by my savacioun,Upon this man by my savacioun,uS u S u S uSuS,uS u S u S uSuS,upon@prep this@gram_adj man@n bi@prep min@pron%gen savacioun@n,upon@prep this@gram_adj man@n bi@prep min@pron%gen savacioun@n,
I trowe he lewedly wolde telle his tale.,I trowe° he lewedly° wolde telle his tale.,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 59,,10,10,I trowe he lewedly wolde telle his tale,I trowe he lewedly wolde telle his tale,u Sx u SuS ux Sx u Sx,u Sx u SuS ux Sx u Sx,ich@pron%nom trouen@v%pr_1 he@pron1%nom leuedli@adv willen@v%pt_3 tellen@v%inf his@pron1%gen tale@n,ich@pron%nom trouen@v%pr_1 he@pron1%nom leuedli@adv willen@v%pt_3 tellen@v%inf his@pron1%gen tale@n,
"For, were it wyn or oold or moysty ale","For, were it win, or old or moisty° ale",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 60,,10,10,For were it wyn or oold or moysty ale,For were it win or old or moisty ale,u Sx u S u S u Su Sx,u Sx u S u S u Su Sx,for@conj ben@v%pt_3 hit@pron win@n or@conj olde@adj or@conj moisti@adj ale@n,for@conj ben@v%pt_3 hit@pron win@n or@conj olde@adj or@conj moisti@adj ale@n,
"That he hath dronke, he speketh in his nose","That he hath dronke, he speketh in his nose",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 61,,10,10,That he hath dronke he speketh in his nose,That he hath dronke he speketh in his nose,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,that@pron he@pron1%nom haven@v%pr_3 drinken@v%ppl he@pron1%nom speken@v%pr_3 in@prep his@pron1%gen nose@n1,that@pron he@pron1%nom haven@v%pr_3 drinken@v%ppl he@pron1%nom speken@v%pr_3 in@prep his@pron1%gen nose@n1,
"And fneseth faste, and eek he hath the pose.","And fneseth° faste, and eek he hath the pose.°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 62,,10,10,And fneseth faste and eek he hath the pose,And fneseth faste and eek he hath the pose,u Su Sx u S u S u Sx,u Su Sx u S u S u Sx,and@conj fnesen@v%pr_3 faste@adv and@conj ek@adv he@pron1%nom haven@v%pr_3 the@def_art pose@n,and@conj fnesen@v%pr_3 faste@adv and@conj ek@adv he@pron1%nom haven@v%pr_3 the@def_art pose@n,
He hath also to do moore than ynough,He hath also to do more than ynough,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 63,,10,10,He hath also to do moore than ynough,He hath also to do more than ynough,u S uS u S ux S uS,u S uS u S ux S uS,he@pron1%nom haven@v%pr_3 also@adv to@part don@v1%inf more@n3 than@conj inough@n,he@pron1%nom haven@v%pr_3 also@adv to@part don@v1%inf more@n3 than@conj inough@n,
To kepen hym and his capul out of the slough;,To kepe him and his capel° out of slough;°,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 64,DIFF,0,10,To kepen hym and his capul out of the slough,To kepe him and his capel out of slough,         ,u Sx u S u Su S u S,to@part kepen@v%inf him@pron%obj and@conj his@pron1%gen capel@n oute@adv#prep of@prep the@def_art slough@n1,to@part kepen@v%inf him@pron%obj and@conj his@pron1%gen capel@n oute@adv#prep of@prep slough@n1,green
And if he falle from his capul eftsoone,"And, if he falle from his capel eftsone,°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 65,,10,10,And if he falle from his capul eftsoone,And if he falle from his capel eftsone,u S u Sx u S uS uSx,u S u Sx u S uS uSx,and@conj if@conj he@pron1%nom fallen@v%pr_3 from@prep his@pron1%gen capel@n eft-sones@adv,and@conj if@conj he@pron1%nom fallen@v%pr_3 from@prep his@pron1%gen capel@n eft-sones@adv,
Thanne shal we alle have ynogh to doone,"Than shul we alle have ynough to done,°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 66,,10,10,Thanne shal we alle have ynogh to doone,Than shul we alle have ynough to done,ux S u Su Sx uS u Sx,u S u Su Sx uS u Sx,thanne@adv shulen@v1%pr_pl we@pron%pl_nom al@gram_adj haven@v%inf inough@n to@part don@v1%inf,thanne@adv shulen@v1%pr_pl we@pron%pl_nom al@gram_adj haven@v%inf inough@n to@part don@v1%inf,
In liftyng up his hevy dronken cors.,In lifting up his hevy dronken cors.°,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 67,,10,10,In liftyng up his hevy dronken cors,In lifting up his hevy dronken cors,u Su S u Su Su S,u Su S u Su Su S,in@prep liftinge@ger up@adv his@pron1%gen hevi@adj dronken@ppl#adj cors@n,in@prep liftinge@ger up@adv his@pron1%gen hevi@adj dronken@ppl#adj cors@n,
Telle on thy tale; of hym make I no fors.,"Telle on thy tale, of him make I no fors.°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 68,,10,10,Telle on thy tale of hym make I no fors,Telle on thy tale of him make I no fors,ux S u Sx u S ux S u S,ux S u Sx u S ux S u S,tellen@v%imp on@adv1 thin@pron%gen tale@n of@prep him@pron%obj maken@v1%pr_1 ich@pron%nom no@gram_adj force@n,tellen@v%imp on@adv1 thin@pron%gen tale@n of@prep him@pron%obj maken@v1%pr_1 ich@pron%nom no@gram_adj force@n,
"But yet, Manciple, in feith thou art to nyce","¶But yet, Maunciple, in feith thou art to nice,°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 69,,10,10,But yet Manciple in feith thou art to nyce,But yet Maunciple in feith thou art to nice,u S uSx u S u S u Sx,u S uSx u S u S u Sx,but@conj yet@adv maunciple@n in@prep feith@n thou@pron%nom ben@v%pr_2 to@adv2 nice@adj,but@conj yet@adv maunciple@n in@prep feith@n thou@pron%nom ben@v%pr_2 to@adv2 nice@adj,
Thus openly repreve hym of his vice.,Thus openly repreve° him of his vice.,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 70,,10,10,Thus openly repreve hym of his vice,Thus openly repreve him of his vice,u SuS uSx u S u Sx,u SuS uSx u S u Sx,thus@adv openli@adv repreven@v%inf him@pron%obj of@prep his@pron1%gen vice@n,thus@adv openli@adv repreven@v%inf him@pron%obj of@prep his@pron1%gen vice@n,
"Another day he wole, peraventure","Another day he wol, peraventure,°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 71,,10,10,Another day he wole peraventure,Another day he wol peraventure,uSu S u Sx uSuSx,uSu S u S uSuSx,another@gram_adj dai@n he@pron1%nom willen@v%pr_3 paraventure@adv,another@gram_adj dai@n he@pron1%nom willen@v%pr_3 paraventure@adv,
Reclayme thee and brynge thee to lure;,"Reclaime° thee, and bringe thee to lure;°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 72,,10,10,Reclayme thee and brynge thee to lure,Reclaime thee and bringe thee to lure,uSu S u Su S u Sx,uSu S u Su S u Sx,reclaimen@v%inf the@pron2%obj and@conj bringen@v%inf the@pron2%obj to@prep lure@n1,reclaimen@v%inf the@pron2%obj and@conj bringen@v%inf the@pron2%obj to@prep lure@n1,
"I meene, he speke wole of smale thynges","I mene, he speke wol of smale thinges",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 73,,10,10,I meene he speke wole of smale thynges,I mene he speke wol of smale thinges,u Sx u Su Sx u Sx uS,u Sx u Su S u Sx uS,ich@pron%nom menen@v1%pr_1 he@pron1%nom speken@v%inf willen@v%pr_3 of@prep smal@adj thing@n%pl,ich@pron%nom menen@v1%pr_1 he@pron1%nom speken@v%inf willen@v%pr_3 of@prep smal@adj thing@n%pl,
As for to pynchen at thy rekenynges,As for to pinchen at° thy rekeninges,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 74,,10,10,As for to pynchen at thy rekenynges,As for to pinchen at thy rekeninges,u S u Su S u SuSx,u S u Su S u SuSx,as@conj for@prep#adv to@part pinchen@v%inf at@prep thin@pron%gen rekeninge@ger%pl,as@conj for@prep#adv to@part pinchen@v%inf at@prep thin@pron%gen rekeninge@ger%pl,
"That were nat honest, if it cam to preef.","That wer not honeste, if it cam to preef.”°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 75,,10,10,That were nat honest if it cam to preef,That wer not honeste if it cam to preef,u Sx u Su S u S u S,u S u Sux S u S u S,that@pron ben@v%pt_3 not@adv honeste@adj if@conj hit@pron comen@v%pt_3 to@prep preve@n,that@pron ben@v%pt_3 not@adv honeste@adj if@conj hit@pron comen@v%pt_3 to@prep preve@n,
"No,"""" quod the Manciple, """"that were a greet mescheef!","Quod the Maunciple, “That were a greet mescheef!°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 76,DIFF,10,10,No quod the Manciple that were a greet mescheef,Quod the Maunciple That were a greet mescheef,u S u Sux S xx u S uS,u S uSx u Sx u S uS,no@interj quethen@v%pt_3 the@def_art maunciple@n that@pron ben@v%pt_3 a@indef_art gret@adj mischef@n,quethen@v%pt_3 the@def_art maunciple@n that@pron ben@v%pt_3 a@indef_art gret@adj mischef@n,green
So myghte he lightly brynge me in the snare.,So mighte he lightly° bring me in the snare.,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 77,,10,10,So myghte he lightly brynge me in the snare,So mighte he lightly bring me in the snare,u Sx u Su Sx u S u Sx,u Sx u Su S u S u Sx,so@adv mouen@v3%pt_3 he@pron1%nom lightli@adv bringen@v%inf me@pron2%obj in@prep the@def_art snare@n,so@adv mouen@v3%pt_3 he@pron1%nom lightli@adv bringen@v%inf me@pron2%obj in@prep the@def_art snare@n,
Yet hadde I levere payen for the mare,Yet hadde I lever° payen for the mare°,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 78,,10,10,Yet hadde I levere payen for the mare,Yet hadde I lever payen for the mare,u Sx u Sux Su S u Sx,u Sx u Su Su S u Sx,yet@adv haven@v%pt_1 ich@pron%nom lef@adj%comp paien@v%inf for@prep the@def_art mere@n1,yet@adv haven@v%pt_1 ich@pron%nom lef@adj%comp paien@v%inf for@prep the@def_art mere@n1,
"Which he rit on, than he sholde with me stryve.","Which he rit° on, than he shold with me strive;°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 79,,10,10,Which he rit on than he sholde with me stryve,Which he rit on than he shold with me strive,u S u S u S ux S u Sx,u S u S u S u S u Sx,which@pron he@pron1%nom riden@v%pr_3 on@prep than@conj he@pron1%nom shulen@v1%pt_3 with@prep me@pron2%obj striven@v%inf,which@pron he@pron1%nom riden@v%pr_3 on@prep than@conj he@pron1%nom shulen@v1%pt_3 with@prep me@pron2%obj striven@v%inf,
"I wol nat wratthen hym, also moot I thryve!","I wol nat wratthe° him, also mote I thrive!°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 80,DIFF,10,10,I wol nat wratthen hym also moot I thryve,I wol nat wratthe him also mote I thrive,u S u Sx u Su S u Sx,u S u Sx u Su Sx u Sx,ich@pron%nom willen@v%pr_1 not@adv wratthen@v%inf him@pron%obj as@conj moten@v2%pr_1 ich@pron%nom thriven@v%inf,ich@pron%nom willen@v%pr_1 not@adv wrath@n him@pron%obj as@conj moten@v2%pr_1 ich@pron%nom thriven@v%inf,green
"That that I spak, I seyde it in my bourde.","That that I spak, I seide it in my bourde;°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 81,,10,10,That that I spak I seyde it in my bourde,That that I spak I seide it in my bourde,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,that@pron that@pron ich@pron%nom speken@v%pt_1 ich@pron%nom seien@v1%pt_1 hit@pron in@prep min@pron%gen bourde@n,that@pron that@pron ich@pron%nom speken@v%pt_1 ich@pron%nom seien@v1%pt_1 hit@pron in@prep min@pron%gen bourde@n,
And wite ye what? I have heer in a gourde,"And wite° ye what? I have heer, in a gourde,°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 82,,10,10,And wite ye what I have heer in a gourde,And wite ye what I have heer in a gourde,u Sx u S u Sx u S u Sx,u Sx u S u Sx u S u Sx,and@conj witen@v1%pr_pl ye@pron%pl_nom what@pron ich@pron%nom haven@v%pr_1 her@adv in@prep a@indef_art gourde@n,and@conj witen@v1%pr_pl ye@pron%pl_nom what@pron ich@pron%nom haven@v%pr_1 her@adv in@prep a@indef_art gourde@n,
"A draghte of wyn, ye, of a ripe grape","A draught of win, ye, of a ripe grape",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 83,,10,10,A draghte of wyn ye of a ripe grape,A draught of win ye of a ripe grape,u Sx u S u S u Su Sx,u S u S u S u Su Sx,a@indef_art draught@n of@prep win@n ye@adv of@prep a@indef_art ripe@adj grape@n1,a@indef_art draught@n of@prep win@n ye@adv of@prep a@indef_art ripe@adj grape@n1,
And right anon ye shul seen a good jape.,And right anon ye shul seen a good jape.°,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 84,,10,10,And right anon ye shul seen a good jape,And right anon ye shul seen a good jape,u S uS u S u S u Sx,u S uS u S u S u Sx,and@conj righte@adv an-on@adv ye@pron%pl_nom shulen@v1%pr_pl sen@v1%inf a@indef_art god@adj jape@n,and@conj righte@adv an-on@adv ye@pron%pl_nom shulen@v1%pr_pl sen@v1%inf a@indef_art god@adj jape@n,
"This Cook shal drynke therof, if I may.","This Cook shal drinke therof, if I may;",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 85,,10,10,This Cook shal drynke therof if I may,This Cook shal drinke therof if I may,u S u Su Su S u S,u S u Su Su S u S,this@gram_adj cok@n6 shulen@v1%pr_3 drinken@v%inf ther-of@adv if@conj ich@pron%nom mouen@v3%pr_1,this@gram_adj cok@n6 shulen@v1%pr_3 drinken@v%inf ther-of@adv if@conj ich@pron%nom mouen@v3%pr_1,
"Up peyne of deeth, he wol nat seye me nay.","Up° peine of deeth, he wol nat seye° me nay!”",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 86,,10,10,Up peyne of deeth he wol nat seye me nay,Up peine of deeth he wol nat seye me nay,u Sx u S u S u S u S,u Sx u S u S u S u S,up@prep peine@n of@prep deth@n he@pron1%nom willen@v%pr_3 not@adv seien@v1%inf me@pron2%obj nai@interj#n,up@prep peine@n of@prep deth@n he@pron1%nom willen@v%pr_3 not@adv seien@v1%inf me@pron2%obj nai@interj#n,
"And certeynly, to tellen as it was","And certeinly, to tellen as it was,°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 87,,10,10,And certeynly to tellen as it was,And certeinly to tellen as it was,u SuS u Su S u S,u SuS u Su S u S,and@conj certainli@adv to@part tellen@v%inf as@conj hit@pron ben@v%pt_3,and@conj certainli@adv to@part tellen@v%inf as@conj hit@pron ben@v%pt_3,
"Of this vessel the Cook drank faste, allas!","Of this vessel the Cook drank faste,° allas!",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 88,,10,10,Of this vessel the Cook drank faste allas,Of this vessel the Cook drank faste allas,u S uS u S u Sx uS,u S uS u S u Sx uS,of@prep this@gram_adj vessel@n the@def_art cok@n6 drinken@v%pt_3 faste@adv alas@interj,of@prep this@gram_adj vessel@n the@def_art cok@n6 drinken@v%pt_3 faste@adv alas@interj,
What neded hym? He drank ynough biforn.,What neded him? he drank ynough° biforn.,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 89,,10,10,What neded hym He drank ynough biforn,What neded him he drank ynough biforn,u Su S u S uS uS,u Su S u S uS uS,what@adv neden@v2%pt_3 him@pron%obj he@pron1%nom drinken@v%pt_3 inough@n biforen@adv,what@adv neden@v2%pt_3 him@pron%obj he@pron1%nom drinken@v%pt_3 inough@n biforen@adv,
And whan he hadde pouped in this horn,And whan he hadde pouped° in this horn,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 90,,10,10,And whan he hadde pouped in this horn,And whan he hadde pouped in this horn,u S u Su Su S u S,u S u Su Su S u S,and@conj whan@adv&conj he@pron1%nom haven@v%pt_3 poupen@v%ppl in@prep this@gram_adj horn@n,and@conj whan@adv&conj he@pron1%nom haven@v%pt_3 poupen@v%ppl in@prep this@gram_adj horn@n,
To the Manciple he took the gourde agayn;,To the Maunciple he took° the gourde again;,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 91,,10,10,To the Manciple he took the gourde agayn,To the Maunciple he took the gourde again,u S uSx u S u Sx uS,u S uSx u S u Sx uS,to@prep the@def_art maunciple@n he@pron1%nom taken@v%pt_3 the@def_art gourde@n ayen@adv,to@prep the@def_art maunciple@n he@pron1%nom taken@v%pt_3 the@def_art gourde@n ayen@adv,
And of that drynke the Cook was wonder fayn,"And of that drink the Cook was wonder fain,°",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 92,,10,10,And of that drynke the Cook was wonder fayn,And of that drink the Cook was wonder fain,u S u Sx u S u Su S,u S u S u S u Su S,and@conj of@prep that@art&gram_adj drinke@n the@def_art cok@n6 ben@v%pt_3 wonder@adv fain@adj,and@conj of@prep that@art&gram_adj drinke@n the@def_art cok@n6 ben@v%pt_3 wonder@adv fain@adj,
And thanked hym in swich wise as he koude.,And thanked him in swich wise as he coude.,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 93,,10,10,And thanked hym in swich wise as he koude,And thanked him in swich wise as he coude,u Su S u S ux S u Sx,u Su S u S ux S u Sx,and@conj thanken@v%pt_3 him@pron%obj in@prep swich@gram_adj wise@n2 as@conj he@pron1%nom connen@v%pt_3,and@conj thanken@v%pt_3 him@pron%obj in@prep swich@gram_adj wise@n2 as@conj he@pron1%nom connen@v%pt_3,
Thanne gan oure Hoost to laughen wonder loude,¶Than gan our Host to laughen wonder loude,data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 94,,10,10,Thanne gan oure Hoost to laughen wonder loude,Than gan our Host to laughen wonder loude,ux S ux S u Su Su Sx,u S u S u Su Su Sx,thanne@adv ginnen@v%pt_3 oure@pron%pl_gen hoste@n2 to@part laughen@v%inf wonder@adv loude@adv,thanne@adv ginnen@v%pt_3 oure@pron%pl_gen hoste@n2 to@part laughen@v%inf wonder@adv loude@adv,
"And seyde, """"I se wel it is necessarie","And seide, “I see wel it is necessarie",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 95,,10,0,And seyde I se wel it is necessarie,And seide I see wel it is necessarie,u Sx u x S u S uSuS,       ,and@conj seien@v1%pt_3 ich@pron%nom sen@v1%pr_1 wel@adv hit@pron ben@v%pr_3 necessarie@adj,and@conj seien@v1%pt_3 ich@pron%nom sen@v1%pr_1 wel@adv hit@pron ben@v%pr_3 necessarie@adj,
"Where that we goon, good drynke with us carie;","Wher that we goon, good drink we with us carie;",data/riverside_cats/MancPro_riv.cat,data/oxford_txts/MancPro_oxford.txt,data/csvs/MancPro,Prologue to the Manciple's Tale 96,DIFF,10,0,Where that we goon good drynke with us carie,Wher that we goon good drink we with us carie,ux S u S u Sx u S uS,         ,wher@adv&conj that@part we@pron%pl_nom gon@v%pr_pl god@adj drinke@n with@prep us@pron%pl_obj carien@v%inf,wher@adv&conj that@part we@pron%pl_nom gon@v%pr_pl god@adj drinke@n we@pron%pl_nom with@prep us@pron%pl_obj carien@v%inf,green
