OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
He hadde eek wenches at his retenue,"He hadde eek wenches° at his retenue,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1355,,10,10,He hadde eek wenches at his retenue,He hadde eek wenches at his retenue,u Sx u Su S u SuS,u Sx u Su S u SuS,he@pron1%nom haven@v%pt_3 ek@adv wench@n%pl at@prep his@pron1%gen retenue@n,he@pron1%nom haven@v%pt_3 ek@adv wench@n%pl at@prep his@pron1%gen retenue@n,
"That, wheither that sir Robert or sir Huwe","That, wheither that sir Robert or sir Huwe",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1356,,10,10,That wheither that sir Robert or sir Huwe,That wheither that sir Robert or sir Huwe,u Su S u Su S u Sx,u Su S u Su S u Sx,that@pron whether@conj that@part sire@n#adj robert@n#propn or@conj sire@n#adj huwe@n#propn,that@pron whether@conj that@part sire@n#adj robert@n#propn or@conj sire@n#adj huwe@n#propn,
"Or Jakke, or Rauf, or whoso that it were","Or Jakke, or Rauf, or who-so that it were",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1357,,10,10,Or Jakke or Rauf or whoso that it were,Or Jakke or Rauf or whoso that it were,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,or@conj jakke@n1#propn or@conj rauf@n#propn or@conj who-so@pron%nom that@pron hit@pron ben@v%pt_3,or@conj jakke@n1#propn or@conj rauf@n#propn or@conj who-so@pron%nom that@pron hit@pron ben@v%pt_3,
"That lay by hem, they tolde it in his ere.","That lay by hem, they° tolde it in his ere;",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1358,,10,10,That lay by hem they tolde it in his ere,That lay by hem they tolde it in his ere,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,that@pron lien@v1%pt_3 bi@prep hem@pron%pl_obj thei@pron%pl_nom tellen@v%pt_pl hit@pron in@prep his@pron1%gen ere@n1,that@pron lien@v1%pt_3 bi@prep hem@pron%pl_obj thei@pron%pl_nom tellen@v%pt_pl hit@pron in@prep his@pron1%gen ere@n1,
Thus was the wenche and he of oon assent,Thus was the wenche and he of oon assent.°,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1359,,10,10,Thus was the wenche and he of oon assent,Thus was the wenche and he of oon assent,u S u Sx u S u S uS,u S u Sx u S u S uS,thus@adv ben@v%pt_3 the@def_art wench@n and@conj he@pron1%nom of@prep on@num_adj assent@n,thus@adv ben@v%pt_3 the@def_art wench@n and@conj he@pron1%nom of@prep on@num_adj assent@n,
And he wolde fecche a feyned mandement,"And he wold fecche a feined mandement,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1360,,10,10,And he wolde fecche a feyned mandement,And he wold fecche a feined mandement,u S ux Sx u Su SuS,u S u Sx u Su SuS,and@conj he@pron1%nom willen@v%pt_3 fecchen@v%inf a@indef_art feinen@v#adj%ppl maundement@n,and@conj he@pron1%nom willen@v%pt_3 fecchen@v%inf a@indef_art feinen@v#adj%ppl maundement@n,
And somne hem to chapitre bothe two,And somne hem to the chapitre° bothe two,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1361,DIFF,10,10,And somne hem to chapitre bothe two,And somne hem to the chapitre bothe two,u Sx u S uSu Su S,u Sx u S u Sux Su S,and@conj somnen@v%inf hem@pron%pl_obj to@prep chapitre@n bothe@num_adj two@num_adj,and@conj somnen@v%inf hem@pron%pl_obj to@prep the@def_art chapitre@n bothe@num_adj two@num_adj,green
"And pile the man, and lete the wenche go.","And pile° the man, and let the wenche go.",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1362,,10,10,And pile the man and lete the wenche go,And pile the man and let the wenche go,u Sx u S u Sx u Su S,u Sx u S u S u Su S,and@conj pilen@v1%inf the@def_art man@n and@conj leten@v%inf the@def_art wench@n gon@v%inf,and@conj pilen@v1%inf the@def_art man@n and@conj leten@v%inf the@def_art wench@n gon@v%inf,
"Thanne wolde he seye, """"Freend, I shal for thy sake","¶“Than wolde he sey, ‘Frend, I shal for thy sake",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1363,,10,10,Thanne wolde he seye Freend I shal for thy sake,Than wolde he sey Frend I shal for thy sake,ux Sx u S u S u S u Sx,u Sx u S u S u S u Sx,thanne@adv willen@v%pt_3 he@pron1%nom seien@v1%inf frend@n ich@pron%nom shulen@v1%pr_1 for@prep thin@pron%gen sake@n,thanne@adv willen@v%pt_3 he@pron1%nom seien@v1%inf frend@n ich@pron%nom shulen@v1%pr_1 for@prep thin@pron%gen sake@n,
Do striken hire out of oure lettres blake;,Do striken hir out of our lettres blake;,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1364,,10,10,Do striken hire out of oure lettres blake,Do striken hir out of our lettres blake,u Su Sx u S ux Su Sx,u Su S u S u Su Sx,don@v1%inf striken@v%inf hire@pron2%fem_obj oute@adv#prep of@prep oure@pron%pl_gen lettre@n%pl blak@adj,don@v1%inf striken@v%inf hire@pron2%fem_obj oute@adv#prep of@prep oure@pron%pl_gen lettre@n%pl blak@adj,
Thee thar namoore as in this cas travaille.,Thee thar° namore as in this cas travaille;°,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1365,,10,10,Thee thar namoore as in this cas travaille,Thee thar namore as in this cas travaille,u S uSx u S u S uSx,u S uSx u S u S uSx,the@pron2%obj thurven@v%pr_3 no_more@adv%comp as@conj in@prep this@gram_adj cas@n travailen@v%inf,the@pron2%obj thurven@v%pr_3 no_more@adv%comp as@conj in@prep this@gram_adj cas@n travailen@v%inf,
"I am thy freend, ther I thee may availle.","I am thy freend, ther I thee may availle.’°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1366,,10,10,I am thy freend ther I thee may availle,I am thy freend ther I thee may availle,u S u S u S u S uSx,u S u S u S u S uSx,ich@pron%nom ben@v%pr_1 thin@pron%gen frend@n ther@adv ich@pron%nom the@pron2%obj mouen@v3%pr_1 availen@v%inf,ich@pron%nom ben@v%pr_1 thin@pron%gen frend@n ther@adv ich@pron%nom the@pron2%obj mouen@v3%pr_1 availen@v%inf,
Certeyn he knew of briberyes mo,Certein he knew of briberyes° mo°,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1367,,10,10,Certeyn he knew of briberyes mo,Certein he knew of briberyes mo,uS u S u SuSu S,uS u S u SuSu S,certain@adv he@pron1%nom knouen@v%pt_3 of@prep briberie@n%pl mo@adj%comp,certain@adv he@pron1%nom knouen@v%pt_3 of@prep briberie@n%pl mo@adj%comp,
Than possible is to telle in yeres two.,Than possible is to telle in yeres two.,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1368,,10,10,Than possible is to telle in yeres two,Than possible is to telle in yeres two,u Sux S u Sx u Sux S,u Sux S u Sx u Sux S,than@conj possible@adj ben@v%pr_3 to@part tellen@v%inf in@prep yer@n%pl two@num_adj,than@conj possible@adj ben@v%pr_3 to@part tellen@v%inf in@prep yer@n%pl two@num_adj,
For in this world nys dogge for the bowe,"For in this world nis dogge for the bowe,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1369,,10,10,For in this world nys dogge for the bowe,For in this world nis dogge for the bowe,u S u S u Su S u Sx,u S u S u Su S u Sx,for@conj in@prep this@gram_adj world@n ben@v%pr_3_neg dogge@n for@prep the@def_art boue@n1,for@conj in@prep this@gram_adj world@n ben@v%pr_3_neg dogge@n for@prep the@def_art boue@n1,
That kan an hurt deer from an hool yknowe,That can an hurt deer from an hool° yknowe,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1370,,10,10,That kan an hurt deer from an hool yknowe,That can an hurt deer from an hool yknowe,u S u S u S u S uSx,u S u S u S u S uSx,that@pron connen@v%pr_3 a@indef_art hurten@v#adj%ppl der@n from@prep a@indef_art hole@adj2 iknouen@v%inf,that@pron connen@v%pr_3 a@indef_art hurten@v#adj%ppl der@n from@prep a@indef_art hole@adj2 iknouen@v%inf,
Bet than this somnour knew a sly lecchour,Bet than this somnour knew a sly lechour,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1371,,10,10,Bet than this somnour knew a sly lecchour,Bet than this somnour knew a sly lechour,u S u Su S u S uS,u S u Su S u S uS,bet@adv%comp than@conj this@gram_adj somnour@n knouen@v%pt_3 a@indef_art sleigh@adj lechour@n,bet@adv%comp than@conj this@gram_adj somnour@n knouen@v%pt_3 a@indef_art sleigh@adj lechour@n,
"Or an avowtier, or a paramour.","Or an avouter,° or a paramour.°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1372,,0,10,Or an avowtier or a paramour,Or an avouter or a paramour,"     ",u S uSu S u SuS,or@conj a@indef_art avouter@n or@conj a@indef_art paramoure@n,or@conj a@indef_art avouter@n or@conj a@indef_art paramoure@n,
And for that was the fruyt of al his rente,"And, for that was the fruit° of al his rente,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1373,,10,10,And for that was the fruyt of al his rente,And for that was the fruit of al his rente,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj for@conj that@pron ben@v%pt_3 the@def_art fruit@n of@prep al@gram_adj his@pron1%gen rente@n,and@conj for@conj that@pron ben@v%pt_3 the@def_art fruit@n of@prep al@gram_adj his@pron1%gen rente@n,
Therfore on it he sette al his entente.,Therfore on it he sette al his entente.°,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1374,,10,10,Therfore on it he sette al his entente,Therfore on it he sette al his entente,uSx u S u Sx u S uSx,uSx u S u Sx u S uSx,ther-fore@adv on@prep hit@pron he@pron1%nom setten@v%pt_3 al@gram_adj his@pron1%gen entente@n,ther-fore@adv on@prep hit@pron he@pron1%nom setten@v%pt_3 al@gram_adj his@pron1%gen entente@n,
And so bifel that ones on a day,"¶“And so bifel, that ones on a day",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1375,,10,10,And so bifel that ones on a day,And so bifel that ones on a day,u S uS u Su S u S,u S uS u Su S u S,and@conj so@adv bifallen@v%pt_3 that@conj ones@adv on@prep a@indef_art dai@n,and@conj so@adv bifallen@v%pt_3 that@conj ones@adv on@prep a@indef_art dai@n,
"This somnour, evere waityng on his pray","This somnour, ever waiting on° his pray,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1376,,10,10,This somnour evere waityng on his pray,This somnour ever waiting on his pray,u Su Sux Su S u S,u Su Su Su S u S,this@gram_adj somnour@n ever@adv waiten@v%prp_abs on@prep his@pron1%gen preie@n2,this@gram_adj somnour@n ever@adv waiten@v%prp_abs on@prep his@pron1%gen preie@n2,
"Rood for to somne an old wydwe, a ribibe","Rood for to somne° a widwe, an old ribibe,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1377,DIFF,10,10,Rood for to somne an old wydwe a ribibe,Rood for to somne a widwe an old ribibe,u S u Sx u S ux S uSx,u S u Sx u Sx u S uSx,riden@v%pt_3 for@prep#adv to@part somnen@v%inf a@indef_art olde@adj widwe@n a@indef_art ribibe@n,riden@v%pt_3 for@prep#adv to@part somnen@v%inf a@indef_art widwe@n a@indef_art olde@adj ribibe@n,green
"Feynynge a cause, for he wolde brybe.","Feininge a cause, for° he wolde bribe.°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1378,,10,10,Feynynge a cause for he wolde brybe,Feininge a cause for he wolde bribe,uSx u Su S u Su Sx,uSx u Su S u Su Sx,feinen@v%prp_abs a@indef_art cause@n for@conj he@pron1%nom willen@v%pt_3 briben@v%inf,feinen@v%prp_abs a@indef_art cause@n for@conj he@pron1%nom willen@v%pt_3 briben@v%inf,
And happed that he saugh bifore hym ryde,And happed° that he saugh bifore him ride,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1379,,10,10,And happed that he saugh bifore hym ryde,And happed that he saugh bifore him ride,u Su S u S uSx u Sx,u Su S u S uSx u Sx,and@conj happen@v1%pt_3 that@conj he@pron1%nom sen@v1%pt_3 biforen@prep him@pron%obj riden@v%inf,and@conj happen@v1%pt_3 that@conj he@pron1%nom sen@v1%pt_3 biforen@prep him@pron%obj riden@v%inf,
"A gay yeman, under a forest syde.","A gay° yeman,° under a forest side.",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1380,,10,10,A gay yeman under a forest syde,A gay yeman under a forest side,u S uS uS u Su Sx,u S uS uS u Su Sx,a@indef_art gai@adj yeman@n under@prep a@indef_art forest@n side@n,a@indef_art gai@adj yeman@n under@prep a@indef_art forest@n side@n,
"A bowe he bar, and arwes brighte and kene;","A bowe he bar, and arwes brighte and kene;°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1381,,10,10,A bowe he bar and arwes brighte and kene,A bowe he bar and arwes brighte and kene,u Sx u S u Su Sx u Sx,u Sx u S u Su Sx u Sx,a@indef_art boue@n1 he@pron1%nom beren@v1%pt_3 and@conj arwe@n%pl bright@adj and@conj kene@adj,a@indef_art boue@n1 he@pron1%nom beren@v1%pt_3 and@conj arwe@n%pl bright@adj and@conj kene@adj,
He hadde upon a courtepy of grene,He hadde upon a courtepy° of grene;,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1382,,10,10,He hadde upon a courtepy of grene,He hadde upon a courtepy of grene,u Sx uS u SuS u Sx,u Sx uS u SuS u Sx,he@pron1%nom haven@v%pt_3 upon@adv a@indef_art courte-pi@n of@prep grene@n1,he@pron1%nom haven@v%pt_3 upon@adv a@indef_art courte-pi@n of@prep grene@n1,
An hat upon his heed with frenges blake.,An hat upon his heed with frenges° blake.,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1383,,10,10,An hat upon his heed with frenges blake,An hat upon his heed with frenges blake,u S uS u S u Su Sx,u S uS u S u Su Sx,a@indef_art hat@n upon@prep his@pron1%gen hed@n1 with@prep frenge@n%pl blak@adj,a@indef_art hat@n upon@prep his@pron1%gen hed@n1 with@prep frenge@n%pl blak@adj,
"Sire,"""" quod this somnour, """"hayl, and wel atake!","¶“ ‘Sir,’ quod this somnour, ‘hail! and wel atake!’°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1384,,10,10,Sire quod this somnour hayl and wel atake,Sir quod this somnour hail and wel atake,ux S u Su S u S uSx,u S u Su S u S uSx,sire@n quethen@v%pt_3 this@gram_adj somnour@n heil@interj and@conj wel@adv ataken@v%ppl_abs,sire@n quethen@v%pt_3 this@gram_adj somnour@n heil@interj and@conj wel@adv ataken@v%ppl_abs,
"Welcome,"""" quod he, """"and every good felawe!","‘Welcom,’ quod he, ‘and every good felawe!",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1385,,10,10,Welcome quod he and every good felawe,Welcom quod he and every good felawe,uSx u S u Sxu S uSx,uS u S u Sxu S uSx,welcom@adj quethen@v%pt_3 he@pron1%nom and@conj everi@pron_gram_adj god@adj felaue@n,welcom@adj quethen@v%pt_3 he@pron1%nom and@conj everi@pron_gram_adj god@adj felaue@n,
"Wher rydestow, under this grene-wode shawe?",Wher ridestow under this grene shawe?’°,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1386,DIFF,10,10,Wher rydestow under this grenewode shawe,Wher ridestow under this grene shawe,u SuS uS u xSux Sx,u SuS uS u Su Sx,wher@adv&conj riden@v%pr_2_pron under@prep this@gram_adj grene-wode@n#adj shaue@n,wher@adv&conj riden@v%pr_2_pron under@prep this@gram_adj grene@adj shaue@n,green
"Seyde this yeman, """"Wiltow fer to day?","Seid this yeman, ‘Wiltow° fer° to day?’",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1387,,9,9,Seyde this yeman Wiltow fer to day,Seid this yeman Wiltow fer to day,Sx u Su Su S u S,S u Su Su S u S,seien@v1%pt_3 this@gram_adj yeman@n willen@v%pr_2_pron fer@adv to@prep dai@n,seien@v1%pt_3 this@gram_adj yeman@n willen@v%pr_2_pron fer@adv to@prep dai@n,
"This somnour hym answerde and seyde, """"Nay;","¶“This somnour him answerde, and seide, ‘Nay;",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1388,,10,10,This somnour hym answerde and seyde Nay,This somnour him answerde and seide Nay,u Su S uSx u Su S,u Su S uSx u Su S,this@gram_adj somnour@n him@pron%obj answeren@v%pt_3 and@conj seien@v1%pt_3 nai@interj,this@gram_adj somnour@n him@pron%obj answeren@v%pt_3 and@conj seien@v1%pt_3 nai@interj,
"Heere faste by,"""" quod he, """"is myn entente","Heer faste° by,’ quod he, ‘is min entente",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1389,,10,10,Heere faste by quod he is myn entente,Heer faste by quod he is min entente,ux Su S u S u S uSx,u Su S u S u S uSx,her@adv faste@adv bi@adv quethen@v%pt_3 he@pron1%nom ben@v%pr_3 min@pron%gen entente@n,her@adv faste@adv bi@adv quethen@v%pt_3 he@pron1%nom ben@v%pr_3 min@pron%gen entente@n,
"To ryden, for to reysen up a rente","To riden, for to reisen up° a rente",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1390,,10,10,To ryden for to reysen up a rente,To riden for to reisen up a rente,u Su S u Su S u Sx,u Su S u Su S u Sx,to@part riden@v%inf for@prep#adv to@part reisen@v1%inf up@adv a@indef_art rente@n,to@part riden@v%inf for@prep#adv to@part reisen@v1%inf up@adv a@indef_art rente@n,
That longeth to my lordes duetee.,That longeth° to my lordes duëtee.°,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1391,,9,9,That longeth to my lordes duetee,That longeth to my lordes dutee,S uS u S uS uS,S uS u S uS uS,that@pron longen@v3%pr_3 to@prep min@pron%gen lord@n%gen duete@n,that@pron longen@v3%pr_3 to@prep min@pron%gen lord@n%gen duete@n,
"Artow thanne a bailly?"""" """"Ye,"""" quod he.",¶“ ‘Artow thanne a bailly?’° ‘Ye!’ quod he.,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1392,,9,9,Artow thanne a bailly Ye quod he,Artow thanne a bailly Ye quod he,Su Sx u Su S u S,Su Sx u Su S u S,ben@v%pr_2_pron thanne@adv a@indef_art baillif@n ye@adv quethen@v%pt_3 he@pron1%nom,ben@v%pr_2_pron thanne@adv a@indef_art baillif@n ye@adv quethen@v%pt_3 he@pron1%nom,
"He dorste nat, for verray filthe and shame","He dorste nat, for verray filthe° and shame",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1393,,10,10,He dorste nat for verray filthe and shame,He dorste nat for verray filthe and shame,u Su S u Su Sx u Sx,u Su S u Su Sx u Sx,he@pron1%nom durren@v%pt_3 not@adv for@prep verrei@adj filth@n and@conj shame@n,he@pron1%nom durren@v%pt_3 not@adv for@prep verrei@adj filth@n and@conj shame@n,
"Seye that he was a somonour, for the name.","Sey that he was a somnour, for° the name.°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1394,,0,10,Seye that he was a somonour for the name,Sey that he was a somnour for the name,"        ",u S u S u Su S u Sx,seien@v1%inf that@conj he@pron1%nom ben@v%pt_3 a@indef_art somnour@n for@prep the@def_art name@n,seien@v1%inf that@conj he@pron1%nom ben@v%pt_3 a@indef_art somnour@n for@prep the@def_art name@n,
"Depardieux,"""" quod this yeman, """"deere broother","¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1395,,10,10,Depardieux quod this yeman deere broother,Depardieux quod this yeman deere brother,uSu S u Su Sx uS,uSu S u Su Sx uS,de-par-dieux@adv quethen@v%pt_3 this@gram_adj yeman@n dere@adj1 brother@n,de-par-dieux@adv quethen@v%pt_3 this@gram_adj yeman@n dere@adj1 brother@n,
"Thou art a bailly, and I am another.","Thou art a bailly, and I am another.",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1396,,10,10,Thou art a bailly and I am another,Thou art a bailly and I am another,u S u Su S u S uSx,u S u Su S u S uSx,thou@pron%nom ben@v%pr_2 a@indef_art baillif@n and@conj ich@pron%nom ben@v%pr_1 another@pron,thou@pron%nom ben@v%pr_2 a@indef_art baillif@n and@conj ich@pron%nom ben@v%pr_1 another@pron,
I am unknowen as in this contree;,I am unknowen as in this contree;,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1397,,10,10,I am unknowen as in this contree,I am unknowen as in this contree,u S uSu S u S uS,u S uSu S u S uS,ich@pron%nom ben@v%pr_1 unknouen@v%ppl as@conj in@prep this@gram_adj contree@n,ich@pron%nom ben@v%pr_1 unknouen@v%ppl as@conj in@prep this@gram_adj contree@n,
Of thyn aqueyntance I wolde praye thee,Of thin aqueintance I wol praye thee,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1398,DIFF,9,9,Of thyn aqueyntance I wolde praye thee,Of thin aqueintance I wol praye thee,S u SuSx u Sx u S,S u SuSx u S u S,of@prep thin@pron%gen aqueintaunce@n ich@pron%nom willen@v%pt_1 preien@v1%inf the@pron2%obj,of@prep thin@pron%gen aqueintaunce@n ich@pron%nom willen@v%pr_1 preien@v1%inf the@pron2%obj,green
"And eek of bretherhede, if that yow leste.","And eek of brotherhede, if that yow leste.°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1399,,10,10,And eek of bretherhede if that yow leste,And eek of brotherhede if that yow leste,u S u SuSx u S u Sx,u S u SuSx u S u Sx,and@conj ek@adv of@prep brotherhede@n if@conj that@part you@pron%pl_obj listen@v1%pr_3,and@conj ek@adv of@prep brotherhede@n if@conj that@part you@pron%pl_obj listen@v1%pr_3,
I have gold and silver in my cheste;,I have gold and silver in my cheste;,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1400,,10,10,I have gold and silver in my cheste,I have gold and silver in my cheste,u Su S u Su S u Sx,u Su S u Su S u Sx,ich@pron%nom haven@v%pr_1 gold@n and@conj silver@n in@prep min@pron%gen cheste@n,ich@pron%nom haven@v%pr_1 gold@n and@conj silver@n in@prep min@pron%gen cheste@n,
If that thee happe to comen in oure shire,"If that thee hap° to comen in our shire,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1401,,10,10,If that thee happe to comen in oure shire,If that thee hap to comen in our shire,u S u Sx u Su S ux Sx,u S u S u Su S u Sx,if@conj that@part the@pron2%obj happen@v1%pr_3 to@part comen@v%inf in@prep oure@pron%pl_gen shire@n,if@conj that@part the@pron2%obj happen@v1%pr_3 to@part comen@v%inf in@prep oure@pron%pl_gen shire@n,
"Al shal be thyn, right as thou wolt desire.","Al shal be thin, right as thou wolt desire.’",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1402,,10,10,Al shal be thyn right as thou wolt desire,Al shal be thin right as thou wolt desire,u S u S u S u S uSx,u S u S u S u S uSx,al@gram_adjas_n shulen@v1%pr_3 ben@v%inf thin@pron%gen righte@adv as@conj thou@pron%nom willen@v%pr_2 desiren@v%inf,al@gram_adjas_n shulen@v1%pr_3 ben@v%inf thin@pron%gen righte@adv as@conj thou@pron%nom willen@v%pr_2 desiren@v%inf,
"Grant mercy,"""" quod this somonour, """"by my feith!","‘Grantmercy,’ quod this somnour, ‘by my feith!’",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1403,DIFF,0,10,Grant mercy quod this somonour by my feith,Grantmercy quod this somnour by my feith,"       ",uSu S u Su S u S,graunt@adj merci@n1 quethen@v%pt_3 this@gram_adj somnour@n bi@prep min@pron%gen feith@n,gramerci@n quethen@v%pt_3 this@gram_adj somnour@n bi@prep min@pron%gen feith@n,green
Everych in ootheres hand his trouthe leith,"Everich° in others hand his trouthe leith,°",data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1404,,10,10,Everych in ootheres hand his trouthe leith,Everich in others hand his trouthe leith,uSu S uSx u S ux S,uSu S uS u S ux S,everi@pron in@prep other@pron honde@n his@pron1%gen treuth@n leien@v1%pr_3,everi@pron in@prep other@pron honde@n his@pron1%gen treuth@n leien@v1%pr_3,
For to be sworne bretheren til they deye.,For to be sworne bretheren til they deye.,data/riverside_cats/FriT_riv.cat,data/oxford_txts/FriT_oxford.txt,data/csvs/FriT,The Friar's Tale 1405,,10,10,For to be sworne bretheren til they deye,For to be sworne bretheren til they deye,u S u Sx uSu S u S,u S u Sx uSu S u S,for@prep#adv to@part ben@v%inf sweren@v#adj%ppl brother@n til@conj thei@pron%pl_nom dien@v%pr_pl,for@prep#adv to@part ben@v%inf sweren@v#adj%ppl brother@n til@conj thei@pron%pl_nom dien@v%pr_pl,
