headword,word,line_number,filename,context,is_elided,is_final,text_type
neue,newe,The Prioress' Tale 584,data/riverside_cats/PrT_riv.cat,Biforn this Lamb and synge a song al newe,False,True,riverside
heigh,hye,The Reeve's Tale 3975,data/riverside_cats/RvT_riv.cat,With buttokes brode and brestes rounde and hye.,False,True,riverside
yong,yonge,The Reeve's Tale 4002,data/riverside_cats/RvT_riv.cat,Thanne were ther yonge povre scolers two,False,False,riverside
ille,ille,The Reeve's Tale 4045,data/riverside_cats/RvT_riv.cat,I is as ille a millere as ar ye.,True,False,riverside
god,goode,The Reeve's Tale 4247,data/riverside_cats/RvT_riv.cat,"And, goode lemman, God thee save and kepe!",False,False,riverside
fals,false,The Reeve's Tale 4268,data/riverside_cats/RvT_riv.cat,"Ye, false harlot,"""" quod the millere, """"hast?",False,False,riverside
fals,false,The Reeve's Tale 4269,data/riverside_cats/RvT_riv.cat,"A, false traitour! False clerk!"""" quod he",False,False,riverside
smal,smale,The Reeve's Tale 4323,data/riverside_cats/RvT_riv.cat,"Save al this compaignye, grete and smale!",False,True,riverside
smal,smale,The Shipman's Tale 24,data/riverside_cats/ShipT_riv.cat,"Amonges alle his gestes, grete and smale",False,True,riverside
smal,smale,The Shipman's Tale 105,data/riverside_cats/ShipT_riv.cat,Were al forstraught with houndes grete and smale.,False,True,riverside
god,goode,The Shipman's Tale 107,data/riverside_cats/ShipT_riv.cat,"I trowe, certes, that oure goode man",False,False,riverside
wise,wise,The Shipman's Tale 176,data/riverside_cats/ShipT_riv.cat,"Hardy and wise, and riche, and therto free",True,False,riverside
long,longe,The Shipman's Tale 216,data/riverside_cats/ShipT_riv.cat,How longe tyme wol ye rekene and caste,False,False,riverside
lef,leeve,The Second Nun's Tale 257,data/riverside_cats/SNT_riv.cat,"So shaltow seen hem, leeve brother deere",False,False,riverside
domb,dombe,The Second Nun's Tale 286,data/riverside_cats/SNT_riv.cat,"For they been dombe, and therto they been deve",True,False,riverside
def,deve,The Second Nun's Tale 286,data/riverside_cats/SNT_riv.cat,"For they been dombe, and therto they been deve",False,True,riverside
fair,faire,The Second Nun's Tale 293,data/riverside_cats/SNT_riv.cat,Seyde this blisful faire mayde deere,False,False,riverside
fair,faire,The Second Nun's Tale 461,data/riverside_cats/SNT_riv.cat,At which the hooly blisful faire mayde,False,False,riverside
hot,hoote,The Squire's Tale 51,data/riverside_cats/SqT_riv.cat,"In Aries, the colerik hoote signe.",False,False,riverside
yong,yonge,The Squire's Tale 88,data/riverside_cats/SqT_riv.cat,"Ful bisily they wayten, yonge and olde.",True,False,riverside
olde,olde,The Squire's Tale 88,data/riverside_cats/SqT_riv.cat,"Ful bisily they wayten, yonge and olde.",False,True,riverside
dep,depe,The Squire's Tale 155,data/riverside_cats/SqT_riv.cat,Al be his woundes never so depe and wyde.,True,False,riverside
wid,wyde,The Squire's Tale 155,data/riverside_cats/SqT_riv.cat,Al be his woundes never so depe and wyde.,False,True,riverside
bright,brighte,The Squire's Tale 170,data/riverside_cats/SqT_riv.cat,"His steede, which that shoon as sonne brighte",False,True,riverside
wise,wyse,The Squire's Tale 376,data/riverside_cats/SqT_riv.cat,Thise olde wommen that been gladly wyse,False,True,riverside
long,longe,The Squire's Tale 444,data/riverside_cats/SqT_riv.cat,A longe whil to wayten hire she stood,False,False,riverside
muche,muche,The Squire's Tale 586,data/riverside_cats/SqT_riv.cat,That he had felt as muche harm as I,False,False,riverside
fin,fyne,The Squire's Tale 640,data/riverside_cats/SqT_riv.cat,Of herbes preciouse and fyne of hewe,True,False,riverside
olde,olde,The Summoner's Tale 1725,data/riverside_cats/SumT_riv.cat,"Hir freendes soules, as wel olde as yonge --",True,False,riverside
yong,yonge,The Summoner's Tale 1725,data/riverside_cats/SumT_riv.cat,"Hir freendes soules, as wel olde as yonge --",False,True,riverside
lef,leeve,The Summoner's Tale 1751,data/riverside_cats/SumT_riv.cat,"A dagon of youre blanket, leeve dame",False,False,riverside
gret,grete,The Summoner's Tale 1813,data/riverside_cats/SumT_riv.cat,"But of youre grete goodnesse, by youre leve",False,False,riverside
god,goode,The Summoner's Tale 1882,data/riverside_cats/SumT_riv.cat,"Suffisen us, though they be nat ful goode.",False,True,riverside
chaste,chaste,The Summoner's Tale 1940,data/riverside_cats/SumT_riv.cat,Of charitable and chaste bisy freres,False,False,riverside
ouen,owene,The Summoner's Tale 1977,data/riverside_cats/SumT_riv.cat,And for to buylden Cristes owene chirche.,False,False,riverside
muche,muche,The Summoner's Tale 2011,data/riverside_cats/SumT_riv.cat,I koude of ire seye so muche sorwe,False,False,riverside
lef,leeve,The Summoner's Tale 2089,data/riverside_cats/SumT_riv.cat,"Now, Thomas, leeve brother, lef thyn ire;",False,False,riverside
proud,proude,The Summoner's Tale 2227,data/riverside_cats/SumT_riv.cat,"O nyce, proude cherl, I shrewe his face!",False,False,riverside
hard,harde,The Summoner's Tale 2228,data/riverside_cats/SumT_riv.cat,"Lo, sires,"""" quod the lord, """"with harde grace!",False,False,riverside
neue,newe,The Summoner's Tale 2293,data/riverside_cats/SumT_riv.cat,And Jankyn hath ywonne a newe gowne --,False,False,riverside
ouen,owne,Troilus and Criseyde; Book I 51,data/riverside_cats/TC1_riv.cat,As though I were hire owne brother dere.,False,False,riverside
yong,yonge,Troilus and Criseyde; Book I 130,data/riverside_cats/TC1_riv.cat,"Kepte hir estat, and both of yonge and olde",True,False,riverside
olde,olde,Troilus and Criseyde; Book I 130,data/riverside_cats/TC1_riv.cat,"Kepte hir estat, and both of yonge and olde",False,True,riverside
wroth,wrothe,Troilus and Criseyde; Book I 140,data/riverside_cats/TC1_riv.cat,"Aftir hir course, ay whil that thei were wrothe.",False,True,riverside
neue,newe,Troilus and Criseyde; Book I 157,data/riverside_cats/TC1_riv.cat,"With newe grene, of lusty Veer the pryme",False,False,riverside
red,rede,Troilus and Criseyde; Book I 158,data/riverside_cats/TC1_riv.cat,And swote smellen floures white and rede,False,True,riverside
blind,blynde,Troilus and Criseyde; Book I 202,data/riverside_cats/TC1_riv.cat,"O veray fooles, nyce and blynde be ye!",False,False,riverside
roughe,rowe,Troilus and Criseyde; Book I 206,data/riverside_cats/TC1_riv.cat,At which the God of Love gan loken rowe,False,True,riverside
proud,proude,Troilus and Criseyde; Book I 225,data/riverside_cats/TC1_riv.cat,So ferde it by this fierse and proude knyght:,False,False,riverside
wise,wise,Troilus and Criseyde; Book I 233,data/riverside_cats/TC1_riv.cat,"Ye wise, proude, and worthi folkes alle",False,False,riverside
proud,proude,Troilus and Criseyde; Book I 233,data/riverside_cats/TC1_riv.cat,"Ye wise, proude, and worthi folkes alle",True,False,riverside
dep,depe,Troilus and Criseyde; Book I 298,data/riverside_cats/TC1_riv.cat,Of hir his fixe and depe impressioun.,True,False,riverside
bitter,bittre,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,"Yelt bittre fruyt, though swete seed be sowe.",False,False,riverside
queinte,queynte,Troilus and Criseyde; Book I 411,data/riverside_cats/TC1_riv.cat,"O quike deth, O swete harm so queynte",False,True,riverside
long,longe,Troilus and Criseyde; Book I 718,data/riverside_cats/TC1_riv.cat,"As I best kan, gon sithen longe while.",False,False,riverside
long,longe,Troilus and Criseyde; Book I 832,data/riverside_cats/TC1_riv.cat,"I be thi boote, er that it be ful longe",False,True,riverside
wise,wyse,Troilus and Criseyde; Book I 976,data/riverside_cats/TC1_riv.cat,For this have I herd seyd of wyse lered,False,False,riverside
ded,dede,Troilus and Criseyde; Book I 1083,data/riverside_cats/TC1_riv.cat,Dede were his japes and his cruelte,False,False,riverside
whit,white,Troilus and Criseyde; Book II 51,data/riverside_cats/TC2_riv.cat,"That fresshe floures, blew and white and rede",True,False,riverside
red,rede,Troilus and Criseyde; Book II 51,data/riverside_cats/TC2_riv.cat,"That fresshe floures, blew and white and rede",False,True,riverside
quik,quike,Troilus and Criseyde; Book II 52,data/riverside_cats/TC2_riv.cat,"Ben quike agayn, that wynter dede made",True,False,riverside
ded,dede,Troilus and Criseyde; Book II 52,data/riverside_cats/TC2_riv.cat,"Ben quike agayn, that wynter dede made",False,False,riverside
lef,leve,Troilus and Criseyde; Book II 251,data/riverside_cats/TC2_riv.cat,"And seyde, """"Gladly, leve nece dere!",False,False,riverside
neue,newe,Troilus and Criseyde; Book II 305,data/riverside_cats/TC2_riv.cat,And though my tale as now be to yow newe,False,True,riverside
wise,wise,Troilus and Criseyde; Book II 317,data/riverside_cats/TC2_riv.cat,"The goode, wise, worthi, fresshe, and free",False,False,riverside
fresh,fresshe,Troilus and Criseyde; Book II 317,data/riverside_cats/TC2_riv.cat,"The goode, wise, worthi, fresshe, and free",True,False,riverside
long,longe,Troilus and Criseyde; Book II 507,data/riverside_cats/TC2_riv.cat,"This other day, naught gon ful longe while",False,False,riverside
juste,juste,Troilus and Criseyde; Book II 527,data/riverside_cats/TC2_riv.cat,Ledest the fyn by juste purveiaunce,False,False,riverside
ded,dede,Troilus and Criseyde; Book II 539,data/riverside_cats/TC2_riv.cat,That men hem wrien with asshen pale and dede.',False,True,riverside
fresh,fresshe,Troilus and Criseyde; Book II 552,data/riverside_cats/TC2_riv.cat,Yet made he tho as fresshe a countenaunce,True,False,riverside
long,longe,Troilus and Criseyde; Book II 722,data/riverside_cats/TC2_riv.cat,And ek I knowe of longe tyme agon,False,False,riverside
juste,juste,Troilus and Criseyde; Book II 727,data/riverside_cats/TC2_riv.cat,"That he may make avaunt, by juste cause",False,False,riverside
wise,wise,Troilus and Criseyde; Book II 917,data/riverside_cats/TC2_riv.cat,"Reherce it nedeth nought, for ye ben wise.",False,True,riverside
sharp,sharpe,Troilus and Criseyde; Book II 1034,data/riverside_cats/TC2_riv.cat,Were his nayles poynted nevere so sharpe,False,True,riverside
god,goode,Troilus and Criseyde; Book II 1203,data/riverside_cats/TC2_riv.cat,"Now, goode nece, be it nevere so lite",False,False,riverside
glad,gladde,Troilus and Criseyde; Book II 1351,data/riverside_cats/TC2_riv.cat,So were his dayes sory outher gladde.,False,True,riverside
gret,grete,Troilus and Criseyde; Book II 1403,data/riverside_cats/TC2_riv.cat,Which hadde his lord and grete frend ben ay;,False,False,riverside
fair,faire,Troilus and Criseyde; Book II 1670,data/riverside_cats/TC2_riv.cat,"Now faire brother, beth al hool, I preye!",False,False,riverside
fair,faire,Troilus and Criseyde; Book III 2,data/riverside_cats/TC3_riv.cat,Adorneth al the thridde heven faire!,False,True,riverside
salt,salte,Troilus and Criseyde; Book III 8,data/riverside_cats/TC3_riv.cat,"In hevene and helle, in erthe and salte see",False,False,riverside
fresh,fresshe,Troilus and Criseyde; Book III 26,data/riverside_cats/TC3_riv.cat,"Ye do hem corteys be, fresshe and benigne;",True,False,riverside
fresh,fresshe,Troilus and Criseyde; Book III 128,data/riverside_cats/TC3_riv.cat,"Quod Troilus, """"O goodly, fresshe free",False,False,riverside
god,goode,Troilus and Criseyde; Book III 264,data/riverside_cats/TC3_riv.cat,"But, goode brother, do now as the oughte",False,False,riverside
ded,dede,Troilus and Criseyde; Book III 292,data/riverside_cats/TC3_riv.cat,For which thise wise clerkes that ben dede,False,True,riverside
yong,yonge,Troilus and Criseyde; Book III 293,data/riverside_cats/TC3_riv.cat,Han evere yet proverbed to us yonge,False,True,riverside
wise,wise,Troilus and Criseyde; Book III 327,data/riverside_cats/TC3_riv.cat,"For wel woot I, in wise folk that vice",False,False,riverside
lef,leve,Troilus and Criseyde; Book III 330,data/riverside_cats/TC3_riv.cat,But now to purpos; leve brother deere,False,False,riverside
ded,dede,Troilus and Criseyde; Book III 352,data/riverside_cats/TC3_riv.cat,That han in wynter dede ben and dreye,False,False,riverside
god,goode,Troilus and Criseyde; Book III 631,data/riverside_cats/TC3_riv.cat,"But goode nece, if I myghte evere plese",False,False,riverside
muche,muche,Troilus and Criseyde; Book III 638,data/riverside_cats/TC3_riv.cat,"Criseyde, which that koude as muche good",False,False,riverside
prive,pryve,Troilus and Criseyde; Book III 787,data/riverside_cats/TC3_riv.cat,"Is thorugh a goter, by a pryve wente",False,False,riverside
wise,wise,Troilus and Criseyde; Book III 942,data/riverside_cats/TC3_riv.cat,"Is on yow two, and ye ben bothe wise",False,True,riverside
god,goode,Troilus and Criseyde; Book III 975,data/riverside_cats/TC3_riv.cat,"Now doth hym sitte, goode nece deere",False,False,riverside
gret,grete,Troilus and Criseyde; Book III 992,data/riverside_cats/TC3_riv.cat,Youre grete trouthe and servise every day,False,False,riverside
bitter,bittre,Troilus and Criseyde; Book III 1215,data/riverside_cats/TC3_riv.cat,Ful bittre drynke; and for to han gladnesse,False,False,riverside
juste,juste,Troilus and Criseyde; Book III 1227,data/riverside_cats/TC3_riv.cat,As she that juste cause hadde hym to triste,False,False,riverside
whit,white,Troilus and Criseyde; Book III 1248,data/riverside_cats/TC3_riv.cat,"Hire sydes longe, flesshly, smothe, and white",False,True,riverside
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/riverside_cats/TC3_riv.cat,"For certes, fresshe wommanliche wif",False,False,riverside
foul,foule,Troilus and Criseyde; Book III 1321,data/riverside_cats/TC3_riv.cat,"Awey, thow foule daunger and thow feere",False,False,riverside
sik,sike,Troilus and Criseyde; Book III 1362,data/riverside_cats/TC3_riv.cat,"For wo, or elles when that folk ben sike",False,True,riverside
long,longe,Troilus and Criseyde; Book III 1388,data/riverside_cats/TC3_riv.cat,Servise of love hadde erys also longe,False,True,riverside
strong,stronge,Troilus and Criseyde; Book III 1390,data/riverside_cats/TC3_riv.cat,And therto dronken hadde as hoot and stronge,False,True,riverside
neue,newe,Troilus and Criseyde; Book III 1404,data/riverside_cats/TC3_riv.cat,And fallen in a newe joye anoon;,False,False,riverside
hot,hote,Troilus and Criseyde; Book III 1650,data/riverside_cats/TC3_riv.cat,I hadde it nevere half so hote as now;,True,False,riverside
neue,newe,Troilus and Criseyde; Book III 1654,data/riverside_cats/TC3_riv.cat,But now I feele a newe qualitee --,False,False,riverside
heigh,hye,Troilus and Criseyde; Book III 1745,data/riverside_cats/TC3_riv.cat,"Love, that his hestes hath in hevene hye",False,True,riverside
bright,brighte,Troilus and Criseyde; Book IV 38,data/riverside_cats/TC4_riv.cat,"But on a day, wel armed, brighte, and shene",True,False,riverside
lef,leeve,Troilus and Criseyde; Book IV 82,data/riverside_cats/TC4_riv.cat,And for the Grekis weren me so leeve,False,True,riverside
wroth,wrothe,Troilus and Criseyde; Book IV 122,data/riverside_cats/TC4_riv.cat,Ben with the folk of Troie alwey so wrothe,False,True,riverside
neue,newe,Troilus and Criseyde; Book IV 416,data/riverside_cats/TC4_riv.cat,And upon newe cas lith newe avys.,False,False,riverside
neue,newe,Troilus and Criseyde; Book IV 416,data/riverside_cats/TC4_riv.cat,And upon newe cas lith newe avys.,True,False,riverside
lef,leeve,Troilus and Criseyde; Book IV 458,data/riverside_cats/TC4_riv.cat,"It lith nat in my power, leeve brother;",False,False,riverside
ded,dede,Troilus and Criseyde; Book IV 626,data/riverside_cats/TC4_riv.cat,Shulle in a strete as dogges liggen dede,False,True,riverside
neue,newe,Troilus and Criseyde; Book IV 662,data/riverside_cats/TC4_riv.cat,"Fro man to man, and made this tale al newe",False,True,riverside
smal,smale,Troilus and Criseyde; Book IV 737,data/riverside_cats/TC4_riv.cat,"She rente, and ek hire fyngeres longe and smale",False,True,riverside
blak,blake,Troilus and Criseyde; Book IV 779,data/riverside_cats/TC4_riv.cat,"Shul blake ben in tokenyng, herte swete",False,False,riverside
lef,leeve,Troilus and Criseyde; Book IV 926,data/riverside_cats/TC4_riv.cat,"And nought encresse, leeve nece swete!",False,False,riverside
wise,wise,Troilus and Criseyde; Book IV 936,data/riverside_cats/TC4_riv.cat,Women ben wise in short avysement;,True,False,riverside
ded,dede,Troilus and Criseyde; Book IV 1092,data/riverside_cats/TC4_riv.cat,That in thyn hed thyne eyen semen dede?,False,True,riverside
bitter,bittre,Troilus and Criseyde; Book IV 1136,data/riverside_cats/TC4_riv.cat,"As bittre weren, out of teris kynde",False,False,riverside
ded,dede,Troilus and Criseyde; Book IV 1516,data/riverside_cats/TC4_riv.cat,Til into tyme that we shal ben dede;,False,True,riverside
neue,newe,Troilus and Criseyde; Book V 121,data/riverside_cats/TC5_riv.cat,"Ne wonder is, for it is to yow newe --",False,True,riverside
ouen,owene,Troilus and Criseyde; Book V 154,data/riverside_cats/TC5_riv.cat,Youre owene aboven every creature.,True,False,riverside
fair,faire,Troilus and Criseyde; Book V 172,data/riverside_cats/TC5_riv.cat,But myghte me so faire a grace falle,True,False,riverside
mad,madde,Troilus and Criseyde; Book V 206,data/riverside_cats/TC5_riv.cat,And in his throwes frenetik and madde,False,True,riverside
fresh,fresshe,Troilus and Criseyde; Book V 244,data/riverside_cats/TC5_riv.cat,"Shal ben youre fresshe, wommanliche face",False,False,riverside
lef,leve,Troilus and Criseyde; Book V 307,data/riverside_cats/TC5_riv.cat,"My swerd, myn helm; and, leve brother deere",False,False,riverside
fin,fyne,Troilus and Criseyde; Book V 421,data/riverside_cats/TC5_riv.cat,But syn of fyne force I mot arise,False,False,riverside
olde,olde,Troilus and Criseyde; Book V 470,data/riverside_cats/TC5_riv.cat,The lettres ek that she of olde tyme,False,False,riverside
lef,leve,Troilus and Criseyde; Book V 477,data/riverside_cats/TC5_riv.cat,"And seyde, """"Leve brother Pandarus",False,False,riverside
god,goode,Troilus and Criseyde; Book V 572,data/riverside_cats/TC5_riv.cat,"`Now goode swete, love me wel, I preye';",False,False,riverside
wise,wise,Troilus and Criseyde; Book V 790,data/riverside_cats/TC5_riv.cat,For wise folk in bookes it expresse,False,False,riverside
long,longe,Troilus and Criseyde; Book V 851,data/riverside_cats/TC5_riv.cat,"And after this, withouten longe lette",False,False,riverside
wise,wise,Troilus and Criseyde; Book V 904,data/riverside_cats/TC5_riv.cat,What! Wene ye youre wise fader wolde,False,False,riverside
bright,brighte,Troilus and Criseyde; Book V 1022,data/riverside_cats/TC5_riv.cat,Inwith hire fadres faire brighte tente,False,False,riverside
bai,baye,Troilus and Criseyde; Book V 1038,data/riverside_cats/TC5_riv.cat,That she hym yaf the faire baye stede,False,False,riverside
neue,newe,Troilus and Criseyde; Book V 1148,data/riverside_cats/TC5_riv.cat,"Almoost, ywys, al newe was my care.",False,False,riverside
strong,stronge,Troilus and Criseyde; Book V 1201,data/riverside_cats/TC5_riv.cat,So were his throwes sharpe and wonder stronge;,False,True,riverside
wod,woode,Troilus and Criseyde; Book V 1213,data/riverside_cats/TC5_riv.cat,Which that men clepeth woode jalousie,False,False,riverside
gret,grete,Troilus and Criseyde; Book V 1250,data/riverside_cats/TC5_riv.cat,The blysful goddes thorugh here grete myght,False,False,riverside
neue,newe,Troilus and Criseyde; Book V 1255,data/riverside_cats/TC5_riv.cat,"What newe lust, what beaute, what science",False,False,riverside
juste,juste,Troilus and Criseyde; Book V 1256,data/riverside_cats/TC5_riv.cat,What wratthe of juste cause have ye to me?,False,False,riverside
neue,newe,Troilus and Criseyde; Book V 1269,data/riverside_cats/TC5_riv.cat,I fele now so sharp a newe peyne,False,False,riverside
long,longe,Troilus and Criseyde; Book V 1325,data/riverside_cats/TC5_riv.cat,"As ye wel knowe, how longe tyme agon",False,False,riverside
fair,faire,Troilus and Criseyde; Book V 1412,data/riverside_cats/TC5_riv.cat,"And fareth wel, goodly, faire, fresshe may",False,False,riverside
fresh,fresshe,Troilus and Criseyde; Book V 1412,data/riverside_cats/TC5_riv.cat,"And fareth wel, goodly, faire, fresshe may",False,False,riverside
long,longe,Troilus and Criseyde; Book V 1484,data/riverside_cats/TC5_riv.cat,For al to longe it were for to dwelle.,True,False,riverside
smal,smale,Sir Thopas 760,data/riverside_cats/Thop_riv.cat,Ther spryngen herbes grete and smale,False,True,riverside
prive,pryve,Sir Thopas 801,data/riverside_cats/Thop_riv.cat,"That he foond, in a pryve woon",False,False,riverside
cler,cleere,Sir Thopas 858,data/riverside_cats/Thop_riv.cat,Of cloth of lake fyn and cleere,False,True,riverside
god,goode,Sir Thopas 914,data/riverside_cats/Thop_riv.cat,Of herbes fyne and goode.,False,True,riverside
ouen,owene,The Wife of Bath's Prologue 68,data/riverside_cats/WBPro_riv.cat,He putte it in oure owene juggement;,False,False,riverside
wroth,wrothe,The Wife of Bath's Prologue 125,data/riverside_cats/WBPro_riv.cat,So that the clerkes be nat with me wrothe,False,True,riverside
god,goode,The Wife of Bath's Prologue 196,data/riverside_cats/WBPro_riv.cat,"As thre of hem were goode, and two were badde.",True,False,riverside
fain,fawe,The Wife of Bath's Prologue 220,data/riverside_cats/WBPro_riv.cat,That ech of hem ful blisful was and fawe,False,True,riverside
wise,wyse,The Wife of Bath's Prologue 229,data/riverside_cats/WBPro_riv.cat,I sey nat this by wyves that been wyse,False,True,riverside
olde,olde,The Wife of Bath's Prologue 235,data/riverside_cats/WBPro_riv.cat,"`Sire olde kaynard, is this thyn array?",False,False,riverside
olde,olde,The Wife of Bath's Prologue 242,data/riverside_cats/WBPro_riv.cat,"Sire olde lecchour, lat thy japes be!",False,False,riverside
olde,olde,The Wife of Bath's Prologue 291,data/riverside_cats/WBPro_riv.cat,Til they be wedded -- olde dotard shrewe! --,False,False,riverside
fair,faire,The Wife of Bath's Prologue 296,data/riverside_cats/WBPro_riv.cat,"And clepe me """"faire dame"""" in every place.",False,False,riverside
olde,olde,The Wife of Bath's Prologue 331,data/riverside_cats/WBPro_riv.cat,"For, certeyn, olde dotard, by youre leve",False,False,riverside
god,goode,The Wife of Bath's Prologue 431,data/riverside_cats/WBPro_riv.cat,"Thanne wolde I seye, `Goode lief, taak keep",False,False,riverside
ouen,owene,The Wife of Bath's Prologue 449,data/riverside_cats/WBPro_riv.cat,But I wol kepe it for youre owene tooth.,False,False,riverside
queinte,queynte,The Wife of Bath's Prologue 516,data/riverside_cats/WBPro_riv.cat,In this matere a queynte fantasye:,False,False,riverside
fair,faire,The Wife of Bath's Prologue 598,data/riverside_cats/WBPro_riv.cat,Of legges and of feet so clene and faire,False,True,riverside
fair,faire,The Wife of Bath's Prologue 606,data/riverside_cats/WBPro_riv.cat,"And faire, and riche, and yong, and wel bigon",True,False,riverside
prive,privee,The Wife of Bath's Prologue 620,data/riverside_cats/WBPro_riv.cat,And also in another privee place.,False,False,riverside
olde,olde,The Wife of Bath's Prologue 642,data/riverside_cats/WBPro_riv.cat,And me of olde Romayn geestes teche;,False,False,riverside
fals,false,The Wife of Bath's Prologue 800,data/riverside_cats/WBPro_riv.cat,"`O! hastow slayn me, false theef?' I seyde",False,False,riverside
wise,wise,The Wife of Bath's Tale 944,data/riverside_cats/WBT_riv.cat,We wol been holden wise and clene of synne.,True,False,riverside
long,longe,The Wife of Bath's Tale 976,data/riverside_cats/WBT_riv.cat,Myn housbonde hath longe asses erys two!,True,False,riverside
olde,olde,The Wife of Bath's Tale 1004,data/riverside_cats/WBT_riv.cat,"Thise olde folk kan muchel thyng,"""" quod she.",False,False,riverside
wise,wise,The Wife of Bath's Tale 1027,data/riverside_cats/WBT_riv.cat,"And many a wydwe, for that they been wise",False,True,riverside
neue,newe,The Wife of Bath's Tale 1060,data/riverside_cats/WBT_riv.cat,"For Goddes love, as chees a newe requeste!",False,False,riverside
muche,muche,The Wife of Bath's Tale 1079,data/riverside_cats/WBT_riv.cat,Ther nas but hevynesse and muche sorwe.,False,False,riverside
foul,foule,The Wife of Bath's Tale 1082,data/riverside_cats/WBT_riv.cat,"So wo was hym, his wyf looked so foule.",False,True,riverside
lef,leeve,The Wife of Bath's Tale 1171,data/riverside_cats/WBT_riv.cat,"And therfore, leeve housbonde, I thus conclude:",False,False,riverside
loue,lowe,The Wife of Bath's Tale 1201,data/riverside_cats/WBT_riv.cat,"Poverte ful ofte, whan a man is lowe",False,True,riverside
wise,wise,The Wife of Bath's Tale 1231,data/riverside_cats/WBT_riv.cat,I put me in youre wise governance;,False,False,riverside
wroth,wrothe,The Wife of Bath's Tale 1239,data/riverside_cats/WBT_riv.cat,"Kys me,"""" quod she, """"we be no lenger wrothe",False,True,riverside
neue,newe,The Wife of Bath's Tale 1244,data/riverside_cats/WBT_riv.cat,"As evere was wyf, syn that the world was newe.",False,True,riverside
yong,yonge,The Wife of Bath's Tale 1259,data/riverside_cats/WBT_riv.cat,"Housbondes meeke, yonge, and fressh abedde",True,False,riverside
olde,olde,The Wife of Bath's Tale 1263,data/riverside_cats/WBT_riv.cat,And olde and angry nygardes of dispence,True,False,riverside
