headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
sobre,sobre,The Clerk's Tale 366,data/oxford_txts/ClT_oxford.txt,And forth he gooth with a ful sobre chere°,False,False,BOTH,And forth he gooth with a ful sobre chere°,And forth he gooth with a ful sobre cheere
wilde,wilde,The Monk's Tale 2257,data/oxford_txts/MkT_oxford.txt,And many a wilde hertes blood she shedde,False,False,BOTH,And many a wilde hertes blood she shedde,And many a wilde hertes blood she shedde
huge,huge,Troilus and Criseyde; Book V 65,data/oxford_txts/TC5_oxford.txt,"With hauke on hond, and with an huge route",False,False,BOTH,"With hauke on hond, and with an huge route",With hauk on honde and with an huge route
god,gode,House of Fame 1608,data/oxford_txts/HF_oxford.txt,"Of gode folk, and gunne crie",False,False,BOTH,"Of gode folk, and gunne crie",Of goode folk and gunne crie
treu,trewe,The Knight's Tale 959,data/oxford_txts/KnT_oxford.txt,"And swoor his ooth, as he was trewe knight",False,False,BOTH,"And swoor his ooth, as he was trewe knight",And swoor his ooth as he was trewe knyght
povre,povre,The Manciple's Tale 215,data/oxford_txts/MancT_oxford.txt,"And a povre wenche,° other than this—",False,False,BOTH,"And a povre wenche,° other than this—",And a povre wenche oother than this
softe,softe,The Summoner's Tale 1840,data/oxford_txts/SumT_oxford.txt,"And of your softe breed nat but° a shivere,°",False,False,BOTH,"And of your softe breed nat but° a shivere,°",And of youre softe breed nat but a shyvere
swete,swete,The Miller's Tale 3805,data/oxford_txts/MilT_oxford.txt,"“Spek, swete brid,° I noot° nat wher thou art.”",False,False,BOTH,"“Spek, swete brid,° I noot° nat wher thou art.”",Spek sweete bryd I noot nat where thou art
secre,secree,Troilus and Criseyde; Book III 286,data/oxford_txts/TC3_oxford.txt,To holden secree swich an heigh matere;,False,False,BOTH,To holden secree swich an heigh matere;,To holden secree swich an heigh matere
maide,maide,The Shipman's Tale 95,data/oxford_txts/ShipT_oxford.txt,A maide° child cam in hir compaignie°,False,False,BOTH,A maide° child cam in hir compaignie°,A mayde child cam in hire compaignye
long,longe,Parliament of Fowls 661,data/oxford_txts/PF_oxford.txt,A yeer is not so longe to endure,False,False,BOTH,A yeer is not so longe to endure,A yer is nat so longe to endure
fin,fine,Troilus and Criseyde; Book V 421,data/oxford_txts/TC5_oxford.txt,“But sin of fine force I moot arise,False,False,BOTH,“But sin of fine force I moot arise,But syn of fyne force I mot arise
humble,humble,The Wife of Bath's Tale 1221,data/oxford_txts/WBT_oxford.txt,And be to yow a trewe° humble wif,False,False,BOTH,And be to yow a trewe° humble wif,And be to yow a trewe humble wyf
ded,dede,Troilus and Criseyde; Book II 52,data/oxford_txts/TC2_oxford.txt,"Ben quike again, that winter dede made",False,False,BOTH,"Ben quike again, that winter dede made",Ben quike agayn that wynter dede made
double,double,House of Fame 285,data/oxford_txts/HF_oxford.txt,"Or fals, or prevy, or double° was.",False,False,BOTH,"Or fals, or prevy, or double° was.",Or fals or privy or double was
smothe,smothe,Troilus and Criseyde; Book IV 996,data/oxford_txts/TC4_oxford.txt,That han hir top ful heighe and smothe yshore;,False,False,BOTH,That han hir top ful heighe and smothe yshore;,That han hire top ful heighe and smothe yshore
god,gode,House of Fame 1832,data/oxford_txts/HF_oxford.txt,As gode folk han in goodnes;,False,False,BOTH,As gode folk han in goodnes;,As goode folk han in godnesse
lef,leve,The Summoner's Tale 2089,data/oxford_txts/SumT_oxford.txt,"¶“Now Thomas, leve brother, lef° thin ire;°",False,False,BOTH,"¶“Now Thomas, leve brother, lef° thin ire;°",Now Thomas leeve brother lef thyn ire
tender,tendre,The Clerk's Tale 927,data/oxford_txts/ClT_oxford.txt,"No tendre mouth, non herte delicaat",False,False,BOTH,"No tendre mouth, non herte delicaat",No tendre mouth noon herte delicaat
gret,grete,The Summoner's Tale 1813,data/oxford_txts/SumT_oxford.txt,"But of your grete goodness, by your leve",False,False,BOTH,"But of your grete goodness, by your leve",But of youre grete goodnesse by youre leve
purpure,purpre,Troilus and Criseyde; Book IV 869,data/oxford_txts/TC4_oxford.txt,Aboute hir eyen two a purpre ring,False,False,BOTH,Aboute hir eyen two a purpre ring,Aboute hire eyen two a purpre ryng
neue,newe,The Clerk's Tale 841,data/oxford_txts/ClT_oxford.txt,"And of your newe wif, God of his grace",False,False,BOTH,"And of your newe wif, God of his grace",And of youre newe wyf God of his grace
povre,povre,The Clerk's Tale 200,data/oxford_txts/ClT_oxford.txt,In which that povre folk of that village,False,False,BOTH,In which that povre folk of that village,In which that povre folk of that village
secre,secree,Parliament of Fowls 395,data/oxford_txts/PF_oxford.txt,"The wise and worthy, secree,° trewe as stel",False,False,BOTH,"The wise and worthy, secree,° trewe as stel",The wyse and worthi secre trewe as stel
treu,trewe,The Clerk's Tale 838,data/oxford_txts/ClT_oxford.txt,"And am your trewe wif, it is no drede",False,False,BOTH,"And am your trewe wif, it is no drede",And am youre trewe wyf it is no drede
large,large,The Knight's Tale 886,data/oxford_txts/KnT_oxford.txt,"I have, God woot,° a large feeld to ere,°",False,False,BOTH,"I have, God woot,° a large feeld to ere,°",I have God woot a large feeld to ere
wilde,wilde,Sir Thopas 755,data/oxford_txts/Thop_oxford.txt,Therinne° is many a wilde best,False,False,BOTH,Therinne° is many a wilde best,Therinne is many a wilde best
povre,poure,The Summoner's Tale 2077,data/oxford_txts/SumT_oxford.txt,To a poure man men sholde hise vices telle,False,False,BOTH,To a poure man men sholde hise vices telle,To a povre man men sholde his vices telle
swete,swete,Troilus and Criseyde; Book III 1173,data/oxford_txts/TC3_oxford.txt,"Have mercy, swete herte min, Criseyde!",False,False,BOTH,"Have mercy, swete herte min, Criseyde!",Have mercy swete herte myn Criseyde
dere,dere,Troilus and Criseyde; Book V 1401,data/oxford_txts/TC5_oxford.txt,"“Ywis, min owene dere herte trewe",False,False,BOTH,"“Ywis, min owene dere herte trewe",Iwis myne owene deere herte trewe
juste,juste,Troilus and Criseyde; Book III 1227,data/oxford_txts/TC3_oxford.txt,As she that juste cause hadde him to triste,False,False,BOTH,As she that juste cause hadde him to triste,As she that juste cause hadde hym to triste
straunge,straunge,The General Prologue 464,data/oxford_txts/GP_oxford.txt,She hadde passed many a straunge strem;,False,False,BOTH,She hadde passed many a straunge strem;,She hadde passed many a straunge strem
swete,swete,Troilus and Criseyde; Book III 98,data/oxford_txts/TC3_oxford.txt,"Was, twyes, “Mercy, mercy, swete herte!”",False,False,BOTH,"Was, twyes, “Mercy, mercy, swete herte!”",Was twyes Mercy mercy swete herte
bar,bare,Troilus and Criseyde; Book IV 1522,data/oxford_txts/TC4_oxford.txt,"That, though we comen in our bare sherte",False,False,BOTH,"That, though we comen in our bare sherte",That though we comen in oure bare sherte
ofte,ofte,Troilus and Criseyde; Book II 765,data/oxford_txts/TC2_oxford.txt,"In March, that chaungeth ofte time his face",False,False,BOTH,"In March, that chaungeth ofte time his face",In March that chaungeth ofte tyme his face
humble,humble,The Merchant's Tale 1376,data/oxford_txts/MerT_oxford.txt,"As seith Senek,° above an humble wif.",False,False,BOTH,"As seith Senek,° above an humble wif.",As seith Senek above an humble wyf
bar,bare,The Clerk's Tale 879,data/oxford_txts/ClT_oxford.txt,Be seyn al bare; wherfor I yow preye,False,False,BOTH,Be seyn al bare; wherfor I yow preye,Be seyn al bare wherfore I yow preye
ded,dede,The Franklin's Tale 1181,data/oxford_txts/FranT_oxford.txt,And he answerde him that they dede° were,False,False,BOTH,And he answerde him that they dede° were,And he answerde hym that they dede were
clene,clene,The General Prologue 504,data/oxford_txts/GP_oxford.txt,A shiten shepherde and a clene sheep.,False,False,BOTH,A shiten shepherde and a clene sheep.,A shiten shepherde and a clene sheep
prive,privee,The Prioress' Tale 568,data/oxford_txts/PrT_oxford.txt,That in an aley° hadde a privee place;,False,False,BOTH,That in an aley° hadde a privee place;,That in an aleye hadde a privee place
dere,dere,Troilus and Criseyde; Book II 122,data/oxford_txts/TC2_oxford.txt,"“Now uncle dere,” quod she, “tel it us",False,False,BOTH,"“Now uncle dere,” quod she, “tel it us",Now uncle deere quod she telle it us
god,goode,Troilus and Criseyde; Book III 631,data/oxford_txts/TC3_oxford.txt,"“But goode nece, if I mighte ever plese",False,False,BOTH,"“But goode nece, if I mighte ever plese",But goode nece if I myghte evere plese
povre,povre,The Merchant's Tale 1342,data/oxford_txts/MerT_oxford.txt,"If he be povre,° she helpeth him to swinke;°",False,False,BOTH,"If he be povre,° she helpeth him to swinke;°",If he be povre she helpeth hym to swynke
god,goode,Book of the Duchess 948,data/oxford_txts/BD_oxford.txt,"¶“And goode faire White she hete,°",False,False,BOTH,"¶“And goode faire White she hete,°",And goode faire White she het
softe,softe,The Nun's Priest's Tale 3167,data/oxford_txts/NPT_oxford.txt,For whan I fele anight° your softe side,False,False,BOTH,For whan I fele anight° your softe side,For whan I feele anyght your softe syde
clene,clene,The Second Nun's Tale 300,data/oxford_txts/SNT_oxford.txt,And make thee clene; so that thou mowe° biholde,False,False,BOTH,And make thee clene; so that thou mowe° biholde,And make thee clene so that thou mowe biholde
ouen,owene,The Merchant's Tale 1490,data/oxford_txts/MerT_oxford.txt,I hold° your owene conseil is the beste.,False,False,BOTH,I hold° your owene conseil is the beste.,I holde youre owene conseil is the beste
gret,grete,Troilus and Criseyde; Book III 992,data/oxford_txts/TC3_oxford.txt,"Your grete trouthe, and servise every day",False,False,BOTH,"Your grete trouthe, and servise every day",Youre grete trouthe and servise every day
heigh,hye,The Clerk's Tale 135,data/oxford_txts/ClT_oxford.txt,"And tak a wif, for hye Goddes sake;",False,False,BOTH,"And tak a wif, for hye Goddes sake;",And taak a wyf for hye Goddes sake
olde,olde,The Wife of Bath's Prologue 235,data/oxford_txts/WBPro_oxford.txt,"¶“ ‘Sir olde kainard,° is this thin array?",False,False,BOTH,"¶“ ‘Sir olde kainard,° is this thin array?",Sire olde kaynard is this thyn array
ouen,owene,The Pardoner's Tale 790,data/oxford_txts/PardT_oxford.txt,And for our owene tresor doon us honge.°,False,False,BOTH,And for our owene tresor doon us honge.°,And for oure owene tresor doon us honge
olde,olde,House of Fame 1155,data/oxford_txts/HF_oxford.txt,"Of olde time, and yit they were",False,False,BOTH,"Of olde time, and yit they were",Of olde tyme and yet they were
lene,lene,The Knight's Tale 1362,data/oxford_txts/KnT_oxford.txt,"That lene° he wex,° and drie as is a shaft.°",False,False,BOTH,"That lene° he wex,° and drie as is a shaft.°",That lene he wex and drye as is a shaft
dere,dere,The Miller's Tale 3361,data/oxford_txts/MilT_oxford.txt,"“Now, dere lady, if thy wille be",False,False,BOTH,"“Now, dere lady, if thy wille be",Now deere lady if thy wille be
vein,veine,The Knight's Tale 2240,data/oxford_txts/KnT_oxford.txt,"Ne renoun° in this cas, ne veine glorie",False,False,BOTH,"Ne renoun° in this cas, ne veine glorie",Ne renoun in this cas ne veyne glorie
humble,humble,The Clerk's Tale 298,data/oxford_txts/ClT_oxford.txt,"And she with reverence, in humble chere,°",False,False,BOTH,"And she with reverence, in humble chere,°",And she with reverence in humble cheere
neue,newe,Parliament of Fowls 250,data/oxford_txts/PF_oxford.txt,Of newe flaume; and wel aspied I thenne,False,False,BOTH,Of newe flaume; and wel aspied I thenne,Of newe flaume and wel espyed I thenne
bel,bele,The Shipman's Tale 409,data/oxford_txts/ShipT_oxford.txt,"For cosinage,° and eek for bele cheere°",False,False,BOTH,"For cosinage,° and eek for bele cheere°",For cosynage and eek for beele cheere
chaste,chaste,The Summoner's Tale 1940,data/oxford_txts/SumT_oxford.txt,Of charitable and chaste bisy freres,False,False,BOTH,Of charitable and chaste bisy freres,Of charitable and chaste bisy freres
pale,pale,Troilus and Criseyde; Book V 275,data/oxford_txts/TC5_oxford.txt,Although ful pale ywaxen was the mone;,False,False,BOTH,Although ful pale ywaxen was the mone;,Although ful pale ywoxen was the moone
riche,riche,Book of the Duchess 1319,data/oxford_txts/BD_oxford.txt,By Seint Johan! on a riche hille,False,False,BOTH,By Seint Johan! on a riche hille,Be Seynt Johan on a ryche hil
huge,huge,The Knight's Tale 2951,data/oxford_txts/KnT_oxford.txt,Ne how the Grekes with an huge route°,False,False,BOTH,Ne how the Grekes with an huge route°,Ne how the Grekes with an huge route
swete,swete,The Miller's Tale 3726,data/oxford_txts/MilT_oxford.txt,"Lemman, thy grace, and swete brid, thin ore!”°",False,False,BOTH,"Lemman, thy grace, and swete brid, thin ore!”°",Lemman thy grace and sweete bryd thyn oore
deinte,deintee,The Clerk's Tale 1112,data/oxford_txts/ClT_oxford.txt,That it was deintee° for to seen the chere,False,False,BOTH,That it was deintee° for to seen the chere,That it was deyntee for to seen the cheere
straunge,straunge,Troilus and Criseyde; Book II 1660,data/oxford_txts/TC2_oxford.txt,"“And eek, for she is straunge, he wol forbere",False,False,BOTH,"“And eek, for she is straunge, he wol forbere",And ek for she is straunge he wol forbere
swete,swete,Troilus and Criseyde; Book I 385,data/oxford_txts/TC1_oxford.txt,"Yelt bittre fruit, though swete seed be sowe.",False,False,BOTH,"Yelt bittre fruit, though swete seed be sowe.",Yelt bittre fruyt though swete seed be sowe
humble,humble,The Franklin's Tale 791,data/oxford_txts/FranT_oxford.txt,¶Heer may men seen an humble wis accord;,False,False,BOTH,¶Heer may men seen an humble wis accord;,Heere may men seen an humble wys accord
mene,mene,Troilus and Criseyde; Book V 806,data/oxford_txts/TC5_oxford.txt,Criseyde mene was of hir stature,False,False,BOTH,Criseyde mene was of hir stature,Criseyde mene was of hire stature
propre,propre,House of Fame 726,data/oxford_txts/HF_oxford.txt,"Tellen thee a propre skile,°",False,False,BOTH,"Tellen thee a propre skile,°",Tellen the a propre skille
povre,poure,The Summoner's Tale 2076,data/oxford_txts/SumT_oxford.txt,But if° it be unto a poure man.,False,False,BOTH,But if° it be unto a poure man.,But if it be unto a povre man
god,goode,Book of the Duchess 560,data/oxford_txts/BD_oxford.txt,"“Graunt mercy, goode frend,” quod he",False,False,BOTH,"“Graunt mercy, goode frend,” quod he",Graunt mercy goode frend quod he
hot,hote,The Squire's Tale 51,data/oxford_txts/SqT_oxford.txt,"In Aries, the colerik° hote signe.",False,False,BOTH,"In Aries, the colerik° hote signe.",In Aries the colerik hoote signe
lef,leve,The Franklin's Tale 1607,data/oxford_txts/FranT_oxford.txt,"¶This philosophre answerd, “Leve° brother",False,False,BOTH,"¶This philosophre answerd, “Leve° brother",This philosophre answerde Leeve brother
grene,grene,The Clerk's Tale 120,data/oxford_txts/ClT_oxford.txt,"And though your grene youthe floure as yit,°",False,False,BOTH,"And though your grene youthe floure as yit,°",And thogh youre grene youthe floure as yit
long,longe,The Pardoner's Tale 726,data/oxford_txts/PardT_oxford.txt,As longe time as° it is Goddes wille.,False,False,BOTH,As longe time as° it is Goddes wille.,As longe tyme as it is Goddes wille
long,longe,The General Prologue 784,data/oxford_txts/GP_oxford.txt,Our counseil was nat longe for to seche;,False,False,BOTH,Our counseil was nat longe for to seche;,Oure conseil was nat longe for to seche
yong,yonge,The Pardoner's Tale 759,data/oxford_txts/PardT_oxford.txt,"To sleen us yonge folk, thou false theef!”°",False,False,BOTH,"To sleen us yonge folk, thou false theef!”°",To sleen us yonge folk thou false theef
deinte,deintee,The General Prologue 168,data/oxford_txts/GP_oxford.txt,Ful many a deintee hors hadde he in stable:,False,False,BOTH,Ful many a deintee hors hadde he in stable:,Ful many a deyntee hors hadde he in stable
god,goode,The Reeve's Tale 4247,data/oxford_txts/RvT_oxford.txt,"And, goode lemman, God thee save and kepe!”°",False,False,BOTH,"And, goode lemman, God thee save and kepe!”°",And goode lemman God thee save and kepe
neue,newe,Troilus and Criseyde; Book V 1255,data/oxford_txts/TC5_oxford.txt,"What newe lust, what beaute, what science",False,False,BOTH,"What newe lust, what beaute, what science",What newe lust what beaute what science
long,longe,House of Fame 1484,data/oxford_txts/HF_oxford.txt,That bore hath up a longe while,False,False,BOTH,That bore hath up a longe while,That bore hath up a longe while
large,large,The Nun's Priest's Tale 3159,data/oxford_txts/NPT_oxford.txt,Of o° thing God hath sent me large grace;°,False,False,BOTH,Of o° thing God hath sent me large grace;°,Of o thyng God hath sent me large grace
humble,humble,The Second Nun's Tale 397,data/oxford_txts/SNT_oxford.txt,With humble herte and sad° devocioun,False,False,BOTH,With humble herte and sad° devocioun,With humble herte and sad devocioun
fre,free,Troilus and Criseyde; Book IV 971,data/oxford_txts/TC4_oxford.txt,But that free chois is yeven us everichoon.,False,False,BOTH,But that free chois is yeven us everichoon.,But that fre chois is yeven us everychon
lef,leve,Troilus and Criseyde; Book V 307,data/oxford_txts/TC5_oxford.txt,"My swerd, min helm, and, leve brother dere",False,False,BOTH,"My swerd, min helm, and, leve brother dere",My swerd myn helm and leve brother deere
tender,tendre,The General Prologue 150,data/oxford_txts/GP_oxford.txt,And al was conscience and tendre herte.,False,False,BOTH,And al was conscience and tendre herte.,And al was conscience and tendre herte
sobre,sobre,Troilus and Criseyde; Book II 1592,data/oxford_txts/TC2_oxford.txt,For which with sobre chere hir herte lough;,False,False,BOTH,For which with sobre chere hir herte lough;,For which with sobre cheere hire herte lough
fast,faste,Troilus and Criseyde; Book V 1235,data/oxford_txts/TC5_oxford.txt,That in a forest faste he welk to wepe,False,False,BOTH,That in a forest faste he welk to wepe,That in a forest faste he welk to wepe
god,goode,The Canon's Yeoman's Tale 1295,data/oxford_txts/CYT_oxford.txt,"Now, goode sir, go forth thy wey and hy the.”°",False,False,BOTH,"Now, goode sir, go forth thy wey and hy the.”°",Now goode sire go forth thy wey and hy the
povre,povre,The Clerk's Tale 1043,data/oxford_txts/ClT_oxford.txt,As coude a povre° fostred creature.”,False,False,BOTH,As coude a povre° fostred creature.”,As koude a povre fostred creature
long,longe,House of Fame 1287,data/oxford_txts/HF_oxford.txt,And eft° ymused longe while,False,False,BOTH,And eft° ymused longe while,And eft imused longe while
swete,sweete,The Wife of Bath's Prologue 459,data/oxford_txts/WBPro_oxford.txt,Whan I had dronke a draughte of sweete win.,False,False,BOTH,Whan I had dronke a draughte of sweete win.,Whan I had dronke a draughte of sweete wyn
treu,trewe,The Wife of Bath's Tale 1221,data/oxford_txts/WBT_oxford.txt,And be to yow a trewe° humble wif,False,False,BOTH,And be to yow a trewe° humble wif,And be to yow a trewe humble wyf
ofte,ofte,Troilus and Criseyde; Book III 1129,data/oxford_txts/TC3_oxford.txt,"And al foryaf, and ofte time him keste.",False,False,BOTH,"And al foryaf, and ofte time him keste.",And al foryaf and ofte tyme hym keste
dere,dere,The Manciple's Tale 221,data/oxford_txts/MancT_oxford.txt,"And, God it woot,° min owene dere brother",False,False,BOTH,"And, God it woot,° min owene dere brother",And God it woot myn owene deere brother
povre,povre,The Nun's Priest's Tale 2821,data/oxford_txts/NPT_oxford.txt,"¶A povre widwe, somdel° stape° in age",False,False,BOTH,"¶A povre widwe, somdel° stape° in age",A povre wydwe somdeel stape in age
fresh,fresshe,Troilus and Criseyde; Book V 244,data/oxford_txts/TC5_oxford.txt,Shal been your fresshe wommanliche face,False,False,BOTH,Shal been your fresshe wommanliche face,Shal ben youre fresshe wommanliche face
straunge,straunge,The Reeve's Tale 3980,data/oxford_txts/RvT_oxford.txt,And straunge° he made it of° hir mariage.,False,False,BOTH,And straunge° he made it of° hir mariage.,And straunge he made it of hir mariage
muche,muche,The Manciple's Tale 325,data/oxford_txts/MancT_oxford.txt,"My son, ful ofte, for° to muche speche",False,False,BOTH,"My son, ful ofte, for° to muche speche",My sone ful ofte for to muche speche
heigh,heighe,The Pardoner's Tale 640,data/oxford_txts/PardT_oxford.txt,Of heighe Goddes hestes° honurable,False,False,BOTH,Of heighe Goddes hestes° honurable,Of heighe Goddes heestes honurable
sad,sadde,The Clerk's Tale 1002,data/oxford_txts/ClT_oxford.txt,Thus seiden sadde folk° in that citee,False,False,BOTH,Thus seiden sadde folk° in that citee,Thus seyden sadde folk in that citee
digne,digne,House of Fame 1426,data/oxford_txts/HF_oxford.txt,And folk of digne° reverence,False,False,BOTH,And folk of digne° reverence,And folk of digne reverence
humble,humble,Troilus and Criseyde; Book I 433,data/oxford_txts/TC1_oxford.txt,"Into hir hond, and with ful humble chere",False,False,BOTH,"Into hir hond, and with ful humble chere",Into hire hond and with ful humble chere
fair,faire,House of Fame 518,data/oxford_txts/HF_oxford.txt,"¶Now faire blisfull, O Cipris,°",False,False,BOTH,"¶Now faire blisfull, O Cipris,°",Now faire blisfull O Cipris
medle,medlee,The General Prologue 328,data/oxford_txts/GP_oxford.txt,He rood but hoomly in a medlee cote,False,False,BOTH,He rood but hoomly in a medlee cote,He rood but hoomly in a medlee cote
dere,dere,The Reeve's Tale 4240,data/oxford_txts/RvT_oxford.txt,"“Now dere lemman,”° quod she, “go, far wel!",False,False,BOTH,"“Now dere lemman,”° quod she, “go, far wel!",Now deere lemman quod she go far weel
ded,dede,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,False,BOTH,That han in winter dede been and dreie,That han in wynter dede ben and dreye
tender,tendre,The Manciple's Tale 176,data/oxford_txts/MancT_oxford.txt,"And tendre flesh,° and make his couche° of silk",False,False,BOTH,"And tendre flesh,° and make his couche° of silk",And tendre flessh and make his couche of silk
humble,humble,The Clerk's Tale 949,data/oxford_txts/ClT_oxford.txt,And she with humble herte and glad visage,False,False,BOTH,And she with humble herte and glad visage,And she with humble herte and glad visage
treu,trewe,The Merchant's Tale 1302,data/oxford_txts/MerT_oxford.txt,Thy verrai° frendes or a trewe knave°,False,False,BOTH,Thy verrai° frendes or a trewe knave°,Thy verray freendes or a trewe knave
long,longe,The Squire's Tale 444,data/oxford_txts/SqT_oxford.txt,A longe while to waiten° hir she stood,False,False,BOTH,A longe while to waiten° hir she stood,A longe whil to wayten hire she stood
ouen,owne,The Knight's Tale 3077,data/oxford_txts/KnT_oxford.txt,"That gentil Palamon, your owne knight",False,False,BOTH,"That gentil Palamon, your owne knight",That gentil Palamon youre owene knyght
lite,lite,The Reeve's Tale 4283,data/oxford_txts/RvT_oxford.txt,For she was falle aslepe a lite wight°,False,False,BOTH,For she was falle aslepe a lite wight°,For she was falle aslepe a lite wight
juste,juste,Troilus and Criseyde; Book II 527,data/oxford_txts/TC2_oxford.txt,"Ledest the fin, by juste purveiaunce",False,False,BOTH,"Ledest the fin, by juste purveiaunce",Ledest the fyn by juste purveiaunce
wod,wode,Troilus and Criseyde; Book V 1213,data/oxford_txts/TC5_oxford.txt,Which that men clepeth wode Jalousie,False,False,BOTH,Which that men clepeth wode Jalousie,Which that men clepeth woode jalousie
povre,povre,The Physician's Tale 179,data/oxford_txts/PhyT_oxford.txt,Sheweth° your povre servant Claudius,False,False,BOTH,Sheweth° your povre servant Claudius,Sheweth youre povre servant Claudius
humble,humble,The Clerk's Tale 824,data/oxford_txts/ClT_oxford.txt,But humble servant to your worthinesse,False,False,BOTH,But humble servant to your worthinesse,But humble servant to youre worthynesse
treu,trewe,The Knight's Tale 1326,data/oxford_txts/KnT_oxford.txt,"That many a trewe man hath doon mescheef,°",False,False,BOTH,"That many a trewe man hath doon mescheef,°",That many a trewe man hath doon mescheef
riche,riche,The Miller's Tale 3188,data/oxford_txts/MilT_oxford.txt,"A riche gnof,° that gestes heeld to bord,°",False,False,BOTH,"A riche gnof,° that gestes heeld to bord,°",A riche gnof that gestes heeld to bord
wise,wise,Troilus and Criseyde; Book V 790,data/oxford_txts/TC5_oxford.txt,For wise folk in bokes it expresse,False,False,BOTH,For wise folk in bokes it expresse,For wise folk in bookes it expresse
swete,swete,Troilus and Criseyde; Book III 147,data/oxford_txts/TC3_oxford.txt,"Lo, this mene I, min owene swete herte.”",False,False,BOTH,"Lo, this mene I, min owene swete herte.”",Lo this mene I myn owen swete herte
nice,nice,The Canon's Yeoman's Tale 842,data/oxford_txts/CYT_oxford.txt,In lerning of this elvish° nice° lore,False,False,BOTH,In lerning of this elvish° nice° lore,In lernyng of this elvysshe nyce loore
fair,faire,The Knight's Tale 1511,data/oxford_txts/KnT_oxford.txt,"Welcome be thou, faire fresshe May",False,False,BOTH,"Welcome be thou, faire fresshe May",Welcome be thou faire fresshe May
god,gode,Troilus and Criseyde; Book III 264,data/oxford_txts/TC3_oxford.txt,"But gode brother, do now as thee oughte",False,False,BOTH,"But gode brother, do now as thee oughte",But goode brother do now as the oughte
cler,clere,Book of the Duchess 340,data/oxford_txts/BD_oxford.txt,"Blew, bright, clere was the aire",False,False,BOTH,"Blew, bright, clere was the aire",Blew bryght clere was the ayr
povre,pore,The Wife of Bath's Prologue 626,data/oxford_txts/WBPro_oxford.txt,"How pore he was, ne eek of what degree.°",False,False,BOTH,"How pore he was, ne eek of what degree.°",How poore he was ne eek of what degree
treu,trewe,The General Prologue 531,data/oxford_txts/GP_oxford.txt,A trewe swinkere and a good was he,False,False,BOTH,A trewe swinkere and a good was he,A trewe swynkere and a good was he
dere,dere,The Nun's Priest's Tale 3347,data/oxford_txts/NPT_oxford.txt,"¶O Gaufred,° dere maister soverain,°",False,False,BOTH,"¶O Gaufred,° dere maister soverain,°",O Gaufred deere maister soverayn
fals,false,The Knight's Tale 1580,data/oxford_txts/KnT_oxford.txt,"And seide: “Arcite, false traitour wikke,°",False,False,BOTH,"And seide: “Arcite, false traitour wikke,°",And seide Arcite false traytour wikke
pure,pure,Book of the Duchess 259,data/oxford_txts/BD_oxford.txt,I wol do peint° with pure golde,False,False,BOTH,I wol do peint° with pure golde,I wol do peynte with pure gold
god,gode,Troilus and Criseyde; Book III 975,data/oxford_txts/TC3_oxford.txt,"Now doth him sitte, gode nece dere",False,False,BOTH,"Now doth him sitte, gode nece dere",Now doth hym sitte goode nece deere
noble,noble,House of Fame 1409,data/oxford_txts/HF_oxford.txt,That this ilke° noble quene,False,False,BOTH,That this ilke° noble quene,That thys ylke noble quene
dere,dere,The Physician's Tale 231,data/oxford_txts/PhyT_oxford.txt,"¶“O mercy, dere fader,” quod this maide",False,False,BOTH,"¶“O mercy, dere fader,” quod this maide",O mercy deere fader quod this mayde
lene,lene,The General Prologue 287,data/oxford_txts/GP_oxford.txt,As lene was his hors as is a rake,False,False,BOTH,As lene was his hors as is a rake,As leene was his hors as is a rake
povre,povre,The Friar's Tale 1609,data/oxford_txts/FriT_oxford.txt,Kith° youre almesse° on me povre wrecche.’,False,False,BOTH,Kith° youre almesse° on me povre wrecche.’,Kithe youre almesse on me povre wrecche
dere,dere,The Wife of Bath's Prologue 522,data/oxford_txts/WBPro_oxford.txt,"Greet prees° at market maketh dere ware,°",False,False,BOTH,"Greet prees° at market maketh dere ware,°",Greet prees at market maketh deere ware
neue,newe,Troilus and Criseyde; Book III 1404,data/oxford_txts/TC3_oxford.txt,And fallen in a newe joye anoon,False,False,BOTH,And fallen in a newe joye anoon,And fallen in a newe joye anoon
treu,trewe,The Merchant's Tale 1298,data/oxford_txts/MerT_oxford.txt,"A trewe servant dooth more diligence,°",False,False,BOTH,"A trewe servant dooth more diligence,°",A trewe servant dooth moore diligence
whit,white,House of Fame 2116,data/oxford_txts/HF_oxford.txt,"As dooth the faire, white mone",False,False,BOTH,"As dooth the faire, white mone",As doth the faire white mone
fair,faire,The Second Nun's Tale 293,data/oxford_txts/SNT_oxford.txt,Seid this blisful faire maide dere;,False,False,BOTH,Seid this blisful faire maide dere;,Seyde this blisful faire mayde deere
lef,leve,The Friar's Tale 1474,data/oxford_txts/FriT_oxford.txt,"‘Ful many a cause, leve sir somnour,’",False,False,BOTH,"‘Ful many a cause, leve sir somnour,’",Ful many a cause leeve sire somonour
gret,grete,Troilus and Criseyde; Book II 1403,data/oxford_txts/TC2_oxford.txt,Which hadde his lord and grete freend ben ay;,False,False,BOTH,Which hadde his lord and grete freend ben ay;,Which hadde his lord and grete frend ben ay
