headword,word,line_number,filename,context,is_elided,is_final
wilde,wilde,The Wife of Bath's Prologue 373,data/oxford_txts/WBPro_oxford.txt,Thou liknest it also to wilde fir;,False,False
swete,swete,The Wife of Bath's Prologue 385,data/oxford_txts/WBPro_oxford.txt,"Ful giltelees, by Goddes swete pine!°",False,False
god,goode,The Wife of Bath's Prologue 431,data/oxford_txts/WBPro_oxford.txt,"¶“Than wolde I seye, ‘Goode lief,° taak keep°",False,False
mek,meke,The Wife of Bath's Prologue 434,data/oxford_txts/WBPro_oxford.txt,Ye sholde been al pacient and meke,False,True
swete,sweete,The Wife of Bath's Prologue 435,data/oxford_txts/WBPro_oxford.txt,And han a sweete spiced° conscience,False,False
ouen,owne,The Wife of Bath's Prologue 449,data/oxford_txts/WBPro_oxford.txt,But I wol kepe it for your owne tooth.°,False,False
swete,sweete,The Wife of Bath's Prologue 459,data/oxford_txts/WBPro_oxford.txt,Whan I had dronke a draughte of sweete win.,False,False
queinte,queinte,The Wife of Bath's Prologue 516,data/oxford_txts/WBPro_oxford.txt,In this matere a queinte° fantasie;,False,False
dere,dere,The Wife of Bath's Prologue 522,data/oxford_txts/WBPro_oxford.txt,"Greet prees° at market maketh dere ware,°",False,False
clene,clene,The Wife of Bath's Prologue 598,data/oxford_txts/WBPro_oxford.txt,Of legges and of feet so clene° and faire,True,False
fair,faire,The Wife of Bath's Prologue 598,data/oxford_txts/WBPro_oxford.txt,Of legges and of feet so clene° and faire,False,True
fair,faire,The Wife of Bath's Prologue 606,data/oxford_txts/WBPro_oxford.txt,"And faire and riche, and yong, and wel bigoon;°",True,False
riche,riche,The Wife of Bath's Prologue 606,data/oxford_txts/WBPro_oxford.txt,"And faire and riche, and yong, and wel bigoon;°",True,False
prive,privee,The Wife of Bath's Prologue 620,data/oxford_txts/WBPro_oxford.txt,And also in another privee place.,False,False
povre,pore,The Wife of Bath's Prologue 626,data/oxford_txts/WBPro_oxford.txt,"How pore he was, ne eek of what degree.°",False,False
hende,hende,The Wife of Bath's Prologue 628,data/oxford_txts/WBPro_oxford.txt,"This joly clerk Jankin, that was so hende,°",False,True
olde,olde,The Wife of Bath's Prologue 642,data/oxford_txts/WBPro_oxford.txt,And me of olde Roman gestes° teche,False,False
swete,swete,The Wife of Bath's Prologue 734,data/oxford_txts/WBPro_oxford.txt,"For shrewednesse,° him thought the tale swete;",False,True
late,late,The Wife of Bath's Prologue 750,data/oxford_txts/WBPro_oxford.txt,"Livia hir housbonde, on an even late",False,True
fals,false,The Wife of Bath's Prologue 800,data/oxford_txts/WBPro_oxford.txt,"‘O! hastow slain me, false theef?’° I seide",False,False
dere,deere,The Wife of Bath's Prologue 804,data/oxford_txts/WBPro_oxford.txt,"And seide, ‘deere suster Alisoun",False,False
treu,trewe,The Wife of Bath's Prologue 819,data/oxford_txts/WBPro_oxford.txt,"And that he seid, ‘Min owne trewe° wif",False,False
kinde,kinde,The Wife of Bath's Prologue 823,data/oxford_txts/WBPro_oxford.txt,"God help me so, I was to him as kinde",False,True
treu,trewe,The Wife of Bath's Prologue 825,data/oxford_txts/WBPro_oxford.txt,"And also trewe,° and so was he to me.",True,False
dere,dere,The Wife of Bath's Prologue 827,data/oxford_txts/WBPro_oxford.txt,"So blesse his soule, for his mercy dere!",False,True
fre,free,02-1-ch 35,data/oxford_txts/MLPro_oxford.txt,Ye been submitted° thurgh your free assent,True,False
olde,olde,02-1-ch 50,data/oxford_txts/MLPro_oxford.txt,"Of olde time,° as knoweth many a man.",False,False
olde,olde,02-1-ch 55,data/oxford_txts/MLPro_oxford.txt,"In his Epistelles, that been ful olde.",False,True
sobre,sobre,02-1-ch 97,data/oxford_txts/MLPro_oxford.txt,"And with that word he, with a sobre chere",False,False
noble,noble,The Second Nun's Tale 121,data/oxford_txts/SNT_oxford.txt,"Was comen of Romains,° and of noble kinde,°",False,False
humble,humble,The Second Nun's Tale 131,data/oxford_txts/SNT_oxford.txt,"She, ful devout and humble in hir corage,°",True,False
dere,dere,The Second Nun's Tale 144,data/oxford_txts/SNT_oxford.txt,“O swete and wel biloved spouse dere,False,True
clene,clene,The Second Nun's Tale 159,data/oxford_txts/SNT_oxford.txt,"And if that ye in clene love me gie,°",False,False
mek,meke,The Second Nun's Tale 199,data/oxford_txts/SNT_oxford.txt,"As meke as ever was any lamb, to yow!”",True,False
clene,clene,The Second Nun's Tale 225,data/oxford_txts/SNT_oxford.txt,“With body clene and with unwemmed° thoght,True,False
sote,sote,The Second Nun's Tale 229,data/oxford_txts/SNT_oxford.txt,"Ne lese° her sote° savour, trusteth me;",False,False
lef,leve,The Second Nun's Tale 257,data/oxford_txts/SNT_oxford.txt,"So shaltow seen hem, leve° brother dere",False,False
dere,dere,The Second Nun's Tale 257,data/oxford_txts/SNT_oxford.txt,"So shaltow seen hem, leve° brother dere",False,True
clene,clene,The Second Nun's Tale 269,data/oxford_txts/SNT_oxford.txt,"The idoles and be clene,° and elles naught.”—",True,False
dere,dere,The Second Nun's Tale 272,data/oxford_txts/SNT_oxford.txt,Solempnely this noble doctour dere,False,True
domb,dombe,The Second Nun's Tale 286,data/oxford_txts/SNT_oxford.txt,"For they been dombe,° and therto they been deve,°",True,False
def,deve,The Second Nun's Tale 286,data/oxford_txts/SNT_oxford.txt,"For they been dombe,° and therto they been deve,°",False,True
fair,faire,The Second Nun's Tale 293,data/oxford_txts/SNT_oxford.txt,Seid this blisful faire maide dere;,False,False
dere,dere,The Second Nun's Tale 293,data/oxford_txts/SNT_oxford.txt,Seid this blisful faire maide dere;,False,True
clene,clene,The Second Nun's Tale 300,data/oxford_txts/SNT_oxford.txt,And make thee clene; so that thou mowe° biholde,False,False
dere,dere,The Second Nun's Tale 302,data/oxford_txts/SNT_oxford.txt,"Tiburce answerde and seide, “Brother dere",False,True
dere,dere,The Second Nun's Tale 321,data/oxford_txts/SNT_oxford.txt,"This lif to lese, min owene dere brother",False,False
dere,dere,The Second Nun's Tale 333,data/oxford_txts/SNT_oxford.txt,"To whom answerde Tiburce, “O suster dere",False,True
dere,dere,The Second Nun's Tale 383,data/oxford_txts/SNT_oxford.txt,"“Now, Cristes owene knightes leve° and dere",False,True
humble,humble,The Second Nun's Tale 397,data/oxford_txts/SNT_oxford.txt,With humble herte and sad° devocioun,False,False
rude,rude,The Second Nun's Tale 432,data/oxford_txts/SNT_oxford.txt,“Of whennes comth thin answering so rude?”,False,True
fair,faire,The Second Nun's Tale 461,data/oxford_txts/SNT_oxford.txt,At which the holy blisful faire maide,False,False
wikke,wikke,The Second Nun's Tale 524,data/oxford_txts/SNT_oxford.txt,"For he, Almachius, with ful wikke entente",True,False
noble,noble,The Second Nun's Tale 552,data/oxford_txts/SNT_oxford.txt,"In which, into this day, in noble wise",False,False
riche,riche,The Squire's Tale 19,data/oxford_txts/SqT_oxford.txt,"And therto° he was hardy,° wis, and riche",False,True
stable,stable,The Squire's Tale 22,data/oxford_txts/SqT_oxford.txt,Of his corage° as any centre stable;°,False,True
hot,hote,The Squire's Tale 51,data/oxford_txts/SqT_oxford.txt,"In Aries, the colerik° hote signe.",False,False
shene,shene,The Squire's Tale 53,data/oxford_txts/SqT_oxford.txt,"For which the foules, again° the sonne shene,°",False,True
kene,kene,The Squire's Tale 57,data/oxford_txts/SqT_oxford.txt,Again the swerd of winter kene and cold.,True,False
riche,riche,The Squire's Tale 61,data/oxford_txts/SqT_oxford.txt,"And halt° his fest,° so solempne and so riche",False,True
deinte,deintee,The Squire's Tale 70,data/oxford_txts/SqT_oxford.txt,"Ther is som mete° that is ful deintee° holde,°",False,False
yong,yonge,The Squire's Tale 88,data/oxford_txts/SqT_oxford.txt,Ful bisily° they waiten° yonge and olde.,True,False
olde,olde,The Squire's Tale 88,data/oxford_txts/SqT_oxford.txt,Ful bisily° they waiten° yonge and olde.,False,True
dep,depe,The Squire's Tale 155,data/oxford_txts/SqT_oxford.txt,Al be his woundes never so° depe and wide.,True,False
wid,wide,The Squire's Tale 155,data/oxford_txts/SqT_oxford.txt,Al be his woundes never so° depe and wide.,False,True
thikke,thikke,The Squire's Tale 159,data/oxford_txts/SqT_oxford.txt,Were it as thikke as is a branched ook;°,True,False
bright,brighte,The Squire's Tale 170,data/oxford_txts/SqT_oxford.txt,"His stede, which that shoon as sonne brighte",False,True
wise,wise,The Squire's Tale 376,data/oxford_txts/SqT_oxford.txt,"Thise olde wommen that been gladly wise,°",False,True
sote,sote,The Squire's Tale 389,data/oxford_txts/SqT_oxford.txt,Arraied° after the lusty° seson sote°,False,True
fremed,fremde,The Squire's Tale 429,data/oxford_txts/SqT_oxford.txt,"Of fremde° land; and evermore, as she stood",False,False
long,longe,The Squire's Tale 444,data/oxford_txts/SqT_oxford.txt,A longe while to waiten° hir she stood,False,False
treu,trewe,The Squire's Tale 465,data/oxford_txts/SqT_oxford.txt,"And, as I am a kinges doghter trewe",False,True
fre,free,The Squire's Tale 489,data/oxford_txts/SqT_oxford.txt,"But for to obeye unto your herte free,°",False,True
stille,stille,The Squire's Tale 497,data/oxford_txts/SqT_oxford.txt,Til that the faucon bad hir to be stille;,False,True
humble,humble,The Squire's Tale 507,data/oxford_txts/SqT_oxford.txt,"It was so wrapped under humble chere,°",False,False
nice,nice,The Squire's Tale 525,data/oxford_txts/SqT_oxford.txt,"Til that min hert, to pitous° and to nice,°",False,True
lite,lite,The Squire's Tale 565,data/oxford_txts/SqT_oxford.txt,"Al were it° never so lite,° and I it wiste",True,False
muche,muche,The Squire's Tale 586,data/oxford_txts/SqT_oxford.txt,That he had felt as muche harm as I,False,False
treu,trewe,The Squire's Tale 588,data/oxford_txts/SqT_oxford.txt,"But nathelees, I thoughte he was so trewe",False,True
propre,propre,The Squire's Tale 610,data/oxford_txts/SqT_oxford.txt,"Men loven of propre kind° newfangelnesse,°",False,False
softe,softe,The Squire's Tale 613,data/oxford_txts/SqT_oxford.txt,And strawe° hir cage faire and softe as silk,True,False
propre,propre,The Squire's Tale 619,data/oxford_txts/SqT_oxford.txt,And loven novelries° of propre kinde;,False,False
fin,fine,The Squire's Tale 640,data/oxford_txts/SqT_oxford.txt,"Of herbes precious, and fine° of hewe,°",True,False
grene,grene,The Squire's Tale 646,data/oxford_txts/SqT_oxford.txt,"And al without,° the mewe is peinted grene",False,True
fair,faire,Troilus and Criseyde; Book III 2,data/oxford_txts/TC3_oxford.txt,Adorneth al the thridde hevene faire!,False,True
dere,dere,Troilus and Criseyde; Book III 3,data/oxford_txts/TC3_oxford.txt,"O sonnes leef, O Joves doughter dere",False,True
salt,salte,Troilus and Criseyde; Book III 8,data/oxford_txts/TC3_oxford.txt,"In hevene and helle, in erthe and salte see",False,False
grene,grene,Troilus and Criseyde; Book III 10,data/oxford_txts/TC3_oxford.txt,"As man, brid, best, fishe, herbe and grene tree",False,False
fresh,fresshe,Troilus and Criseyde; Book III 26,data/oxford_txts/TC3_oxford.txt,"Ye do hem corteis be, fresshe and benigne",True,False
dere,dere,Troilus and Criseyde; Book III 53,data/oxford_txts/TC3_oxford.txt,Thus wole I pleine unto my lady dere;,False,True
swete,swete,Troilus and Criseyde; Book III 69,data/oxford_txts/TC3_oxford.txt,"“Ye, swete herte? allas, I may nought rise",False,False
pale,pale,Troilus and Criseyde; Book III 95,data/oxford_txts/TC3_oxford.txt,"Now pale, unto Criseyde, his lady dere",True,False
dere,dere,Troilus and Criseyde; Book III 95,data/oxford_txts/TC3_oxford.txt,"Now pale, unto Criseyde, his lady dere",False,True
humble,humble,Troilus and Criseyde; Book III 96,data/oxford_txts/TC3_oxford.txt,With look doun cast and humble yolden chere,False,False
swete,swete,Troilus and Criseyde; Book III 98,data/oxford_txts/TC3_oxford.txt,"Was, twyes, “Mercy, mercy, swete herte!”",False,False
dere,dere,Troilus and Criseyde; Book III 127,data/oxford_txts/TC3_oxford.txt,"“What that I mene, O swete herte dere?”",False,True
fresh,fresshe,Troilus and Criseyde; Book III 128,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “O goodly fresshe free!",False,False
fre,free,Troilus and Criseyde; Book III 128,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “O goodly fresshe free!",False,True
humble,humble,Troilus and Criseyde; Book III 141,data/oxford_txts/TC3_oxford.txt,And I to ben your verray humble trewe,False,False
treu,trewe,Troilus and Criseyde; Book III 141,data/oxford_txts/TC3_oxford.txt,And I to ben your verray humble trewe,False,True
swete,swete,Troilus and Criseyde; Book III 147,data/oxford_txts/TC3_oxford.txt,"Lo, this mene I, min owene swete herte.”",False,False
sobre,sobre,Troilus and Criseyde; Book III 237,data/oxford_txts/TC3_oxford.txt,And gan to speken in a sobre wise,False,False
dere,dere,Troilus and Criseyde; Book III 239,data/oxford_txts/TC3_oxford.txt,"“Min alderlevest Lord, and brother dere",False,True
god,gode,Troilus and Criseyde; Book III 264,data/oxford_txts/TC3_oxford.txt,"But gode brother, do now as thee oughte",False,False
dere,dere,Troilus and Criseyde; Book III 272,data/oxford_txts/TC3_oxford.txt,May thenken that she is my nece dere,False,True
secre,secree,Troilus and Criseyde; Book III 286,data/oxford_txts/TC3_oxford.txt,To holden secree swich an heigh matere;,False,False
ded,dede,Troilus and Criseyde; Book III 292,data/oxford_txts/TC3_oxford.txt,For which these wise clerkes that ben dede,False,True
yong,yonge,Troilus and Criseyde; Book III 293,data/oxford_txts/TC3_oxford.txt,Han ever yet proverbed to us yonge,False,True
secre,secree,Troilus and Criseyde; Book III 312,data/oxford_txts/TC3_oxford.txt,And I am sworn to holden it secree,False,True
wise,wise,Troilus and Criseyde; Book III 327,data/oxford_txts/TC3_oxford.txt,"For wel wot I, in wise folk, that vice",False,False
lef,leve,Troilus and Criseyde; Book III 330,data/oxford_txts/TC3_oxford.txt,“But now to purpos; leve brother dere,False,False
dere,dere,Troilus and Criseyde; Book III 330,data/oxford_txts/TC3_oxford.txt,“But now to purpos; leve brother dere,False,True
treu,trewe,Troilus and Criseyde; Book III 333,data/oxford_txts/TC3_oxford.txt,For at thy day thou shalt me trewe finde.,False,False
ded,dede,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,False
drie,dreie,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,True
fair,faire,Troilus and Criseyde; Book III 411,data/oxford_txts/TC3_oxford.txt,Be she never so faire or wel yshape,True,False
dere,dere,Troilus and Criseyde; Book III 494,data/oxford_txts/TC3_oxford.txt,"In al this while, unto his lady dere;",False,True
swete,swete,Troilus and Criseyde; Book III 508,data/oxford_txts/TC3_oxford.txt,"As I have told, and in this time swete",False,True
tame,tame,Troilus and Criseyde; Book III 529,data/oxford_txts/TC3_oxford.txt,"In this matere, bothe fremed and tame.",False,True
god,goode,Troilus and Criseyde; Book III 631,data/oxford_txts/TC3_oxford.txt,"“But goode nece, if I mighte ever plese",False,False
muche,muche,Troilus and Criseyde; Book III 638,data/oxford_txts/TC3_oxford.txt,"Criseyde, whiche that coude as muche good",False,False
dere,dere,Troilus and Criseyde; Book III 645,data/oxford_txts/TC3_oxford.txt,"“I wol,” quod she, “min uncle leef and dere",False,True
huge,huge,Troilus and Criseyde; Book III 656,data/oxford_txts/TC3_oxford.txt,"And seide, “Lord, this is an huge rain!",False,False
sobre,sobre,Troilus and Criseyde; Book III 747,data/oxford_txts/TC3_oxford.txt,"And Pandarus, with a ful sobre chere",False,False
dere,dere,Troilus and Criseyde; Book III 774,data/oxford_txts/TC3_oxford.txt,And him hir ‘leef ’ and ‘dere herte’ calle,False,False
lite,lite,Troilus and Criseyde; Book III 833,data/oxford_txts/TC3_oxford.txt,Than semeth it that joye is worth ful lite.,False,True
noble,noble,Troilus and Criseyde; Book III 897,data/oxford_txts/TC3_oxford.txt,“Wot ye not wel that noble and heigh corage,True,False
tender,tendre,Troilus and Criseyde; Book III 904,data/oxford_txts/TC3_oxford.txt,“This is so gentil and so tendre of herte,True,False
ouen,owne,Troilus and Criseyde; Book III 915,data/oxford_txts/TC3_oxford.txt,Ye knowe eek how it is your owne knight,False,False
prime,prime,Troilus and Criseyde; Book III 919,data/oxford_txts/TC3_oxford.txt,"And eek so lik a sooth, at prime face",False,False
dere,dere,Troilus and Criseyde; Book III 920,data/oxford_txts/TC3_oxford.txt,And Troilus hir knight to hir so dere,False,True
wise,wise,Troilus and Criseyde; Book III 942,data/oxford_txts/TC3_oxford.txt,"Is on yow two, and ye ben bothe wise",False,True
dere,dere,Troilus and Criseyde; Book III 946,data/oxford_txts/TC3_oxford.txt,"“That is wel seid,” quod he, “my nece dere",False,True
god,gode,Troilus and Criseyde; Book III 975,data/oxford_txts/TC3_oxford.txt,"Now doth him sitte, gode nece dere",False,False
dere,dere,Troilus and Criseyde; Book III 975,data/oxford_txts/TC3_oxford.txt,"Now doth him sitte, gode nece dere",False,True
gret,grete,Troilus and Criseyde; Book III 992,data/oxford_txts/TC3_oxford.txt,"Your grete trouthe, and servise every day",False,False
treu,trewe,Troilus and Criseyde; Book III 1001,data/oxford_txts/TC3_oxford.txt,"Ben to yow trewe and hool, with al min herte;",True,False
digne,digne,Troilus and Criseyde; Book III 1014,data/oxford_txts/TC3_oxford.txt,Shuld have his refut in so digne a place,True,False
grene,grene,Troilus and Criseyde; Book III 1062,data/oxford_txts/TC3_oxford.txt,And after winter folweth grene May.,False,False
ofte,ofte,Troilus and Criseyde; Book III 1129,data/oxford_txts/TC3_oxford.txt,"And al foryaf, and ofte time him keste.",False,False
clene,clene,Troilus and Criseyde; Book III 1166,data/oxford_txts/TC3_oxford.txt,In alle thinge is min entente clene.,False,True
swete,swete,Troilus and Criseyde; Book III 1173,data/oxford_txts/TC3_oxford.txt,"Have mercy, swete herte min, Criseyde!",False,False
swete,swete,Troilus and Criseyde; Book III 1183,data/oxford_txts/TC3_oxford.txt,"Foryeve it me, min owene swete herte.”",False,False
wise,wise,Troilus and Criseyde; Book III 1189,data/oxford_txts/TC3_oxford.txt,"Leide him to slepe, and seide, “If ye ben wise",False,True
bitter,bittre,Troilus and Criseyde; Book III 1215,data/oxford_txts/TC3_oxford.txt,Ful bittre drink; and for to han gladnesse,False,False
juste,juste,Troilus and Criseyde; Book III 1227,data/oxford_txts/TC3_oxford.txt,As she that juste cause hadde him to triste,False,False
clene,clene,Troilus and Criseyde; Book III 1229,data/oxford_txts/TC3_oxford.txt,Whan she his trouthe and clene entente wiste.,True,False
swete,swete,Troilus and Criseyde; Book III 1245,data/oxford_txts/TC3_oxford.txt,"Was Troilus, and hath his lady swete;",False,True
softe,softe,Troilus and Criseyde; Book III 1247,data/oxford_txts/TC3_oxford.txt,"Hir armes smale, hir streighte bak and softe",False,True
smothe,smothe,Troilus and Criseyde; Book III 1248,data/oxford_txts/TC3_oxford.txt,"Hir sides longe, fleshly, smothe, and white",True,False
whit,white,Troilus and Criseyde; Book III 1248,data/oxford_txts/TC3_oxford.txt,"Hir sides longe, fleshly, smothe, and white",False,True
lite,lite,Troilus and Criseyde; Book III 1250,data/oxford_txts/TC3_oxford.txt,"Hir snowish throte, hir brestes rounde and lite;",False,True
swete,swete,Troilus and Criseyde; Book III 1278,data/oxford_txts/TC3_oxford.txt,"Min herte swete, how I yow mighte plese!",False,False
swete,swete,Troilus and Criseyde; Book III 1284,data/oxford_txts/TC3_oxford.txt,That am unworthy to so swete a wight.,True,False
dere,dere,Troilus and Criseyde; Book III 1289,data/oxford_txts/TC3_oxford.txt,"And for the love of God, my lady dere",False,True
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/oxford_txts/TC3_oxford.txt,"For certes, fresshe wommanliche wif",False,False
dere,dere,Troilus and Criseyde; Book III 1304,data/oxford_txts/TC3_oxford.txt,"My ground of ese, and al min herte dere",False,True
blithe,blithe,Troilus and Criseyde; Book III 1318,data/oxford_txts/TC3_oxford.txt,How blithe unto hem bothe two thou were!,True,False
foul,foule,Troilus and Criseyde; Book III 1321,data/oxford_txts/TC3_oxford.txt,"Awey, thou foule daunger and thou fere",False,False
dere,dere,Troilus and Criseyde; Book III 1355,data/oxford_txts/TC3_oxford.txt,Ye humble nettes of my lady dere!,False,True
sik,sike,Troilus and Criseyde; Book III 1362,data/oxford_txts/TC3_oxford.txt,"For wo, or elles whan that folk ben sike",False,True
long,longe,Troilus and Criseyde; Book III 1388,data/oxford_txts/TC3_oxford.txt,"Servise of love, hadde eres also longe",False,True
strong,stronge,Troilus and Criseyde; Book III 1390,data/oxford_txts/TC3_oxford.txt,And therto dronken hadde as hoot and stronge,False,True
neue,newe,Troilus and Criseyde; Book III 1404,data/oxford_txts/TC3_oxford.txt,And fallen in a newe joye anoon,False,False
dere,dere,Troilus and Criseyde; Book III 1411,data/oxford_txts/TC3_oxford.txt,"But lest this night, that was to hem so dere",False,True
sore,sore,Troilus and Criseyde; Book III 1421,data/oxford_txts/TC3_oxford.txt,"With herte sore, to Troilus thus seide:—",False,False
dere,dere,Troilus and Criseyde; Book III 1448,data/oxford_txts/TC3_oxford.txt,Gan therwithal Criseyde his lady dere,False,True
humble,humble,Troilus and Criseyde; Book III 1487,data/oxford_txts/TC3_oxford.txt,"That I, your humble servaunt and your knight",False,False
dere,dere,Troilus and Criseyde; Book III 1493,data/oxford_txts/TC3_oxford.txt,"And with a sik she seide, “O herte dere",False,True
treu,trewe,Troilus and Criseyde; Book III 1511,data/oxford_txts/TC3_oxford.txt,"Beth to me trewe, or elles were it routhe;",True,False
fre,free,Troilus and Criseyde; Book III 1522,data/oxford_txts/TC3_oxford.txt,And in his armes took his lady free,False,True
sounde,sounde,Troilus and Criseyde; Book III 1526,data/oxford_txts/TC3_oxford.txt,Ther God us graunte sounde and sone to mete!”,True,False
dere,dere,Troilus and Criseyde; Book III 1553,data/oxford_txts/TC3_oxford.txt,Desiring eft to have hir herte dere,False,True
swete,swete,Troilus and Criseyde; Book III 1558,data/oxford_txts/TC3_oxford.txt,"That al my drede is that ye, nece swete",False,True
treu,trewe,Troilus and Criseyde; Book III 1648,data/oxford_txts/TC3_oxford.txt,"And seide, “Freend, as I am trewe knight",False,False
hot,hote,Troilus and Criseyde; Book III 1650,data/oxford_txts/TC3_oxford.txt,I hadde it never half so hote as now;,True,False
neue,newe,Troilus and Criseyde; Book III 1654,data/oxford_txts/TC3_oxford.txt,But now I fele a newe qualitee,False,False
dere,dere,Troilus and Criseyde; Book III 1663,data/oxford_txts/TC3_oxford.txt,The bountee of his righte lady dere,False,True
swete,swete,Troilus and Criseyde; Book III 1668,data/oxford_txts/TC3_oxford.txt,Icomen was the blisful time swete,False,True
heigh,hie,Troilus and Criseyde; Book III 1745,data/oxford_txts/TC3_oxford.txt,"Love, that his hestes hath in heven hie",False,True
stable,stable,Troilus and Criseyde; Book III 1751,data/oxford_txts/TC3_oxford.txt,"“That that the world with feith, which that is stable",False,True
treu,trewe,Troilus and Criseyde; Book III 1771,data/oxford_txts/TC3_oxford.txt,"On hertes sore, and kepe hem that ben trewe.”",False,True
swete,swete,Troilus and Criseyde; Book III 1820,data/oxford_txts/TC3_oxford.txt,"Is with Criseyde, his owne herte swete.",False,True
clene,clene,The Merchant's Tale 1264,data/oxford_txts/MerT_oxford.txt,"For wedlok is so esy° and so clene,°",False,True
treu,trewe,The Merchant's Tale 1288,data/oxford_txts/MerT_oxford.txt,"Who is so trewe, and eek so ententif°",True,False
treu,trewe,The Merchant's Tale 1298,data/oxford_txts/MerT_oxford.txt,"A trewe servant dooth more diligence,°",False,False
treu,trewe,The Merchant's Tale 1302,data/oxford_txts/MerT_oxford.txt,Thy verrai° frendes or a trewe knave°,False,False
povre,povre,The Merchant's Tale 1342,data/oxford_txts/MerT_oxford.txt,"If he be povre,° she helpeth him to swinke;°",False,False
treu,trewe,The Merchant's Tale 1359,data/oxford_txts/MerT_oxford.txt,They been so trewe and therwithal° so wise;,True,False
wise,wise,The Merchant's Tale 1359,data/oxford_txts/MerT_oxford.txt,They been so trewe and therwithal° so wise;,False,True
humble,humble,The Merchant's Tale 1376,data/oxford_txts/MerT_oxford.txt,"As seith Senek,° above an humble wif.",False,False
tender,tendre,The Merchant's Tale 1407,data/oxford_txts/MerT_oxford.txt,Unto som maide fair and tendre of age.,True,False
straunge,straunge,The Merchant's Tale 1440,data/oxford_txts/MerT_oxford.txt,"In straunge hand, and this I tell yow alle.",False,False
dere,dere,The Merchant's Tale 1479,data/oxford_txts/MerT_oxford.txt,"Ful litel nede° had ye, my lord so dere",False,True
dere,dere,The Merchant's Tale 1488,data/oxford_txts/MerT_oxford.txt,Min owene dere brother and my lord,False,False
ouen,owene,The Merchant's Tale 1490,data/oxford_txts/MerT_oxford.txt,I hold° your owene conseil is the beste.,False,False
stable,stable,The Merchant's Tale 1499,data/oxford_txts/MerT_oxford.txt,"What that° he seith, I holde it° ferme and stable;",False,True
sobre,sobre,The Merchant's Tale 1533,data/oxford_txts/MerT_oxford.txt,"Wher° she be wis,° or sobre, or dronkelewe,°",True,False
riche,riche,The Merchant's Tale 1536,data/oxford_txts/MerT_oxford.txt,"Or° riche, or poore, or elles mannish° wood.°",True,False
povre,poore,The Merchant's Tale 1536,data/oxford_txts/MerT_oxford.txt,"Or° riche, or poore, or elles mannish° wood.°",True,False
riche,riche,The Merchant's Tale 1593,data/oxford_txts/MerT_oxford.txt,"And somme were riche, and hadden badde name.°",True,False
badde,badde,The Merchant's Tale 1593,data/oxford_txts/MerT_oxford.txt,"And somme were riche, and hadden badde name.°",False,False
tender,tendre,The Merchant's Tale 1601,data/oxford_txts/MerT_oxford.txt,Hir fresshe beautee and hir age tendre,False,True
badde,badde,The Merchant's Tale 1608,data/oxford_txts/MerT_oxford.txt,Him thoughte ech° other mannes wit° so badde,False,True
sengle,sengle,The Merchant's Tale 1667,data/oxford_txts/MerT_oxford.txt,Wel ofte rather than a sengle° man!,False,False
dere,dere,The Merchant's Tale 1683,data/oxford_txts/MerT_oxford.txt,"Beth nat agast° herof,° my brother dere”—",False,True
long,longe,The Merchant's Tale 1696,data/oxford_txts/MerT_oxford.txt,"I trowe° it were to longe yow to tarie,°",False,False
tender,tendre,The Merchant's Tale 1738,data/oxford_txts/MerT_oxford.txt,Whan tendre youthe hath wedded stouping° age,False,False
mek,meke,The Merchant's Tale 1745,data/oxford_txts/MerT_oxford.txt,"On Assuer, so meke a look hath she.",True,False
kene,kene,The Merchant's Tale 1759,data/oxford_txts/MerT_oxford.txt,"Al my corage,° it is so sharp and kene;",False,True
fals,false,The Merchant's Tale 1785,data/oxford_txts/MerT_oxford.txt,"O servant traitour, false hoomly° hewe,°",False,False
rude,rude,The Merchant's Tale 1798,data/oxford_txts/MerT_oxford.txt,"Night with his mantel, that is derk and rude,°",False,True
fresh,fresshe,The Merchant's Tale 1882,data/oxford_txts/MerT_oxford.txt,Unto his faire fresshe° lady May.,False,False
secre,secree,The Merchant's Tale 1937,data/oxford_txts/MerT_oxford.txt,"In secree wise° his purs, and eek his bille,°",False,False
fair,faire,The Merchant's Tale 1955,data/oxford_txts/MerT_oxford.txt,¶Who studieth° now but faire fresshe May?,False,False
grene,grene,The Merchant's Tale 2037,data/oxford_txts/MerT_oxford.txt,That stood under a laurer° alwey° grene.,False,True
ofte,ofte,The Merchant's Tale 2038,data/oxford_txts/MerT_oxford.txt,"¶Ful ofte time he, Pluto, and his quene",False,False
queinte,queinte,The Merchant's Tale 2061,data/oxford_txts/MerT_oxford.txt,O brotil° joye! o swete venim queinte!°,False,True
fre,free,The Merchant's Tale 2069,data/oxford_txts/MerT_oxford.txt,"Allas! this noble Januarie free,°",False,True
warm,warme,The Merchant's Tale 2117,data/oxford_txts/MerT_oxford.txt,"In warme wex° hath emprented° the cliket,°",False,False
fre,free,The Merchant's Tale 2138,data/oxford_txts/MerT_oxford.txt,"“Ris up, my wif, my love, my lady free;°",False,True
