headword,word,line_number,filename,context,is_elided,is_final
dere,dere,Troilus and Criseyde; Book III 1553,data/oxford_txts/TC3_oxford.txt,Desiring eft to have hir herte dere,False,True
swete,swete,Troilus and Criseyde; Book III 1558,data/oxford_txts/TC3_oxford.txt,"That al my drede is that ye, nece swete",False,True
treu,trewe,Troilus and Criseyde; Book III 1648,data/oxford_txts/TC3_oxford.txt,"And seide, “Freend, as I am trewe knight",False,False
hot,hote,Troilus and Criseyde; Book III 1650,data/oxford_txts/TC3_oxford.txt,I hadde it never half so hote as now;,True,False
neue,newe,Troilus and Criseyde; Book III 1654,data/oxford_txts/TC3_oxford.txt,But now I fele a newe qualitee,False,False
dere,dere,Troilus and Criseyde; Book III 1663,data/oxford_txts/TC3_oxford.txt,The bountee of his righte lady dere,False,True
swete,swete,Troilus and Criseyde; Book III 1668,data/oxford_txts/TC3_oxford.txt,Icomen was the blisful time swete,False,True
heigh,hie,Troilus and Criseyde; Book III 1745,data/oxford_txts/TC3_oxford.txt,"Love, that his hestes hath in heven hie",False,True
treu,trewe,Troilus and Criseyde; Book III 1771,data/oxford_txts/TC3_oxford.txt,"On hertes sore, and kepe hem that ben trewe.”",False,True
swete,swete,Troilus and Criseyde; Book III 1820,data/oxford_txts/TC3_oxford.txt,"Is with Criseyde, his owne herte swete.",False,True
smal,smale,Sir Thopas 760,data/oxford_txts/Thop_oxford.txt,Ther springen herbes grete and smale,False,True
prive,privee,Sir Thopas 801,data/oxford_txts/Thop_oxford.txt,"That he fond, in a privee° woon,°",False,False
cler,clere,Sir Thopas 858,data/oxford_txts/Thop_oxford.txt,Of clooth of lake° fin and clere,False,True
god,goode,Sir Thopas 914,data/oxford_txts/Thop_oxford.txt,    Of herbes fine and goode.,False,True
lef,leve,Troilus and Criseyde; Book IV 82,data/oxford_txts/TC4_oxford.txt,And for the Grekes weren me so leve,False,True
wroth,wrothe,Troilus and Criseyde; Book IV 122,data/oxford_txts/TC4_oxford.txt,Ben with the folk of Troye alwey so wrothe,False,True
treu,trewe,Troilus and Criseyde; Book IV 197,data/oxford_txts/TC4_oxford.txt,"O Juvenal, Lord! trewe is thy sentence",True,False
dere,dere,Troilus and Criseyde; Book IV 285,data/oxford_txts/TC4_oxford.txt,To reve a wight that most is to him dere,False,True
treu,trewe,Troilus and Criseyde; Book IV 381,data/oxford_txts/TC4_oxford.txt,As wisly were it fals as it is trewe,False,True
dere,dere,Troilus and Criseyde; Book IV 405,data/oxford_txts/TC4_oxford.txt,"Forthi be glad, min owene dere brother",False,False
dere,dere,Troilus and Criseyde; Book IV 412,data/oxford_txts/TC4_oxford.txt,Ech for his vertu holden is for dere,False,True
neue,newe,Troilus and Criseyde; Book IV 416,data/oxford_txts/TC4_oxford.txt,And upon newe cas lith newe avis.,False,False
neue,newe,Troilus and Criseyde; Book IV 416,data/oxford_txts/TC4_oxford.txt,And upon newe cas lith newe avis.,True,False
lef,leve,Troilus and Criseyde; Book IV 458,data/oxford_txts/TC4_oxford.txt,"It lith not in my power, leve brother.",False,False
swete,swete,Troilus and Criseyde; Book IV 507,data/oxford_txts/TC4_oxford.txt,But now thy cominge is to me so swete,False,True
dere,dere,Troilus and Criseyde; Book IV 541,data/oxford_txts/TC4_oxford.txt,"And seide, “Parde, leve brother dere",False,True
ded,dede,Troilus and Criseyde; Book IV 626,data/oxford_txts/TC4_oxford.txt,Shulle in a strete as dogges liggen dede,False,True
dere,dere,Troilus and Criseyde; Book IV 650,data/oxford_txts/TC4_oxford.txt,"Er thou be war; and shortly, brother dere",False,True
neue,newe,Troilus and Criseyde; Book IV 662,data/oxford_txts/TC4_oxford.txt,"Fro man to man, and made this tale al newe",False,True
smal,smale,Troilus and Criseyde; Book IV 737,data/oxford_txts/TC4_oxford.txt,"She rente, and eek hir fingres longe and smale",False,True
blak,blake,Troilus and Criseyde; Book IV 779,data/oxford_txts/TC4_oxford.txt,"Shul blake been, in tokening, herte swete",False,False
swete,swete,Troilus and Criseyde; Book IV 779,data/oxford_txts/TC4_oxford.txt,"Shul blake been, in tokening, herte swete",False,True
dere,dere,Troilus and Criseyde; Book IV 895,data/oxford_txts/TC4_oxford.txt,"And, for the love of God, my nece dere",False,True
lef,leve,Troilus and Criseyde; Book IV 926,data/oxford_txts/TC4_oxford.txt,"And nought encresse, leve nece swete;",False,False
swete,swete,Troilus and Criseyde; Book IV 926,data/oxford_txts/TC4_oxford.txt,"And nought encresse, leve nece swete;",False,True
wise,wise,Troilus and Criseyde; Book IV 933,data/oxford_txts/TC4_oxford.txt,"Sin ye ben wise, and bothe of oon assent",True,False
wise,wise,Troilus and Criseyde; Book IV 936,data/oxford_txts/TC4_oxford.txt,Wommen ben wise in short avisement;,True,False
smothe,smothe,Troilus and Criseyde; Book IV 996,data/oxford_txts/TC4_oxford.txt,That han hir top ful heighe and smothe yshore;,False,False
ded,dede,Troilus and Criseyde; Book IV 1092,data/oxford_txts/TC4_oxford.txt,That in thin heed thin eyen semen dede?,False,True
bitter,bittre,Troilus and Criseyde; Book IV 1136,data/oxford_txts/TC4_oxford.txt,"As bittre weren, out of teres kinde",False,False
dere,dere,Troilus and Criseyde; Book IV 1209,data/oxford_txts/TC4_oxford.txt,"And thou, Criseyde, o swete herte dere",False,True
swete,swete,Troilus and Criseyde; Book IV 1274,data/oxford_txts/TC4_oxford.txt,"This al and som, my dere herte swete.",False,True
dere,dere,Troilus and Criseyde; Book IV 1311,data/oxford_txts/TC4_oxford.txt,"That day by day, min owene herte dere",False,True
dere,dere,Troilus and Criseyde; Book IV 1352,data/oxford_txts/TC4_oxford.txt,"“For if that it be pees, min herte dere",False,True
treu,trewe,Troilus and Criseyde; Book IV 1417,data/oxford_txts/TC4_oxford.txt,And that hir herte trewe was and kinde,False,False
treu,trewe,Troilus and Criseyde; Book IV 1420,data/oxford_txts/TC4_oxford.txt,And was in purpos ever to be trewe;,False,True
treu,trewe,Troilus and Criseyde; Book IV 1439,data/oxford_txts/TC4_oxford.txt,That of hir heste he might hir trewe finde.,False,False
swete,swete,Troilus and Criseyde; Book IV 1449,data/oxford_txts/TC4_oxford.txt,"Dwel rather here, min owene swete herte!",False,False
dere,dere,Troilus and Criseyde; Book IV 1450,data/oxford_txts/TC4_oxford.txt,"“For trewely, min owene lady dere",False,True
treu,trewe,Troilus and Criseyde; Book IV 1499,data/oxford_txts/TC4_oxford.txt,"“For which, with humble, trewe, and pitous herte",True,False
ded,dede,Troilus and Criseyde; Book IV 1516,data/oxford_txts/TC4_oxford.txt,Til into time that we shul ben dede;,False,True
treu,trewe,Troilus and Criseyde; Book IV 1528,data/oxford_txts/TC4_oxford.txt,"Answerde, “Ywis, my dere herte trewe",False,True
dere,dere,Troilus and Criseyde; Book IV 1574,data/oxford_txts/TC4_oxford.txt,"Thus were al lost, ywis, min herte dere",False,True
swete,swete,Troilus and Criseyde; Book IV 1590,data/oxford_txts/TC4_oxford.txt,"“And trusteth this, that certes, herte swete",False,True
treu,trewe,Troilus and Criseyde; Book IV 1610,data/oxford_txts/TC4_oxford.txt,Sin to be trewe I have yow plight my trouthe.,True,False
treu,trewe,Troilus and Criseyde; Book IV 1665,data/oxford_txts/TC4_oxford.txt,"I shal so doon, so trewe I have yow founde",True,False
prive,privee,The Miller's Tale 3201,data/oxford_txts/MilT_oxford.txt,"And therto he was sleigh° and ful privee,°",False,True
swete,swete,The Miller's Tale 3206,data/oxford_txts/MilT_oxford.txt,And he himself as swete as is the rote°,True,False
smal,smale,The Miller's Tale 3208,data/oxford_txts/MilT_oxford.txt,His Almageste° and bookes grete and smale,False,True
blak,blake,The Miller's Tale 3246,data/oxford_txts/MilT_oxford.txt,"And tho° were bent, and blake as any sloo.°",True,False
swete,swete,The Miller's Tale 3261,data/oxford_txts/MilT_oxford.txt,"Hir mouth was swete as bragot° or the meeth,°",True,False
queinte,queinte,The Miller's Tale 3275,data/oxford_txts/MilT_oxford.txt,As clerkes ben ful subtile and ful queinte;°,False,True
prive,privee,The Miller's Tale 3295,data/oxford_txts/MilT_oxford.txt,"That but° ye waite wel° and been privee,°",False,True
brod,brode,The Miller's Tale 3315,data/oxford_txts/MilT_oxford.txt,And strouted° as a fanne large and brode;,False,True
swete,swete,The Miller's Tale 3345,data/oxford_txts/MilT_oxford.txt,She was so propre° and swete and likerous.°,True,False
dere,dere,The Miller's Tale 3361,data/oxford_txts/MilT_oxford.txt,"“Now, dere lady, if thy wille be",False,False
hot,hote,The Miller's Tale 3379,data/oxford_txts/MilT_oxford.txt,"And wafres,° piping hote out of the glede;°",True,False
dere,dere,The Miller's Tale 3501,data/oxford_txts/MilT_oxford.txt,"¶He seide, “John, min hoste lief° and dere",False,True
treu,trewe,The Miller's Tale 3529,data/oxford_txts/MilT_oxford.txt,"For thus seith Salomon, that was ful trewe",False,True
ouen,owne,The Miller's Tale 3588,data/oxford_txts/MilT_oxford.txt,For it is Goddes owne heste° dere.,False,False
dere,dere,The Miller's Tale 3588,data/oxford_txts/MilT_oxford.txt,For it is Goddes owne heste° dere.,False,True
dere,dere,The Miller's Tale 3610,data/oxford_txts/MilT_oxford.txt,"Go, dere spouse, and help to save our lif.”",False,False
dere,dere,The Miller's Tale 3617,data/oxford_txts/MilT_oxford.txt,"To drenchen° Alisoun, his hony dere.°",False,True
treu,trewe,The Miller's Tale 3706,data/oxford_txts/MilT_oxford.txt,That lik a turtel° trewe is my moorninge;,True,False
treu,trewe,The Miller's Tale 3715,data/oxford_txts/MilT_oxford.txt,That trewe love was ever so ivel biset!°,False,False
swete,swete,The Miller's Tale 3726,data/oxford_txts/MilT_oxford.txt,"Lemman, thy grace, and swete brid, thin ore!”°",False,False
swete,swete,The Miller's Tale 3767,data/oxford_txts/MilT_oxford.txt,"“What, Absolon! for Cristes swete tree,°",False,False
dere,dere,The Miller's Tale 3775,data/oxford_txts/MilT_oxford.txt,"Than Gerveis knew, and seide, “Freend so dere",False,True
treu,trewe,The Miller's Tale 3781,data/oxford_txts/MilT_oxford.txt,"Thou sholdest have, as I am trewe smith;",False,False
swete,swete,The Miller's Tale 3805,data/oxford_txts/MilT_oxford.txt,"“Spek, swete brid,° I noot° nat wher thou art.”",False,False
smal,smale,The Miller's Tale 3826,data/oxford_txts/MilT_oxford.txt,"The neighebores, bothe smale and grete,°",True,False
treu,trewe,The Knight's Tale 959,data/oxford_txts/KnT_oxford.txt,"And swoor his ooth, as he was trewe knight",False,False
quik,quike,The Knight's Tale 1015,data/oxford_txts/KnT_oxford.txt,"Nat fully quike,° ne fully dede they were",False,False
ded,dede,The Knight's Tale 1015,data/oxford_txts/KnT_oxford.txt,"Nat fully quike,° ne fully dede they were",False,False
whit,white,The Knight's Tale 1053,data/oxford_txts/KnT_oxford.txt,"She gadereth floures, party° white and rede",True,False
red,rede,The Knight's Tale 1053,data/oxford_txts/KnT_oxford.txt,"She gadereth floures, party° white and rede",False,True
lef,leve,The Knight's Tale 1184,data/oxford_txts/KnT_oxford.txt,"And soothly,° leve brother, this is al.",False,False
treu,trewe,The Knight's Tale 1326,data/oxford_txts/KnT_oxford.txt,"That many a trewe man hath doon mescheef,°",False,False
muche,muche,The Knight's Tale 1359,data/oxford_txts/KnT_oxford.txt,So muche sorwe had never creature,False,False
povre,povre,The Knight's Tale 1409,data/oxford_txts/KnT_oxford.txt,And cladde him as a povre laborer,False,False
fair,faire,The Knight's Tale 1511,data/oxford_txts/KnT_oxford.txt,"Welcome be thou, faire fresshe May",False,False
fresh,fresshe,The Knight's Tale 1511,data/oxford_txts/KnT_oxford.txt,"Welcome be thou, faire fresshe May",False,False
long,longe,The Knight's Tale 1573,data/oxford_txts/KnT_oxford.txt,A longe time; and after he up sterte.,False,False
fals,false,The Knight's Tale 1580,data/oxford_txts/KnT_oxford.txt,"And seide: “Arcite, false traitour wikke,°",False,False
whit,white,The Knight's Tale 1659,data/oxford_txts/KnT_oxford.txt,That frothen° white as foom for ire wood.°,True,False
ouen,owne,The Knight's Tale 1744,data/oxford_txts/KnT_oxford.txt,"Youre owne mouth, by your confessioun",False,False
sore,sore,The Knight's Tale 1755,data/oxford_txts/KnT_oxford.txt,And sawe hir blody woundes wide and sore;,False,True
wise,wise,The Knight's Tale 1804,data/oxford_txts/KnT_oxford.txt,And yet they wenen° for to been ful wise,False,True
muche,muche,The Knight's Tale 1808,data/oxford_txts/KnT_oxford.txt,Can° hem therfor as muche thank as me;,False,False
dere,dere,The Knight's Tale 1820,data/oxford_txts/KnT_oxford.txt,"And eek of Emelie, my suster dere.",False,True
wroth,wrothe,The Knight's Tale 1840,data/oxford_txts/KnT_oxford.txt,"Al be° ye never so jelous, ne so wrothe.",False,True
treu,trewe,The Knight's Tale 1864,data/oxford_txts/KnT_oxford.txt,As I shal even° juge been and trewe.,False,True
bright,brighte,The Knight's Tale 1958,data/oxford_txts/KnT_oxford.txt,"With wawes° grene, and brighte as any glas.°",True,False
long,longe,The Knight's Tale 2136,data/oxford_txts/KnT_oxford.txt,"His shuldres brode, his armes rounde and longe.",False,True
bright,brighte,The Knight's Tale 2141,data/oxford_txts/KnT_oxford.txt,With nailes yelwe and brighte as any gold,True,False
gret,grete,The Knight's Tale 2149,data/oxford_txts/KnT_oxford.txt,"Twenty and mo, as grete as any steer",True,False
stoute,stoute,The Knight's Tale 2154,data/oxford_txts/KnT_oxford.txt,Armed ful wel with hertes sterne and stoute.,False,True
rounde,rounde,The Knight's Tale 2161,data/oxford_txts/KnT_oxford.txt,Couched with perles white and rounde and grete.,True,False
gret,grete,The Knight's Tale 2161,data/oxford_txts/KnT_oxford.txt,Couched with perles white and rounde and grete.,False,True
vein,veine,The Knight's Tale 2240,data/oxford_txts/KnT_oxford.txt,"Ne renoun° in this cas, ne veine glorie",False,False
swete,swete,The Knight's Tale 2254,data/oxford_txts/KnT_oxford.txt,"And if ye wol nat so, my lady swete",False,True
dere,dere,The Knight's Tale 2260,data/oxford_txts/KnT_oxford.txt,"Yif me my love, thou blisful lady dere.”",False,True
chaste,chaste,The Knight's Tale 2304,data/oxford_txts/KnT_oxford.txt,"Chaste goddesse, wel wostow° that I",False,False
hot,hote,The Knight's Tale 2319,data/oxford_txts/KnT_oxford.txt,"That al hir hote love, and hir desir",False,False
queinte,queinte,The Knight's Tale 2333,data/oxford_txts/KnT_oxford.txt,"But sodeinly she saugh a sighte queinte,°",False,True
fair,faire,The Knight's Tale 2386,data/oxford_txts/KnT_oxford.txt,"Of faire yonge fresshe Venus free,°",False,False
yong,yonge,The Knight's Tale 2386,data/oxford_txts/KnT_oxford.txt,"Of faire yonge fresshe Venus free,°",False,False
bright,brighte,The Knight's Tale 2608,data/oxford_txts/KnT_oxford.txt,Out goon the swerdes as the silver brighte.,False,True
treu,trewe,The Knight's Tale 2657,data/oxford_txts/KnT_oxford.txt,"I wol be trewe juge, and no partie.°",False,False
dere,dere,The Knight's Tale 2763,data/oxford_txts/KnT_oxford.txt,"And Palamon, that was his cosin dere;",False,True
sore,sore,The Knight's Tale 2804,data/oxford_txts/KnT_oxford.txt,That dwelled in his herte sik° and sore,False,True
olde,olde,The Knight's Tale 2828,data/oxford_txts/KnT_oxford.txt,"Of olde folk, and folk of tendre yeres",False,False
gret,grete,The Knight's Tale 2892,data/oxford_txts/KnT_oxford.txt,"Upon thise stedes, that weren grete and white",True,False
whit,white,The Knight's Tale 2892,data/oxford_txts/KnT_oxford.txt,"Upon thise stedes, that weren grete and white",False,True
wet,wete,The Knight's Tale 2901,data/oxford_txts/KnT_oxford.txt,"With slakke pas,° and eyen rede and wete",False,True
ouen,owne,The Knight's Tale 3077,data/oxford_txts/KnT_oxford.txt,"That gentil Palamon, your owne knight",False,False
povre,povre,The Knight's Tale 3085,data/oxford_txts/KnT_oxford.txt,"And, though° he were a povre bacheler,°",False,False
sik,seke,18,oxford_txts/GP.txt,That hem hath holpen whan that they were seke,False,True
wid,wide,28,oxford_txts/GP.txt,The chambres and the stables weren wide,False,True
god,goode,74,oxford_txts/GP.txt,His hors were goode but he was nat gay,False,False
red,rede,90,oxford_txts/GP.txt,Al ful of fresshe floures white and rede,False,True
wid,wide,93,oxford_txts/GP.txt,Short was his gown with sleves longe and wide,False,True
sharp,sharpe,114,oxford_txts/GP.txt,Harneised wel and sharpe as point of spere,True,False
povre,poure,225,oxford_txts/GP.txt,For unto a poure ordre for to yive,True,False
hard,harde,229,oxford_txts/GP.txt,For many a man so harde is of his herte,True,False
swete,swete,267,oxford_txts/GP.txt,To make his English swete upon his tonge,True,False
wise,wise,315,oxford_txts/GP.txt,He semed swich his wordes weren so wise,False,True
ouen,owne,338,oxford_txts/GP.txt,For he was Epicurus owne sone,False,False
sharp,sharpe,354,oxford_txts/GP.txt,Poinaunt and sharpe and redy al his gere,True,False
neue,newe,367,oxford_txts/GP.txt,Ful fresh and newe hir gere apiked was,True,False
neue,newe,430,oxford_txts/GP.txt,Hir frendshipe nas nat newe to biginne,False,False
neue,newe,459,oxford_txts/GP.txt,Ful streite yteid and shoos ful moiste and newe,False,True
povre,povre,480,oxford_txts/GP.txt,And was a povre Parson of a toun,False,False
treu,trewe,533,oxford_txts/GP.txt,A trewe swinkere and a good was he,False,False
povre,povre,539,oxford_txts/GP.txt,For Cristes sake for every povre wight,False,False
wid,wide,559,oxford_txts/GP.txt,His nosethirles blake were and wide,False,True
wise,wise,571,oxford_txts/GP.txt,For to be wise in byinge of vitaille,True,False
long,longe,593,oxford_txts/GP.txt,Ful longe were his legges and ful lene,False,False
smothe,smothe,678,oxford_txts/GP.txt,But smothe it heng as dooth a strike of flex,True,False
smothe,smothe,692,oxford_txts/GP.txt,As smothe it was as it were late yshave,True,False
povre,povre,704,oxford_txts/GP.txt,A povre person dwelling upon lond,False,False
long,longe,786,oxford_txts/GP.txt,Our counseil was nat longe for to seche,False,False
sad,sadde,The Man of Law's Tale 135,data/oxford_txts/MLT_oxford.txt,"Of chapmen° riche, and therto sadde and trewe,°",True,False
treu,trewe,The Man of Law's Tale 135,data/oxford_txts/MLT_oxford.txt,"Of chapmen° riche, and therto sadde and trewe,°",False,True
neue,newe,The Man of Law's Tale 138,data/oxford_txts/MLT_oxford.txt,"Her chaffar° was so thrifty° and so newe,°",False,True
treu,trewe,The Man of Law's Tale 169,data/oxford_txts/MLT_oxford.txt,"And al this vois° was soth,° as God is trewe",False,True
dul,dulle,The Man of Law's Tale 202,data/oxford_txts/MLT_oxford.txt,The deeth; but mennes wittes been so dulle,False,True
dere,dere,The Man of Law's Tale 237,data/oxford_txts/MLT_oxford.txt,And in encrees of Cristes lawe dere,False,True
god,gode,The Man of Law's Tale 272,data/oxford_txts/MLT_oxford.txt,"Housbondes been alle gode, and han ben yore,°",True,False
fair,faire,The Man of Law's Tale 316,data/oxford_txts/MLT_oxford.txt,To shippe is brought this woful faire maide,False,False
whit,white,The Man of Law's Tale 355,data/oxford_txts/MLT_oxford.txt,For though his wif be cristned never so white,False,True
dere,dere,The Man of Law's Tale 397,data/oxford_txts/MLT_oxford.txt,As any moder mighte hir doghter dere,False,True
yong,yonge,The Man of Law's Tale 417,data/oxford_txts/MLT_oxford.txt,"In general, ye! bothe yonge and olde.",True,False
olde,olde,The Man of Law's Tale 417,data/oxford_txts/MLT_oxford.txt,"In general, ye! bothe yonge and olde.",False,True
dere,dere,The Man of Law's Tale 447,data/oxford_txts/MLT_oxford.txt,O emperoures yonge doghter dere,False,True
long,longe,The Man of Law's Tale 536,data/oxford_txts/MLT_oxford.txt,And Custance hath so longe sojourned there,False,False
blind,blinde,The Man of Law's Tale 553,data/oxford_txts/MLT_oxford.txt,"With whiche men seen, after that they ben blinde.",False,True
fals,false,The Man of Law's Tale 640,data/oxford_txts/MLT_oxford.txt,"Fro false blame, and thou, merciful maide,°",False,False
neue,newe,The Man of Law's Tale 775,data/oxford_txts/MLT_oxford.txt,Thy face is turned in a newe array!°,True,False
yong,yonge,The Man of Law's Tale 820,data/oxford_txts/MLT_oxford.txt,Wepen bothe yonge and olde in al that place,True,False
olde,olde,The Man of Law's Tale 820,data/oxford_txts/MLT_oxford.txt,Wepen bothe yonge and olde in al that place,True,False
dere,dere,The Man of Law's Tale 832,data/oxford_txts/MLT_oxford.txt,"In him triste° I, and in his moder dere",False,True
fair,faire,The Man of Law's Tale 851,data/oxford_txts/MLT_oxford.txt,"Thou glorie of wommanhede, thou faire may,°",False,False
bright,brighte,The Man of Law's Tale 852,data/oxford_txts/MLT_oxford.txt,"Thou haven° of refut,° brighte sterre° of day",False,False
dere,dere,The Man of Law's Tale 858,data/oxford_txts/MLT_oxford.txt,"O mercy, dere constable!” quod she;",False,False
long,longe,The Man of Law's Tale 870,data/oxford_txts/MLT_oxford.txt,"Habundantly for hir, ful longe space",False,False
long,longe,The Man of Law's Tale 979,data/oxford_txts/MLT_oxford.txt,And longe time dwelled she in that place,False,False
yong,yonge,The Man of Law's Tale 1105,data/oxford_txts/MLT_oxford.txt,"“Fader,” quod she, “your yonge child Custance",False,False
god,gode,The Man of Law's Tale 1111,data/oxford_txts/MLT_oxford.txt,"Now, Gode fader, mercy I yow crie",False,False
swete,swete,The Man of Law's Tale 1129,data/oxford_txts/MLT_oxford.txt,"With his Custance, his holy wif so swete",False,True
long,longe,Book of the Duchess 20,data/oxford_txts/BD_oxford.txt,Not longe time to endure,False,False
olde,olde,Book of the Duchess 53,data/oxford_txts/BD_oxford.txt,"That clerkes° had, in olde time",False,False
long,longe,Book of the Duchess 79,data/oxford_txts/BD_oxford.txt,"Hom, for it was a longe terme.",False,False
swete,swete,Book of the Duchess 108,data/oxford_txts/BD_oxford.txt,"¶“A mercy, swete ladi dere!”",False,False
dere,dere,Book of the Duchess 108,data/oxford_txts/BD_oxford.txt,"¶“A mercy, swete ladi dere!”",False,True
swete,swete,Book of the Duchess 117,data/oxford_txts/BD_oxford.txt,"And but° thou wilt° this, ladi swete",False,True
dep,depe,Book of the Duchess 165,data/oxford_txts/BD_oxford.txt,"Amid the valey, wonder depe.",False,True
derk,derke,Book of the Duchess 170,data/oxford_txts/BD_oxford.txt,¶This cave was also as derke,False,True
ded,dede,Book of the Duchess 204,data/oxford_txts/BD_oxford.txt,"For certes, swete, I am but dede;",False,True
long,longe,Book of the Duchess 217,data/oxford_txts/BD_oxford.txt,It were to longe for to dwelle;,False,False
swete,swete,Book of the Duchess 276,data/oxford_txts/BD_oxford.txt,"Me met° so inly° swete a swevene,°",True,False
swete,swete,Book of the Duchess 307,data/oxford_txts/BD_oxford.txt,"Was never herd so swete a steven,°",True,False
swete,swete,Book of the Duchess 315,data/oxford_txts/BD_oxford.txt,Was nowher herd yet half so swete,False,True
glad,gladde,Book of the Duchess 338,data/oxford_txts/BD_oxford.txt,With many gladde° gilde° stremes;,False,False
fair,faire,Book of the Duchess 339,data/oxford_txts/BD_oxford.txt,And eek the welken° was so faire,False,True
cler,clere,Book of the Duchess 340,data/oxford_txts/BD_oxford.txt,"Blew, bright, clere was the aire",False,False
cler,clere,Book of the Duchess 347,data/oxford_txts/BD_oxford.txt,Whether it were clere or hors° of soune.,True,False
prive,prive,Book of the Duchess 382,data/oxford_txts/BD_oxford.txt,Fro al the hounds a prive° way.,False,False
smothe,smothe,Book of the Duchess 394,data/oxford_txts/BD_oxford.txt,And leide al smothe° doun his heres.°,False,False
swete,swete,Book of the Duchess 399,data/oxford_txts/BD_oxford.txt,"Ful thikke of gras, ful softe and swete",False,True
fair,faire,Book of the Duchess 400,data/oxford_txts/BD_oxford.txt,"With floures fel,° faire under fete",True,False
ded,dede,Book of the Duchess 489,data/oxford_txts/BD_oxford.txt,And his spirites wexen dede;°,False,True
warm,warme,Book of the Duchess 491,data/oxford_txts/BD_oxford.txt,"Doun to his hert, to make him warme—",False,True
smert,smerte,Book of the Duchess 507,data/oxford_txts/BD_oxford.txt,Him thought his sorwes were so smerte°,False,True
wroth,wrothe,Book of the Duchess 513,data/oxford_txts/BD_oxford.txt,Were for his sorwes never so wrothe.°,False,True
wroth,wrothe,Book of the Duchess 519,data/oxford_txts/BD_oxford.txt,"He saide, “I prey thee, be not wrothe",False,True
queinte,queinte,Book of the Duchess 531,data/oxford_txts/BD_oxford.txt,He made it nouther tough ne queinte°,False,True
sik,seke,Book of the Duchess 557,data/oxford_txts/BD_oxford.txt,That semeth ful seke° under your side.”,True,False
god,goode,Book of the Duchess 560,data/oxford_txts/BD_oxford.txt,"“Graunt mercy, goode frend,” quod he",False,False
loth,loothe,Book of the Duchess 581,data/oxford_txts/BD_oxford.txt,"My lif, my lustes° be me loothe",False,True
wroth,wroothe,Book of the Duchess 582,data/oxford_txts/BD_oxford.txt,For al welfare and I be wroothe.°,False,True
ded,dede,Book of the Duchess 588,data/oxford_txts/BD_oxford.txt,"Alway deyinge, and be not dede",False,True
fals,false,Book of the Duchess 637,data/oxford_txts/BD_oxford.txt,That is a false flatering beste;,False,False
wel,wele,Book of the Duchess 643,data/oxford_txts/BD_oxford.txt,"That is ay fals, and semeth wele",False,True
worth,worthe,Book of the Duchess 671,data/oxford_txts/BD_oxford.txt,I hold that wish nat worthe a stre!°,True,False
fals,false,Book of the Duchess 734,data/oxford_txts/BD_oxford.txt,Was false whiche° a fool she was!,False,False
god,goode,Book of the Duchess 766,data/oxford_txts/BD_oxford.txt,To love hooly with goode entente,True,False
dere,dere,Book of the Duchess 774,data/oxford_txts/BD_oxford.txt,And worship° to my lady dere.,False,True
long,longe,Book of the Duchess 775,data/oxford_txts/BD_oxford.txt,"¶“And this was longe, and many a yere",True,False
whit,white,Book of the Duchess 780,data/oxford_txts/BD_oxford.txt,As a white walle or a table;,False,False
yong,yonge,Book of the Duchess 793,data/oxford_txts/BD_oxford.txt,Forwhy° I toke it of so yonge age,True,False
god,goode,Book of the Duchess 803,data/oxford_txts/BD_oxford.txt,Al° were to me yliche° goode,False,True
bright,brighte,Book of the Duchess 821,data/oxford_txts/BD_oxford.txt,That as the sommers sonne brighte,False,True
red,rede,Book of the Duchess 856,data/oxford_txts/BD_oxford.txt,"Soth to seyne, it was not rede",False,True
god,goode,Book of the Duchess 860,data/oxford_txts/BD_oxford.txt,"Debonair, goode, glade, and sadde,°",False,False
glad,glade,Book of the Duchess 860,data/oxford_txts/BD_oxford.txt,"Debonair, goode, glade, and sadde,°",True,False
sad,sadde,Book of the Duchess 860,data/oxford_txts/BD_oxford.txt,"Debonair, goode, glade, and sadde,°",False,True
wid,wide,Book of the Duchess 861,data/oxford_txts/BD_oxford.txt,"Simple, of good mochel,° noght to wide;",False,True
god,goode,Book of the Duchess 891,data/oxford_txts/BD_oxford.txt,"But goode folk, over al other",False,False
dul,dulle,Book of the Duchess 900,data/oxford_txts/BD_oxford.txt,And eek° my spirits be so dulle,False,True
gret,grete,Book of the Duchess 901,data/oxford_txts/BD_oxford.txt,So grete a thing for to devise.°,True,False
derk,derke,Book of the Duchess 912,data/oxford_txts/BD_oxford.txt,"And moustre;° for, be it never so derke",False,True
swete,swete,Book of the Duchess 926,data/oxford_txts/BD_oxford.txt,"So swete a sowninge facounde,°",True,False
treu,trewe,Book of the Duchess 935,data/oxford_txts/BD_oxford.txt,"Was founde as trewe as any bonde,°",True,False
flat,flatte,Book of the Duchess 942,data/oxford_txts/BD_oxford.txt,"It was whit, smooth, streght, and pure flatte",False,True
rounde,rounde,Book of the Duchess 946,data/oxford_txts/BD_oxford.txt,"Semed a rounde toure of ivoire,°",False,False
gret,grete,Book of the Duchess 947,data/oxford_txts/BD_oxford.txt,"Of good gretnesse,° and noght to grete.",False,True
god,goode,Book of the Duchess 948,data/oxford_txts/BD_oxford.txt,"¶“And goode faire White she hete,°",False,False
fair,faire,Book of the Duchess 948,data/oxford_txts/BD_oxford.txt,"¶“And goode faire White she hete,°",False,False
right,righte,Book of the Duchess 949,data/oxford_txts/BD_oxford.txt,That was my lady name righte.,False,True
