source_file,exception_count,rule,headword,word,tag,line_number,filename,context,text_type
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,hou,how,adv&conj,The Squire's Tale 654,data/oxford_txts/SqT_oxford.txt,How that this faucon gat hir love agein,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,ayen,agein,adv,The Squire's Tale 654,data/oxford_txts/SqT_oxford.txt,How that this faucon gat hir love agein,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,never,never,adv,The Squire's Tale 660,data/oxford_txts/SqT_oxford.txt,That never yet was herd so° grete mervailles.,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,yet,yet,adv,The Squire's Tale 660,data/oxford_txts/SqT_oxford.txt,That never yet was herd so° grete mervailles.,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,so,so,adv,The Squire's Tale 660,data/oxford_txts/SqT_oxford.txt,That never yet was herd so° grete mervailles.,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,first,first,adv,The Squire's Tale 661,data/oxford_txts/SqT_oxford.txt,First wol I telle yow of Cambinskan,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,after,after,adv,The Squire's Tale 663,data/oxford_txts/SqT_oxford.txt,And after wol I speke of Algarsif,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,hou,how,adv&conj,The Squire's Tale 664,data/oxford_txts/SqT_oxford.txt,"How that he wan Theodora to his wif,°",OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,after,after,adv,The Squire's Tale 667,data/oxford_txts/SqT_oxford.txt,And after wol I speke of Cambalo,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,ayen,agein,adv,The Squire's Tale 670,data/oxford_txts/SqT_oxford.txt,And ther° I lefte° I wol agein biginne.,OXFORD
SqT_gui_complete.csv,277,RULE_13_ADV_NO_E,so,so,adv,The Squire's Tale 671,data/oxford_txts/SqT_oxford.txt,¶Appollo whirleth up his char° so hye,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ai,ay,adv,Troilus and Criseyde; Book III 5,data/oxford_txts/TC3_oxford.txt,In gentil hertes ay redy to repaire!,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 12,data/oxford_txts/TC3_oxford.txt,"God loveth, and to love wol nought werne;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,first,first,adv,Troilus and Criseyde; Book III 15,data/oxford_txts/TC3_oxford.txt,Ye Joves first to thilke effectes glade,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ai,ay,adv,Troilus and Criseyde; Book III 18,data/oxford_txts/TC3_oxford.txt,"On mortal thing, and as yow list, ay ye",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al-gates,algates,adv,Troilus and Criseyde; Book III 24,data/oxford_txts/TC3_oxford.txt,"Algates, hem that ye wol sette afire",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,also,also,adv,Troilus and Criseyde; Book III 30,data/oxford_txts/TC3_oxford.txt,Ye soothfast cause of frendship been also;,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 32,data/oxford_txts/TC3_oxford.txt,Of thinges which that folk on wondren so,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book III 33,data/oxford_txts/TC3_oxford.txt,Whan they can not construe how it may jo,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,not,not,adv,Troilus and Criseyde; Book III 33,data/oxford_txts/TC3_oxford.txt,Whan they can not construe how it may jo,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,whi,why,adv,Troilus and Criseyde; Book III 34,data/oxford_txts/TC3_oxford.txt,"She loveth him, or why he loveth here",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,whi,why,adv,Troilus and Criseyde; Book III 35,data/oxford_txts/TC3_oxford.txt,"As why this fish, and nought that, comth to were.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 35,data/oxford_txts/TC3_oxford.txt,"As why this fish, and nought that, comth to were.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 39,data/oxford_txts/TC3_oxford.txt,"Now, lady bright, for thy benignitee",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 41,data/oxford_txts/TC3_oxford.txt,"Whos clerk I am, so techeth me devise",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 45,data/oxford_txts/TC3_oxford.txt,"Caliope, thy vois be now present",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,not,not,adv,Troilus and Criseyde; Book III 46,data/oxford_txts/TC3_oxford.txt,For now is nede; sestow not my destresse,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,anon-rightes,anonright,adv,Troilus and Criseyde; Book III 47,data/oxford_txts/TC3_oxford.txt,How I mot telle anonright the gladnesse,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book III 52,data/oxford_txts/TC3_oxford.txt,"“Ma fey!” thought he, “Thus wole I seye and thus;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book III 52,data/oxford_txts/TC3_oxford.txt,"“Ma fey!” thought he, “Thus wole I seye and thus;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book III 53,data/oxford_txts/TC3_oxford.txt,Thus wole I pleine unto my lady dere;,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,not,not,adv,Troilus and Criseyde; Book III 55,data/oxford_txts/TC3_oxford.txt,This nil I not foryeten in no wise.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 57,data/oxford_txts/TC3_oxford.txt,"And Lord, so that his herte gan to quappe",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al-most,almost,adv,Troilus and Criseyde; Book III 64,data/oxford_txts/TC3_oxford.txt,Therwith it semed as he wepte almost;,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 65,data/oxford_txts/TC3_oxford.txt,"“A ha,” quod Troilus so rewfully",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 67,data/oxford_txts/TC3_oxford.txt,Who is al there? I see nought trewely.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 69,data/oxford_txts/TC3_oxford.txt,"“Ye, swete herte? allas, I may nought rise",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book III 71,data/oxford_txts/TC3_oxford.txt,"And dressede him upward, and she right tho",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,tho,tho,adv,Troilus and Criseyde; Book III 71,data/oxford_txts/TC3_oxford.txt,"And dressede him upward, and she right tho",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,not,not,adv,Troilus and Criseyde; Book III 73,data/oxford_txts/TC3_oxford.txt,"“O, for the love of God, do ye not so",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 73,data/oxford_txts/TC3_oxford.txt,"“O, for the love of God, do ye not so",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,first,first,adv,Troilus and Criseyde; Book III 76,data/oxford_txts/TC3_oxford.txt,"First, yow to thonke, and of your lordshipe eke",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 82,data/oxford_txts/TC3_oxford.txt,"But Lord, so he wex sodeinliche reed",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,inough,ynough,adv,Troilus and Criseyde; Book III 85,data/oxford_txts/TC3_oxford.txt,Criseyde al this aspyede wel ynough,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,never,never,adv,Troilus and Criseyde; Book III 86,data/oxford_txts/TC3_oxford.txt,"For she was wis, and lovede him never the lasse",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,to,to,adv2,Troilus and Criseyde; Book III 88,data/oxford_txts/TC3_oxford.txt,"Or was to bold, to singe a fool a masse.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,som-what,somwhat,adv,Troilus and Criseyde; Book III 89,data/oxford_txts/TC3_oxford.txt,But whan his shame gan somwhat to passe,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book III 92,data/oxford_txts/TC3_oxford.txt,"In chaunged vois, right for his verrey drede",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ek,eek,adv,Troilus and Criseyde; Book III 93,data/oxford_txts/TC3_oxford.txt,"Which vois eek quook, and therto his manere",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 95,data/oxford_txts/TC3_oxford.txt,"Now pale, unto Criseyde, his lady dere",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,doun,doun,adv,Troilus and Criseyde; Book III 96,data/oxford_txts/TC3_oxford.txt,With look doun cast and humble yolden chere,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,twies,twyes,adv,Troilus and Criseyde; Book III 98,data/oxford_txts/TC3_oxford.txt,"Was, twyes, “Mercy, mercy, swete herte!”",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book III 99,data/oxford_txts/TC3_oxford.txt,"And stinte a whil, and whan he mighte out bringe",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,oute,out,adv,Troilus and Criseyde; Book III 99,data/oxford_txts/TC3_oxford.txt,"And stinte a whil, and whan he mighte out bringe",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,also,also,adv,Troilus and Criseyde; Book III 102,data/oxford_txts/TC3_oxford.txt,"Ben youres, also God my sowle save;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 105,data/oxford_txts/TC3_oxford.txt,"Ywis, I suffre nought the lasse peine.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book III 106,data/oxford_txts/TC3_oxford.txt,"Thus muche as now, O wommanliche wif",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book III 109,data/oxford_txts/TC3_oxford.txt,"Right sone, I trowe, and doon your herte an ese",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 112,data/oxford_txts/TC3_oxford.txt,Now recche I never how sone that I deye.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,never,never,adv,Troilus and Criseyde; Book III 112,data/oxford_txts/TC3_oxford.txt,Now recche I never how sone that I deye.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book III 112,data/oxford_txts/TC3_oxford.txt,Now recche I never how sone that I deye.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,wo,wo,adv,Troilus and Criseyde; Book III 117,data/oxford_txts/TC3_oxford.txt,"And seide, “Wo bigon ben hertes trewe!",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 121,data/oxford_txts/TC3_oxford.txt,I noot nought what ye wilne that I seye.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 123,data/oxford_txts/TC3_oxford.txt,"For Goddes love, and doth him nought to deie.”",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 124,data/oxford_txts/TC3_oxford.txt,"“Now thanne thus,” quod she, “I wolde him preye",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book III 124,data/oxford_txts/TC3_oxford.txt,"“Now thanne thus,” quod she, “I wolde him preye",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,yet,yet,adv,Troilus and Criseyde; Book III 126,data/oxford_txts/TC3_oxford.txt,Yet wiste I never wel what that he mente.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,never,never,adv,Troilus and Criseyde; Book III 126,data/oxford_txts/TC3_oxford.txt,Yet wiste I never wel what that he mente.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al-wei,alwey,adv,Troilus and Criseyde; Book III 133,data/oxford_txts/TC3_oxford.txt,In trouthe alwey to doon yow my servise,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 139,data/oxford_txts/TC3_oxford.txt,And that ye deigne me so muche honoure,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ever-mor,evermo,adv,Troilus and Criseyde; Book III 143,data/oxford_txts/TC3_oxford.txt,And evermo desire freshly newe,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ai,ay,adv,Troilus and Criseyde; Book III 144,data/oxford_txts/TC3_oxford.txt,"To serve, and been ylike ay diligent",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al,al,adv,Troilus and Criseyde; Book III 145,data/oxford_txts/TC3_oxford.txt,"And, with good herte, al holly your talent",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book III 146,data/oxford_txts/TC3_oxford.txt,"Receiven wel, how sore that me smerte",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 150,data/oxford_txts/TC3_oxford.txt,"Now, nece min, by natal Joves fest",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al-most,almost,adv,Troilus and Criseyde; Book III 153,data/oxford_txts/TC3_oxford.txt,"But your honour, and seen him almost sterve",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 154,data/oxford_txts/TC3_oxford.txt,And been so looth to suffren him yow serve.”,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,not,not,adv,Troilus and Criseyde; Book III 157,data/oxford_txts/TC3_oxford.txt,"Avising hir, and hyed not to faste",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,to,to,adv2,Troilus and Criseyde; Book III 157,data/oxford_txts/TC3_oxford.txt,"Avising hir, and hyed not to faste",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 160,data/oxford_txts/TC3_oxford.txt,And in swich forme as he can now devise,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ek,eek,adv,Troilus and Criseyde; Book III 164,data/oxford_txts/TC3_oxford.txt,"As I wel mene, eek mene wel to me",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ai,ay,adv,Troilus and Criseyde; Book III 166,data/oxford_txts/TC3_oxford.txt,Ay kepe; and if I may don him gladnesse,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,hennes-forth,hennesforth,adv,Troilus and Criseyde; Book III 167,data/oxford_txts/TC3_oxford.txt,"From hennesforth, ywis, I nil not feine:",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,not,not,adv,Troilus and Criseyde; Book III 167,data/oxford_txts/TC3_oxford.txt,"From hennesforth, ywis, I nil not feine:",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 168,data/oxford_txts/TC3_oxford.txt,"Now beeth al hool, no lenger ye ne pleine.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al,al,adv,Troilus and Criseyde; Book III 168,data/oxford_txts/TC3_oxford.txt,"Now beeth al hool, no lenger ye ne pleine.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,no,no,adv,Troilus and Criseyde; Book III 168,data/oxford_txts/TC3_oxford.txt,"Now beeth al hool, no lenger ye ne pleine.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,lengere,lenger,adv%comp,Troilus and Criseyde; Book III 168,data/oxford_txts/TC3_oxford.txt,"Now beeth al hool, no lenger ye ne pleine.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,no-the-lesse,nathelees,adv,Troilus and Criseyde; Book III 169,data/oxford_txts/TC3_oxford.txt,"“But nathelees, this warne I yow,” quod she",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,iwis,ywis,adv,Troilus and Criseyde; Book III 170,data/oxford_txts/TC3_oxford.txt,"“A kinges sone although ye be, ywis",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,amis,amis,adv,Troilus and Criseyde; Book III 173,data/oxford_txts/TC3_oxford.txt,"Ny nil forbere, if that ye doon amis",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 185,data/oxford_txts/TC3_oxford.txt,"“Immortal god!” quod he, “that mayst nought dyen",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,an-on,anoon,adv,Troilus and Criseyde; Book III 191,data/oxford_txts/TC3_oxford.txt,Forwhy this folk wol comen up anoon,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book III 194,data/oxford_txts/TC3_oxford.txt,"And two, thou Troilus, whan thou mayst goon",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ther,ther,adv,Troilus and Criseyde; Book III 197,data/oxford_txts/TC3_oxford.txt,“And eseth ther youre hertes right ynough;,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book III 197,data/oxford_txts/TC3_oxford.txt,“And eseth ther youre hertes right ynough;,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,inough,ynough,adv,Troilus and Criseyde; Book III 197,data/oxford_txts/TC3_oxford.txt,“And eseth ther youre hertes right ynough;,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,a-right,aright,adv,Troilus and Criseyde; Book III 199,data/oxford_txts/TC3_oxford.txt,To speke of love aright!” therwith he lough,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book III 201,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “How longe shal I dwelle",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book III 202,data/oxford_txts/TC3_oxford.txt,"Er this be doon?” Quod he, “Whan thou mayst rise",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,also,also,adv,Troilus and Criseyde; Book III 204,data/oxford_txts/TC3_oxford.txt,With that Eleine and also Deiphebus,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,tho,tho,adv,Troilus and Criseyde; Book III 205,data/oxford_txts/TC3_oxford.txt,"Tho comen upward, right at the steires ende;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,upward,upward,adv,Troilus and Criseyde; Book III 205,data/oxford_txts/TC3_oxford.txt,"Tho comen upward, right at the steires ende;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 206,data/oxford_txts/TC3_oxford.txt,"And Lord, so than gan gronen Troilus",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,thanne,than,adv,Troilus and Criseyde; Book III 206,data/oxford_txts/TC3_oxford.txt,"And Lord, so than gan gronen Troilus",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,forth,forth,adv,Troilus and Criseyde; Book III 210,data/oxford_txts/TC3_oxford.txt,"And lat hem speke, and cometh forth with me.”",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,wonder,wonder,adv,Troilus and Criseyde; Book III 214,data/oxford_txts/TC3_oxford.txt,"And speken wonder wel, in hir absence",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 218,data/oxford_txts/TC3_oxford.txt,Now lat hir wende unto hir owne place,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ayen,ayein,adv,Troilus and Criseyde; Book III 219,data/oxford_txts/TC3_oxford.txt,And torne we to Troilus ayein,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,fain,fain,adv,Troilus and Criseyde; Book III 222,data/oxford_txts/TC3_oxford.txt,And of Eleine and him he wolde fain,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,hom,hoom,adv,Troilus and Criseyde; Book III 226,data/oxford_txts/TC3_oxford.txt,"Deiphebus eek, and hoom wente every wight;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,tho,tho,adv,Troilus and Criseyde; Book III 228,data/oxford_txts/TC3_oxford.txt,"To Troilus tho com, as line right;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book III 228,data/oxford_txts/TC3_oxford.txt,"To Troilus tho com, as line right;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,up,up,adv,Troilus and Criseyde; Book III 236,data/oxford_txts/TC3_oxford.txt,"Up roos, and on his beddes side him sette",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 240,data/oxford_txts/TC3_oxford.txt,"God woot, and thou, that it sat me so sore",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 241,data/oxford_txts/TC3_oxford.txt,When I thee saw so languisshing to yere,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al-wei,alwey,adv,Troilus and Criseyde; Book III 242,data/oxford_txts/TC3_oxford.txt,"For love, of which thy wo wex alwey more;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,sitthen,sithen,adv,Troilus and Criseyde; Book III 244,data/oxford_txts/TC3_oxford.txt,Have evere sithen doon my bisinesse,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 247,data/oxford_txts/TC3_oxford.txt,"So that, thorugh me, thow stondest now in weye",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,whi,why,adv,Troilus and Criseyde; Book III 249,data/oxford_txts/TC3_oxford.txt,And wostow why? for shame it is to seye,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,eft,eft,adv,Troilus and Criseyde; Book III 251,data/oxford_txts/TC3_oxford.txt,Which that I nevere doon shal eft for other,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 256,data/oxford_txts/TC3_oxford.txt,"Al sey I nought, thou wost wel what I mene.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book III 258,data/oxford_txts/TC3_oxford.txt,So fully maad thy gentilesse triste,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,neigh,nigh,adv,Troilus and Criseyde; Book III 263,data/oxford_txts/TC3_oxford.txt,"For which wel nigh thou deidest, as me thoughte.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ever,ever,adv,Troilus and Criseyde; Book III 270,data/oxford_txts/TC3_oxford.txt,That ever wiste that she dide amis.,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,amis,amis,adv,Troilus and Criseyde; Book III 270,data/oxford_txts/TC3_oxford.txt,That ever wiste that she dide amis.,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ek,eek,adv,Troilus and Criseyde; Book III 273,data/oxford_txts/TC3_oxford.txt,"And I hir eem, and traitor eek yfere!",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ever,ever,adv,Troilus and Criseyde; Book III 279,data/oxford_txts/TC3_oxford.txt,"Dide in this cas, that ever was bigonne",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book III 280,data/oxford_txts/TC3_oxford.txt,"And she forlost, and thou right nought ywonne.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 280,data/oxford_txts/TC3_oxford.txt,"And she forlost, and thou right nought ywonne.",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ferther,ferther,adv%comp,Troilus and Criseyde; Book III 281,data/oxford_txts/TC3_oxford.txt,"“Wherfore, er I wol ferther goon a pas",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,never,never,adv,Troilus and Criseyde; Book III 284,data/oxford_txts/TC3_oxford.txt,"That is to seye, that thou us never wreie;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book III 285,data/oxford_txts/TC3_oxford.txt,"And be nought wrooth, though I thee ofte preye",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ther,ther,adv,Troilus and Criseyde; Book III 288,data/oxford_txts/TC3_oxford.txt,“And thenk what wo ther hath bitid er this,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,yet,yet,adv,Troilus and Criseyde; Book III 290,data/oxford_txts/TC3_oxford.txt,And what mischaunce in this world yet ther is,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book III 291,data/oxford_txts/TC3_oxford.txt,"Fro day to day, right for that wikked dede;",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,ever,ever,adv,Troilus and Criseyde; Book III 293,data/oxford_txts/TC3_oxford.txt,Han ever yet proverbed to us yonge,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,yet,yet,adv,Troilus and Criseyde; Book III 293,data/oxford_txts/TC3_oxford.txt,Han ever yet proverbed to us yonge,OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book III 295,data/oxford_txts/TC3_oxford.txt,"“And, nere it that I wilne as now t’abregge",OXFORD
TC3_gui_complete.csv,872,RULE_13_ADV_NO_E,al-most,almost,adv,Troilus and Criseyde; Book III 296,data/oxford_txts/TC3_oxford.txt,"Diffusioun of speche, I coude almost",OXFORD
