text,original_scansion,predicted_scansion,dataset_split,filename,match
She cold was and withouten sentement,u S u S uSu SuS,u S u S uSu SuS,train,TC4_gui_complete.csv,yes
For sorwe of which he brak his minstralcie,u Sx u S u S u SuS,u Su S u S u S uSu,train,MancT_gui_complete.csv,no
Or lete his beste devoure him at his wille,u Su S xx uSx u S u Sx,u Su S Sx uSx u S S Sx,train,LGW_gui_complete.csv,no
With compaignie him to disporte and pleye,u SuS u S uSx u Sx,u SuS u S uSu S uu,train,MilT_gui_complete.csv,no
Thus in this same wise out of doutaunce,u S u Su Sx u S uSx,u S u Su Sx u S uSx,train,TC4_gui_complete.csv,yes
Ne King Nabugodonosor,u S uSuSuS,u S uSuSuS,train,HF_gui_complete.csv,yes
That he God axed it was sped ful sone,u S u Su S u S u Sx,u S u Su S u S u Su,train,SNT_gui_complete.csv,no
Which to performe God me grace sende,u S uSu S u Su Sx,u S uSu S u uS Su,train,LGW_gui_complete.csv,no
A doghter dere and dide her for to calle,u Su Sx u Sx u S u Sx,u Su Su S ux S u S ux,train,LGW_gui_complete.csv,no
But I desire as I have doon bifore,u S uSu S x ux S uSx,u S uSu S u Su S uSu,train,ClT_gui_complete.csv,no
That in these women men may alday finde,u S ux Su S u Su Sx,u S uu Su S u Su Su,train,LGW_gui_complete.csv,no
Ne shal no trewe lover come in helle,u S u Su Su Sx u Sx,u S u uS Su Su S Sx,train,LGW_FPro_gui_complete.csv,no
And upon pilers grete of jasper longe,u Su Su Su S ux Sx,u Su Su uS S Su Sx,train,PF_gui_complete.csv,no
If no love is O God what fele I so,u S ux S u S u Sx u S,u S ux S u S u Su S u,train,TC1_gui_complete.csv,no
And whoso troweth not that it so be,u Su Su S u S u S,u uS Su S u S S S,train,TC4_gui_complete.csv,no
And also certein as we knowe echoon,u Su Su S u Sx uS,u Su Su S u uS Su,train,ClT_gui_complete.csv,no
To knitte up al this feeste and make an ende,u Sx u S u Sx u Sx u Sx,u Su S u S ux S ux u Sx,train,ParsPro_gui_complete.csv,no
Ful many a man weneth to seen a thing,u S u S uS u S u S,u S u S uS u S u S,train,MerT_gui_complete.csv,yes
Sin that thou art so gretly in hir dette,S u S u S u S u Sx,S u S u S u S u Su,train,LGW_FPro_gui_complete.csv,no
He drinketh ipocras clarree and vernage,u Sx uSu Su S uSx,u Su SuS uS S uuS,train,MerT_gui_complete.csv,no
And thorugh the feld in every wightes ere,u Su S u S uS uS xx,u Su S u S uS uS xx,train,TC2_gui_complete.csv,yes
Him oghte now to have the lesse peine,u Su S u Su S ux Sx,u Su S u Su S ux Su,train,LGW_FPro_gui_complete.csv,no
Of swich matere made he many layes,u S uSu Su S u Sx,u S uSu Su S u Su,train,FranT_gui_complete.csv,no
To bringe thee to joye out of distresse,u Su S u Sx u S uSx,u Su S u Sx u S uSx,train,TC3_gui_complete.csv,yes
I sholde to the knotte condescende,u Su S u Su SuSx,u Su S u Su SuSu,train,SqT_gui_complete.csv,no
Than Oloferne which Fortune ay kiste,u SuSu S uSx u Sx,u SuSu S uuS u Sx,train,MkT_gui_complete.csv,no
Al Grece knoweth of hir chastitee,u Su Su S u SuS,u uS Su S u SuS,train,FranT_gui_complete.csv,no
Of this tale next before,S u Su S uSx,u S ux S uSu,train,BD_gui_complete.csv,no
Wel ofte rather than a sengle man,u Su Su S u Su S,u Su Su S u Sx S,train,MerT_gui_complete.csv,no
Than wole I werke that I never wroughte,u Su S ux S u Su Sx,u Su S ux S u Su Su,train,TC5_gui_complete.csv,no
And songen everich in his wise,u Su Sxu S u Sx,u Su SuS u S Sx,train,BD_gui_complete.csv,no
The hye God on whom that we bileve,S u S u S u S uSx,S u S S S u x uSx,train,WBT_gui_complete.csv,no
Min holy pardoun may yow al warice,S u Su S u S uSx,S u SS u S u Sux,train,PardT_gui_complete.csv,no
And pale for ther no blood was sene,u Su S u S u S xx,u Su S u S u S xx,train,BD_gui_complete.csv,yes
Swich deintee hath in it to walke and pleie,u Su S u S u Sx u S,u Su S u S u Su S u,train,MerT_gui_complete.csv,no
For love of God make of this thing an ende,u Sx u S ux S u S u Sx,u Su S u Su S u S u Su,train,TC3_gui_complete.csv,no
And if this knight wol sweren how that she,u S u S u Su S u S,u S u S u Su S u S,train,MLT_gui_complete.csv,yes
And sin that here assembled be we tweine,u S u Su Sux S u Sx,u S u Su SuS u u Sx,train,TC4_gui_complete.csv,no
For which our Host as he was wont to gie,u S u S u S u S u S,u S u S u S u S u S,train,ParsPro_gui_complete.csv,yes
As ever dide a dogge for the bowe,u Su Su S ux S u Sx,u Su Su S ux S u Su,train,MerT_gui_complete.csv,no
Thou seyst som folk desire us for richesse,u S u S uSx u S uSx,u S u S uSu S S SSx,train,WBPro_gui_complete.csv,no
For me list it noght quod she,S u S u S u S,u S S u S u S,train,HF_gui_complete.csv,no
For which he hadde at Thebes sory grace,u S u Su S uS u Sx,u S u Su S uS u uS,train,WBPro_gui_complete.csv,no
To which your herte wilneth for to pace,u S u Su Su S u Sx,u S u Su Su S u Su,train,SqT_gui_complete.csv,no
In good feith that is sooth quod Pandarus,u S u S u S u SuS,u S u S u S u SuS,train,TC2_gui_complete.csv,yes
Right as himself now doth right so dide he,u S uS u S u S ux S,u S SS S S u S Sx S,train,LGW_gui_complete.csv,no
Ye woot wel what I mene of this pardee,u S u S u Sx u S uS,u S u S u Su S u Su,train,WBPro_gui_complete.csv,no
Therfor a title he gan him for to borwe,uS u Sx u S u S u Sx,uS u Su S u S S u Sx,train,TC1_gui_complete.csv,no
And therfor faire Pertelot so dere,u Su Su SuS u Sx,u Su Su SuS u Su,train,NPT_gui_complete.csv,no
Ther saugh I first the derke imagining,u S u S u Sx uSuS,u S u S u Su SuSu,train,KnT_gui_complete.csv,no
For in his hunting hath he swich delit,u S u Su S u S uS,u S S uS u u S SS,train,KnT_gui_complete.csv,no
Of Decembre the tenthe day,S uSu S ux S,S SuS S ux S,train,HF_gui_complete.csv,no
For it was al with gold behewe,u S u S u S uSx,u S u S u S uSx,train,HF_gui_complete.csv,yes
The plesaunce of her forme was present,u Sux S u Su S uS,u Sux S u Su S uS,train,LGW_gui_complete.csv,yes
And bisie me to telle yow the names,u Su S u Su S u Sx,u Su S u Su S u Su,train,CYT_gui_complete.csv,no
And with the showting whan the song was do,u S u Su S u S u S,u S u Su S u S S S,train,PF_gui_complete.csv,no
For whiche O brighte Lucina the clere,u Su S ux SuS u Sx,u Su S ux SuS u uS,train,TC5_gui_complete.csv,no
Harneised wel and sharpe as point of spere,uSu S u Su S u S xx,uSu S u Su S u S ux,train,GP_gui_complete.csv,no
That ilke cloth that he had wered o day,u Su S u S u Sx u S,u Su S u S u Su S u,train,MkT_gui_complete.csv,no
For I wol pay yow wel and redily,S u S u S u S uS,u S u S u S u Su,train,ShipT_gui_complete.csv,no
In hir that was his resting place,u S u S u Su Sx,u S u S u Su uS,train,BD_gui_complete.csv,no
And make it as good silver and as fin,u Su S u S ux S u S,u Su S u S uS u S u,train,CYT_gui_complete.csv,no
Upon the goddes alle I wol thee swere,uS u Su Su S u S xx,uS u Su Su S u S ux,train,TC3_gui_complete.csv,no
This king of fairie thanne adoun him sette,u S u Su Sx uS u Sx,u S u Su Sx uS u Sx,train,MerT_gui_complete.csv,yes
This air but loke thou ne be,u S u Su S u S,u S u Su S u S,train,HF_gui_complete.csv,yes
And held his hondes up and sat on knowe,u S u Su S u S u Sx,u S u Su S u S u uS,train,TC2_gui_complete.csv,no
And doth right so for I holde it the beste,u S u S u S ux S u Sx,u S u S u S ux S u Su,train,TC3_gui_complete.csv,no
And so bifel a lord of his meinee,u S uS u S u S uS,u S uS u S u S uS,train,SumT_gui_complete.csv,yes
Now wel quod she foryeven be it here,u S u S uSu S u Sx,u S u S uSu S u Su,train,TC2_gui_complete.csv,no
As fil to purpos for his herte reste,u S u Su S u Su Sx,u S u Su S u Su Su,train,TC3_gui_complete.csv,no
That men purposen pees on every side,u S uSu S u Su Sx,u S uSu S u Su Su,train,TC4_gui_complete.csv,no
They spedde hem fro the soper unto reste,u Su S u S uS uS xx,u Su S u S uS uS Sx,train,TC5_gui_complete.csv,no
We that weren whilom children youre,S u Su Su Su Sx,u S uS uS uS ux,train,LGW_gui_complete.csv,no
For if I wolde it openly distourbe,u S u Su S uS uSx,u S u Su S uu uSu,train,TC4_gui_complete.csv,no
For although that for thing shal come ywis,u Su S u S u Su S,u Su S u S u Su S,train,TC4_gui_complete.csv,yes
Thorugh wikked tonges be it he or she,uS uS uS u S u S x,uS uS uS u S u S u,train,TC1_gui_complete.csv,no
Or in a fourneis ful of flambes rede,u S u Su S u Su Sx,u S u Su S u Su Su,train,MkT_gui_complete.csv,no
If he among the Grekes knowen were,u S uS u Su Su Sx,u S uS u Su Su Su,train,TC5_gui_complete.csv,no
That Grekes wolde hir wraththe on Troye wreke,u Su Su S ux S ux Sx,u Su Su S ux S uu uS,train,TC5_gui_complete.csv,no
To badde aspectes hath she of Saturne,u Su SuS u x S uSx,u Su SuS u u S uSu,train,LGW_gui_complete.csv,no
And lay so colde upon his herte,u S u Sx uS u Sx,u S u Su Su S Sx,train,BD_gui_complete.csv,no
Eek at the fest who mighte hir body save,u S u S u Su S u Sx,u S u S u Su S u Sx,train,MLT_gui_complete.csv,yes
How that The goos with hir facounde gent,u S u S u S uSu S,u S u S u S uSu S,train,PF_gui_complete.csv,yes
And his spirites wexen dede,u S uSu Su Sx,u S uuu Su Su,train,BD_gui_complete.csv,no
Now tounes and now grete trees,u Su S u Su S,u Su S u uS S,train,HF_gui_complete.csv,no
And so bifel that on a day this frere,u S uS u S u S u Sx,u S uS u S u S u uS,train,SumT_gui_complete.csv,no
And sin thee list min arguments to blame,u S u S u SuS u Sx,u S u S u Suu u uS,train,TC4_gui_complete.csv,no
With asses feet and hedde it as an ape,u Su S u Sx u S u Sx,u Su S u Su S u S ux,train,TC2_gui_complete.csv,no
This book ne spak but of such thinges,u S u S u S u Sx,u S u S u S u Su,train,BD_gui_complete.csv,no
Thus am I with desir and reson twight,u S u S uS u Su S,u S u S uS u Su S,train,TC4_gui_complete.csv,yes
In every peril which that is to drede,u Su Su S u S u Sx,u Su Su S u S u uS,train,TC1_gui_complete.csv,no
He priketh endelong the large place,u Su SuS u Su Sx,u Su SuS u Su uS,train,KnT_gui_complete.csv,no
Of this matere O Paul wel canstow trete,u S uSx u S u Su Sx,u S uSu S u S uS uS,train,PardT_gui_complete.csv,no
And some wolde mucche hir mete alone,u Su Su Sx u Sx uSx,u Su Su Sx u Sx uSx,train,TC1_gui_complete.csv,yes
A fairer say I never noon than she,u Su S u Su S u S,u Su S u Su S u S,train,ClT_gui_complete.csv,yes
To min estat haveth more reward I preie,u S uS ux Sx uS u S,u S uS uS Sx SS S S,train,TC2_gui_complete.csv,no
And so bifel that whan this Cambinskan,u S uS u S u SuS,u S uu S u S uSS,train,SqT_gui_complete.csv,no
He spak and called evere in his compleinte,u S u Su Sxx u S uSx,u S u Su Sxx u S uSx,train,TC1_gui_complete.csv,yes
Is to be quiked and lightned of your fir,u S u Su S ux S u S,u S u Su S uS u S u,train,FranT_gui_complete.csv,no
Thus pleined Dorigene a day or tweye,u Su SuSx u S u Sx,u Su SuSu S u S uu,train,FranT_gui_complete.csv,no
Til at the last the dede sleep hir hente,u S u S u Su S u Sx,u S u S u Su S u Su,train,TC2_gui_complete.csv,no
And comen again as faste as they may gon,u Sx uS u Sx u S u S,u Su Su S ux S u S u,train,SumPro_gui_complete.csv,no
For whether it be wel or be amis,u Su S u S u S uS,u Su S u S u S uS,train,TC2_gui_complete.csv,yes
For ech of us but look that they be large,u S u S u S u S u Sx,u S u S u S u S u Su,train,MilT_gui_complete.csv,no
In this matere bothe fremed and tame,u S uSu Su Sx u Sx,u S uSu Su Su S ux,train,TC3_gui_complete.csv,no
Aboute his herte of al Criseydes net,uSu S ux S u Sux S,uSu S ux S u SuS u,train,TC3_gui_complete.csv,no
Til we be fast and than we wol hem shewe,u S u S u S u S u Sx,u S u S u S u S u uS,train,WBPro_gui_complete.csv,no
Yiftes grete and to her officeres,uS ux S u S uSuS,uS uS S u S uSxx,train,LGW_gui_complete.csv,no
But if it like to this compaignie,u S u Su S u SuS,u S u Su S u SuS,train,FriPro_gui_complete.csv,yes
To telle in short withoute wordes mo,u Su S u Sux Su S,u Su S u Sux Su S,train,TC3_gui_complete.csv,yes
Thou woost wel that our felawe is agon,u S u S u Sux S uS,u S u S u Sux S uS,train,PardT_gui_complete.csv,yes
Right in this wise to Placebo answerde,u S u Su S uSx uSx,u S u Su S uuS uSx,train,MerT_gui_complete.csv,no
As wel in fredom as in chivalrie,u S u Su S u SuS,u S u Su S u SuS,train,MancT_gui_complete.csv,yes
Ne who that bar him best in no disjoint,u S u S u S u S uS,u S u S u S u S uS,train,KnT_gui_complete.csv,yes
Or elles he moot telle his tale untrewe,u Su S u Sx u Sx uSx,u Su S u Su S ux Sux,train,GP_gui_complete.csv,no
To ferne halwes couthe in sondry londes,u Su Su Su S u Sx,u Su Su Su S u Sx,train,GP_gui_complete.csv,yes
Upon a courser starting sharp as fir,uS u Su Su S u S,uS u Su Su S u S,train,LGW_gui_complete.csv,yes
She ne used no such knakkes smale,u S uS u S ux Sx,u S uS S u uS uS,train,BD_gui_complete.csv,no
And eek min other thinges alle yfere,u S u Su Su Su Sx,u S u Su Su Su uS,train,TC4_gui_complete.csv,no
Sir Pardoner be glad and mery of chere,u SuS u S u S u Sx,u SuS u S u S u uS,train,PardT_gui_complete.csv,no
Saw ye quod she as ye han walked wide,u S u S u S u Su Sx,u S u S u S u Su Su,train,LGW_gui_complete.csv,no
Ney deed for smert gan bresten out to rore,u S u S u Su S u Sx,u S u S u Su S u Su,train,TC4_gui_complete.csv,no
But who may bet bigilen if him liste,u S u S uSu S u Sx,u S u S uSu S u Su,train,TC5_gui_complete.csv,no
This storie which with heigh style he enditeth,u Su S u S u S uSx,u Su S u S u S uSu,train,ClT_gui_complete.csv,no
To senden him into som fer contree,u Su S uS u S uS,u Su S uS u S uS,train,LGW_gui_complete.csv,yes
Ful hard were it to helpen in this cas,u S ux S u Su S u S,u S ux S u Su S S S,train,TC1_gui_complete.csv,no
And so bifel that in a daweninge,u S uS u S u SuSx,u S uS u S u SuSu,train,NPT_gui_complete.csv,no
That al the cause of sorwe that they drie,u S u Su S ux S u S,u S u Su S ux S u S,train,PF_gui_complete.csv,yes
Than spak he thus O lady min Criseyde,S u S u S u S uSx,S u S u S u S uux,train,TC5_gui_complete.csv,no
Unto the time she gan of swough awake,uS u Su x S u S uSx,uS u Su u S u S uSx,train,SqT_gui_complete.csv,no
This ilke servant anonright out yede,u Su Su SuS u Sx,u Su Su SSu u Su,train,CYT_gui_complete.csv,no
Men may nat preche or maken tarying,u S u Su S uS uS,u S u Su S uS uS,train,MilT_gui_complete.csv,yes
She fallen was sith she forgoth the sighte,u Su S u S uS u Sx,u Su S u S uS u Su,train,TC4_gui_complete.csv,no
She wolde ay fain to doon his herte an ese,u Su S u S u S ux S xx,u Su S u S u S ux S xx,train,TC2_gui_complete.csv,yes
And of Eleine and him he wolde fain,u S uSu S u S ux S,u S uSu S u S ux S,train,TC3_gui_complete.csv,yes
Or for to herknen of hir riche array,u S u Su S u Sx uS,u S u Su S u Su Su,train,MerT_gui_complete.csv,no
In blisful time he cam into this place,u Su Sx u S uS u Sx,u Su Sx u S uS u uS,train,PF_gui_complete.csv,no
Streight doun to the dores wide,S u S u Su Sx,S u S S ux Sx,train,HF_gui_complete.csv,no
Sir preest he seide I kepe han no loos,u S u Su S ux S u S,u S u Su S ux S S S,train,CYT_gui_complete.csv,no
Is now aboute eftsones for to plete,u S uSu Sux S u Sx,u S uSu SuS S u uS,train,TC2_gui_complete.csv,no
Who loveth best this gentil formel here,u Su S u Su Su Sx,u Su S u Su Su Su,train,PF_gui_complete.csv,no
But herke Pandare o word for I nolde,u Su Sux S u S u Sx,u Su Suu S u S u Su,train,TC1_gui_complete.csv,no
That she tok fully purpos for to dwelle,S u S u Su S u Sx,S u S u SS u S Sx,train,TC5_gui_complete.csv,no
That is ful divers of his soun,u S u Su S u S,u S u Su S u S,train,HF_gui_complete.csv,yes
Nowher so bisy a man as he ther nas,uS u S u S u S u S,uS u S S S S u S S,train,GP_gui_complete.csv,no
And to the firste knight right thus spak he,u S u Su S u S u S,u S u Su S u S S S,train,SumT_gui_complete.csv,no
Privee and apert and most entendeth ay,uS u Su S u Sux S,uS u Su S u SuS u,train,WBT_gui_complete.csv,no
With hir he yaf ful many a panne of bras,u S u S u S u Sx u S,u S u S u S u Su S u,train,RvT_gui_complete.csv,no
She was right swich to seen in hir visage,u S u S u S u S uSx,u S u S u S u S uSx,train,TC4_gui_complete.csv,yes
And eke as help me God withalle,u Su S u x S uSx,u Su S u S S uSx,train,BD_gui_complete.csv,no
Theras that mercy ever shal sojourne,Su S u Su S uSx,SS S S Su S uSx,train,ABC_gui_complete.csv,no
For ese of yow and losse of time,u Sx u S u Sx u Sx,u Su S u S Sx S ux,train,HF_gui_complete.csv,no
Noght wolde I tell how me is wo bigon,u Su S u S x u S uS,u Su S u S u S u Su,train,FranT_gui_complete.csv,no
And on hir feet wexen saugh I,u S u S uS u S,u S u S uu S S,train,HF_gui_complete.csv,no
That reed he wex abaist and al quaking,u S u S uS u S uS,u S u S uu u S uS,train,ClT_gui_complete.csv,no
Of thise two heer was mad a shrewed lees,u Su S u S u S ux S,u uS S u S u S uu u,train,LGW_gui_complete.csv,no
Your blisful suster Lucina the shene,u Su Su SuS u Sx,u Su Su SuS u uS,train,FranT_gui_complete.csv,no
That now a Monday next at quarternight,u S u Su S u SuS,u S u Su S u SuS,train,MilT_gui_complete.csv,yes
His hewe falwe and pale as asshen colde,u Su Su S ux S ux Sx,u Su Su S ux S uS Sx,train,KnT_gui_complete.csv,no
Unto this angel spak the frere tho,uS u Su S u Su S,uS u Su S u uS S,train,SumPro_gui_complete.csv,no
Thise porters been unkonninge ever mo,ux Su S uSux Su S,uu Su S uSux Su S,train,TC5_gui_complete.csv,no
O fatal sustren which er any clooth,S uS uS u S u S,S uu Su u S S u,train,TC3_gui_complete.csv,no
God help me so I counte hem not a bene,u S u S u Su S u S xx,u S u S u Su S u S Sx,train,TC5_gui_complete.csv,no
To riden out he loved chivalrie,u Su S u Su SuS,u Su S u Su SuS,train,GP_gui_complete.csv,yes
Or wher comanded he virginitee,u S uSu S uSuS,u S uSu S uSuS,train,WBPro_gui_complete.csv,yes
Ne was ther never man of thing so fain,u S u Su S u S u S,u S u Su S u S u S,train,MerT_gui_complete.csv,yes
Ther saugh I many another wonder storie,u S u S uSu Sx uS,u S u S uSu Su Su,train,KnT_gui_complete.csv,no
I have no wommen suffisaunt certain,u Su S ux SuS uS,u Su S uS uSu Su,train,ClT_gui_complete.csv,no
Now dame quod he so have I joye or blis,u Su S u x Sx u Sx u S,u Su S u S ux S ux S u,train,WBPro_gui_complete.csv,no
How fer that thou art now therfro,u S u S u S uS,u S u S S S SS,train,HF_gui_complete.csv,no
Get us som mete and drinke and make us chere,u S u Su S ux S ux S xx,u S u Su S ux S ux S ux,train,RvT_gui_complete.csv,no
I niste how but in a strete,u Su S u S u Sx,u Su S u S u uS,train,HF_gui_complete.csv,no
Into the floor the dore fil anon,uS u S u Su S uS,uS u S u Su S uS,train,MilT_gui_complete.csv,yes
And slepen wolen til the sonne shine,u Su Su S u Su Sx,u Su Su S u Su uS,train,TC3_gui_complete.csv,no
Ther as this Emelie hadde hir pleyinge,u S u SuS ux S uSx,u S u SuS ux S uux,train,KnT_gui_complete.csv,no
And eek hir yonge suster Emelie,u S u Su Su SuS,u S u Su Su SuS,train,KnT_gui_complete.csv,yes
That loved him better than herself I gesse,u Su S ux S uS u Sx,u Su S Sx S uS u Sx,train,LGW_gui_complete.csv,no
That I agilt have bothe him and thee,u S uS ux Su S u S,u S uS ux Su S u S,train,ABC_gui_complete.csv,yes
And speke of medicines therwithal,u Su S uSux SuS,u uS S uSuS uSu,train,SqT_gui_complete.csv,no
And up he roos and softely he wente,S u S u S uS u Sx,S u S u S uS u Su,train,RvT_gui_complete.csv,no
Mistrust me not thus causeles for routhe,uS u S u SuS u Sx,uS u S u SuS u Su,train,TC4_gui_complete.csv,no
That wiste nothing of this nice strif,u Su Su S u Su S,u Su Su S u Su S,train,RvT_gui_complete.csv,yes
As wel as other olde mervailes,u S u Su Sx uSx,u S u Su Su Sux,train,HF_gui_complete.csv,no
Til on the welkne shoon the sterres light,u S u Su S u Su S,u S u Su S u Su S,train,ClT_gui_complete.csv,yes
To wedde me as sone as ever I may,u Su x S ux S uS u S,u Su S u Su S uS u S,train,ClT_gui_complete.csv,no
The rightful God nolde of no mercy here,S uS u Su S u S xx,S uS u Sx u S S Sx,train,ABC_gui_complete.csv,no
In travaile is min idelnesse,u Sux S u SuSx,u uSx S u SuSu,train,BD_gui_complete.csv,no
With min nay alle that hir seyen,u S u Su S u Su,S S u Su S u Su,train,BD_gui_complete.csv,no
Til that the belle of laudes gan to ringe,u S u Su S ux S u Sx,u S u Su S uS S u Sx,train,MilT_gui_complete.csv,no
That in his forge smithed ploughharneis,u S u Su Su SuS,u S u Su Su SuS,train,MilT_gui_complete.csv,yes
Whom sholde he loven but this lady swete,u Su S uS u S u Sx,u Su S uS u S u uS,train,LGW_gui_complete.csv,no
Ther may no man the cours of hir withholde,u S u S u S u S uSx,u S u S u S u S uSu,train,MkT_gui_complete.csv,no
Bar witnes of hir wo and hir constreinte,u Su S u S u S uSx,u Su S u S u S uSu,train,TC4_gui_complete.csv,no
Shal be min heir as I have ay supposed,u S u S u S ux S uSx,u S u S u S ux S uSu,train,ClT_gui_complete.csv,no
A thing that I have hid in privetee,u S u S ux S u SuS,u S u S ux S u uSS,train,SumT_gui_complete.csv,no
Unto the folk that foghten thus echoon,uS u S u Su S uS,uS u S u Su S uS,train,KnT_gui_complete.csv,yes
And that she lever had lost that day hir lif,u S u Sx u S u S u S,u S u Su S u S u S u,train,FranT_gui_complete.csv,no
Han thus comanded and maad ordinaunce,u S uSu S u SuSx,u S uSu S u SuSu,train,SNT_gui_complete.csv,no
And first to seen the holy laurer quake,S u S u S u Su Sx,S u S u S u Su Sx,train,TC3_gui_complete.csv,yes
Many a subtil resoun forth they leiden,u S uS uS u S uS,S u Su Su S u Su,train,MLT_gui_complete.csv,no
Nay nay but ever in oon be fresh and grene,u S u Su S u S u S xx,u S u Su S u S u S ux,train,TC1_gui_complete.csv,no
Han alwey shewed me favour and grace,u Su Su S uS u Sx,u Su Su S uS u uS,train,ClT_gui_complete.csv,no
No certes dere doghter min quod he,u Su Su Su S u S,u Su Su Su S u S,train,PhyT_gui_complete.csv,yes
Right of hir hande a lettre made she,u S u Su S ux Su S,u S u Su S ux Su S,train,MerT_gui_complete.csv,yes
Have his estaat in sitting and servise,ux S uS u Su S uSx,ux S uS u Su S uuS,train,ClT_gui_complete.csv,no
Thre dayes and a quarter of a tide,u Su S u Su S u Sx,u Su S u Su S u Su,train,MLT_gui_complete.csv,no
And weneth that he be at hoom in Chepe,u Su S u S u S u Sx,u Su S u S u S u uS,train,PardT_gui_complete.csv,no
As loude as belweth wind in helle,u Su S ux S u Sx,u Su S uS u S Sx,train,HF_gui_complete.csv,no
For office uncommitted ofte anoyeth,u Sux SuSu Sx uSx,u Sux SuSu Su Sux,train,PF_gui_complete.csv,no
In which that he ywriten hadde his wille,S u S u Su Sx u Sx,u S u S uS ux S Sx,train,MerT_gui_complete.csv,no
In which into this day in noble wise,u S uS u S u Su Sx,u S uS u S u Su Su,train,SNT_gui_complete.csv,no
To reve a wight that most is to him dere,u Su S u S u S u S xx,u Su S u S u S u S xx,train,TC4_gui_complete.csv,yes
Ye been a noble prechour in this cas,u S u Su Su S u S,u S u Su Su S S S,train,WBPro_gui_complete.csv,no
Or any vice dorste on him uncouple,S u Su Sx u S uSx,S u ux Su S S uSx,train,MkT_gui_complete.csv,no
For now if that the sooth I shal yow say,u S u S u S u S u S,u S u S u S u S u S,train,LGW_gui_complete.csv,yes
Wostow nat how our mighty princes free,Su S u S u Su S,Su S u S u uS u,train,SNT_gui_complete.csv,no
His nece awook and asked Who goth there,u Su Su S uS u S xx,u Su Su S uS S S ux,train,TC3_gui_complete.csv,no
For now is wors than ever yet I wende,u S u S u Su S u Sx,u S u S u Su S u Su,train,TC5_gui_complete.csv,no
And trusteth as in love no man but me,u Su S u Su S u S x,u Su S u Su S u S u,train,LGW_gui_complete.csv,no
With the white coroune clad in grene,S u Su Sux S u Sx,u S uu Sux S u uS,train,LGW_FPro_gui_complete.csv,no
For they ben worthy folk withouten lees,S u S u S uSu S,S u S u S uSu S,train,LGW_gui_complete.csv,yes
This is the point to speken short and plein,u S u S u Su S u S,u S u S u Su S u S,train,GP_gui_complete.csv,yes
Out of his foule trumpes ende,u S u Su Su Sx,u S u Su Su Su,train,HF_gui_complete.csv,no
Til on a time befel ther swiche a cas,u S u Sx uS u Sx u S,u S u Su Su S ux S u,train,LGW_gui_complete.csv,no
As fresh as faucon comen out of muwe,u S u Su Su S u Sx,u S u Su Su S u Su,train,TC3_gui_complete.csv,no
But al the wondermost was this,u S u SuS u S,u S u SuS u S,train,HF_gui_complete.csv,yes
Right so thogh that her forme wer absent,u S u S u Su S uS,u S u S u Su S uS,train,LGW_gui_complete.csv,yes
Thus driveth forth as wel as he hath might,u Su S u S u S u S,u Su S u S u S u S,train,TC5_gui_complete.csv,yes
And forth he gooth with a ful angry chere,S u S u S u S u Sx,S u S u S u S u ux,train,SumT_gui_complete.csv,no
With Poules window corven on his shoos,u Su Su Su S u S,u Su Su Su S u S,train,MilT_gui_complete.csv,yes
To make bokes songes and ditees,u Su Sx ux S uS,u Su Su Su S uS,train,HF_gui_complete.csv,no
And eek therto he is a prisoner,u S uS u S u SuS,u S uS u S u uSx,train,KnT_gui_complete.csv,no
And seide O theef is this a mannes herte,u Su S u S u S ux Sx,u Su S u S u S uS Sx,train,TC3_gui_complete.csv,no
How that it sholde lasse peine be,u S u Su Su Su S,u S u Su Su Su S,train,TC4_gui_complete.csv,yes
For I have been right now at Deiphebus,u S ux S u S u SuS,u S ux S u S u SuS,train,TC2_gui_complete.csv,yes
That high upon a gebet dide,u S uS u Su Sx,u S uS u Su Su,train,HF_gui_complete.csv,no
Save that this worthy man your confessour,Sx u S u S u SuS,ux S u S u S uSu,train,SumT_gui_complete.csv,no
O sonnes leef O Joves doughter dere,u Su S u Su Su Sx,u Su S u Su Su Su,train,TC3_gui_complete.csv,no
To make yow to longe dwellen,u Su S u Su Su,u Su S u Su Su,train,HF_gui_complete.csv,yes
Tak this for final answere as of me,u S u Su Sux S u S,u S S Su Suu S u S,train,FranT_gui_complete.csv,no
Though men me wolde al into peces tere,u S u Su S uS uS xx,u S u Su S uS uS xx,train,ShipT_gui_complete.csv,yes
Fil with this yonge wif to rage and pleye,u S u Su S u Sx u Sx,u S u Su S u Su S uu,train,MilT_gui_complete.csv,no
But this thing stont al in another kinde,u S u S u S uSu Sx,u S u S u S uSu Su,train,TC3_gui_complete.csv,no
That in a forest faste he welk to wepe,u S u Su Sx u S u Sx,u S u Su Su S S S ux,train,TC5_gui_complete.csv,no
Whan that she saugh his wide woundes blede,u S u S u Su Su Sx,u S u S u Su Su uS,train,TC5_gui_complete.csv,no
She rideth to the Sowdan on a day,u Su S u Su S u S,u Su S u Su S u S,train,MLT_gui_complete.csv,yes
But to the wode her wey than hath she nome,u S u Su S u S u x Sx,u S u Su S u S u u Sx,train,LGW_gui_complete.csv,no
That the lengthe of a cubite,S u Sx u S uSx,S u Sx u S uSx,train,HF_gui_complete.csv,yes
He which that hath the shortest shal biginne,u S u S u Su S uSx,u S u S u Su S uSu,train,GP_gui_complete.csv,no
