headword,word,line_number,filename,context,is_elided,is_final,text_type
riche,riche,The Clerk's Tale 1118,data/oxford_txts/ClT_oxford.txt,With a coroune of many a riche stoon°,False,False,OXFORD
fresh,fresshe,The Clerk's Tale 1173,data/oxford_txts/ClT_oxford.txt,I wol with lusty° herte fresshe and grene,True,False,OXFORD
grene,grene,The Clerk's Tale 1173,data/oxford_txts/ClT_oxford.txt,I wol with lusty° herte fresshe and grene,False,True,OXFORD
kinde,kinde,The Clerk's Tale 1187,data/oxford_txts/ClT_oxford.txt,As of Grisildis pacient and kinde;,False,True,OXFORD
strong,stronge,The Clerk's Tale 1196,data/oxford_txts/ClT_oxford.txt,Sin° ye be stronge as is a greet camaille;°,True,False,OXFORD
egre,egre,The Clerk's Tale 1199,data/oxford_txts/ClT_oxford.txt,Beth egre° as is a tigre yond in Inde;°,True,False,OXFORD
fre,free,The Clerk's Tale 1209,data/oxford_txts/ClT_oxford.txt,"If thou be foul,° be free° of thy dispence,°",True,False,OXFORD
propre,propre,House of Fame 43,data/oxford_txts/HF_oxford.txt,"Or if the soule, of propre kinde°",False,False,OXFORD
lithe,lithe,House of Fame 118,data/oxford_txts/HF_oxford.txt,To make lithe° of that° was harde.,True,False,OXFORD
hard,harde,House of Fame 118,data/oxford_txts/HF_oxford.txt,To make lithe° of that° was harde.,False,True,OXFORD
queinte,queinte,House of Fame 126,data/oxford_txts/HF_oxford.txt,And queinte° maner of figures,False,False,OXFORD
olde,olde,House of Fame 127,data/oxford_txts/HF_oxford.txt,"Of olde werke, then I saw ever.",False,False,OXFORD
muche,moche,House of Fame 147,data/oxford_txts/HF_oxford.txt,"In Itaile, with ful moche pine,°",False,False,OXFORD
wod,woode,House of Fame 202,data/oxford_txts/HF_oxford.txt,"Renne and crie, as thou were woode,°",False,True,OXFORD
dere,dere,House of Fame 213,data/oxford_txts/HF_oxford.txt,"Venus, how ye, my lady dere",False,True,OXFORD
nice,nice,House of Fame 276,data/oxford_txts/HF_oxford.txt,"Therfor be no wight so nice,°",False,True,OXFORD
double,double,House of Fame 285,data/oxford_txts/HF_oxford.txt,"Or fals, or prevy, or double° was.",False,False,OXFORD
treu,trewe,House of Fame 301,data/oxford_txts/HF_oxford.txt,"Allas! is every man thus trewe,°",False,True,OXFORD
smert,smerte,House of Fame 374,data/oxford_txts/HF_oxford.txt,And deide through the wounde smerte.°,False,True,OXFORD
fair,faire,House of Fame 518,data/oxford_txts/HF_oxford.txt,"¶Now faire blisfull, O Cipris,°",False,False,OXFORD
lite,lite,House of Fame 621,data/oxford_txts/HF_oxford.txt,Although that in thy hed ful lite is—,True,False,OXFORD
glad,glade,House of Fame 645,data/oxford_txts/HF_oxford.txt,"Of Loves folk, if they be glade",False,True,OXFORD
lite,lite,House of Fame 660,data/oxford_txts/HF_oxford.txt,Although thin abstinence° is lite.,False,True,OXFORD
olde,olde,House of Fame 694,data/oxford_txts/HF_oxford.txt,Of olde forleten° aqueintaunces;,False,False,OXFORD
overt,overte,House of Fame 718,data/oxford_txts/HF_oxford.txt,"The weye therto is so overte,°",False,True,OXFORD
juste,juste,House of Fame 719,data/oxford_txts/HF_oxford.txt,And stant eek in so juste° a place,True,False,OXFORD
propre,propre,House of Fame 726,data/oxford_txts/HF_oxford.txt,"Tellen thee a propre skile,°",False,False,OXFORD
fair,faire,House of Fame 767,data/oxford_txts/HF_oxford.txt,"Loud or privee, foul or faire",False,True,OXFORD
pure,pure,House of Fame 824,data/oxford_txts/HF_oxford.txt,"How speche or soun, of pure kinde,°",False,False,OXFORD
thikke,thikke,House of Fame 908,data/oxford_txts/HF_oxford.txt,Or elles was the air so thikke,False,True,OXFORD
wet,wete,House of Fame 922,data/oxford_txts/HF_oxford.txt,"His winges malt,° and he fel wete",False,True,OXFORD
muche,moche,House of Fame 971,data/oxford_txts/HF_oxford.txt,Moche is thy might and thy noblesse!”,True,False,OXFORD
olde,olde,House of Fame 995,data/oxford_txts/HF_oxford.txt,“And why?” “For I am now to olde.”,False,True,OXFORD
fin,fine,House of Fame 1005,data/oxford_txts/HF_oxford.txt,"Or Ariones harpe fine,°",False,True,OXFORD
heigh,hie,House of Fame 1020,data/oxford_txts/HF_oxford.txt,That never herde I thing so hie,False,True,OXFORD
feble,feble,House of Fame 1132,data/oxford_txts/HF_oxford.txt,This were a feble foundement°,False,False,OXFORD
heigh,hie,House of Fame 1133,data/oxford_txts/HF_oxford.txt,To bilden on a place hie;,False,True,OXFORD
olde,olde,House of Fame 1155,data/oxford_txts/HF_oxford.txt,"Of olde time, and yit they were",False,False,OXFORD
grene,grene,House of Fame 1224,data/oxford_txts/HF_oxford.txt,And pipes made of grene corne,False,False,OXFORD
olde,olde,House of Fame 1233,data/oxford_txts/HF_oxford.txt,"Ther saugh I famous, olde and yonge",True,False,OXFORD
yong,yonge,House of Fame 1233,data/oxford_txts/HF_oxford.txt,"Ther saugh I famous, olde and yonge",False,True,OXFORD
large,large,House of Fame 1238,data/oxford_txts/HF_oxford.txt,Stonden in a large space,False,False,OXFORD
long,longe,House of Fame 1287,data/oxford_txts/HF_oxford.txt,And eft° ymused longe while,False,False,OXFORD
ouen,owne,House of Fame 1311,data/oxford_txts/HF_oxford.txt,Our owne gentil lady Fame,False,False,OXFORD
riche,riche,House of Fame 1322,data/oxford_txts/HF_oxford.txt,"That cryen riche folkes laudes,°",False,False,OXFORD
thikke,thikke,House of Fame 1335,data/oxford_txts/HF_oxford.txt,"Twenty foot thikke, as I trowe.",True,False,OXFORD
wikke,wikke,House of Fame 1346,data/oxford_txts/HF_oxford.txt,"Of gold, and that nas nothing wikke,°",False,True,OXFORD
lite,lite,House of Fame 1349,data/oxford_txts/HF_oxford.txt,Of which to lite° al in my pouche is?,True,False,OXFORD
ful,fulle,House of Fame 1351,data/oxford_txts/HF_oxford.txt,Fulle of the finest stones° faire,True,False,OXFORD
muche,moche,House of Fame 1358,data/oxford_txts/HF_oxford.txt,"Ful moche prees° of folk ther nas,°",False,False,OXFORD
lite,lite,House of Fame 1369,data/oxford_txts/HF_oxford.txt,"Me thoughte° that she was so lite,°",False,True,OXFORD
mek,meke,House of Fame 1402,data/oxford_txts/HF_oxford.txt,That in hir face semen meke;°,False,True,OXFORD
noble,noble,House of Fame 1409,data/oxford_txts/HF_oxford.txt,That this ilke° noble quene,False,False,OXFORD
large,large,House of Fame 1412,data/oxford_txts/HF_oxford.txt,Of tho that hadde large fame;,False,False,OXFORD
digne,digne,House of Fame 1426,data/oxford_txts/HF_oxford.txt,And folk of digne° reverence,False,False,OXFORD
fin,fine,House of Fame 1431,data/oxford_txts/HF_oxford.txt,That was of lede° and iren° fine,False,True,OXFORD
wise,wise,House of Fame 1438,data/oxford_txts/HF_oxford.txt,"Wise and worthy for to nevene,°",True,False,OXFORD
large,large,House of Fame 1440,data/oxford_txts/HF_oxford.txt,Hit was so hevy and so large.,False,True,OXFORD
large,large,House of Fame 1450,data/oxford_txts/HF_oxford.txt,That hath a ful large wheel° to turne.,False,False,OXFORD
cler,clere,House of Fame 1482,data/oxford_txts/HF_oxford.txt,That was of tinned iren° clere,False,True,OXFORD
long,longe,House of Fame 1484,data/oxford_txts/HF_oxford.txt,That bore hath up a longe while,False,False,OXFORD
noble,noble,House of Fame 1535,data/oxford_txts/HF_oxford.txt,Before this ilke noble quene,False,False,OXFORD
shene,shene,House of Fame 1536,data/oxford_txts/HF_oxford.txt,"And seide, “Graunte us, lady shene,°",False,True,OXFORD
hard,harde,House of Fame 1586,data/oxford_txts/HF_oxford.txt,"This Eolus, with harde grace,°",False,False,OXFORD
long,longe,House of Fame 1601,data/oxford_txts/HF_oxford.txt,In al the welken° longe and brode.,True,False,OXFORD
brod,brode,House of Fame 1601,data/oxford_txts/HF_oxford.txt,In al the welken° longe and brode.,False,True,OXFORD
huge,huge,House of Fame 1607,data/oxford_txts/HF_oxford.txt,Another huge companie,False,False,OXFORD
god,gode,House of Fame 1608,data/oxford_txts/HF_oxford.txt,"Of gode folk, and gunne crie",False,False,OXFORD
red,rede,House of Fame 1647,data/oxford_txts/HF_oxford.txt,"Blak, blo,° grenissh, swartish° rede",False,True,OXFORD
blak,blake,House of Fame 1671,data/oxford_txts/HF_oxford.txt,"Thou Eolus, that is so blake;",False,True,OXFORD
bright,brighte,House of Fame 1693,data/oxford_txts/HF_oxford.txt,"And seiden, “Certes, lady brighte",False,True,OXFORD
wod,wode,House of Fame 1713,data/oxford_txts/HF_oxford.txt,"“What?” quod she, “and be ye wode?°",False,True,OXFORD
dere,dere,House of Fame 1730,data/oxford_txts/HF_oxford.txt,"They seiden: “Mercy, lady dere!",False,True,OXFORD
muche,moche,House of Fame 1748,data/oxford_txts/HF_oxford.txt,Hit shal don us as moche gode,False,False,OXFORD
gret,grete,House of Fame 1753,data/oxford_txts/HF_oxford.txt,At regard° of our grete ese.,True,False,OXFORD
wise,wise,House of Fame 1756,data/oxford_txts/HF_oxford.txt,"Worthy, wise, and gode also",True,False,OXFORD
god,gode,House of Fame 1756,data/oxford_txts/HF_oxford.txt,"Worthy, wise, and gode also",True,False,OXFORD
riche,riche,House of Fame 1757,data/oxford_txts/HF_oxford.txt,"And riche, and happy unto love.",True,False,OXFORD
badde,badde,House of Fame 1768,data/oxford_txts/HF_oxford.txt,Though they gon in ful badde lese.”°,False,False,OXFORD
lef,lefe,House of Fame 1827,data/oxford_txts/HF_oxford.txt,"And seiden: “Lady, lefe° and dere",True,False,OXFORD
dere,dere,House of Fame 1827,data/oxford_txts/HF_oxford.txt,"And seiden: “Lady, lefe° and dere",False,True,OXFORD
god,gode,House of Fame 1832,data/oxford_txts/HF_oxford.txt,As gode folk han in goodnes;,False,False,OXFORD
ful,fulle,House of Fame 1834,data/oxford_txts/HF_oxford.txt,And fulle of vice and wikked thewes;°,True,False,OXFORD
god,gode,House of Fame 1854,data/oxford_txts/HF_oxford.txt,As gode folk han for goodnesse;,False,False,OXFORD
blithe,blithe,House of Fame 1860,data/oxford_txts/HF_oxford.txt,As wisly° be thou ever blithe.”°,False,True,OXFORD
ded,dede,House of Fame 1876,data/oxford_txts/HF_oxford.txt,"Sufficeth me, as I were dede",False,True,OXFORD
red,rede,House of Fame 1936,data/oxford_txts/HF_oxford.txt,"Was made of twigges, falwe,° rede",False,True,OXFORD
grene,grene,House of Fame 1947,data/oxford_txts/HF_oxford.txt,"In somer, whan they grene been;",False,False,OXFORD
neue,newe,House of Fame 2045,data/oxford_txts/HF_oxford.txt,A newe tiding prevely,False,False,OXFORD
whit,white,House of Fame 2116,data/oxford_txts/HF_oxford.txt,"As dooth the faire, white mone",False,False,OXFORD
gret,grete,House of Fame 2141,data/oxford_txts/HF_oxford.txt,I herde a grete noise withalle,False,False,OXFORD
fair,faire,Troilus and Criseyde; Book III 2,data/oxford_txts/TC3_oxford.txt,Adorneth al the thridde hevene faire!,False,True,OXFORD
dere,dere,Troilus and Criseyde; Book III 3,data/oxford_txts/TC3_oxford.txt,"O sonnes leef, O Joves doughter dere",False,True,OXFORD
salt,salte,Troilus and Criseyde; Book III 8,data/oxford_txts/TC3_oxford.txt,"In hevene and helle, in erthe and salte see",False,False,OXFORD
grene,grene,Troilus and Criseyde; Book III 10,data/oxford_txts/TC3_oxford.txt,"As man, brid, best, fishe, herbe and grene tree",False,False,OXFORD
fresh,fresshe,Troilus and Criseyde; Book III 26,data/oxford_txts/TC3_oxford.txt,"Ye do hem corteis be, fresshe and benigne",True,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 53,data/oxford_txts/TC3_oxford.txt,Thus wole I pleine unto my lady dere;,False,True,OXFORD
swete,swete,Troilus and Criseyde; Book III 69,data/oxford_txts/TC3_oxford.txt,"“Ye, swete herte? allas, I may nought rise",False,False,OXFORD
pale,pale,Troilus and Criseyde; Book III 95,data/oxford_txts/TC3_oxford.txt,"Now pale, unto Criseyde, his lady dere",True,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 95,data/oxford_txts/TC3_oxford.txt,"Now pale, unto Criseyde, his lady dere",False,True,OXFORD
humble,humble,Troilus and Criseyde; Book III 96,data/oxford_txts/TC3_oxford.txt,With look doun cast and humble yolden chere,False,False,OXFORD
swete,swete,Troilus and Criseyde; Book III 98,data/oxford_txts/TC3_oxford.txt,"Was, twyes, “Mercy, mercy, swete herte!”",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 127,data/oxford_txts/TC3_oxford.txt,"“What that I mene, O swete herte dere?”",False,True,OXFORD
fresh,fresshe,Troilus and Criseyde; Book III 128,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “O goodly fresshe free!",False,False,OXFORD
fre,free,Troilus and Criseyde; Book III 128,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “O goodly fresshe free!",False,True,OXFORD
humble,humble,Troilus and Criseyde; Book III 141,data/oxford_txts/TC3_oxford.txt,And I to ben your verray humble trewe,False,False,OXFORD
treu,trewe,Troilus and Criseyde; Book III 141,data/oxford_txts/TC3_oxford.txt,And I to ben your verray humble trewe,False,True,OXFORD
swete,swete,Troilus and Criseyde; Book III 147,data/oxford_txts/TC3_oxford.txt,"Lo, this mene I, min owene swete herte.”",False,False,OXFORD
sobre,sobre,Troilus and Criseyde; Book III 237,data/oxford_txts/TC3_oxford.txt,And gan to speken in a sobre wise,False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 239,data/oxford_txts/TC3_oxford.txt,"“Min alderlevest Lord, and brother dere",False,True,OXFORD
god,gode,Troilus and Criseyde; Book III 264,data/oxford_txts/TC3_oxford.txt,"But gode brother, do now as thee oughte",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 272,data/oxford_txts/TC3_oxford.txt,May thenken that she is my nece dere,False,True,OXFORD
secre,secree,Troilus and Criseyde; Book III 286,data/oxford_txts/TC3_oxford.txt,To holden secree swich an heigh matere;,False,False,OXFORD
ded,dede,Troilus and Criseyde; Book III 292,data/oxford_txts/TC3_oxford.txt,For which these wise clerkes that ben dede,False,True,OXFORD
yong,yonge,Troilus and Criseyde; Book III 293,data/oxford_txts/TC3_oxford.txt,Han ever yet proverbed to us yonge,False,True,OXFORD
secre,secree,Troilus and Criseyde; Book III 312,data/oxford_txts/TC3_oxford.txt,And I am sworn to holden it secree,False,True,OXFORD
wise,wise,Troilus and Criseyde; Book III 327,data/oxford_txts/TC3_oxford.txt,"For wel wot I, in wise folk, that vice",False,False,OXFORD
lef,leve,Troilus and Criseyde; Book III 330,data/oxford_txts/TC3_oxford.txt,“But now to purpos; leve brother dere,False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 330,data/oxford_txts/TC3_oxford.txt,“But now to purpos; leve brother dere,False,True,OXFORD
treu,trewe,Troilus and Criseyde; Book III 333,data/oxford_txts/TC3_oxford.txt,For at thy day thou shalt me trewe finde.,False,False,OXFORD
ded,dede,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,False,OXFORD
drie,dreie,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,True,OXFORD
fair,faire,Troilus and Criseyde; Book III 411,data/oxford_txts/TC3_oxford.txt,Be she never so faire or wel yshape,True,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 494,data/oxford_txts/TC3_oxford.txt,"In al this while, unto his lady dere;",False,True,OXFORD
swete,swete,Troilus and Criseyde; Book III 508,data/oxford_txts/TC3_oxford.txt,"As I have told, and in this time swete",False,True,OXFORD
tame,tame,Troilus and Criseyde; Book III 529,data/oxford_txts/TC3_oxford.txt,"In this matere, bothe fremed and tame.",False,True,OXFORD
god,goode,Troilus and Criseyde; Book III 631,data/oxford_txts/TC3_oxford.txt,"“But goode nece, if I mighte ever plese",False,False,OXFORD
muche,muche,Troilus and Criseyde; Book III 638,data/oxford_txts/TC3_oxford.txt,"Criseyde, whiche that coude as muche good",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 645,data/oxford_txts/TC3_oxford.txt,"“I wol,” quod she, “min uncle leef and dere",False,True,OXFORD
huge,huge,Troilus and Criseyde; Book III 656,data/oxford_txts/TC3_oxford.txt,"And seide, “Lord, this is an huge rain!",False,False,OXFORD
sobre,sobre,Troilus and Criseyde; Book III 747,data/oxford_txts/TC3_oxford.txt,"And Pandarus, with a ful sobre chere",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 774,data/oxford_txts/TC3_oxford.txt,And him hir ‘leef ’ and ‘dere herte’ calle,False,False,OXFORD
lite,lite,Troilus and Criseyde; Book III 833,data/oxford_txts/TC3_oxford.txt,Than semeth it that joye is worth ful lite.,False,True,OXFORD
noble,noble,Troilus and Criseyde; Book III 897,data/oxford_txts/TC3_oxford.txt,“Wot ye not wel that noble and heigh corage,True,False,OXFORD
tender,tendre,Troilus and Criseyde; Book III 904,data/oxford_txts/TC3_oxford.txt,“This is so gentil and so tendre of herte,True,False,OXFORD
ouen,owne,Troilus and Criseyde; Book III 915,data/oxford_txts/TC3_oxford.txt,Ye knowe eek how it is your owne knight,False,False,OXFORD
prime,prime,Troilus and Criseyde; Book III 919,data/oxford_txts/TC3_oxford.txt,"And eek so lik a sooth, at prime face",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 920,data/oxford_txts/TC3_oxford.txt,And Troilus hir knight to hir so dere,False,True,OXFORD
wise,wise,Troilus and Criseyde; Book III 942,data/oxford_txts/TC3_oxford.txt,"Is on yow two, and ye ben bothe wise",False,True,OXFORD
dere,dere,Troilus and Criseyde; Book III 946,data/oxford_txts/TC3_oxford.txt,"“That is wel seid,” quod he, “my nece dere",False,True,OXFORD
god,gode,Troilus and Criseyde; Book III 975,data/oxford_txts/TC3_oxford.txt,"Now doth him sitte, gode nece dere",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 975,data/oxford_txts/TC3_oxford.txt,"Now doth him sitte, gode nece dere",False,True,OXFORD
gret,grete,Troilus and Criseyde; Book III 992,data/oxford_txts/TC3_oxford.txt,"Your grete trouthe, and servise every day",False,False,OXFORD
treu,trewe,Troilus and Criseyde; Book III 1001,data/oxford_txts/TC3_oxford.txt,"Ben to yow trewe and hool, with al min herte;",True,False,OXFORD
ofte,ofte,Troilus and Criseyde; Book III 1129,data/oxford_txts/TC3_oxford.txt,"And al foryaf, and ofte time him keste.",False,False,OXFORD
clene,clene,Troilus and Criseyde; Book III 1166,data/oxford_txts/TC3_oxford.txt,In alle thinge is min entente clene.,False,True,OXFORD
swete,swete,Troilus and Criseyde; Book III 1173,data/oxford_txts/TC3_oxford.txt,"Have mercy, swete herte min, Criseyde!",False,False,OXFORD
swete,swete,Troilus and Criseyde; Book III 1183,data/oxford_txts/TC3_oxford.txt,"Foryeve it me, min owene swete herte.”",False,False,OXFORD
bitter,bittre,Troilus and Criseyde; Book III 1215,data/oxford_txts/TC3_oxford.txt,Ful bittre drink; and for to han gladnesse,False,False,OXFORD
juste,juste,Troilus and Criseyde; Book III 1227,data/oxford_txts/TC3_oxford.txt,As she that juste cause hadde him to triste,False,False,OXFORD
clene,clene,Troilus and Criseyde; Book III 1229,data/oxford_txts/TC3_oxford.txt,Whan she his trouthe and clene entente wiste.,True,False,OXFORD
swete,swete,Troilus and Criseyde; Book III 1245,data/oxford_txts/TC3_oxford.txt,"Was Troilus, and hath his lady swete;",False,True,OXFORD
softe,softe,Troilus and Criseyde; Book III 1247,data/oxford_txts/TC3_oxford.txt,"Hir armes smale, hir streighte bak and softe",False,True,OXFORD
smothe,smothe,Troilus and Criseyde; Book III 1248,data/oxford_txts/TC3_oxford.txt,"Hir sides longe, fleshly, smothe, and white",True,False,OXFORD
whit,white,Troilus and Criseyde; Book III 1248,data/oxford_txts/TC3_oxford.txt,"Hir sides longe, fleshly, smothe, and white",False,True,OXFORD
lite,lite,Troilus and Criseyde; Book III 1250,data/oxford_txts/TC3_oxford.txt,"Hir snowish throte, hir brestes rounde and lite;",False,True,OXFORD
swete,swete,Troilus and Criseyde; Book III 1278,data/oxford_txts/TC3_oxford.txt,"Min herte swete, how I yow mighte plese!",False,False,OXFORD
swete,swete,Troilus and Criseyde; Book III 1284,data/oxford_txts/TC3_oxford.txt,That am unworthy to so swete a wight.,True,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 1289,data/oxford_txts/TC3_oxford.txt,"And for the love of God, my lady dere",False,True,OXFORD
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/oxford_txts/TC3_oxford.txt,"For certes, fresshe wommanliche wif",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 1304,data/oxford_txts/TC3_oxford.txt,"My ground of ese, and al min herte dere",False,True,OXFORD
blithe,blithe,Troilus and Criseyde; Book III 1318,data/oxford_txts/TC3_oxford.txt,How blithe unto hem bothe two thou were!,True,False,OXFORD
foul,foule,Troilus and Criseyde; Book III 1321,data/oxford_txts/TC3_oxford.txt,"Awey, thou foule daunger and thou fere",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 1355,data/oxford_txts/TC3_oxford.txt,Ye humble nettes of my lady dere!,False,True,OXFORD
sik,sike,Troilus and Criseyde; Book III 1362,data/oxford_txts/TC3_oxford.txt,"For wo, or elles whan that folk ben sike",False,True,OXFORD
long,longe,Troilus and Criseyde; Book III 1388,data/oxford_txts/TC3_oxford.txt,"Servise of love, hadde eres also longe",False,True,OXFORD
strong,stronge,Troilus and Criseyde; Book III 1390,data/oxford_txts/TC3_oxford.txt,And therto dronken hadde as hoot and stronge,False,True,OXFORD
neue,newe,Troilus and Criseyde; Book III 1404,data/oxford_txts/TC3_oxford.txt,And fallen in a newe joye anoon,False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 1411,data/oxford_txts/TC3_oxford.txt,"But lest this night, that was to hem so dere",False,True,OXFORD
sore,sore,Troilus and Criseyde; Book III 1421,data/oxford_txts/TC3_oxford.txt,"With herte sore, to Troilus thus seide:—",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 1448,data/oxford_txts/TC3_oxford.txt,Gan therwithal Criseyde his lady dere,False,True,OXFORD
humble,humble,Troilus and Criseyde; Book III 1487,data/oxford_txts/TC3_oxford.txt,"That I, your humble servaunt and your knight",False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 1493,data/oxford_txts/TC3_oxford.txt,"And with a sik she seide, “O herte dere",False,True,OXFORD
treu,trewe,Troilus and Criseyde; Book III 1511,data/oxford_txts/TC3_oxford.txt,"Beth to me trewe, or elles were it routhe;",True,False,OXFORD
fre,free,Troilus and Criseyde; Book III 1522,data/oxford_txts/TC3_oxford.txt,And in his armes took his lady free,False,True,OXFORD
sounde,sounde,Troilus and Criseyde; Book III 1526,data/oxford_txts/TC3_oxford.txt,Ther God us graunte sounde and sone to mete!”,True,False,OXFORD
swete,swete,Troilus and Criseyde; Book III 1558,data/oxford_txts/TC3_oxford.txt,"That al my drede is that ye, nece swete",False,True,OXFORD
treu,trewe,Troilus and Criseyde; Book III 1648,data/oxford_txts/TC3_oxford.txt,"And seide, “Freend, as I am trewe knight",False,False,OXFORD
hot,hote,Troilus and Criseyde; Book III 1650,data/oxford_txts/TC3_oxford.txt,I hadde it never half so hote as now;,True,False,OXFORD
neue,newe,Troilus and Criseyde; Book III 1654,data/oxford_txts/TC3_oxford.txt,But now I fele a newe qualitee,False,False,OXFORD
dere,dere,Troilus and Criseyde; Book III 1663,data/oxford_txts/TC3_oxford.txt,The bountee of his righte lady dere,False,True,OXFORD
swete,swete,Troilus and Criseyde; Book III 1668,data/oxford_txts/TC3_oxford.txt,Icomen was the blisful time swete,False,True,OXFORD
heigh,hie,Troilus and Criseyde; Book III 1745,data/oxford_txts/TC3_oxford.txt,"Love, that his hestes hath in heven hie",False,True,OXFORD
stable,stable,Troilus and Criseyde; Book III 1751,data/oxford_txts/TC3_oxford.txt,"“That that the world with feith, which that is stable",False,True,OXFORD
treu,trewe,Troilus and Criseyde; Book III 1771,data/oxford_txts/TC3_oxford.txt,"On hertes sore, and kepe hem that ben trewe.”",False,True,OXFORD
swete,swete,Troilus and Criseyde; Book III 1820,data/oxford_txts/TC3_oxford.txt,"Is with Criseyde, his owne herte swete.",False,True,OXFORD
ofte,ofte,The Physician's Tale 62,data/oxford_txts/PhyT_oxford.txt,"She hath ful ofte time sik hir feined,°",False,False,OXFORD
ripe,ripe,The Physician's Tale 68,data/oxford_txts/PhyT_oxford.txt,"To sone ripe° and bold, as men may see",True,False,OXFORD
olde,olde,The Physician's Tale 72,data/oxford_txts/PhyT_oxford.txt,"¶And ye maistresses° in your olde lif,°",False,False,OXFORD
wikke,wikke,The Physician's Tale 88,data/oxford_txts/PhyT_oxford.txt,Lest ye be dampned for your wikke entente;,True,False,OXFORD
softe,softe,The Physician's Tale 101,data/oxford_txts/PhyT_oxford.txt,Under a shepherd softe and necligent,True,False,OXFORD
wid,wide,The Physician's Tale 112,data/oxford_txts/PhyT_oxford.txt,Bothe of hir beautee and hir bountee° wide;,False,True,OXFORD
dere,dere,The Physician's Tale 119,data/oxford_txts/PhyT_oxford.txt,"Toward a temple, with hir moder dere",False,True,OXFORD
secre,secree,The Physician's Tale 143,data/oxford_txts/PhyT_oxford.txt,"In secree wise,° and made him to ensure,°",False,False,OXFORD
dere,dere,The Physician's Tale 148,data/oxford_txts/PhyT_oxford.txt,And yaf° him yiftes preciouse and dere.,False,True,OXFORD
dere,dere,The Physician's Tale 178,data/oxford_txts/PhyT_oxford.txt,"“To yow, my lord, sire Apius so dere,°",False,True,OXFORD
povre,povre,The Physician's Tale 179,data/oxford_txts/PhyT_oxford.txt,Sheweth° your povre servant Claudius,False,False,OXFORD
dere,dere,The Physician's Tale 231,data/oxford_txts/PhyT_oxford.txt,"¶“O mercy, dere fader,” quod this maide",False,False,OXFORD
god,gode,The Physician's Tale 235,data/oxford_txts/PhyT_oxford.txt,"And seide, “Gode fader, shal I die?",False,False,OXFORD
dere,dere,The Physician's Tale 237,data/oxford_txts/PhyT_oxford.txt,"“No, certes, dere doghter min,” quod he.",False,False,OXFORD
prive,privee,The Physician's Tale 281,data/oxford_txts/PhyT_oxford.txt,"Of° wikked lif, though it so privee° be",False,False,OXFORD
bar,bare,The Canon's Yeoman's Tale 732,data/oxford_txts/CYT_oxford.txt,That sliding° science hath me maad so bare,False,True,OXFORD
wise,wise,The Canon's Yeoman's Tale 751,data/oxford_txts/CYT_oxford.txt,"Oure elvissh° craft, we semen wonder wise",False,True,OXFORD
queinte,queinte,The Canon's Yeoman's Tale 752,data/oxford_txts/CYT_oxford.txt,Our termes° been so clergial° and so queinte.°,False,True,OXFORD
crude,crude,The Canon's Yeoman's Tale 772,data/oxford_txts/CYT_oxford.txt,"Of quiksilver,° yclept° Mercurie crude?",False,True,OXFORD
dere,dere,The Canon's Yeoman's Tale 795,data/oxford_txts/CYT_oxford.txt,"And other swiche, dere ynough a leek°",False,False,OXFORD
nice,nice,The Canon's Yeoman's Tale 842,data/oxford_txts/CYT_oxford.txt,In lerning of this elvish° nice° lore,False,False,OXFORD
roughe,rowe,The Canon's Yeoman's Tale 861,data/oxford_txts/CYT_oxford.txt,"To reise° a feend, al looke he never so rowe.°",False,True,OXFORD
sad,sadde,The Canon's Yeoman's Tale 877,data/oxford_txts/CYT_oxford.txt,"Yet of that art they can nat wexen sadde,°",False,True,OXFORD
nice,nice,The Canon's Yeoman's Tale 925,data/oxford_txts/CYT_oxford.txt,"“Straw!”° quod the thridde, “Ye been lewed° and nice,°",False,True,OXFORD
blithe,blithe,The Canon's Yeoman's Tale 937,data/oxford_txts/CYT_oxford.txt,"Plukke up your hertes, and beth glad and blithe.”°",False,True,OXFORD
ofte,ofte,The Canon's Yeoman's Tale 1031,data/oxford_txts/CYT_oxford.txt,"And this chanon him thanked ofte sithe,°",False,False,OXFORD
