OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
To preyen hire kepe it for a remembraunce.,To preye hir kepe it for a remembraunce.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 315,DIFF,0,10,To preyen hire kepe it for a remembraunce,To preye hir kepe it for a remembraunce,       ,u S u Sx u S u SuSx,to@part preien@v1%inf hire@pron2%fem_obj kepen@v%inf hit@pron for@prep a@indef_art remembraunce@n,to@part  hire@pron2%fem_obj kepen@v%inf hit@pron for@prep a@indef_art remembraunce@n,
"For wele I fele, by my maladie","“For wel I fele, by my maladie",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 316,,10,10,For wele I fele by my maladie,For wel I fele by my maladie,u Sx u Su S u SuS,u S u Su S u SuS,for@conj wel@adv ich@pron%nom felen@v1%pr_1 bi@prep min@pron%gen maladie@n,for@conj wel@adv ich@pron%nom felen@v1%pr_1 bi@prep min@pron%gen maladie@n,
And by my dremes now and yore ago,And by my dremes now and yore ago,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 317,,10,10,And by my dremes now and yore ago,And by my dremes now and yore ago,u S u Su S u Sx uS,u S u Su S u Sx uS,and@conj bi@prep min@pron%gen drem@n2%pl nou@adv and@conj yor@adv agon@v%ppl_abs,and@conj bi@prep min@pron%gen drem@n2%pl nou@adv and@conj yor@adv agon@v%ppl_abs,
Al certeynly that I mot nedes dye.,"Al certeinly, that I mot nedes die.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 318,,10,10,Al certeynly that I mot nedes dye,Al certeinly that I mot nedes die,u SuS u S u Su S,u SuS u S u Su S,al@adv certainli@adv that@conj ich@pron%nom moten@v2%pr_1 nedes@adv dien@v%inf,al@adv certainli@adv that@conj ich@pron%nom moten@v2%pr_1 nedes@adv dien@v%inf,
"The owle ek, which that hette Escaphilo","The owle eek, which that hight Ascaphilo",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 319,DIFF,10,10,The owle ek which that hette Escaphilo,The owle eek which that hight Ascaphilo,u Sx u S u Sx uSuS,u Sx u S u S uSuS,the@def_art oule@n ek@adv which@pron that@pron hoten@v1%pt_3 escaphilo@n#propn,the@def_art oule@n ek@adv which@pron that@pron  escaphilo@n#propn,
Hath after me shright al thise nyghtes two.,Hath after me shright al thise nightes two.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 320,,10,10,Hath after me shright al thise nyghtes two,Hath after me shright al thise nightes two,u Su x S u Su Su S,u Su x S u Su Su S,haven@v%pr_3 after@prep me@pron2%obj skriken@v%ppl al@gram_adj these@gram_adj%pl night@n%pl two@num_adj,haven@v%pr_3 after@prep me@pron2%obj skriken@v%ppl al@gram_adj these@gram_adj%pl night@n%pl two@num_adj,
"And god Mercurye, of me now, woful wrecche","And, god Mercurie! of me now, woful wrecche",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 321,,10,10,And god Mercurye of me now woful wrecche,And god Mercurie of me now woful wrecche,u S uSu S x u Su Sx,u S uSu S x u Su Sx,and@conj god@n1 mercurie@n2#propn of@prep me@pron2%obj nou@adv woful@adj wrecche@n,and@conj god@n1 mercurie@n2#propn of@prep me@pron2%obj nou@adv woful@adj wrecche@n,
"The soule gyde, and whan the liste, it fecche!","The soule gide, and, whan thee list, it fecche!”",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 322,,10,10,The soule gyde and whan the liste it fecche,The soule gide and whan thee list it fecche,u Su Sx u S u Sx u Sx,u Su Sx u S u S u Sx,the@def_art soule@n giden@v%pr_3 and@conj whan@adv&conj the@pron2%obj listen@v1%pr_3 hit@pron fecchen@v%imp,the@def_art soule@n giden@v%pr_3 and@conj whan@adv&conj the@pron2%obj listen@v1%pr_3 hit@pron fecchen@v%imp,
"Pandare answerde and seyde, """"Troilus","Pandare answerde, and seide, “Troilus",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 323,,10,10,Pandare answerde and seyde Troilus,Pandare answerde and seide Troilus,uSx uSx u Su SuS,uSx uSx u Su SuS,pandare@n#propn answeren@v%pt_3 and@conj seien@v1%pt_3 troilus@n#propn,pandare@n#propn answeren@v%pt_3 and@conj seien@v1%pt_3 troilus@n#propn,
"My deere frend, as I have told the yore","My dere freend, as I have told thee yore",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 324,,10,10,My deere frend as I have told the yore,My dere freend as I have told thee yore,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,min@pron%gen dere@adj1 frend@n as@conj ich@pron%nom haven@v%pr_1 tellen@v%ppl the@pron2%obj yor@adv,min@pron%gen dere@adj1 frend@n as@conj ich@pron%nom haven@v%pr_1 tellen@v%ppl the@pron2%obj yor@adv,
That it is folye for to sorwen thus,That it is folie for to sorwen thus,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 325,,10,10,That it is folye for to sorwen thus,That it is folie for to sorwen thus,u S u Su S u Su S,u S u Su S u Su S,that@conj hit@pron ben@v%pr_3 folie@n for@prep#adv to@part sorwen@v%inf thus@adv,that@conj hit@pron ben@v%pr_3 folie@n for@prep#adv to@part sorwen@v%inf thus@adv,
"And causeles, for which I kan namore.","And causeles, for whiche I can nomore.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 326,,10,10,And causeles for which I kan namore,And causeles for whiche I can nomore,u SuS u S u S uSx,u SuS u Sx u S uSx,and@conj causeles@adv for@prep which@pron ich@pron%nom connen@v%pr_1 no_more@n,and@conj causeles@adv for@prep which@pron ich@pron%nom connen@v%pr_1 no_more@n,
But whoso wil nought trowen reed ne loore,But whoso wol not trowen reed ne lore,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 327,DIFF,10,10,But whoso wil nought trowen reed ne loore,But whoso wol not trowen reed ne lore,u Su S u Su S u Sx,u Su S u Su S u Sx,but@conj who-so@pron%nom willen@v%pr_3 nought@adv trouen@v%inf red@n1 ne@conj1 lore@n2,but@conj who-so@pron%nom willen@v%pr_3 not@adv trouen@v%inf red@n1 ne@conj1 lore@n2,green
I kan nat sen in hym no remedie,I can not seen in him no remedie,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 328,,10,10,I kan nat sen in hym no remedie,I can not seen in him no remedie,u S u S u S u SuS,u S u S u S u SuS,ich@pron%nom connen@v%pr_1 not@adv sen@v1%inf in@prep him@pron%obj no@gram_adj remedie@n,ich@pron%nom connen@v%pr_1 not@adv sen@v1%inf in@prep him@pron%obj no@gram_adj remedie@n,
But lat hym worthen with his fantasie.,But lete him worthen with his fantasie.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 329,,10,10,But lat hym worthen with his fantasie,But lete him worthen with his fantasie,u S u Su S u SuS,u Sx u Su S u SuS,but@conj leten@v%imp him@pron%obj worthen@v%inf with@prep his@pron1%gen fantasie@n,but@conj leten@v%imp him@pron%obj worthen@v%inf with@prep his@pron1%gen fantasie@n,
"But, Troilus, I prey the, tel me now","“But Troilus, I pray thee tel me now",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 330,,10,10,But Troilus I prey the tel me now,But Troilus I pray thee tel me now,u SuS u S u S u S,u SuS u S u S u S,but@conj troilus@n#propn ich@pron%nom preien@v1%pr_1 the@pron2%obj tellen@v%imp me@pron2%obj nou@adv,but@conj troilus@n#propn ich@pron%nom preien@v1%pr_1 the@pron2%obj tellen@v%imp me@pron2%obj nou@adv,
If that thow trowe er this that any wight,"If that thou trowe, er this, that any wight",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 331,,10,10,If that thow trowe er this that any wight,If that thou trowe er this that any wight,u S u Sx u S u Su S,u S u Sx u S u Su S,if@conj that@part thou@pron%nom trouen@v%pr_2 er@prep this@pron that@conj ani@gram_adj wight@n,if@conj that@part thou@pron%nom trouen@v%pr_2 er@prep this@pron that@conj ani@gram_adj wight@n,
Hath loved paramours as wel as thow?,Hath loved paramours as wel as thou?,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 332,,10,10,Hath loved paramours as wel as thow,Hath loved paramours as wel as thou,u Su SuS u S u S,u Su SuS u S u S,haven@v%pr_3 loven@v1%ppl par_amoure@adv as@conj wel@adv as@conj thou@pron%nom,haven@v%pr_3 loven@v1%ppl par_amoure@adv as@conj wel@adv as@conj thou@pron%nom,
"Ye, God woot, and fro many a worthi knyght","Ye, God wot, and fro many a worthy knight",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 333,,10,10,Ye God woot and fro many a worthi knyght,Ye God wot and fro many a worthy knight,u S u S u Sx u Su S,u S u S u Sx u Su S,ye@adv god@n1#propn witen@v1%pr_3 and@conj from@prep mani@gram_adj a@indef_art worthi@adj knight@n,ye@adv god@n1#propn witen@v1%pr_3 and@conj from@prep mani@gram_adj a@indef_art worthi@adj knight@n,
Hath his lady gon a fourtenyght,Hath his lady goon a fourtenight,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 334,,9,9,Hath his lady gon a fourtenyght,Hath his lady goon a fourtenight,S u Su S u SuS,S u Su S u SuS,haven@v%pr_3 his@pron1%gen ladie@n gon@v%ppl a@indef_art fourte-night@n,haven@v%pr_3 his@pron1%gen ladie@n gon@v%ppl a@indef_art fourte-night@n,
And he nat yet made halvendel the fare.,And he not yet made halvendel the fare.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 335,,10,10,And he nat yet made halvendel the fare,And he not yet made halvendel the fare,u S u S ux SuS u Sx,u S u S ux SuS u Sx,and@conj he@pron1%nom not@adv yet@adv maken@v1%pt_3 halven-dele@n the@def_art fare@n1,and@conj he@pron1%nom not@adv yet@adv maken@v1%pt_3 halven-dele@n the@def_art fare@n1,
What nede is the to maken al this care?,What nede is thee to maken al this care?,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 336,,10,10,What nede is the to maken al this care,What nede is thee to maken al this care,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,what@gram_adj nede@n1 ben@v%pr_3 the@pron2%obj to@part maken@v1%inf al@gram_adj this@gram_adj care@n1,what@gram_adj nede@n1 ben@v%pr_3 the@pron2%obj to@part maken@v1%inf al@gram_adj this@gram_adj care@n1,
Syn day by day thow maist thiselven se,“Sin day by day thou mayst thiselven see,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 337,,10,10,Syn day by day thow maist thiselven se,Sin day by day thou mayst thiselven see,u S u S u S uSu S,u S u S u S uSu S,sin@conj dai@n bi@prep dai@n thou@pron%nom mouen@v3%pr_2 thi-self@pron sen@v1%inf,sin@conj dai@n bi@prep dai@n thou@pron%nom mouen@v3%pr_2 thi-self@pron sen@v1%inf,
"That from his love, or ellis from his wif","That from his love, or elles from his wif",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 338,,10,10,That from his love or ellis from his wif,That from his love or elles from his wif,u S u Sx u Su S u S,u S u Sx u Su S u S,that@conj from@prep his@pron1%gen love@n1 or@conj elles@adv from@prep his@pron1%gen wif@n,that@conj from@prep his@pron1%gen love@n1 or@conj elles@adv from@prep his@pron1%gen wif@n,
A man mot twynnen of necessite --,A man mot twinnen of necessitee,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 339,,9,10,A man mot twynnen of necessite,A man mot twinnen of necessitee,S u S uS u SuSx,u S u Su S uSuS,a@indef_art man@n moten@v2%pr_3 twinnen@v1%inf of@prep necessite@n --@dash,a@indef_art man@n moten@v2%pr_3 twinnen@v1%inf of@prep necessite@n --@dash,
"Ye, though he love hire as his owene lif --","Ye, though he love hir as his owene lif;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 340,,10,10,Ye though he love hire as his owene lif,Ye though he love hir as his owene lif,u S u Sx ux S u Sux S,u S u Sx u S u Sux S,ye@adv though@conj he@pron1%nom loven@v1%pr_3 hire@pron2%fem_obj as@conj his@pron1%gen ouen@adj lif@n --@dash,ye@adv though@conj he@pron1%nom loven@v1%pr_3 hire@pron2%fem_obj as@conj his@pron1%gen ouen@adj lif@n --@dash,
Yet nyl he with hymself thus maken strif.,Yet nil he with himself thus maken strif.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 341,,10,10,Yet nyl he with hymself thus maken strif,Yet nil he with himself thus maken strif,u S u S uS u Su S,u S u S uS u Su S,yet@adv willen@v%pr_3_neg he@pron1%nom with@prep him-self@pron thus@adv maken@v1%inf strife@n,yet@adv willen@v%pr_3_neg he@pron1%nom with@prep him-self@pron thus@adv maken@v1%inf strife@n,
"For wel thou woost, my leve brother deere","For wel thow wost, my leve brother dere",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 342,,10,10,For wel thou woost my leve brother deere,For wel thow wost my leve brother dere,u S u S u Su Su Sx,u S u S u Su Su Sx,for@conj wel@adv thou@pron%nom witen@v1%pr_2 min@pron%gen lef@adj brother@n dere@adj1,for@conj wel@adv thou@pron%nom witen@v1%pr_2 min@pron%gen lef@adj brother@n dere@adj1,
That alwey frendes may nat ben yfeere.,That alwey freendes may nought been yfere.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 343,DIFF,10,10,That alwey frendes may nat ben yfeere,That alwey freendes may nought been yfere,u Su Su S u S uSx,u Su Su S u S uSx,that@conj al-wei@adv frend@n%pl mouen@v3%pr_pl not@adv ben@v%inf ifere@adv,that@conj al-wei@adv frend@n%pl mouen@v3%pr_pl nought@adv  ifere@adv,green
How don this folk that seen hire loves wedded,“How doon this folk that seen hir loves wedded,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 344,,10,10,How don this folk that seen hire loves wedded,How doon this folk that seen hir loves wedded,u S u S u S ux Su Sx,u S u S u S u Su Sx,hou@adv&conj don@v1%pr_pl this@gram_adj folk@n that@pron sen@v1%pr_pl here@pron%pl_gen love@n1%pl wedden@v%ppl_abs,hou@adv&conj don@v1%pr_pl this@gram_adj folk@n that@pron sen@v1%pr_pl here@pron%pl_gen love@n1%pl wedden@v%ppl_abs,
"By frendes myght, as it bitit ful ofte","By freendes might, as it bitit ful ofte",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 345,,10,10,By frendes myght as it bitit ful ofte,By freendes might as it bitit ful ofte,u Su S u S uS u Sx,u Su S u S uS u Sx,bi@prep frend@n%gen might@n as@conj hit@pron bitiden@v%pr_3 ful@adv ofte@adv,bi@prep frend@n%gen might@n as@conj hit@pron bitiden@v%pr_3 ful@adv ofte@adv,
And sen hem in hire spouses bed ybedded?,And seen hem in hir spouses bed ybedded?,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 346,,10,10,And sen hem in hire spouses bed ybedded,And seen hem in hir spouses bed ybedded,u S u S ux Su S uSx,u S u S u Su S uSx,and@conj sen@v1%pr_pl hem@pron%pl_obj in@prep here@pron%pl_gen spouse@n%gen bed@n1 bedden@v%ppl,and@conj sen@v1%pr_pl hem@pron%pl_obj in@prep here@pron%pl_gen spouse@n%gen bed@n1 bedden@v%ppl,
"God woot, they take it wisly, faire, and softe","God woot, they take it wisly, faire and softe.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 347,,10,10,God woot they take it wisly faire and softe,God woot they take it wisly faire and softe,u S u Sx u Su Sx u Sx,u S u Sx u Su Sx u Sx,god@n1#propn witen@v1%pr_3 thei@pron%pl_nom taken@v%pr_pl hit@pron wiseli@adv faire@adv and@conj softe@adv,god@n1#propn witen@v1%pr_3 thei@pron%pl_nom taken@v%pr_pl hit@pron wiseli@adv faire@adv and@conj softe@adv,
Forwhi good hope halt up hire herte o-lofte.,Forwhi good hope halt up hir herte onlofte,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 348,DIFF,10,10,Forwhi good hope halt up hire herte olofte,Forwhi good hope halt up hir herte onlofte,uS u Sx u S ux Sx uSx,uS u Sx u S u Sx uSx,for-whi@conj god@adj hope@n1 holden@v1%pr_3 up@adv here@pron%pl_gen herte@n on-lofte@adv,for-whi@conj god@adj hope@n1 holden@v1%pr_3 up@adv here@pron%pl_gen herte@n ,
And for they kan a tyme of sorwe endure,And for they can a time of sorwe endure;,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 349,,10,10,And for they kan a tyme of sorwe endure,And for they can a time of sorwe endure,u S u S u Sx u Sx uSx,u S u S u Sx u Sx uSx,and@conj for@conj thei@pron%pl_nom connen@v%pr_pl a@indef_art time@n of@prep sorwe@n enduren@v%inf,and@conj for@conj thei@pron%pl_nom connen@v%pr_pl a@indef_art time@n of@prep sorwe@n enduren@v%inf,
"As tyme hem hurt, a tyme doth hem cure.","As time hem hurt, a time doth hem cure.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 350,,10,10,As tyme hem hurt a tyme doth hem cure,As time hem hurt a time doth hem cure,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,as@conj time@n hem@pron%pl_obj hurten@v%pt_3 a@indef_art time@n don@v1%pr_3 hem@pron%pl_obj curen@v2%inf,as@conj time@n hem@pron%pl_obj hurten@v%pt_3 a@indef_art time@n don@v1%pr_3 hem@pron%pl_obj curen@v2%inf,
"So shuldestow endure, and laten slide","“So sholdestow endure, and late slide",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 351,DIFF,10,10,So shuldestow endure and laten slide,So sholdestow endure and late slide,u SuS uSx u Su Sx,u SuS uSx u Su Sx,so@adv shulen@v1%pt_2_pron enduren@v%inf and@conj leten@v%inf sliden@v%inf,so@adv shulen@v1%pt_2_pron enduren@v%inf and@conj  sliden@v%inf,
"The tyme, and fonde to ben glad and light.","The time, and fonde to ben glad and light.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 352,,10,10,The tyme and fonde to ben glad and light,The time and fonde to ben glad and light,u Sx u Su S u S u S,u Sx u Su S u S u S,the@def_art time@n and@conj fonden@v%inf to@part ben@v%inf glad@adj and@conj light@adj2,the@def_art time@n and@conj fonden@v%inf to@part ben@v%inf glad@adj and@conj light@adj2,
Ten dayes nys so longe nought t' abide.,Ten daies nis so longe not t’abide.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 353,DIFF,10,10,Ten dayes nys so longe nought t abide,Ten daies nis so longe not tabide,u Su S u Su S  uSx,u Su S u Su S uSx,ten@num_adj dai@n%pl ben@v%pr_3_neg so@adv longe@adv nought@adv to@part abiden@v%inf,ten@num_adj dai@n%pl ben@v%pr_3_neg so@adv longe@adv  ,
And syn she the to comen hath bihyght,And sin she thee to comen hath bihight,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 354,,10,10,And syn she the to comen hath bihyght,And sin she thee to comen hath bihight,u S u S u Su S uS,u S u S u Su S uS,and@conj sin@conj she@pron%nom the@pron2%obj to@part comen@v%inf haven@v%pr_3 bihoten@v%ppl,and@conj sin@conj she@pron%nom the@pron2%obj to@part comen@v%inf haven@v%pr_3 bihoten@v%ppl,
She nyl hire heste breken for no wight.,She nil hir hestes breken for no wight.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 355,DIFF,10,10,She nyl hire heste breken for no wight,She nil hir hestes breken for no wight,x u Su Su Su S u S,u S u Su Su S u S,she@pron%nom willen@v%pr_3_neg hire@pron1%fem_gen heste@n1 breken@v%inf for@prep no@gram_adj wight@n,she@pron%nom willen@v%pr_3_neg hire@pron1%fem_gen  breken@v%inf for@prep no@gram_adj wight@n,
For dred the nat that she nyl fynden weye,For dred thee not that she nil finden weye,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 356,,10,10,For dred the nat that she nyl fynden weye,For dred thee not that she nil finden weye,u S u S u S u Su S,u S u S u S u Su S,for@conj dreden@v%imp the@pron2%obj not@adv that@conj she@pron%nom willen@v%pr_3_neg finden@v%inf wei@n,for@conj dreden@v%imp the@pron2%obj not@adv that@conj she@pron%nom willen@v%pr_3_neg finden@v%inf wei@n,
To come ayein; my lif that dorste I leye.,"To come ayein, my lif that dorste I leye.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 357,,10,10,To come ayein my lif that dorste I leye,To come ayein my lif that dorste I leye,u Sx uS u S u Sx u S,u Sx uS u S u Sx u S,to@part comen@v%inf ayen@adv min@pron%gen lif@n that@pron durren@v%pt_1 ich@pron%nom leien@v1%inf,to@part comen@v%inf ayen@adv min@pron%gen lif@n that@pron durren@v%pt_1 ich@pron%nom leien@v1%inf,
Thi swevnes ek and al swich fantasie,“Thy swevenes eek and al swich fantasie,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 358,,10,10,Thi swevnes ek and al swich fantasie,Thy swevenes eek and al swich fantasie,u Su S u S u SuS,u Sux S u S u SuS,thin@pron%gen sweven@n%pl ek@adv and@conj al@gram_adj swich@gram_adj fantasie@n,thin@pron%gen sweven@n%pl ek@adv and@conj al@gram_adj swich@gram_adj fantasie@n,
Drif out and lat hem faren to meschaunce,"Drif out, and lat hem faren to mischaunce;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 359,,10,10,Drif out and lat hem faren to meschaunce,Drif out and lat hem faren to mischaunce,u S u S u Su S uSx,u S u S u Su S uSx,driven@v%imp oute@adv and@conj leten@v%imp hem@pron%pl_obj faren@v%inf to@prep mischaunce@n,driven@v%imp oute@adv and@conj leten@v%imp hem@pron%pl_obj faren@v%inf to@prep mischaunce@n,
For they procede of thi malencolie,For they procede of thy malencolie,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 360,,10,10,For they procede of thi malencolie,For they procede of thy malencolie,u S uSx u S uSuS,u S uSx u S uSuS,for@conj thei@pron%pl_nom proceden@v%pr_pl of@prep thin@pron%gen malencolie@n,for@conj thei@pron%pl_nom proceden@v%pr_pl of@prep thin@pron%gen malencolie@n,
That doth the fele in slep al this penaunce.,That doth thee fele in sleep al this penaunce.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 361,,10,10,That doth the fele in slep al this penaunce,That doth thee fele in sleep al this penaunce,u S u Sx u S u S uSx,u S u Sx u S u S uSx,that@pron don@v1%pr_3 the@pron2%obj felen@v1%inf in@prep slep@n al@gram_adj this@gram_adj penaunce@n,that@pron don@v1%pr_3 the@pron2%obj felen@v1%inf in@prep slep@n al@gram_adj this@gram_adj penaunce@n,
A straw for alle swevenes signifiaunce!,A straw for alle swevenes signifiaunce!,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 362,,10,10,A straw for alle swevenes signifiaunce,A straw for alle swevenes signifiaunce,u S u Sx uSx uSuSx,u S u Sx uSx uSuSx,a@indef_art strau@n for@prep al@gram_adj sweven@n%gen signifiaunce@n,a@indef_art strau@n for@prep al@gram_adj sweven@n%gen signifiaunce@n,
"God helpe me so, I counte hem nought a bene!","God help me so, I counte hem not a bene",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 363,DIFF,10,10,God helpe me so I counte hem nought a bene,God help me so I counte hem not a bene,u Sx u S u Sx u S u Sx,u S u S u Sx u S u Sx,god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv ich@pron%nom counten@v%pr_1 hem@pron%pl_obj nought@adv a@indef_art bene@n1,god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv ich@pron%nom counten@v%pr_1 hem@pron%pl_obj not@adv a@indef_art bene@n1,green
Ther woot no man aright what dremes mene.,Ther woot no man aright what dremes mene.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 364,,10,10,Ther woot no man aright what dremes mene,Ther woot no man aright what dremes mene,u S u S uS u Su Sx,u S u S uS u Su Sx,ther@adv witen@v1%pr_3 no@gram_adj man@n a-right@adv what@pron drem@n2%pl menen@v1%pr_pl,ther@adv witen@v1%pr_3 no@gram_adj man@n a-right@adv what@pron drem@n2%pl menen@v1%pr_pl,
For prestes of the temple tellen this,“For prestes of the temple tellen this,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 365,,10,10,For prestes of the temple tellen this,For prestes of the temple tellen this,u Su S u Su Su S,u Su S u Su Su S,for@conj prest@n3%pl of@prep the@def_art temple@n1 tellen@v%pr_pl this@pron,for@conj prest@n3%pl of@prep the@def_art temple@n1 tellen@v%pr_pl this@pron,
