headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
tender,tendre,The Manciple's Tale 176,data/oxford_txts/MancT_oxford.txt,"And tendre flesh,° and make his couche° of silk",False,False,BOTH,"And tendre flesh,° and make his couche° of silk",And tendre flessh and make his couche of silk
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/oxford_txts/TC3_oxford.txt,"For certes, fresshe wommanliche wif",False,False,BOTH,"For certes, fresshe wommanliche wif",For certes fresshe wommanliche wif
ded,dede,The Franklin's Tale 1181,data/oxford_txts/FranT_oxford.txt,And he answerde him that they dede° were,False,False,BOTH,And he answerde him that they dede° were,And he answerde hym that they dede were
god,goode,The General Prologue 74,data/oxford_txts/GP_oxford.txt,"His hors were goode, but he was nat gay.",False,False,BOTH,"His hors were goode, but he was nat gay.",His hors were goode but he was nat gay
povre,poure,The Summoner's Tale 2077,data/oxford_txts/SumT_oxford.txt,To a poure man men sholde hise vices telle,False,False,BOTH,To a poure man men sholde hise vices telle,To a povre man men sholde his vices telle
long,longe,The General Prologue 591,data/oxford_txts/GP_oxford.txt,"Ful longe were his legges, and ful lene",False,False,BOTH,"Ful longe were his legges, and ful lene",Ful longe were his legges and ful lene
yong,yonge,The Pardoner's Tale 759,data/oxford_txts/PardT_oxford.txt,"To sleen us yonge folk, thou false theef!”°",False,False,BOTH,"To sleen us yonge folk, thou false theef!”°",To sleen us yonge folk thou false theef
softe,softe,The Nun's Priest's Tale 3167,data/oxford_txts/NPT_oxford.txt,For whan I fele anight° your softe side,False,False,BOTH,For whan I fele anight° your softe side,For whan I feele anyght your softe syde
huge,huge,House of Fame 1607,data/oxford_txts/HF_oxford.txt,Another huge companie,False,False,BOTH,Another huge companie,Another huge companye
humble,humble,The Summoner's Tale 1936,data/oxford_txts/SumT_oxford.txt,But we that humble been and chast and pore,False,False,BOTH,But we that humble been and chast and pore,But we that humble been and chaast and poore
propre,propre,House of Fame 726,data/oxford_txts/HF_oxford.txt,"Tellen thee a propre skile,°",False,False,BOTH,"Tellen thee a propre skile,°",Tellen the a propre skille
olde,olde,The Wife of Bath's Prologue 642,data/oxford_txts/WBPro_oxford.txt,And me of olde Roman gestes° teche,False,False,BOTH,And me of olde Roman gestes° teche,And me of olde Romayn geestes teche
yong,yonge,The Knight's Tale 2386,data/oxford_txts/KnT_oxford.txt,"Of faire yonge fresshe Venus free,°",False,False,BOTH,"Of faire yonge fresshe Venus free,°",Of faire yonge fresshe Venus free
huge,huge,Troilus and Criseyde; Book IV 1387,data/oxford_txts/TC4_oxford.txt,“And that shal been an huge quantitee,False,False,BOTH,“And that shal been an huge quantitee,And that shal ben an huge quantite
long,longe,Book of the Duchess 1148,data/oxford_txts/BD_oxford.txt,"Noght longe time, leve° hit wel.",False,False,BOTH,"Noght longe time, leve° hit wel.",Noght longe tyme leve hyt wel
straunge,straunge,The General Prologue 464,data/oxford_txts/GP_oxford.txt,She hadde passed many a straunge strem;,False,False,BOTH,She hadde passed many a straunge strem;,She hadde passed many a straunge strem
lene,lene,The Knight's Tale 1362,data/oxford_txts/KnT_oxford.txt,"That lene° he wex,° and drie as is a shaft.°",False,False,BOTH,"That lene° he wex,° and drie as is a shaft.°",That lene he wex and drye as is a shaft
humble,humble,Troilus and Criseyde; Book I 124,data/oxford_txts/TC1_oxford.txt,And she him thonked with ful humble chere,False,False,BOTH,And she him thonked with ful humble chere,And she hym thonked with ful humble chere
dere,dere,Troilus and Criseyde; Book IV 405,data/oxford_txts/TC4_oxford.txt,"Forthi be glad, min owene dere brother",False,False,BOTH,"Forthi be glad, min owene dere brother",Forthi be glad myn owen deere brother
noble,noble,The Knight's Tale 1885,data/oxford_txts/KnT_oxford.txt,That swich a noble theatre° as it was,False,False,BOTH,That swich a noble theatre° as it was,That swich a noble theatre as it was
treu,trewe,The Wife of Bath's Tale 1221,data/oxford_txts/WBT_oxford.txt,And be to yow a trewe° humble wif,False,False,BOTH,And be to yow a trewe° humble wif,And be to yow a trewe humble wyf
olde,olde,The Knight's Tale 2828,data/oxford_txts/KnT_oxford.txt,"Of olde folk, and folk of tendre yeres",False,False,BOTH,"Of olde folk, and folk of tendre yeres",Of olde folk and folk of tendre yeeres
riche,riche,The Knight's Tale 864,data/oxford_txts/KnT_oxford.txt,Ful many a riche contree hadde he wonne;,False,False,BOTH,Ful many a riche contree hadde he wonne;,Ful many a riche contree hadde he wonne
riche,riche,The General Prologue 479,data/oxford_txts/GP_oxford.txt,But riche he was of holy thoght and werk.,False,False,BOTH,But riche he was of holy thoght and werk.,But riche he was of hooly thoght and werk
dere,dere,The Shipman's Tale 106,data/oxford_txts/ShipT_oxford.txt,"But dere nece, why be ye so pale?",False,False,BOTH,"But dere nece, why be ye so pale?",But deere nece why be ye so pale
noble,noble,Troilus and Criseyde; Book II 647,data/oxford_txts/TC2_oxford.txt,That to biholde it was a noble game,False,False,BOTH,That to biholde it was a noble game,That to byholde it was a noble game
povre,povre,The General Prologue 537,data/oxford_txts/GP_oxford.txt,"For Cristes sake, for every povre wight",False,False,BOTH,"For Cristes sake, for every povre wight",For Cristes sake for every povre wight
fals,false,The Pardoner's Tale 759,data/oxford_txts/PardT_oxford.txt,"To sleen us yonge folk, thou false theef!”°",False,False,BOTH,"To sleen us yonge folk, thou false theef!”°",To sleen us yonge folk thou false theef
fre,free,The Shipman's Tale 43,data/oxford_txts/ShipT_oxford.txt,"¶Free was daun John, and manly° of dispence,°",False,False,BOTH,"¶Free was daun John, and manly° of dispence,°",Free was daun John and manly of dispence
tender,tendre,The Prioress' Tale 524,data/oxford_txts/PrT_oxford.txt,For he so yong and tendre was of age;,False,False,BOTH,For he so yong and tendre was of age;,For he so yong and tendre was of age
treu,trewe,The Merchant's Tale 1302,data/oxford_txts/MerT_oxford.txt,Thy verrai° frendes or a trewe knave°,False,False,BOTH,Thy verrai° frendes or a trewe knave°,Thy verray freendes or a trewe knave
long,longe,The Knight's Tale 1573,data/oxford_txts/KnT_oxford.txt,A longe time; and after he up sterte.,False,False,BOTH,A longe time; and after he up sterte.,A longe tyme and after he up sterte
hot,hote,The Squire's Tale 51,data/oxford_txts/SqT_oxford.txt,"In Aries, the colerik° hote signe.",False,False,BOTH,"In Aries, the colerik° hote signe.",In Aries the colerik hoote signe
fresh,fresshe,Troilus and Criseyde; Book V 1412,data/oxford_txts/TC5_oxford.txt,"And fareth wel, goodly faire fresshe may",False,False,BOTH,"And fareth wel, goodly faire fresshe may",And fareth wel goodly faire fresshe may
thikke,thikke,The General Prologue 549,data/oxford_txts/GP_oxford.txt,"He was short-sholdred, brood, a thikke knarre",False,False,BOTH,"He was short-sholdred, brood, a thikke knarre",He was shortsholdred brood a thikke knarre
narwe,narwe,The Nun's Priest's Tale 2822,data/oxford_txts/NPT_oxford.txt,Was whilom° dwelling in a narwe° cotage,False,False,BOTH,Was whilom° dwelling in a narwe° cotage,Was whilom dwellyng in a narwe cotage
softe,softe,The Summoner's Tale 1840,data/oxford_txts/SumT_oxford.txt,"And of your softe breed nat but° a shivere,°",False,False,BOTH,"And of your softe breed nat but° a shivere,°",And of youre softe breed nat but a shyvere
olde,olde,Book of the Duchess 53,data/oxford_txts/BD_oxford.txt,"That clerkes° had, in olde time",False,False,BOTH,"That clerkes° had, in olde time",That clerkes had in olde tyme
wise,wise,The Wife of Bath's Tale 1231,data/oxford_txts/WBT_oxford.txt,I put me in your wise governance;,False,False,BOTH,I put me in your wise governance;,I put me in youre wise governance
fals,false,The Manciple's Tale 295,data/oxford_txts/MancT_oxford.txt,"Now shaltow, false theef, thy song forgon,°",False,False,BOTH,"Now shaltow, false theef, thy song forgon,°",Now shaltow false theef thy song forgon
tender,tendre,The General Prologue 150,data/oxford_txts/GP_oxford.txt,And al was conscience and tendre herte.,False,False,BOTH,And al was conscience and tendre herte.,And al was conscience and tendre herte
dere,dere,The Miller's Tale 3610,data/oxford_txts/MilT_oxford.txt,"Go, dere spouse, and help to save our lif.”",False,False,BOTH,"Go, dere spouse, and help to save our lif.”",Go deere spouse and help to save oure lyf
badde,badde,The Merchant's Tale 1593,data/oxford_txts/MerT_oxford.txt,"And somme were riche, and hadden badde name.°",False,False,BOTH,"And somme were riche, and hadden badde name.°",And somme were riche and hadden badde name
swete,swete,Troilus and Criseyde; Book III 1173,data/oxford_txts/TC3_oxford.txt,"Have mercy, swete herte min, Criseyde!",False,False,BOTH,"Have mercy, swete herte min, Criseyde!",Have mercy swete herte myn Criseyde
fre,free,Troilus and Criseyde; Book IV 971,data/oxford_txts/TC4_oxford.txt,But that free chois is yeven us everichoon.,False,False,BOTH,But that free chois is yeven us everichoon.,But that fre chois is yeven us everychon
riche,riche,House of Fame 1322,data/oxford_txts/HF_oxford.txt,"That cryen riche folkes laudes,°",False,False,BOTH,"That cryen riche folkes laudes,°",That crien ryche folkes laudes
lef,leve,Troilus and Criseyde; Book IV 458,data/oxford_txts/TC4_oxford.txt,"It lith not in my power, leve brother.",False,False,BOTH,"It lith not in my power, leve brother.",It lith nat in my power leeve brother
fair,faire,The Knight's Tale 2386,data/oxford_txts/KnT_oxford.txt,"Of faire yonge fresshe Venus free,°",False,False,BOTH,"Of faire yonge fresshe Venus free,°",Of faire yonge fresshe Venus free
cler,clere,Book of the Duchess 340,data/oxford_txts/BD_oxford.txt,"Blew, bright, clere was the aire",False,False,BOTH,"Blew, bright, clere was the aire",Blew bryght clere was the ayr
dere,dere,The Reeve's Tale 4240,data/oxford_txts/RvT_oxford.txt,"“Now dere lemman,”° quod she, “go, far wel!",False,False,BOTH,"“Now dere lemman,”° quod she, “go, far wel!",Now deere lemman quod she go far weel
god,gode,Troilus and Criseyde; Book III 975,data/oxford_txts/TC3_oxford.txt,"Now doth him sitte, gode nece dere",False,False,BOTH,"Now doth him sitte, gode nece dere",Now doth hym sitte goode nece deere
fair,faire,Book of the Duchess 948,data/oxford_txts/BD_oxford.txt,"¶“And goode faire White she hete,°",False,False,BOTH,"¶“And goode faire White she hete,°",And goode faire White she het
god,goode,Book of the Duchess 560,data/oxford_txts/BD_oxford.txt,"“Graunt mercy, goode frend,” quod he",False,False,BOTH,"“Graunt mercy, goode frend,” quod he",Graunt mercy goode frend quod he
simple,simple,The Nun's Priest's Tale 2826,data/oxford_txts/NPT_oxford.txt,In pacience ladde a ful simple lif,False,False,BOTH,In pacience ladde a ful simple lif,In pacience ladde a ful symple lyf
long,longe,Troilus and Criseyde; Book V 851,data/oxford_txts/TC5_oxford.txt,"And after this, withouten longe lette",False,False,BOTH,"And after this, withouten longe lette",And after this withouten longe lette
rude,rude,The Clerk's Tale 916,data/oxford_txts/ClT_oxford.txt,"For rude° was the cloth, and more of age°",False,False,BOTH,"For rude° was the cloth, and more of age°",For rude was the clooth and moore of age
pale,pale,The Reeve's Tale 4150,data/oxford_txts/RvT_oxford.txt,"Ful pale he was for dronken,° and nat reed.",False,False,BOTH,"Ful pale he was for dronken,° and nat reed.",Ful pale he was for dronken and nat reed
muche,moche,House of Fame 147,data/oxford_txts/HF_oxford.txt,"In Itaile, with ful moche pine,°",False,False,BOTH,"In Itaile, with ful moche pine,°",In Itayle with ful moche pyne
wise,wise,Troilus and Criseyde; Book V 790,data/oxford_txts/TC5_oxford.txt,For wise folk in bokes it expresse,False,False,BOTH,For wise folk in bokes it expresse,For wise folk in bookes it expresse
treu,trewe,Troilus and Criseyde; Book IV 1417,data/oxford_txts/TC4_oxford.txt,And that hir herte trewe was and kinde,False,False,BOTH,And that hir herte trewe was and kinde,And that hire herte trewe was and kynde
humble,humble,The Merchant's Tale 1376,data/oxford_txts/MerT_oxford.txt,"As seith Senek,° above an humble wif.",False,False,BOTH,"As seith Senek,° above an humble wif.",As seith Senek above an humble wyf
propre,propre,House of Fame 43,data/oxford_txts/HF_oxford.txt,"Or if the soule, of propre kinde°",False,False,BOTH,"Or if the soule, of propre kinde°",Or yf the soule of propre kynde
prive,privee,The Wife of Bath's Prologue 620,data/oxford_txts/WBPro_oxford.txt,And also in another privee place.,False,False,BOTH,And also in another privee place.,And also in another privee place
swete,swete,Troilus and Criseyde; Book III 98,data/oxford_txts/TC3_oxford.txt,"Was, twyes, “Mercy, mercy, swete herte!”",False,False,BOTH,"Was, twyes, “Mercy, mercy, swete herte!”",Was twyes Mercy mercy swete herte
secre,secree,The Monk's Tale 2093,data/oxford_txts/MkT_oxford.txt,"Of swich thing as they wolde han secree° fain,°",False,False,BOTH,"Of swich thing as they wolde han secree° fain,°",Of swich thyng as they wolde han secree fayn
salt,salte,Troilus and Criseyde; Book III 8,data/oxford_txts/TC3_oxford.txt,"In hevene and helle, in erthe and salte see",False,False,BOTH,"In hevene and helle, in erthe and salte see",In hevene and helle in erthe and salte see
lef,leve,Troilus and Criseyde; Book II 251,data/oxford_txts/TC2_oxford.txt,"And seide, “Gladly, leve nece dere",False,False,BOTH,"And seide, “Gladly, leve nece dere",And seyde Gladly leve nece dere
sobre,sobre,Troilus and Criseyde; Book V 820,data/oxford_txts/TC5_oxford.txt,"She sobre was, eek simple, and wis withal",False,False,BOTH,"She sobre was, eek simple, and wis withal",She sobre was ek symple and wys withal
ofte,ofte,The Clerk's Tale 233,data/oxford_txts/ClT_oxford.txt,Ful ofte sithe° this markis sette his eye,False,False,BOTH,Ful ofte sithe° this markis sette his eye,Ful ofte sithe this markys sette his ye
bar,bare,The Knight's Tale 2877,data/oxford_txts/KnT_oxford.txt,He leide him bare the visage° on the bere,False,False,BOTH,He leide him bare the visage° on the bere,He leyde hym bare the visage on the beere
ded,dede,The Knight's Tale 1015,data/oxford_txts/KnT_oxford.txt,"Nat fully quike,° ne fully dede they were",False,False,BOTH,"Nat fully quike,° ne fully dede they were",Nat fully quyke ne fully dede they were
fals,false,The Knight's Tale 1580,data/oxford_txts/KnT_oxford.txt,"And seide: “Arcite, false traitour wikke,°",False,False,BOTH,"And seide: “Arcite, false traitour wikke,°",And seide Arcite false traytour wikke
secre,secree,Parliament of Fowls 395,data/oxford_txts/PF_oxford.txt,"The wise and worthy, secree,° trewe as stel",False,False,BOTH,"The wise and worthy, secree,° trewe as stel",The wyse and worthi secre trewe as stel
secre,secree,Troilus and Criseyde; Book IV 810,data/oxford_txts/TC4_oxford.txt,"Unto Criseyde, in a ful secree wise",False,False,BOTH,"Unto Criseyde, in a ful secree wise",Unto Criseyde in a ful secree wise
yong,yonge,The Clerk's Tale 567,data/oxford_txts/ClT_oxford.txt,“Have heer again your litel yonge maide.°,False,False,BOTH,“Have heer again your litel yonge maide.°,Have heer agayn youre litel yonge mayde
double,double,The Franklin's Tale 1252,data/oxford_txts/FranT_oxford.txt,"Janus sit by the fir, with double berd",False,False,BOTH,"Janus sit by the fir, with double berd",Janus sit by the fyr with double berd
noble,noble,The Knight's Tale 1913,data/oxford_txts/KnT_oxford.txt,Hath Theseus don wroght° in noble wise.,False,False,BOTH,Hath Theseus don wroght° in noble wise.,Hath Theseus doon wroght in noble wyse
medle,medlee,The General Prologue 328,data/oxford_txts/GP_oxford.txt,He rood but hoomly in a medlee cote,False,False,BOTH,He rood but hoomly in a medlee cote,He rood but hoomly in a medlee cote
muche,moche,House of Fame 1748,data/oxford_txts/HF_oxford.txt,Hit shal don us as moche gode,False,False,BOTH,Hit shal don us as moche gode,Hyt shal doon us as moche good
straunge,strange,The Wife of Bath's Tale 1161,data/oxford_txts/WBT_oxford.txt,Which is a strange thing to° thy persone.,False,False,BOTH,Which is a strange thing to° thy persone.,Which is a strange thyng to thy persone
muche,muche,The Manciple's Tale 325,data/oxford_txts/MancT_oxford.txt,"My son, ful ofte, for° to muche speche",False,False,BOTH,"My son, ful ofte, for° to muche speche",My sone ful ofte for to muche speche
ded,dede,Troilus and Criseyde; Book II 52,data/oxford_txts/TC2_oxford.txt,"Ben quike again, that winter dede made",False,False,BOTH,"Ben quike again, that winter dede made",Ben quike agayn that wynter dede made
lef,leve,The Summoner's Tale 2089,data/oxford_txts/SumT_oxford.txt,"¶“Now Thomas, leve brother, lef° thin ire;°",False,False,BOTH,"¶“Now Thomas, leve brother, lef° thin ire;°",Now Thomas leeve brother lef thyn ire
fresh,fresshe,The Knight's Tale 1511,data/oxford_txts/KnT_oxford.txt,"Welcome be thou, faire fresshe May",False,False,BOTH,"Welcome be thou, faire fresshe May",Welcome be thou faire fresshe May
bitter,bittre,Troilus and Criseyde; Book IV 1136,data/oxford_txts/TC4_oxford.txt,"As bittre weren, out of teres kinde",False,False,BOTH,"As bittre weren, out of teres kinde",As bittre weren out of teris kynde
wod,wode,Troilus and Criseyde; Book V 1213,data/oxford_txts/TC5_oxford.txt,Which that men clepeth wode Jalousie,False,False,BOTH,Which that men clepeth wode Jalousie,Which that men clepeth woode jalousie
fair,faire,The Wife of Bath's Prologue 296,data/oxford_txts/WBPro_oxford.txt,And clep° me “faire dame” in every place;,False,False,BOTH,And clep° me “faire dame” in every place;,And clepe me faire dame in every place
sobre,sobre,Troilus and Criseyde; Book III 237,data/oxford_txts/TC3_oxford.txt,And gan to speken in a sobre wise,False,False,BOTH,And gan to speken in a sobre wise,And gan to speken in a sobre wyse
dere,dere,Troilus and Criseyde; Book I 810,data/oxford_txts/TC1_oxford.txt,What! many a man hath love ful dere ybought,False,False,BOTH,What! many a man hath love ful dere ybought,What many a man hath love ful deere ybought
treu,trewe,The Knight's Tale 1326,data/oxford_txts/KnT_oxford.txt,"That many a trewe man hath doon mescheef,°",False,False,BOTH,"That many a trewe man hath doon mescheef,°",That many a trewe man hath doon mescheef
gret,grete,The Summoner's Tale 1813,data/oxford_txts/SumT_oxford.txt,"But of your grete goodness, by your leve",False,False,BOTH,"But of your grete goodness, by your leve",But of youre grete goodnesse by youre leve
smothe,smothe,Troilus and Criseyde; Book IV 996,data/oxford_txts/TC4_oxford.txt,That han hir top ful heighe and smothe yshore;,False,False,BOTH,That han hir top ful heighe and smothe yshore;,That han hire top ful heighe and smothe yshore
sote,sote,The Second Nun's Tale 229,data/oxford_txts/SNT_oxford.txt,"Ne lese° her sote° savour, trusteth me;",False,False,BOTH,"Ne lese° her sote° savour, trusteth me;",Ne lese hir soote savour trusteth me
lite,lite,The Reeve's Tale 4283,data/oxford_txts/RvT_oxford.txt,For she was falle aslepe a lite wight°,False,False,BOTH,For she was falle aslepe a lite wight°,For she was falle aslepe a lite wight
treu,trewe,The Knight's Tale 959,data/oxford_txts/KnT_oxford.txt,"And swoor his ooth, as he was trewe knight",False,False,BOTH,"And swoor his ooth, as he was trewe knight",And swoor his ooth as he was trewe knyght
ouen,owne,The Clerk's Tale 652,data/oxford_txts/ClT_oxford.txt,"Ye been our lord, doth with your owne thing",False,False,BOTH,"Ye been our lord, doth with your owne thing",Ye been oure lord dooth with youre owene thyng
lef,leve,Troilus and Criseyde; Book V 477,data/oxford_txts/TC5_oxford.txt,"And seide, “Leve brother Pandarus",False,False,BOTH,"And seide, “Leve brother Pandarus",And seyde Leve brother Pandarus
prive,privee,The Prioress' Tale 568,data/oxford_txts/PrT_oxford.txt,That in an aley° hadde a privee place;,False,False,BOTH,That in an aley° hadde a privee place;,That in an aleye hadde a privee place
wilde,wilde,The Merchant's Tale 2252,data/oxford_txts/MerT_oxford.txt,A wilde fir° and corrupt pestilence,False,False,BOTH,A wilde fir° and corrupt pestilence,A wylde fyr and corrupt pestilence
wilde,wilde,The Monk's Tale 2263,data/oxford_txts/MkT_oxford.txt,She dorste° wilde beestes dennes seke,False,False,BOTH,She dorste° wilde beestes dennes seke,She dorste wilde beestes dennes seke
riche,riche,The Shipman's Tale 84,data/oxford_txts/ShipT_oxford.txt,"Ful riche was his tresor and his hord,°",False,False,BOTH,"Ful riche was his tresor and his hord,°",Ful riche was his tresor and his hord
fair,faire,House of Fame 518,data/oxford_txts/HF_oxford.txt,"¶Now faire blisfull, O Cipris,°",False,False,BOTH,"¶Now faire blisfull, O Cipris,°",Now faire blisfull O Cipris
straunge,straunge,The Merchant's Tale 1440,data/oxford_txts/MerT_oxford.txt,"In straunge hand, and this I tell yow alle.",False,False,BOTH,"In straunge hand, and this I tell yow alle.",In straunge hand and this I telle yow alle
swete,swete,The Friar's Tale 1585,data/oxford_txts/FriT_oxford.txt,"God save you, sir, what is your swete wille?’",False,False,BOTH,"God save you, sir, what is your swete wille?’",God save you sire what is youre sweete wille
humble,humble,The Franklin's Tale 758,data/oxford_txts/FranT_oxford.txt,"Sire, I wol be your humble trewe wif",False,False,BOTH,"Sire, I wol be your humble trewe wif",Sire I wol be youre humble trewe wyf
long,longe,The Pardoner's Tale 726,data/oxford_txts/PardT_oxford.txt,As longe time as° it is Goddes wille.,False,False,BOTH,As longe time as° it is Goddes wille.,As longe tyme as it is Goddes wille
ded,dede,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,False,BOTH,That han in winter dede been and dreie,That han in wynter dede ben and dreye
god,gode,House of Fame 1608,data/oxford_txts/HF_oxford.txt,"Of gode folk, and gunne crie",False,False,BOTH,"Of gode folk, and gunne crie",Of goode folk and gunne crie
wise,wise,Troilus and Criseyde; Book I 233,data/oxford_txts/TC1_oxford.txt,"Ye wise, proude, and worthy folkes alle",False,False,BOTH,"Ye wise, proude, and worthy folkes alle",Ye wise proude and worthi folkes alle
fair,faire,The Nun's Priest's Tale 2870,data/oxford_txts/NPT_oxford.txt,Was cleped° faire damisel° Pertelote.,False,False,BOTH,Was cleped° faire damisel° Pertelote.,Was cleped faire damoysele Pertelote
tender,tendre,Troilus and Criseyde; Book IV 795,data/oxford_txts/TC4_oxford.txt,How shal your tendre herte this sustene?,False,False,BOTH,How shal your tendre herte this sustene?,How shal youre tendre herte this sustene
muche,moche,House of Fame 1358,data/oxford_txts/HF_oxford.txt,"Ful moche prees° of folk ther nas,°",False,False,BOTH,"Ful moche prees° of folk ther nas,°",Ful moche prees of folk ther nas
muche,muche,Troilus and Criseyde; Book III 638,data/oxford_txts/TC3_oxford.txt,"Criseyde, whiche that coude as muche good",False,False,BOTH,"Criseyde, whiche that coude as muche good",Criseyde which that koude as muche good
noble,noble,The Second Nun's Tale 552,data/oxford_txts/SNT_oxford.txt,"In which, into this day, in noble wise",False,False,BOTH,"In which, into this day, in noble wise",In which into this day in noble wyse
treu,trewe,The Knight's Tale 2657,data/oxford_txts/KnT_oxford.txt,"I wol be trewe juge, and no partie.°",False,False,BOTH,"I wol be trewe juge, and no partie.°",I wol be trewe juge and no partie
huge,huge,Troilus and Criseyde; Book III 656,data/oxford_txts/TC3_oxford.txt,"And seide, “Lord, this is an huge rain!",False,False,BOTH,"And seide, “Lord, this is an huge rain!",And seyde Lord this is an huge rayn
pure,pure,Book of the Duchess 259,data/oxford_txts/BD_oxford.txt,I wol do peint° with pure golde,False,False,BOTH,I wol do peint° with pure golde,I wol do peynte with pure gold
dere,dere,Troilus and Criseyde; Book III 774,data/oxford_txts/TC3_oxford.txt,And him hir ‘leef ’ and ‘dere herte’ calle,False,False,BOTH,And him hir ‘leef ’ and ‘dere herte’ calle,And hym hire lief and deere herte calle
lef,leve,The Second Nun's Tale 257,data/oxford_txts/SNT_oxford.txt,"So shaltow seen hem, leve° brother dere",False,False,BOTH,"So shaltow seen hem, leve° brother dere",So shaltow seen hem leeve brother deere
propre,propre,The Reeve's Tale 3972,data/oxford_txts/RvT_oxford.txt,In cradel it lay and was a propre page.°,False,False,BOTH,In cradel it lay and was a propre page.°,In cradel it lay and was a propre page
dere,deere,The Friar's Tale 1395,data/oxford_txts/FriT_oxford.txt,"¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",False,False,BOTH,"¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",Depardieux quod this yeman deere broother
humble,humble,The Franklin's Tale 1309,data/oxford_txts/FranT_oxford.txt,"With dredful° herte and with ful humble chere,°",False,False,BOTH,"With dredful° herte and with ful humble chere,°",With dredful herte and with ful humble cheere
feble,feble,Troilus and Criseyde; Book V 1222,data/oxford_txts/TC5_oxford.txt,"And feble, that he walketh by potente;",False,False,BOTH,"And feble, that he walketh by potente;",And feble that he walketh by potente
maide,maide,The Shipman's Tale 95,data/oxford_txts/ShipT_oxford.txt,A maide° child cam in hir compaignie°,False,False,BOTH,A maide° child cam in hir compaignie°,A mayde child cam in hire compaignye
grene,grene,House of Fame 1224,data/oxford_txts/HF_oxford.txt,And pipes made of grene corne,False,False,BOTH,And pipes made of grene corne,And pipes made of grene corn
secre,secree,Troilus and Criseyde; Book III 286,data/oxford_txts/TC3_oxford.txt,To holden secree swich an heigh matere;,False,False,BOTH,To holden secree swich an heigh matere;,To holden secree swich an heigh matere
wroth,wrothe,The Clerk's Tale 437,data/oxford_txts/ClT_oxford.txt,"Were wrothe,° she wold bringen hem atoon;°",False,False,BOTH,"Were wrothe,° she wold bringen hem atoon;°",Were wrothe she wolde bryngen hem aton
swete,swete,The Wife of Bath's Prologue 385,data/oxford_txts/WBPro_oxford.txt,"Ful giltelees, by Goddes swete pine!°",False,False,BOTH,"Ful giltelees, by Goddes swete pine!°",Ful giltelees by Goddes sweete pyne
prive,privee,The Pardoner's Tale 675,data/oxford_txts/PardT_oxford.txt,"Ther cam a privee° theef, men clepeth° Deeth",False,False,BOTH,"Ther cam a privee° theef, men clepeth° Deeth",Ther cam a privee theef men clepeth Deeth
fals,false,The Wife of Bath's Prologue 800,data/oxford_txts/WBPro_oxford.txt,"‘O! hastow slain me, false theef?’° I seide",False,False,BOTH,"‘O! hastow slain me, false theef?’° I seide",O hastow slayn me false theef I seyde
pure,pure,Book of the Duchess 1251,data/oxford_txts/BD_oxford.txt,"For pure fear, but stale away;",False,False,BOTH,"For pure fear, but stale away;",For pure fere but stal away
dere,dere,The Canon's Yeoman's Tale 795,data/oxford_txts/CYT_oxford.txt,"And other swiche, dere ynough a leek°",False,False,BOTH,"And other swiche, dere ynough a leek°",And othere swiche deere ynough a leek
juste,juste,Troilus and Criseyde; Book V 1256,data/oxford_txts/TC5_oxford.txt,What wratthe of juste cause have ye to me?,False,False,BOTH,What wratthe of juste cause have ye to me?,What wratthe of juste cause have ye to me
prive,privee,Sir Thopas 801,data/oxford_txts/Thop_oxford.txt,"That he fond, in a privee° woon,°",False,False,BOTH,"That he fond, in a privee° woon,°",That he foond in a pryve woon
mete,mete,The Knight's Tale 1631,data/oxford_txts/KnT_oxford.txt,Bothe suffisaunt and mete° to darreine°,False,False,BOTH,Bothe suffisaunt and mete° to darreine°,Bothe suffisaunt and mete to darreyne
derne,derne,The Miller's Tale 3278,data/oxford_txts/MilT_oxford.txt,"For derne° love of thee, lemman,° I spille.”°",False,False,BOTH,"For derne° love of thee, lemman,° I spille.”°",For deerne love of thee lemman I spille
humble,humble,Troilus and Criseyde; Book III 1487,data/oxford_txts/TC3_oxford.txt,"That I, your humble servaunt and your knight",False,False,BOTH,"That I, your humble servaunt and your knight",That I youre humble servant and youre knyght
noble,noble,The Manciple's Tale 111,data/oxford_txts/MancT_oxford.txt,And many another noble worthy dede,False,False,BOTH,And many another noble worthy dede,And many another noble worthy dede
whit,white,House of Fame 2116,data/oxford_txts/HF_oxford.txt,"As dooth the faire, white mone",False,False,BOTH,"As dooth the faire, white mone",As doth the faire white mone
muche,muche,The Summoner's Tale 2011,data/oxford_txts/SumT_oxford.txt,I coude of ire sey so muche sorwe,False,False,BOTH,I coude of ire sey so muche sorwe,I koude of ire seye so muche sorwe
ouen,owene,The Merchant's Tale 1490,data/oxford_txts/MerT_oxford.txt,I hold° your owene conseil is the beste.,False,False,BOTH,I hold° your owene conseil is the beste.,I holde youre owene conseil is the beste
fremed,fremde,The Squire's Tale 429,data/oxford_txts/SqT_oxford.txt,"Of fremde° land; and evermore, as she stood",False,False,BOTH,"Of fremde° land; and evermore, as she stood",Of fremde land and everemoore as she stood
