Headword,Tag,Ending,Count,Percent
liven,v%pt_1,-ede,1,50.00%
liven,v%pt_1,-ed,1,50.00%
liven,v%ppl,-ed,1,100.00%
liven,v%imp,-e,1,100.00%
liven,v%pr_2_pron,other,1,100.00%
weiven,v1&%inf,-e,4,66.67%
weiven,v1&%inf,-en,2,33.33%
weiven,v1&%pr_3,-eth,2,100.00%
weiven,v1&%pr_pl,-en,1,100.00%
weiven,v1&%pr_1,-e,1,100.00%
weiven,v1&%ppl,-ed,1,100.00%
repreven,v%pr_pl,-e,3,100.00%
repreven,v%inf,-e,2,100.00%
repreven,v%pr_3,-eth,1,100.00%
repreven,v%imp,-e,1,100.00%
bileven,v%pr_pl,-e,1,100.00%
bileven,v%inf,-e,10,83.33%
bileven,v%inf,-en,2,16.67%
bileven,v%imp,-eth,1,100.00%
singen,v%pr_3,-eth,6,85.71%
singen,v%pr_3,-e,1,14.29%
singen,v%inf,-e,37,86.05%
singen,v%inf,-en,6,13.95%
singen,v%pr_pl,-e,3,60.00%
singen,v%pr_pl,-en,2,40.00%
singen,v%pt_pl,-en,4,66.67%
singen,v%pt_pl,-e,1,16.67%
singen,v%pt_pl,other,1,16.67%
singen,v%ppl,-en,1,9.09%
singen,v%ppl,-e,10,90.91%
singen,v%pt_3,other,19,95.00%
singen,v%pt_3,-e,1,5.00%
singen,v%pr_2_pron,other,1,100.00%
singen,v%pr_1,-e,1,100.00%
singen,v%pt_2,-e,1,100.00%
singen,v%pr_2,-t,1,100.00%
singen,v%prp_abs,-e,1,100.00%
singen,v%pt_1,other,1,100.00%
singen,v%imp,-eth,2,100.00%
singen,v%ppl_abs,-e,1,100.00%
chalengen,v%inf,-e,1,100.00%
dreden,v%imp,-ede,6,50.00%
dreden,v%imp,-eth,2,16.67%
dreden,v%imp,-ed,4,33.33%
dreden,v%pt_pl,-de,3,75.00%
dreden,v%pt_pl,-en,1,25.00%
dreden,v%pr_3,-eth,3,100.00%
dreden,v%pr_pl,-en,4,100.00%
dreden,v%pt_3,-de,4,100.00%
dreden,v%pr_1,-ede,6,75.00%
dreden,v%pr_1,vowel,2,25.00%
dreden,v%inf,-ede,9,75.00%
dreden,v%inf,-en,3,25.00%
dreden,v%pr_2,-ede,1,100.00%
dreden,v%ppl_abs,-d,1,100.00%
then,v%inf,-e,14,100.00%
then,v%pr_1,-e,1,100.00%
then,v%pr_1_pron,other,1,100.00%
then,v%pr_2_pron,other,1,100.00%
ful-fillen,v%inf,-e,8,100.00%
ful-fillen,v%ppl,-ed,1,50.00%
ful-fillen,v%ppl,-d,1,50.00%
putten,v%pr_1,-t,1,50.00%
putten,v%pr_1,-te,1,50.00%
putten,v%pt_3,-t,1,12.50%
putten,v%pt_3,-te,7,87.50%
putten,v%ppl,-t,11,100.00%
putten,v%imp,-t,4,100.00%
putten,v%pt_pl,-te,1,100.00%
putten,v%inf,-te,5,62.50%
putten,v%inf,-en,2,25.00%
putten,v%inf,-t,1,12.50%
putten,v%pr_3,-t,1,50.00%
putten,v%pr_3,-eth,1,50.00%
sterven,v%inf,-en,1,4.55%
sterven,v%inf,-e,21,95.45%
sterven,v%pr_3,-e,6,100.00%
sterven,v%pt_3,other,6,100.00%
sterven,v%pr_pl,-en,1,50.00%
sterven,v%pr_pl,-e,1,50.00%
sterven,v%pr_1,-e,5,100.00%
sterven,v%pr_2,-e,1,100.00%
sterven,v%ppl_abs,-e,1,100.00%
sterven,v%pt_pl,-en,1,100.00%
obeien,v%pt_3,-ed,1,33.33%
obeien,v%pt_3,-de,2,66.67%
obeien,v%inf,-e,9,100.00%
obeien,v%pr_3,-eth,2,100.00%
obeien,v%pr_pl,-e,1,100.00%
likinge,ger,other,3,42.86%
likinge,ger,-e,4,57.14%
overbiden,v%inf,-de,1,100.00%
weilinge,ger,other,1,100.00%
couplen,v%ppl,-ed,2,100.00%
assaien,v%imp,-e,1,50.00%
assaien,v%imp,other,1,50.00%
assaien,v%inf,-en,1,16.67%
assaien,v%inf,-e,2,33.33%
assaien,v%inf,other,3,50.00%
assaien,v%ppl,-ed,5,100.00%
assaien,v%pr_3,-eth,1,100.00%
assaien,v%prp_abs,-e,1,100.00%
riven,v%inf,-e,4,100.00%
riven,v%pt_3,other,3,100.00%
governinge,ger,other,2,66.67%
governinge,ger,-e,1,33.33%
governinge,ger%pl,other,1,100.00%
conqueren,v%inf,-en,1,100.00%
conqueren,v%pt_pl,-ed,1,100.00%
serven,v%inf,-e,35,83.33%
serven,v%inf,-en,7,16.67%
serven,v%ppl,-ed,16,100.00%
serven,v%pr_1,-e,8,100.00%
serven,v%pr_3,-eth,11,100.00%
serven,v%pr_pl,-en,5,83.33%
serven,v%pr_pl,-e,1,16.67%
serven,v%pt_1,-ede,1,100.00%
serven,v%pt_3,-ed,1,100.00%
serven,v1#adj%ppl,-ed,1,100.00%
recchen,v%pt_3,-te,10,100.00%
recchen,v%inf,-e,6,100.00%
recchen,v%pr_pl,-e,4,100.00%
recchen,v%pt_1,-te,3,100.00%
recchen,v%pr_3,-eth,7,87.50%
recchen,v%pr_3,-e,1,12.50%
recchen,v%pr_2,-t,1,100.00%
recchen,v%pr_1,-e,8,100.00%
recchen,v%pt_pl,-te,2,100.00%
recchen,v%imp,-e,1,100.00%
itaken,v%ppl,-e,10,90.91%
itaken,v%ppl,-en,1,9.09%
itaken,v%ppl_abs,-e,1,100.00%
slaken,v%inf,-e,5,100.00%
slaken,v%pr_3,-e,1,50.00%
slaken,v%pr_3,-eth,1,50.00%
slaken,v%pr_pl,-e,1,100.00%
skippen,v%inf,-e,3,75.00%
skippen,v%inf,-en,1,25.00%
slippen,v%inf,-e,1,100.00%
seilen,v%inf,-e,9,90.00%
seilen,v%inf,-en,1,10.00%
seilen,v%pr_3,-eth,5,100.00%
seilen,v%pr_pl,-e,1,100.00%
seilen,v%prp_abs,-e,1,100.00%
seilen,v%pr_1,-e,1,100.00%
seilen,v%ppl,-ed,1,100.00%
stinten,v%pt_pl,-te,3,100.00%
stinten,v%pt_3,-te,15,93.75%
stinten,v%pt_3,other,1,6.25%
stinten,v%imp,-te,1,25.00%
stinten,v%imp,-eth,2,50.00%
stinten,v%imp,-t,1,25.00%
stinten,v%inf,-te,8,80.00%
stinten,v%inf,-en,2,20.00%
stinten,v%pr_3,-te,1,50.00%
stinten,v%pr_3,-eth,1,50.00%
stinten,v%ppl,-t,1,100.00%
stinten,v%pt_1,-te,1,100.00%
sheten,v%inf,-te,2,100.00%
peinen,v%pr_pl,-en,1,100.00%
peinen,v%pt_3,-ed,3,100.00%
peinen,v%inf,-e,4,80.00%
peinen,v%inf,-en,1,20.00%
peinen,v%pr_2,-t,1,100.00%
peinen,v%pr_3,-eth,1,100.00%
pressen,v%pr_3,-eth,2,100.00%
pressen,v%inf,-e,4,100.00%
pressen,v%pt_3,-ed,1,100.00%
flen,v%inf,-e,20,86.96%
flen,v%inf,-en,3,13.04%
flen,v%ppl,-ed,7,87.50%
flen,v%ppl,-de,1,12.50%
flen,v%pt_3,-de,8,88.89%
flen,v%pt_3,-ed,1,11.11%
flen,v%imp,-e,1,100.00%
flen,v%pr_pl,-e,1,100.00%
flen,v%pr_3,-eth,2,100.00%
flen,v%pr_1,-e,3,100.00%
flen,v%pt_pl,-en,2,100.00%
stingen,v%pr_3,-eth,3,100.00%
stingen,v%inf,-e,4,100.00%
stingen,v%ppl,-en,1,100.00%
renden,v%pr_3,-t,1,100.00%
renden,v%pt_3,-te,3,100.00%
renden,v%ppl,-t,4,100.00%
renden,v%inf,-de,1,100.00%
renden,v%pt_pl,-te,1,100.00%
pouren,v%pr_3,-eth,1,100.00%
pouren,v%inf,-e,3,75.00%
pouren,v%inf,-en,1,25.00%
pouren,v%pt_3,-ed,1,100.00%
spenden,v%pr_pl,-de,2,66.67%
spenden,v%pr_pl,-en,1,33.33%
spenden,v%ppl,-t,2,100.00%
spenden,v%pr_3,-eth,2,100.00%
spenden,v%inf,-en,2,33.33%
spenden,v%inf,-de,4,66.67%
spenden,v#adj%prp,other,1,100.00%
spenden,v%pt_3,-te,3,100.00%
togon,v%ppl_abs,vowel,1,100.00%
graven,v%inf,-e,4,100.00%
graven,v%ppl,-e,7,100.00%
graven,v%pr_pl,-e,1,100.00%
graven,v%ppl_abs,-e,3,100.00%
menen,v%pr_1,-e,21,100.00%
menen,v%pr_pl,-e,2,100.00%
menen,v%pt_1,-te,6,100.00%
menen,v%pr_3,-eth,5,83.33%
menen,v%pr_3,-e,1,16.67%
menen,v%pt_3,-te,23,100.00%
menen,v%pr_2_pron,other,1,100.00%
menen,v%pt_pl,-te,5,100.00%
menen,v%inf,-en,2,50.00%
menen,v%inf,-e,2,50.00%
menen,v%pr_2,-t,4,100.00%
menen,v%ppl,-t,1,100.00%
felen,v%pt_pl,-en,2,66.67%
felen,v%pt_pl,-te,1,33.33%
felen,v%inf,-e,7,77.78%
felen,v%inf,-en,2,22.22%
felen,v%ppl,-t,3,75.00%
felen,v%ppl,-ed,1,25.00%
felen,v%pt_2,-t,1,100.00%
felen,v%pt_3,-te,15,88.24%
felen,v%pt_3,-ede,1,5.88%
felen,v%pt_3,-ed,1,5.88%
felen,v%pr_3,-eth,7,100.00%
felen,v%pr_pl,-en,1,100.00%
felen,v%pr_1,-e,6,100.00%
felen,v%pt_1,-te,3,100.00%
lasten,v%pr_3,-eth,6,54.55%
lasten,v%pr_3,-t,3,27.27%
lasten,v%pr_3,-te,2,18.18%
lasten,v%pt_3,-te,4,80.00%
lasten,v%pt_3,-ed,1,20.00%
lasten,v%inf,-te,11,91.67%
lasten,v%inf,-en,1,8.33%
lasten,v%pt_pl,-te,3,100.00%
biriinge,ger,-e,2,66.67%
biriinge,ger,other,1,33.33%
receiven,v%pr_3,-eth,3,100.00%
receiven,v%inf,-e,5,62.50%
receiven,v%inf,-en,3,37.50%
receiven,v%ppl,-ed,8,100.00%
receiven,v%imp,-e,2,66.67%
receiven,v%imp,-eth,1,33.33%
receiven,v%pt_3,-ed,1,100.00%
baken,v#adj%ppl,-e,3,100.00%
baken,v%inf,-e,1,100.00%
springen,v%inf,-e,18,100.00%
springen,v%pr_pl,-en,2,66.67%
springen,v%pr_pl,-e,1,33.33%
springen,v%pt_3,other,1,100.00%
springen,v%ppl,-e,2,100.00%
ikepen,v%ppl,-t,1,100.00%
shouven,v%ppl,-e,4,100.00%
shouven,v%pt_3,other,1,100.00%
waxen,v%pt_3,other,23,100.00%
waxen,v%pr_pl,-e,2,40.00%
waxen,v%pr_pl,-en,3,60.00%
waxen,v%pr_3,-eth,5,100.00%
waxen,v%inf,-en,6,60.00%
waxen,v%inf,-e,4,40.00%
waxen,v%ppl,-en,9,100.00%
waxen,v%pt_pl,-en,1,100.00%
waxen,v%pt_1,other,1,100.00%
waxen,v%ppl_abs,-en,1,100.00%
assenten,v%inf,-te,17,94.44%
assenten,v%inf,-en,1,5.56%
assenten,v%pr_3,-eth,1,50.00%
assenten,v%pr_3,-te,1,50.00%
assenten,v%pr_1,-te,3,100.00%
assenten,v%pt_2,-t,1,100.00%
assenten,v%pt_pl,-en,1,100.00%
assenten,v%ppl,-ed,4,100.00%
assenten,v%pr_pl,-en,1,50.00%
assenten,v%pr_pl,-te,1,50.00%
assenten,v%prp_abs,-e,1,100.00%
assenten,v%ppl_abs,-ed,1,100.00%
wrien,v%imp,other,1,50.00%
wrien,v%imp,-e,1,50.00%
wrien,v%ppl_abs,-e,1,50.00%
wrien,v%ppl_abs,-en,1,50.00%
wrien,v%pr_pl,-en,1,100.00%
wrien,v%inf,-e,3,60.00%
wrien,v%inf,-en,2,40.00%
wrien,v%ppl,-e,3,75.00%
wrien,v%ppl,-en,1,25.00%
wrien,v%pt_3,-ed,1,100.00%
deceiven,v%inf,-e,3,100.00%
deceiven,v%pr_pl,-en,1,100.00%
deceiven,v%ppl,-ed,6,85.71%
deceiven,v%ppl,-d,1,14.29%
deceiven,v%pr_2,-t,1,100.00%
threten,v%inf,-te,1,100.00%
threten,v%pr_3,-eth,1,100.00%
wishen,v%pt_pl,-e,1,100.00%
wishen,v%inf,-e,1,100.00%
wishen,v%pr_1,-e,1,100.00%
beten,v%ppl,-te,8,66.67%
beten,v%ppl,-en,4,33.33%
beten,v%prp_abs,-e,1,100.00%
beten,v1#adj%ppl,-te,2,100.00%
beten,v%inf,-te,9,100.00%
beten,v%pt_pl,-en,1,33.33%
beten,v%pt_pl,-te,2,66.67%
beten,v%pr_3,-eth,1,50.00%
beten,v%pr_3,-te,1,50.00%
beten,v%pr_pl,-te,1,100.00%
beten,v%imp,-et,1,100.00%
cleren,v%inf,-e,4,100.00%
bigilen,v%inf,-e,20,100.00%
bigilen,v%pt_3,-de,1,100.00%
bigilen,v%ppl,-ed,5,100.00%
bigilen,v%pr_pl,-e,2,100.00%
bigilen,v%pt_pl,-ed,1,100.00%
bigilen,v%pr_2,-e,1,100.00%
setten,v%pt_pl,-te,5,55.56%
setten,v%pt_pl,-et,1,11.11%
setten,v%pt_pl,-en,3,33.33%
setten,v%pt_3,-te,36,92.31%
setten,v%pt_3,-et,3,7.69%
setten,v%inf,-te,5,100.00%
setten,v%pr_3,-te,1,100.00%
setten,v#adj%ppl,-et,3,100.00%
setten,v%pr_1,-te,4,100.00%
setten,v%pr_pl,-te,3,100.00%
setten,v%ppl,-et,21,100.00%
setten,v%pt_1,-te,4,100.00%
setten,v%imp,-te,2,100.00%
setten,v%ppl_abs,-et,4,100.00%
metinge,ger,-e,2,100.00%
herien,v%pt_pl,-ed,1,100.00%
herien,v%ppl,-ed,7,87.50%
herien,v%ppl,-e,1,12.50%
herien,v%pr_3,-eth,2,100.00%
herien,v%prp_abs,-ing,1,100.00%
herien,v%pr_1,-e,1,100.00%
herien,v%inf,-e,1,100.00%
herien,v%pt_3,-ed,2,100.00%
herien,v%pr_pl,-e,1,100.00%
herien,v%pr_2,-t,1,100.00%
usen,v%pt_pl,-en,2,40.00%
usen,v%pt_pl,-ed,3,60.00%
usen,v%inf,-e,3,60.00%
usen,v%inf,-en,2,40.00%
usen,v%pr_3,-eth,3,100.00%
usen,v%ppl,-ed,3,100.00%
usen,v%prp_abs,-e,1,100.00%
usen,v%pr_pl,-en,2,100.00%
usen,v%pt_3,-ed,3,100.00%
usen,v%pt_2,-t,1,100.00%
usen,v%ppl_abs,-ed,1,100.00%
birien,v%ppl,-ed,3,100.00%
birien,v%inf,-en,1,33.33%
birien,v%inf,-e,2,66.67%
birien,v%pt_3,-ed,1,100.00%
birien,v%imp,-eth,1,100.00%
birien,v%pr_pl,other,1,100.00%
affermen,v%ppl,-ed,2,100.00%
affermen,v%inf,-e,1,100.00%
affermen,v%pr_3,-eth,1,100.00%
wimplen,v%ppl_abs,-ed,2,100.00%
trusten,v%inf,-te,12,80.00%
trusten,v%inf,-en,3,20.00%
trusten,v%pr_3,-te,1,100.00%
trusten,v%ppl,-ed,1,100.00%
trusten,v%pr_1,-te,3,100.00%
trusten,v%imp,-eth,20,76.92%
trusten,v%imp,-t,3,11.54%
trusten,v%imp,-te,3,11.54%
trusten,v%pt_pl,-te,1,100.00%
trusten,v%pt_1,-ed,1,100.00%
trusten,v%pr_2,-t,1,100.00%
dressen,v%inf,-e,11,100.00%
dressen,v%pr_pl,-e,3,100.00%
dressen,v%pt_3,-ed,2,100.00%
dressen,v%ppl,-ed,4,100.00%
fallen,v%inf,-e,48,87.27%
fallen,v%inf,-en,7,12.73%
fallen,v%pr_3,-e,6,37.50%
fallen,v%pr_3,-eth,8,50.00%
fallen,v%pr_3,other,2,12.50%
fallen,v%ppl,-e,14,77.78%
fallen,v%ppl,-en,4,22.22%
fallen,v%pt_3,other,37,97.37%
fallen,v%pt_3,-e,1,2.63%
fallen,v%pr_pl,-en,4,50.00%
fallen,v%pr_pl,-e,4,50.00%
fallen,v%pt_pl,-e,3,50.00%
fallen,v%pt_pl,-en,3,50.00%
fallen,v%ppl_abs,-e,2,100.00%
fallen,v%pr_1,-e,1,100.00%
escapen,v%ppl,-ed,4,100.00%
escapen,v%inf,-en,3,42.86%
escapen,v%inf,-e,4,57.14%
escapen,v%pr_3,-eth,2,100.00%
escapen,v%pt_3,-ed,1,100.00%
derken,v%pr_3,-eth,1,100.00%
torenden,v%pt_3,-te,3,100.00%
torenden,v%pr_pl,-de,1,50.00%
torenden,v%pr_pl,-te,1,50.00%
torenden,v%pt_pl,-te,1,100.00%
torenden,v%ppl,-t,3,100.00%
torenden,v%ppl_abs,-te,1,100.00%
nimen,v%ppl,-e,5,83.33%
nimen,v%ppl,-en,1,16.67%
nimen,v%pt_3,other,1,100.00%
isen,v%inf,-e,12,100.00%
isen,v%ppl,-e,8,88.89%
isen,v%ppl,other,1,11.11%
isen,v%imp,-e,1,100.00%
agrisen,v%pt_3,other,2,100.00%
agrisen,v%inf,-e,5,100.00%
slen,v%inf,-e,13,30.95%
slen,v%inf,-en,29,69.05%
slen,v%ppl,other,59,81.94%
slen,v%ppl,-e,13,18.06%
slen,v%pr_3,-e,1,10.00%
slen,v%pr_3,-eth,9,90.00%
slen,v%imp,-e,7,100.00%
slen,v%pt_3,other,26,100.00%
slen,v%pr_pl,-e,3,42.86%
slen,v%pr_pl,-en,4,57.14%
slen,v%pr_1,-e,1,100.00%
slen,v%ppl_abs,other,6,100.00%
slen,v%pt_pl,-e,1,100.00%
slen,v%pr_2,-t,2,66.67%
slen,v%pr_2,-e,1,33.33%
slen,v%pt_1,other,1,100.00%
biddinge,ger,other,3,100.00%
gnauen,v%inf,-e,3,100.00%
gnauen,v%imp,other,1,100.00%
smiten,v%pt_3,-t,14,100.00%
smiten,v%ppl,-en,2,66.67%
smiten,v%ppl,-ed,1,33.33%
smiten,v%inf,-en,2,22.22%
smiten,v%inf,-te,7,77.78%
smiten,v%pr_3,-eth,2,66.67%
smiten,v%pr_3,-t,1,33.33%
smiten,v%imp,-t,1,100.00%
smiten,v%pr_pl,-te,2,100.00%
ifinden,v%inf,-de,3,100.00%
ifinden,v%ppl,-de,8,100.00%
quappen,v%inf,-e,2,100.00%
writen,v%inf,-te,24,85.71%
writen,v%inf,-en,4,14.29%
writen,v%pt_3,-t,17,100.00%
writen,v%pr_1,-te,5,83.33%
writen,v%pr_1,-e,1,16.67%
writen,v%pr_3,-te,2,18.18%
writen,v%pr_3,-eth,5,45.45%
writen,v%pr_3,-t,4,36.36%
writen,v%pt_1,-t,1,100.00%
writen,v%ppl_abs,-en,4,100.00%
writen,v%pr_pl,-en,11,91.67%
writen,v%pr_pl,-te,1,8.33%
writen,v%ppl,-en,15,88.24%
writen,v%ppl,-te,2,11.76%
writen,v%pr_2,-t,1,50.00%
writen,v%pr_2,-te,1,50.00%
writen,v%imp,-eth,1,100.00%
tormenten,v%inf,-te,3,100.00%
tormenten,v%ppl,-ed,2,100.00%
medlen,v%pr_3,-eth,1,100.00%
medlen,v%inf,-e,1,100.00%
medlen,v%imp,-eth,1,100.00%
medlen,v%ppl_abs,-ed,1,100.00%
peinten,v%inf,-te,5,83.33%
peinten,v%inf,-en,1,16.67%
peinten,v%ppl,-ed,10,100.00%
peinten,v#adj%ppl,-ed,1,100.00%
peinten,v%pt_3,-ede,1,50.00%
peinten,v%pt_3,-ed,1,50.00%
peinten,v%pr_3,-te,1,100.00%
clippen,v%pr_3,-eth,1,100.00%
crien,v%inf,-en,7,18.92%
crien,v%inf,-e,30,81.08%
crien,v%pr_3,-eth,4,80.00%
crien,v%pr_3,-e,1,20.00%
crien,v%pt_3,-ed,3,21.43%
crien,v%pt_3,-de,10,71.43%
crien,v%pt_3,-ede,1,7.14%
crien,v%pr_1,-e,5,100.00%
crien,v%pt_pl,-de,2,22.22%
crien,v%pt_pl,-en,6,66.67%
crien,v%pt_pl,-ede,1,11.11%
crien,v%pr_pl,-en,4,36.36%
crien,v%pr_pl,-e,6,54.55%
crien,v%pr_pl,-de,1,9.09%
crien,v%ppl,-d,1,33.33%
crien,v%ppl,-ed,2,66.67%
crien,v%pt_2_pron,other,1,100.00%
crien,v%prp_abs,-e,1,100.00%
crien,v%imp,-e,1,100.00%
kithen,v%inf,-e,2,100.00%
kithen,v%ppl,-d,2,66.67%
kithen,v%ppl,-ed,1,33.33%
kithen,v%pr_3,-eth,2,66.67%
kithen,v%pr_3,-e,1,33.33%
kithen,v%imp,-e,2,50.00%
kithen,v%imp,other,2,50.00%
forsweren,v%ppl,other,3,60.00%
forsweren,v%ppl,-e,2,40.00%
forsweren,v%pt_3,other,1,100.00%
feinen,v%prp_abs,-e,1,100.00%
feinen,v#adj%ppl,-ed,7,87.50%
feinen,v#adj%ppl,-ede,1,12.50%
feinen,v%pr_3,-eth,2,100.00%
feinen,v%ppl,-ed,6,100.00%
feinen,v%pr_1,-e,1,100.00%
feinen,v%inf,-e,6,100.00%
feinen,v%pt_3,-ed,4,100.00%
feinen,v%pr_2,-t,1,100.00%
steren,v%ppl,-ed,1,100.00%
steren,v%pr_1,-e,1,100.00%
steren,v%inf,-e,2,100.00%
chargen,v%ppl,-ed,3,100.00%
chargen,v%inf,-e,1,50.00%
chargen,v%inf,-en,1,50.00%
chargen,v%pr_1,-e,3,100.00%
chargen,v%pt_3,-ed,3,100.00%
chargen,v%pr_3,-eth,1,50.00%
chargen,v%pr_3,-e,1,50.00%
ariven,v%pt_3,-ede,2,100.00%
ariven,v%inf,-e,2,100.00%
ariven,v%ppl,-ed,2,100.00%
toshaken,v%ppl,-e,1,100.00%
toshaken,v%ppl_abs,-e,1,100.00%
cutten,v%ppl,-ed,1,50.00%
cutten,v%ppl,-t,1,50.00%
cutten,v%pr_3,-eth,1,100.00%
cutten,v%pt_3,-te,1,100.00%
cutten,v%inf,-te,1,100.00%
formen,v%ppl,-ed,5,100.00%
formen,v%ppl_abs,-ed,4,100.00%
formen,v%pt_3,-ed,3,100.00%
hunten,v%ppl,-ed,1,100.00%
hunten,v%pr_3,-eth,1,100.00%
hunten,v%pt_3,-ed,2,100.00%
hunten,v%inf,-te,2,100.00%
hunten,v%pr_pl,-te,1,100.00%
rimen,v%inf,-e,7,100.00%
rimen,v%pr_pl,-e,1,100.00%
dighten,v%inf,-te,5,100.00%
dighten,v%pr_pl,-te,1,100.00%
dighten,v%pt_3,-te,4,100.00%
dighten,v%ppl,-te,1,16.67%
dighten,v%ppl,-t,5,83.33%
firen,v%ppl,-ed,1,100.00%
destroien,v%ppl,-ed,10,100.00%
destroien,v%pr_3,-eth,1,100.00%
destroien,v%inf,-en,2,100.00%
destroien,v%ppl_abs,-ed,1,100.00%
destroien,v%pt_3,-ed,2,100.00%
wepen,v%inf,-e,18,78.26%
wepen,v%inf,-en,5,21.74%
wepen,v%pt_3,other,15,68.18%
wepen,v%pt_3,-te,7,31.82%
wepen,v%prp_abs,-e,8,72.73%
wepen,v%prp_abs,other,3,27.27%
wepen,v%ppl,-t,2,50.00%
wepen,v%ppl,-en,2,50.00%
wepen,v%pt_1,-te,1,100.00%
wepen,v%pt_pl,-en,2,100.00%
wepen,v%pr_3,-eth,7,77.78%
wepen,v%pr_3,-e,1,11.11%
wepen,v%pr_3,other,1,11.11%
wepen,v%imp,other,2,100.00%
wepen,v%pr_pl,-en,2,100.00%
wepen,v%prp,-e,1,100.00%
biknouen,v%pt_3,other,1,100.00%
biknouen,v%inf,-e,1,100.00%
refreshen,v%ppl,-ed,3,100.00%
refreshen,v%pt_3,-ed,1,100.00%
vitailen,v%inf,-e,1,100.00%
vitailen,v%pt_3,-ed,1,100.00%
vitailen,v%ppl,-ed,1,100.00%
presenten,v%inf,-te,4,100.00%
presenten,v%ppl,-ed,1,100.00%
presenten,v%pr_3,-eth,1,100.00%
descriven,v%inf,-e,12,85.71%
descriven,v%inf,-en,2,14.29%
descriven,v%ppl,-ed,1,100.00%
remembren,v%pr_3,-eth,1,50.00%
remembren,v%pr_3,-e,1,50.00%
remembren,v%inf,-e,2,66.67%
remembren,v%inf,-en,1,33.33%
remembren,v%prp_abs,other,2,100.00%
remembren,v%pt_3,-ed,3,100.00%
remembren,v%pr_pl,-e,1,100.00%
remembren,v%imp,-eth,2,50.00%
remembren,v%imp,-e,2,50.00%
bridelen,v%ppl_abs,-ed,1,100.00%
bridelen,v%pt_3,-ede,1,100.00%
justinge,ger,-ing,1,100.00%
freten,v%ppl_abs,-ed,1,100.00%
freten,v%inf,-en,2,66.67%
freten,v%inf,-te,1,33.33%
freten,v%pr_pl,-te,1,100.00%
freten,v%ppl,-en,2,100.00%
shinen,v%pt_3,-ede,1,4.55%
shinen,v%pt_3,other,20,90.91%
shinen,v%pt_3,-ed,1,4.55%
shinen,v%inf,-e,1,100.00%
shinen,v%pr_3,-eth,5,83.33%
shinen,v%pr_3,-e,1,16.67%
shinen,v%pr_pl,-en,4,100.00%
shinen,v%pt_pl,-e,2,100.00%
geten,v%ppl,-te,1,16.67%
geten,v%ppl,-en,5,83.33%
geten,v%inf,-en,3,37.50%
geten,v%inf,-te,5,62.50%
geten,v%pr_pl,-te,6,100.00%
geten,v%pt_3,-t,11,100.00%
geten,v%pr_3,-eth,2,100.00%
geten,v%pr_2,-t,1,100.00%
geten,v%imp,-et,1,100.00%
isenden,v%ppl,-t,6,100.00%
enqueren,v%ppl,-ed,1,100.00%
enqueren,v%inf,-e,6,85.71%
enqueren,v%inf,-en,1,14.29%
entenden,v%pt_pl,-en,1,100.00%
entenden,v%inf,-de,5,100.00%
entenden,v%pr_3,-eth,4,80.00%
entenden,v%pr_3,-de,1,20.00%
entenden,v%pt_3,-ed,1,100.00%
entenden,v%pr_2_pron,other,1,100.00%
breden,v%inf,-en,1,33.33%
breden,v%inf,-ede,2,66.67%
breden,v%pr_3,-eth,1,100.00%
breden,v%pt_3,-de,1,100.00%
delen,v%inf,-e,5,83.33%
delen,v%inf,-en,1,16.67%
delen,v%pt_3,-te,1,100.00%
delen,v%ppl,-ed,1,100.00%
waken,v%pr_3,-eth,2,100.00%
waken,v%inf,-e,10,100.00%
waken,v%pt_3,other,3,100.00%
waken,v%ppl,-ed,2,100.00%
waken,v%pr_pl,-e,1,50.00%
waken,v%pr_pl,-en,1,50.00%
walwen,v%pr_3,-eth,1,50.00%
walwen,v%pr_3,other,1,50.00%
iwerken,v%ppl,-t,7,100.00%
iwerken,v%ppl_abs,-t,2,66.67%
iwerken,v%ppl_abs,-te,1,33.33%
withstonden,v%pt_3,-d,1,100.00%
withstonden,v%ppl,-de,3,100.00%
withstonden,v%inf,-de,6,100.00%
withstonden,v%pt_1,-de,1,100.00%
sermouninge,ger,-e,1,25.00%
sermouninge,ger,other,3,75.00%
rehersinge,ger,-e,1,50.00%
rehersinge,ger,other,1,50.00%
rehersinge,ger%pl,other,1,100.00%
wonden,v%inf,-de,1,100.00%
huntinge,ger,other,7,77.78%
huntinge,ger,-e,2,22.22%
embrouden,v%ppl_abs,-ed,3,100.00%
embrouden,v%inf,-de,1,100.00%
embrouden,v%ppl,-ed,1,100.00%
embocen,v%ppl_abs,-ede,1,100.00%
priken,v%pr_2,-e,1,100.00%
priken,v%pt_3,-te,1,100.00%
priken,v%pr_3,-eth,5,100.00%
priken,v%inf,-en,1,100.00%
priken,v%pr_pl,-e,1,100.00%
priken,v%prp_abs,-e,1,100.00%
priken,v%pr_1,-e,1,100.00%
rumbelen,v%inf,-en,1,100.00%
rumbelen,v%pt_3,-ed,1,100.00%
roren,v%pt_3,-ed,1,100.00%
roren,v%inf,-e,3,100.00%
agasten,v%pt_3,-te,3,100.00%
agasten,v%ppl,-t,18,100.00%
agasten,v%inf,-te,2,100.00%
knelen,v%ppl,-ed,1,100.00%
knelen,v%pr_3,-eth,5,100.00%
knelen,v%pt_pl,-ed,1,100.00%
knelen,v%prp_abs,-ing,1,33.33%
knelen,v%prp_abs,-e,2,66.67%
knelen,v%pt_3,-ed,1,100.00%
