Headword,Tag,Ending,Count,Percent
wedden,v%inf,-e,10,83.33%
wedden,v%inf,-en,2,16.67%
wedden,v#adj%ppl,-ed,12,100.00%
wedden,v%pt_,-ed,1,50.00%
wedden,v%pt_,-e,1,50.00%
wedden,v%ppl_abs,-ed,1,100.00%
continence,n,-e,1,100.00%
charite,n,-e,15,100.00%
persecucioun,n,other,1,100.00%
right-wisnesse,n,-e,2,100.00%
wepinge,ger,-e,4,57.14%
wepinge,ger,other,3,42.86%
clennesse,n,-e,3,100.00%
acceptable,adj,-e,1,100.00%
paradise,n,other,13,100.00%
glotonie,n,-e,8,100.00%
glotonie,n%pl,other,1,100.00%
chaste,adj,-t,3,37.50%
chaste,adj,-e,5,62.50%
gospel,n,other,4,100.00%
professioun,n,other,3,100.00%
heres,pron%gen,other,1,100.00%
possessioun,n,other,6,100.00%
defien,v%pr_,-e,4,100.00%
defien,v%inf,-e,1,100.00%
defien,v%imp,-e,1,100.00%
like,prep,other,20,90.91%
like,prep,-e,2,9.09%
jovinian,n#propn,other,2,100.00%
swan,n,other,3,100.00%
swan,n%pl,other,1,100.00%
spense,n,-e,1,100.00%
david,n#propn,-t,1,100.00%
buf,interj,other,1,100.00%
cor,lat_n,other,1,100.00%
eructavit,lat_v,-t,1,100.00%
folwen,v%pr_,-eth,2,66.67%
folwen,v%pr_,-e,1,33.33%
folwen,v%inf,-en,4,80.00%
folwen,v%inf,-e,1,20.00%
folwen,v%pt_,-e,1,100.00%
folwen,v%pt_pl,-ed,1,100.00%
folwen,v%prp_abs,-e,1,100.00%
fore,n,-e,2,100.00%
auditour,n%pl,other,1,100.00%
auditour,n,other,1,100.00%
sours,n,other,2,100.00%
ive,n#propn,-e,2,100.00%
chapitre,n,-e,1,100.00%
chapitre,n%pl,other,1,100.00%
welden,v%inf,-en,1,33.33%
welden,v%inf,-e,2,66.67%
pounde,n,-d,7,100.00%
farewel,interj,other,13,100.00%
gold,n,-d,49,100.00%
gold,adj,-d,1,100.00%
confusioun,n,other,8,100.00%
covent,n,-t,8,100.00%
insufficient,adj,-t,2,100.00%
mite,n,-e,6,100.00%
mite,n%pl,other,1,100.00%
ote,n%pl,other,1,100.00%
grot,n%pl,other,1,100.00%
grot,n,-e,2,100.00%
ferthing,n,other,1,100.00%
strong,adj,other,15,44.12%
strong,adj,-e,19,55.88%
toscateren,v%ppl,-ed,1,100.00%
flateren,v%ppl,-ed,1,100.00%
flateren,v#adj%prp,-e,1,100.00%
flateren,v%pr_,-t,1,100.00%
werk-man,n,other,2,100.00%
diligent,adj,-t,3,100.00%
bilden,v%inf,-en,1,100.00%
bilden,v%pt_,-t,1,100.00%
inde,n#propn,-e,8,100.00%
ire,n,-e,20,100.00%
ire,n#propn,-e,1,100.00%
afire,adv&adj,-e,9,100.00%
paciente,adj,-t,6,100.00%
paciente,n,-t,2,100.00%
striven,v%imp,-e,1,100.00%
striven,v%inf,-e,4,100.00%
striven,v%pr_,-eth,1,100.00%
striven,v%pr_pl,-e,1,100.00%
striven,v%pt_,other,1,100.00%
lioun,n,other,23,100.00%
lioun,n%pl,other,1,100.00%
chargen,v%pr_,-e,2,66.67%
chargen,v%pr_,-eth,1,33.33%
chargen,v%pt_,-ed,2,100.00%
chargen,v%ppl,-ed,2,100.00%
sleighli,adv,other,5,100.00%
crepen,v%pr_,-eth,2,100.00%
crepen,v%inf,-e,5,100.00%
crepen,v%pt_,-e,1,100.00%
crepen,v%ppl,-en,1,100.00%
stingen,v%pr_,-eth,1,100.00%
stingen,v%inf,-e,2,100.00%
stingen,v%ppl,-en,1,100.00%
sotilli,adv,other,14,100.00%
pacientli,adv,other,2,100.00%
strivinge,ger,other,1,100.00%
tail,n,other,3,75.00%
tail,n,-e,1,25.00%
tail,n%pl,other,1,100.00%
fel,adj,other,3,50.00%
fel,adj,-e,3,50.00%
destruccioun,n,other,7,100.00%
leued,adj,-ed,16,100.00%
leued,adj%sup,-e,1,100.00%
engendren,v%pr_,-eth,2,100.00%
engendren,v%inf,-en,1,100.00%
pride,n,-e,7,100.00%
irous,adj,other,7,100.00%
degre,n,-e,48,100.00%
degre,n%pl,other,2,100.00%
whilom,adv,other,24,100.00%
potestate,n,-t,1,100.00%
senec,n#propn,other,1,50.00%
senec,n#propn,-e,1,50.00%
fortune,n#propn,-e,28,100.00%
fortune,n%gen,other,1,100.00%
fortune,n,-e,3,100.00%
another,gram_adj,other,63,100.00%
another,pron,other,18,100.00%
commaunden,v%pt_,-ed,6,100.00%
commaunden,v%prp_abs,-e,2,100.00%
commaunden,v%pr_,-eth,2,66.67%
commaunden,v%pr_,-e,1,33.33%
commaunden,v%ppl,-ed,3,100.00%
commaunden,v%inf,-e,2,100.00%
commaunden,v%pt_pl,-ed,1,100.00%
towarde,prep,-d,18,100.00%
alive,adj,-e,5,100.00%
alive,adv,-e,1,100.00%
dampnen,v%pt_,-ed,1,100.00%
dampnen,v%ppl,-ed,7,100.00%
cambises,n#propn,other,1,100.00%
dronke-leue,adj,-e,3,100.00%
deliten,v%pt_,-ed,1,100.00%
deliten,v%inf,-e,3,100.00%
deliten,v%pr_,-eth,1,100.00%
deliten,v%imp,-e,1,100.00%
deliten,v%pt_pl,-ed,1,100.00%
shreue,n,-e,10,100.00%
shreue,n%pl,other,4,100.00%
vertuous,adj,other,12,100.00%
moralite,n,-e,2,100.00%
vicious,adj,other,3,100.00%
recorde,n,-d,2,100.00%
attempreli,adv,other,2,100.00%
win,n,other,23,100.00%
win,n%pl,other,3,100.00%
wrecchedli,adv,other,1,100.00%
reverse,n,other,1,100.00%
experience,n,-e,10,100.00%
offense,n,-e,7,100.00%
streng,n,other,1,100.00%
streng,n%pl,other,1,100.00%
pullen,v%pt_,-ed,1,100.00%
pullen,v%inf,-e,2,100.00%
pullen,v#adj%ppl,-ed,1,100.00%
pullen,v%ppl,-ed,1,100.00%
cirus,n#propn,other,1,100.00%
persien,n,-en,1,100.00%
persien,n%pl,other,1,100.00%
gisen,n#propn,-en,1,100.00%
drenchen,v%ppl,-t,3,75.00%
drenchen,v%ppl,-e,1,25.00%
drenchen,v%inf,-e,3,100.00%
drenchen,v%pt_,-e,2,100.00%
drenchen,v#adj%ppl,-e,2,100.00%
drenchen,v%pr_pl,-e,1,100.00%
drenchen,v%pt_pl,-e,1,100.00%
ther-inne,adv,-e,13,86.67%
ther-inne,adv,other,2,13.33%
babiloine,n#propn,-e,2,100.00%
rivere,n,other,8,88.89%
rivere,n,-e,1,11.11%
rivere,n%pl,other,2,100.00%
walken,v%imp,-e,1,100.00%
walken,v%ppl,-ed,1,100.00%
walken,v%pt_pl,-ed,1,100.00%
walken,v%pr_,-t,1,12.50%
walken,v%pr_,-eth,7,87.50%
walken,v%prp_abs,-e,4,100.00%
walken,v%inf,-en,1,50.00%
walken,v%inf,-e,1,50.00%
walken,v%pt_,other,1,50.00%
walken,v%pt_,-ed,1,50.00%
walken,v%pr_pl,-en,1,100.00%
square,n,-e,1,100.00%
square,adj,-e,1,100.00%
anger,n,-e,2,50.00%
anger,n,other,2,50.00%
simoun,n#propn,other,1,100.00%
shriven,v%ppl,-en,2,100.00%
humilite,n,-e,4,100.00%
cloistre,n,-e,3,100.00%
oistre,n,-e,2,100.00%
foundement,n,-t,3,100.00%
tile,n,-e,1,100.00%
won,n%pl,other,1,100.00%
won,n,other,3,100.00%
sellen,v%inf,-e,13,100.00%
sellen,v%pt_,-e,1,100.00%
predicacioun,n,other,1,100.00%
dissimulacioun,n,other,1,100.00%
dissimulacioun,n%pl,other,1,100.00%
sele,n,other,3,100.00%
cavillacioun,n,other,1,100.00%
binethen,prep,-e,1,100.00%
binethen,adv,-e,1,100.00%
buttok,n,other,2,100.00%
buttok,n%pl,other,1,100.00%
launchen,v%pr_,-eth,1,100.00%
clift,n,-e,1,100.00%
yifte,n,-e,5,100.00%
yifte,n%pl,other,5,100.00%
felen,v%pt_,-e,16,100.00%
felen,v%inf,-e,5,100.00%
felen,v%ppl,-t,2,66.67%
felen,v%ppl,-ed,1,33.33%
felen,v%pr_,-eth,6,54.55%
felen,v%pr_,-e,5,45.45%
felen,v%pt_pl,-e,1,100.00%
teuel,n,other,2,100.00%
fert,n,-t,5,100.00%
fert,n%pl,other,1,100.00%
capel,n,other,2,100.00%
capel,n%pl,other,1,100.00%
cart,n,-t,3,30.00%
cart,n,-e,7,70.00%
cherl,n,other,18,100.00%
cherl,n%gen,other,3,100.00%
abien,v%inf,-e,4,100.00%
abien,v%pt_,-e,1,100.00%
abien,v%ppl,-t,2,100.00%
affrai,n,other,2,100.00%
angri,adj,other,6,100.00%
grinden,v%pt_,-e,1,100.00%
grinden,v%ppl,-en,1,33.33%
grinden,v%ppl,-e,2,66.67%
grinden,v%pr_,-t,1,100.00%
grinden,v%ppl_abs,-e,1,100.00%
grinden,v#adj%ppl,-e,3,100.00%
grinden,v%inf,-e,1,100.00%
grinden,v%pr_pl,-e,1,100.00%
toth,n,-eth,1,33.33%
toth,n,other,2,66.67%
court,n,-t,11,100.00%
confessour,n,other,5,100.00%
village,n,-e,8,100.00%
rage,n,-e,8,100.00%
benedicite,interj,-e,12,100.00%
wode,n,-e,10,100.00%
wode,n%pl,other,2,100.00%
thef,n%pl,other,4,100.00%
thef,n,other,17,100.00%
page,n,-e,6,100.00%
abhominacioun,n,other,1,100.00%
hor,adj,-e,1,25.00%
hor,adj,other,3,75.00%
blasfemen,v%ppl,-ed,1,100.00%
servitour,n,other,1,100.00%
rabbi,n,other,1,100.00%
gref,n,other,3,100.00%
odious,adj,other,1,100.00%
mischef,n,other,13,100.00%
par,prep,other,7,100.00%
consequence,n,other,1,100.00%
distemperen,v%imp,-e,1,100.00%
pacience,n,-e,11,100.00%
maide,n,-e,31,100.00%
maide,adj,-e,2,100.00%
then,v%inf,-e,12,100.00%
then,v%pr__pron,other,1,100.00%
vanite,n,-e,10,100.00%
frenesie,n,-e,2,100.00%
ma-dame,n,-e,11,100.00%
ma-dame,n#adj,-e,2,100.00%
wreken,v%ppl,-e,2,50.00%
wreken,v%ppl,-en,2,50.00%
wreken,v%inf,-e,4,100.00%
wreken,v%pr_pl,-e,1,100.00%
blasfemour,n,other,1,100.00%
parten,v%inf,-e,1,33.33%
parten,v%inf,-en,2,66.67%
parten,v%pr_,-e,1,50.00%
parten,v%pr_,-t,1,50.00%
iliche,adv,-e,14,100.00%
traunce,n,-e,6,100.00%
imaginacioun,n,other,5,100.00%
probleme,n,-e,1,100.00%
ars-metrike,n,-e,2,100.00%
questioun,n,other,5,100.00%
demonstracioun,n,other,1,100.00%
air,n,other,20,100.00%
reverberacioun,n,other,1,100.00%
equalli,adv,other,2,100.00%
shreuedli,adv,other,1,100.00%
demoniak,n,other,2,100.00%
bord,n,-d,12,100.00%
apaien,v%ppl,-d,6,60.00%
apaien,v%ppl,-ed,4,40.00%
apaien,v%ppl_abs,-ed,2,50.00%
apaien,v%ppl_abs,-d,2,50.00%
goune-cloth,n,other,2,100.00%
cart-wheel,n,other,1,100.00%
knelen,v%inf,-e,3,100.00%
knelen,v%pr_,-eth,2,100.00%
knelen,v%imp,-eth,1,100.00%
knelen,v%pt_,-ed,1,100.00%
assent,n,-t,13,100.00%
sadli,adv,other,3,100.00%
nose,n,-e,11,100.00%
nave,n,-e,1,100.00%
beli,n,other,1,100.00%
tought,adj,-t,1,100.00%
tabour,n,other,1,100.00%
hider,adv,other,11,100.00%
ibringen,v%ppl,-t,7,100.00%
whel,n,other,12,100.00%
preve,n,-e,8,72.73%
preve,n,other,3,27.27%
demonstratif,adj,other,1,100.00%
pulpit,n,-t,1,100.00%
holiliche,adv,other,2,100.00%
jankin,n#propn,other,6,100.00%
fol,n,other,13,92.86%
fol,n,-e,1,7.14%
fol,n%gen,other,2,100.00%
fol,adj,other,1,100.00%
fol,n%pl,-en,1,9.09%
fol,n%pl,other,10,90.91%
goune,n,-e,2,100.00%
itaille,n#propn,-e,7,100.00%
vesulus,n#propn,other,1,100.00%
plaine,n,other,2,100.00%
plaine,adj#n,other,2,100.00%
plaine,adv,other,5,100.00%
plaine,n%pl,other,1,100.00%
plaine,adj,other,3,75.00%
plaine,adj,-e,1,25.00%
vitaile,n,-e,9,100.00%
founden,v%ppl,-ed,1,100.00%
founden,v%inf,-e,1,100.00%
founden,v%ppl_abs,-ed,1,100.00%
delitable,adj,-e,2,100.00%
delitable,adj%pl,other,1,100.00%
saluce,n#propn,other,2,100.00%
markis,n,other,25,100.00%
eldre,n%pl,other,5,100.00%
lege,n%pl,other,1,100.00%
lege,adj,-e,3,100.00%
yor,adv,-e,12,100.00%
yor,adv#n,-e,1,100.00%
commune,n,-e,2,100.00%
commune,adj,-e,9,100.00%
commune,adj#n,-e,4,100.00%
linage,n,-e,6,100.00%
lombardie,n#propn,-e,4,100.00%
discrete,adj,-t,3,100.00%
gien,v%inf,-e,7,100.00%
gien,v%pr_,-e,5,100.00%
gien,v%pr_pl,-e,1,100.00%
blamen,v%inf,-e,8,100.00%
blamen,v%pr_,-eth,1,100.00%
blamen,v%pr__pron,other,1,100.00%
blamen,v%pt_,-ed,1,100.00%
walter,n#propn,other,5,100.00%
presente,adj,-t,6,100.00%
presente,n%pl,other,1,100.00%
side,n,-e,55,100.00%
side,n%pl,other,5,100.00%
sliden,v%inf,-e,4,100.00%
sliden,v#adj%prp,-e,1,100.00%
humanite,n,-e,1,100.00%
hardinesse,n,-e,6,100.00%
hevinesse,n,-e,28,100.00%
disdeinen,v%inf,-e,1,100.00%
audience,n,-e,12,100.00%
requeste,n,-e,10,100.00%
self,adj,other,1,11.11%
self,adj,-e,7,77.78%
self,adj,-en,1,11.11%
felicite,n,-e,10,100.00%
soverain,adj,other,16,88.89%
soverain,adj,-e,2,11.11%
yok,n,other,2,100.00%
soverainte,n,-e,4,100.00%
wedlok,n,other,2,100.00%
youth,n,-e,7,100.00%
youth,n#propn,-e,3,100.00%
escapen,v%pr_,-eth,2,100.00%
escapen,v%ppl,-ed,1,100.00%
escapen,v%inf,-e,1,25.00%
escapen,v%inf,-en,3,75.00%
uncertain,adj,other,1,100.00%
accepten,v%imp,-eth,1,100.00%
accepten,v%ppl,-ed,1,100.00%
accepten,v%pr_,-eth,1,100.00%
refusen,v%pt_pl,-en,1,100.00%
heste,n,-e,9,100.00%
heste,n%pl,other,3,100.00%
successour,n,other,1,100.00%
wiven,v%inf,-e,2,100.00%
mek,adj,-e,7,100.00%
streinen,v%inf,-e,4,100.00%
streinen,v%pr_,-eth,2,100.00%
mariage,n,-e,29,100.00%
mariage,n%pl,other,1,100.00%
servage,n,-e,6,100.00%
relesen,v%pr_,-e,3,100.00%
relesen,v%pt_,-ed,1,100.00%
profre,n,-e,1,100.00%
stren,n,-en,1,100.00%
bitaken,v%pr_,-e,3,100.00%
bitaken,v%pt_,other,1,100.00%
duren,v%inf,-e,11,100.00%
everiwhere,adv,-e,1,100.00%
emperour,n%gen,other,1,100.00%
emperour,n%pl,other,1,100.00%
doughter,n,other,43,97.73%
doughter,n,-e,1,2.27%
doughter,n%pl,-en,3,60.00%
doughter,n%pl,other,2,40.00%
further_more,adv,-e,2,50.00%
further_more,adv,other,1,25.00%
further_more,adv,vowel,1,25.00%
chois,n,other,3,100.00%
grucchen,v%inf,-e,2,100.00%
grucchen,v%pr_pl,-en,2,100.00%
buxomli,adv,other,1,100.00%
reverentli,adv,other,1,100.00%
her-upon,adv,other,5,100.00%
officer,n%pl,other,4,100.00%
officer,n,other,1,50.00%
officer,n,-e,1,50.00%
squier,n%pl,other,4,100.00%
squier,n,other,15,100.00%
honourable,adj,-e,7,100.00%
site,n,-e,1,100.00%
herbergage,n,-e,2,100.00%
labour,n,other,20,100.00%
erthe,n,-e,15,100.00%
oxe,n%gen,other,4,100.00%
stalle,n,-e,6,100.00%
janicula,n#propn,vowel,1,50.00%
janicula,n#propn,-e,1,50.00%
thorp,n,other,1,100.00%
thorp,n%pl,other,2,100.00%
grisilde,n#propn,other,8,44.44%
grisilde,n#propn,-e,9,50.00%
grisilde,n#propn,-d,1,5.56%
grisilde,n#propn%gen,other,1,100.00%
grisilde,n#propn%pl,other,1,100.00%
povreli,adv,-e,1,50.00%
povreli,adv,other,1,50.00%
likerous,adj,other,8,100.00%
tonne,n,-e,4,100.00%
sad,adj,-d,7,63.64%
sad,adj,-e,4,36.36%
sad,adv,-d,1,100.00%
corage,n,-e,20,100.00%
corage,n%pl,other,1,100.00%
fader,n,other,54,100.00%
fader,n%gen,other,21,95.45%
fader,n%gen,-e,1,4.55%
fader,n%pl,other,1,100.00%
fostren,v%pt_,-ed,2,100.00%
fostren,v#adj%ppl,-ed,2,100.00%
fostren,v%ppl,-ed,1,100.00%
fostren,v%inf,-e,1,100.00%
shep,n,other,6,100.00%
shep,n%pl,other,1,100.00%
feld,n,-d,10,100.00%
feld,n%pl,other,5,100.00%
idel,adj,other,4,100.00%
idel,n,other,4,100.00%
herbe,n%pl,other,14,100.00%
herbe,n,-e,1,100.00%
sethen,v%pr_,-eth,1,100.00%
livinge,ger,-e,3,50.00%
livinge,ger,other,3,50.00%
on-lofte,adv,-e,3,100.00%
sith,n,-e,4,100.00%
sith,n%pl,other,1,100.00%
huntinge,ger,other,6,85.71%
huntinge,ger,-e,1,14.29%
wantoun,adj,other,2,100.00%
wommanhede,n,-e,7,87.50%
wommanhede,n,-d,1,12.50%
insight,n,-t,1,100.00%
consideren,v%pt_,-ed,1,100.00%
consideren,v%pr_,-eth,1,50.00%
consideren,v%pr_,-e,1,50.00%
consideren,v%imp,-eth,2,100.00%
consideren,v%ppl,-ed,4,100.00%
consideren,v%ppl_abs,-ed,1,100.00%
consideren,v%prp_abs,-e,1,100.00%
weddinge,ger,other,6,66.67%
weddinge,ger,-e,3,33.33%
merveille,n,-e,5,100.00%
merveille,n%pl,other,3,100.00%
no-the-lesse,adv,other,47,100.00%
asur,n,-e,3,100.00%
clothing,ger,other,6,85.71%
clothing,ger,-e,1,14.29%
stature,n,-e,5,100.00%
approchen,v%pr_,-eth,1,100.00%
approchen,v%inf,-e,2,50.00%
approchen,v%inf,-en,2,50.00%
office,n,-e,8,100.00%
stuffen,v%ppl_abs,-ed,1,100.00%
plente,n,-e,3,100.00%
roial,adj,other,13,100.00%
roial,adj%pl,other,1,100.00%
retenue,n,-e,2,100.00%
bachelerie,n,-e,2,100.00%
melodie,n,-e,20,100.00%
shapen,v%ppl,-en,7,77.78%
shapen,v%ppl,-e,2,22.22%
shapen,v%pt_,other,10,100.00%
shapen,v%inf,-e,4,57.14%
shapen,v%inf,-en,3,42.86%
shapen,v%pr_pl,-en,2,100.00%
shapen,v%imp,-eth,3,100.00%
shapen,v%pt_pl,-en,1,100.00%
castel,n,other,9,100.00%
castel,n%pl,other,1,100.00%
thresh-wolde,n,-d,1,100.00%
thoughtful,adj,other,1,100.00%
lette,n,-e,6,100.00%
fetten,v%pt_,-e,4,100.00%
fetten,v%inf,-e,1,100.00%
fetten,v%ppl,-t,5,100.00%
fetten,v%pt_pl,-e,2,100.00%
aside,adv,-e,4,100.00%
hiden,v%inf,-e,13,100.00%
hiden,v%ppl,-d,6,100.00%
hiden,v%ppl_abs,-ed,1,100.00%
hiden,v#adj%ppl,-e,1,100.00%
hiden,v%imp,-d,1,50.00%
hiden,v%imp,-e,1,50.00%
hiden,v%pr__pron,other,1,100.00%
hiden,v%pt_,-e,3,100.00%
hiden,v%pr_,-t,1,100.00%
feithful,adj,other,3,100.00%
pointe,n,-t,20,100.00%
pointe,n%pl,other,3,100.00%
sone-in-laue,n,-e,1,100.00%
astonen,v%pt_,-ed,1,100.00%
willinge,ger,-e,1,100.00%
likinge,ger,-e,1,33.33%
likinge,ger,other,2,66.67%
likinge,prp#adj,-e,1,100.00%
lusten,v%pr_,-t,4,100.00%
lusten,v%pt_,-t,1,100.00%
tretise,n,other,4,100.00%
tentifli,adv,other,1,100.00%
astoned,ppl,-ed,2,100.00%
astoned,ppl_abs,-ed,3,100.00%
pale,adj,-e,12,100.00%
pale,n,-e,1,100.00%
benigne,adj,-e,9,100.00%
hastif,adj,other,3,100.00%
freli,adv,other,4,100.00%
frounen,v#adj%prp,other,1,100.00%
alliaunce,n,-e,6,100.00%
unworthi,adj,other,3,60.00%
unworthi,adj,vowel,2,40.00%
unworthi,adj%sup,-e,1,100.00%
beden,v%pr_pl,-e,1,100.00%
beden,v%inf,-e,2,100.00%
beden,v%ppl_abs,-en,1,100.00%
beden,v%pr_,-eth,1,100.00%
willingli,adv,other,1,100.00%
disobeien,v%inf,-e,1,100.00%
wher-in,adv,-e,1,100.00%
clothen,v%ppl,-d,4,50.00%
clothen,v%ppl,-ed,4,50.00%
clothen,v%pt_,-e,3,100.00%
clothen,v%ppl_abs,-ed,1,100.00%
clothen,v%inf,-en,1,100.00%
kemben,v%ppl,-d,2,100.00%
kemben,v%inf,-e,1,100.00%
kemben,v%pr_,-eth,1,100.00%
untressed,adj,-ed,1,100.00%
nouche,n%pl,other,2,100.00%
fairnesse,n,-e,5,100.00%
translaten,v%ppl,-ed,1,100.00%
richesse,n,-e,22,100.00%
richesse,n#propn,-e,2,100.00%
spousen,v%ppl,-ed,1,100.00%
joiful,adj,other,1,100.00%
spenden,v%pr_pl,-e,1,50.00%
spenden,v%pr_pl,-en,1,50.00%
spenden,v%pr_,-eth,2,100.00%
spenden,v%inf,-en,2,40.00%
spenden,v%inf,-e,3,60.00%
spenden,v#adj%prp,other,1,100.00%
spenden,v%pt_,-e,3,100.00%
spenden,v%ppl,-t,1,100.00%
revel,n,other,4,100.00%
markisesse,n,-e,3,100.00%
liklinesse,n,-e,1,100.00%
rudenesse,n,-e,2,100.00%
oxe-stal,n,-e,1,100.00%
worshipful,adj,other,3,100.00%
birthe,n,-e,3,100.00%
excellence,n,-e,7,100.00%
eloquence,n,-e,3,100.00%
embracen,v%inf,-e,4,100.00%
embracen,v%pr_,-eth,2,100.00%
publishen,v%ppl,-ed,2,100.00%
regioune,n,other,12,100.00%
regioune,n%pl,other,2,100.00%
fame,n,-e,22,100.00%
fame,n#propn,-e,9,100.00%
fame,n#propn%gen,other,7,100.00%
fame,n%pl,other,1,100.00%
honestete,n,-e,1,100.00%
prudent,adj,-t,1,100.00%
wifli,adj,other,4,100.00%
homlinesse,n,-e,1,100.00%
profite,n,-t,5,100.00%
discorde,n,-d,1,100.00%
discorde,n%pl,other,1,100.00%
rancour,n,other,4,100.00%
appesen,v%inf,-e,3,100.00%
appesen,v%ppl,-ed,2,100.00%
absent,adj,-t,6,100.00%
at_one,adv,other,2,100.00%
ripe,adj,-e,1,100.00%
equite,n,-e,2,100.00%
knave,n#adj,-e,3,100.00%
knave,n,-e,9,100.00%
knave,n%pl,other,1,100.00%
atteinen,v%inf,-e,3,100.00%
liklihode,n,-e,1,100.00%
sin,conj,other,93,100.00%
sin,prep,other,4,100.00%
baraine,adj,-e,4,100.00%
souken,v%ppl,-ed,1,100.00%
souken,v%inf,-e,1,100.00%
sadnesse,n,-e,2,100.00%
sotil,adj,other,8,72.73%
sotil,adj,-e,3,27.27%
anightes,adv,-t,6,100.00%
sterne,adj,-e,5,100.00%
trouble,adj,-e,2,100.00%
noblesse,n,-e,8,100.00%
dignite,n,-e,4,100.00%
foryetful,adj,other,1,100.00%
wele,n,-e,9,100.00%
nameli,adv,other,12,92.31%
nameli,adv,-e,1,7.69%
recheles,adj,other,7,100.00%
wittinge,ger,other,2,66.67%
wittinge,ger,-e,1,33.33%
werkinge,ger,other,6,85.71%
werkinge,ger,-e,1,14.29%
werkinge,ger%pl,other,1,100.00%
ameven,v%pt_,-ed,1,100.00%
agreven,v%ppl,-ed,3,100.00%
plesaunce,n,-e,46,100.00%
plesaunce,n%pl,other,1,100.00%
obeisaunce,n,-e,7,100.00%
obeisaunce,n%pl,other,1,100.00%
spillen,v%inf,-e,4,100.00%
spillen,v%ppl,-t,2,100.00%
spillen,v%pr_,-e,1,100.00%
defacen,v%inf,-e,3,100.00%
defacen,v%pr_pl,-e,1,100.00%
chaungen,v%inf,-e,4,50.00%
chaungen,v%inf,-en,4,50.00%
chaungen,v%ppl,-ed,6,100.00%
chaungen,v#adj%ppl,-ed,4,100.00%
chaungen,v%pr_,-eth,3,100.00%
chaungen,v%pt_,-ed,2,100.00%
answering,ger,other,2,100.00%
dreri,adj,other,4,100.00%
lokinge,ger,other,3,60.00%
lokinge,ger,-e,2,40.00%
furlong,n#adj,other,1,100.00%
furlong,n,other,1,100.00%
sergeaunt,n,-t,7,100.00%
badde,adj,-e,6,100.00%
badde,n,-e,1,100.00%
lomb,n,other,3,100.00%
suspecious,adj,other,1,100.00%
suspect,adj,-t,1,100.00%
barm,n,other,2,100.00%
marken,v%ppl,-ed,2,100.00%
crois,n,other,2,66.67%
crois,n,-e,1,33.33%
sted-fast,adj,-t,6,100.00%
adversite,n,-e,21,100.00%
torasen,v%pr_pl,-e,1,100.00%
presenten,v%pr_,-eth,1,100.00%
presenten,v%inf,-e,1,100.00%
circumstaunce,n%pl,other,3,100.00%
tenderli,adv,other,8,88.89%
tenderli,adv,-e,1,11.11%
swappen,v%inf,-e,1,100.00%
swappen,v%pt_,-e,1,100.00%
whider,adv,other,6,100.00%
panik,n#propn,other,3,100.00%
countesse,n,-e,1,100.00%
whos,pron%gen,other,9,100.00%
ful-fillen,v%ppl,-d,1,50.00%
ful-fillen,v%ppl,-ed,1,50.00%
ful-fillen,v%inf,-e,4,100.00%
returnen,v%pr_pl,-e,2,100.00%
returnen,v%imp,-eth,1,100.00%
returnen,v%pr_,-e,2,100.00%
returnen,v%ppl_abs,-ed,1,100.00%
returnen,v%inf,-e,1,100.00%
imaginen,v%prp_abs,other,1,50.00%
imaginen,v%prp_abs,-e,1,50.00%
imaginen,v%inf,-e,1,33.33%
imaginen,v%inf,-en,2,66.67%
imaginen,v%pt_,-ed,1,100.00%
apperceiven,v%inf,-e,1,100.00%
apperceiven,v%pr_,-eth,1,100.00%
accident,n,-t,3,100.00%
nemnen,v%pt_,-ed,1,100.00%
nemnen,v%inf,-e,1,100.00%
four,num_adj,-e,6,100.00%
assai,n,other,6,100.00%
assai,n%pl,other,2,100.00%
murmure,n,other,3,100.00%
smerte,adv,-e,3,100.00%
smerte,n,-t,1,100.00%
succeden,v%inf,-e,1,100.00%
outraien,v%inf,-e,1,100.00%
commaundement,n,-t,5,100.00%
commaundement,n%pl,other,1,100.00%
prescience,n,-e,5,100.00%
necligence,n,-e,3,100.00%
comparisoun,n,other,4,100.00%
ugli,adj,other,1,100.00%
lim,n%pl,other,9,100.00%
lim,n,other,1,100.00%
delicat,adj,-t,3,100.00%
boloigne,n#propn,-e,2,100.00%
sothli,adv,other,14,100.00%
ther-biforen,adv,-e,2,40.00%
ther-biforen,adv,other,3,60.00%
sotilte,n,-e,8,100.00%
sufferen,v%ppl,-ed,5,100.00%
sufferen,v%pr_,-t,2,40.00%
sufferen,v%pr_,-e,1,20.00%
sufferen,v%pr_,-eth,2,40.00%
sufferen,v%inf,-en,4,36.36%
sufferen,v%inf,-e,7,63.64%
sufferen,v%pr_pl,-e,2,100.00%
sufferen,v%pt_,-ed,1,100.00%
sufferen,v%pt_pl,-ed,1,100.00%
sufferen,v%imp,-e,3,75.00%
sufferen,v%imp,-eth,1,25.00%
visage,n,-e,13,100.00%
suffisen,v%inf,-e,22,100.00%
suffisen,v%pr_,-eth,8,100.00%
suffisen,v%ppl,-ed,2,100.00%
suffisen,v%prp_abs,-e,1,100.00%
hous-bonde,n,-e,31,100.00%
hous-bonde,n%pl,other,9,100.00%
sted-fastnesse,n,-e,4,100.00%
sturdinesse,n,-e,1,100.00%
purposen,v%ppl,-ed,1,100.00%
purposen,v%pr_pl,-en,1,100.00%
variaunce,n,-e,3,100.00%
further,adv%comp,other,5,100.00%
