OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"For, as by wey of possibilitee","For, as by wey of possibilitee",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1291,,10,10,For as by wey of possibilitee,For as by wey of possibilitee,u S u S u SuSuS,u S u S u SuSuS,for@conj as@conj bi@prep wei@n of@prep possibilite@n,for@conj as@conj bi@prep wei@n of@prep possibilite@n,
"Sith thou art at thy large, of prisoun free","Sith thou art at thy large, of prison free",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1292,,10,10,Sith thou art at thy large of prisoun free,Sith thou art at thy large of prison free,u S u S u Sx u Su S,u S u S u Sx u Su S,sitthe@conj thou@pron%nom ben@v%pr_2 at@prep thin@pron%gen large@n of@prep prisoun@n fre@adj,sitthe@conj thou@pron%nom ben@v%pr_2 at@prep thin@pron%gen large@n of@prep prisoun@n fre@adj,
"And art a lord, greet is thyn avauntage","And art a lord, greet is thin avauntage",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1293,,10,10,And art a lord greet is thyn avauntage,And art a lord greet is thin avauntage,u S u S u S u SuSx,u S u S u S u SuSx,and@conj ben@v%pr_2 a@indef_art lord@n gret@adj ben@v%pr_3 thin@pron%gen avauntage@n,and@conj ben@v%pr_2 a@indef_art lord@n gret@adj ben@v%pr_3 thin@pron%gen avauntage@n,
"Moore than is myn, that sterve here in a cage.","More than is min, that sterve° here in a cage.",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1294,,10,10,Moore than is myn that sterve here in a cage,More than is min that sterve here in a cage,ux S u S u Sx ux S u Sx,ux S u S u Sx ux S u Sx,more@adv%comp than@conj ben@v%pr_3 min@pron%gen that@pron sterven@v%pr_2 her@adv in@prep a@indef_art cage@n,more@adv%comp than@conj ben@v%pr_3 min@pron%gen that@pron sterven@v%pr_2 her@adv in@prep a@indef_art cage@n,
"For I moot wepe and wayle, whil I lyve","For I mot wepe and waile, whil I live",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1295,,10,10,For I moot wepe and wayle whil I lyve,For I mot wepe and waile whil I live,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,for@conj ich@pron%nom moten@v2%pr_1 wepen@v%inf and@conj weilen@v%inf whil@conj ich@pron%nom liven@v1%pr_1,for@conj ich@pron%nom moten@v2%pr_1 wepen@v%inf and@conj weilen@v%inf whil@conj ich@pron%nom liven@v1%pr_1,
With al the wo that prison may me yive,With al the wo that prison may me yive,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1296,,10,10,With al the wo that prison may me yive,With al the wo that prison may me yive,u S u S u Su S u Sx,u S u S u Su S u Sx,with@prep al@gram_adj the@def_art wo@n that@pron prisoun@n mouen@v3%pr_3 me@pron2%obj yeven@v%inf,with@prep al@gram_adj the@def_art wo@n that@pron prisoun@n mouen@v3%pr_3 me@pron2%obj yeven@v%inf,
And eek with peyne that love me yeveth also,And eek with peine that love me yiveth also,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1297,,10,10,And eek with peyne that love me yeveth also,And eek with peine that love me yiveth also,u S u Sx u Sx x uS uS,u S u Sx u Sx x uS uS,and@conj ek@adv with@prep peine@n that@pron love@n1 me@pron2%obj yeven@v%pr_3 also@adv,and@conj ek@adv with@prep peine@n that@pron love@n1 me@pron2%obj yeven@v%pr_3 also@adv,
That doubleth al my torment and my wo.,That doubleth al my torment and my wo.”,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1298,,10,10,That doubleth al my torment and my wo,That doubleth al my torment and my wo,u Su S u Su S u S,u Su S u Su S u S,that@pron doublen@v%pr_3 al@gram_adj min@pron%gen torment@n and@conj min@pron%gen wo@n,that@pron doublen@v%pr_3 al@gram_adj min@pron%gen torment@n and@conj min@pron%gen wo@n,
Therwith the fyr of jalousie up sterte,¶Therwith the fir of jelousie upsterte°,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1299,DIFF,10,10,Therwith the fyr of jalousie up sterte,Therwith the fir of jelousie upsterte,uS u S u SuS u Sx,uS u S u SuS uSx,ther-with@adv the@def_art fir@n of@prep jelousie@n up@adv sterten@v%pt_3,ther-with@adv the@def_art fir@n of@prep jelousie@n ,
"Withinne his brest, and hente him by the herte","Withinne his brest, and hente° him by the herte",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1300,,10,10,Withinne his brest and hente him by the herte,Withinne his brest and hente him by the herte,uSx u S u Sx u S u Sx,uSx u S u Sx u S u Sx,with-inne@prep his@pron1%gen brest@n1 and@conj henten@v%pt_3 him@pron%obj bi@prep the@def_art herte@n,with-inne@prep his@pron1%gen brest@n1 and@conj henten@v%pt_3 him@pron%obj bi@prep the@def_art herte@n,
So woodly that he lyk was to biholde,"So woodly,° that he lik was to biholde",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1301,,10,10,So woodly that he lyk was to biholde,So woodly that he lik was to biholde,u Su S u S u S uSx,u Su S u S u S uSx,so@adv wodli@adv that@conj he@pron1%nom like@prep ben@v%pt_3 to@part biholden@v%inf,so@adv wodli@adv that@conj he@pron1%nom like@prep ben@v%pt_3 to@part biholden@v%inf,
The boxtree or the asshen dede and colde.,"The box tree, or the asshen° dede and colde.",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1302,DIFF,10,10,The boxtree or the asshen dede and colde,The box tree or the asshen dede and colde,u Su S u Su Sx u Sx,u S u S u Su Sx u Sx,the@def_art boxtre@n or@conj the@def_art asshe@n1%pl ded@adj and@conj cold@adj,the@def_art  tre@n or@conj the@def_art asshe@n1%pl ded@adj and@conj cold@adj,
"Thanne seyde he, """"O crueel goddes that governe","¶Tho seide he; “O cruel goddes, that governe",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1303,DIFF,10,10,Thanne seyde he O crueel goddes that governe,Tho seide he O cruel goddes that governe,ux Sx u S uS ux S uSx,u Sx u S uS ux S uSx,thanne@adv seien@v1%pt_3 he@pron1%nom o@interj cruel@adj god@n1%pl that@pron governen@v%pr_pl, seien@v1%pt_3 he@pron1%nom o@interj cruel@adj god@n1%pl that@pron governen@v%pr_pl,
This world with byndyng of youre word eterne,This world with binding of your word eterne,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1304,,10,10,This world with byndyng of youre word eterne,This world with binding of your word eterne,u S u Su S ux S uSx,u S u Su S u S uSx,this@gram_adj world@n with@prep bindinge@ger of@prep your@pron%pl_gen word@n eterne@adj,this@gram_adj world@n with@prep bindinge@ger of@prep your@pron%pl_gen word@n eterne@adj,
And writen in the table of atthamaunt,And writen in the table of athamaunt°,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1305,,10,10,And writen in the table of atthamaunt,And writen in the table of athamaunt,u Su S u Sx u SuS,u Su S u Sx u SuS,and@conj writen@v%pr_pl in@prep the@def_art table@n of@prep adamaunt@n,and@conj writen@v%pr_pl in@prep the@def_art table@n of@prep adamaunt@n,
Youre parlement and youre eterne graunt,"Your parlement,° and your eterne graunt,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1306,,10,10,Youre parlement and youre eterne graunt,Your parlement and your eterne graunt,ux SuS u Sx uSu S,u SuS u S uSu S,your@pron%pl_gen parlemente@n and@conj your@pron%pl_gen eterne@adj graunt@n,your@pron%pl_gen parlemente@n and@conj your@pron%pl_gen eterne@adj graunt@n,
What is mankynde moore unto you holde,What is mankinde more unto yow holde°,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1307,,10,10,What is mankynde moore unto you holde,What is mankinde more unto yow holde,u S uSu Sx uS u Sx,u S uSu Sx uS u Sx,what@adv ben@v%pr_3 man-kinde@n more@adv%comp unto@prep you@pron%pl_obj holden@v1%ppl,what@adv ben@v%pr_3 man-kinde@n more@adv%comp unto@prep you@pron%pl_obj holden@v1%ppl,
Than is the sheep that rouketh in the folde?,"Than is the sheep, that rouketh° in the folde?",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1308,,10,10,Than is the sheep that rouketh in the folde,Than is the sheep that rouketh in the folde,u S u S u Su S u Sx,u S u S u Su S u Sx,than@conj ben@v%pr_3 the@def_art shep@n that@pron rouken@v%pr_3 in@prep the@def_art fold@n1,than@conj ben@v%pr_3 the@def_art shep@n that@pron rouken@v%pr_3 in@prep the@def_art fold@n1,
For slayn is man right as another beest,For slain is man right as another beste,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1309,,10,10,For slayn is man right as another beest,For slain is man right as another beste,u S u S u S uSu S,u S u S u S uSu Sx,for@conj slen@v%ppl ben@v%pr_3 man@n righte@adv as@conj another@gram_adj beste@n,for@conj slen@v%ppl ben@v%pr_3 man@n righte@adv as@conj another@gram_adj beste@n,
And dwelleth eek in prison and arreest,And dwelleth eek in prison and areste,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1310,,10,10,And dwelleth eek in prison and arreest,And dwelleth eek in prison and areste,u Su S u Su S uS,u Su S u Su S uSx,and@conj dwellen@v%pr_3 ek@adv in@prep prisoun@n and@conj areste@n,and@conj dwellen@v%pr_3 ek@adv in@prep prisoun@n and@conj areste@n,
And hath siknesse and greet adversitee,"And hath siknesse, and greet adversitee",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1311,,10,10,And hath siknesse and greet adversitee,And hath siknesse and greet adversitee,u S uSx u S uSuS,u S uSx u S uSuS,and@conj haven@v%pr_3 siknesse@n and@conj gret@adj adversite@n,and@conj haven@v%pr_3 siknesse@n and@conj gret@adj adversite@n,
"And ofte tymes giltelees, pardee.","And ofte times giltelees, pardee!°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1312,,10,10,And ofte tymes giltelees pardee,And ofte times giltelees pardee,u Su Su SuS uS,u Su Su SuS uS,and@conj ofte@adj time@n%pl giltles@adv parde@interj,and@conj ofte@adj time@n%pl giltles@adv parde@interj,
What governance is in this prescience,"What governaunce° is in this prescience,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1313,,10,10,What governance is in this prescience,What governaunce is in this prescience,u SuSx u S u SuSx,u SuSx u S u SuSx,what@gram_adj governaunce@n ben@v%pr_3 in@prep this@gram_adj prescience@n,what@gram_adj governaunce@n ben@v%pr_3 in@prep this@gram_adj prescience@n,
That giltelees tormenteth innocence?,That giltelees tormenteth innocence?,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1314,,10,10,That giltelees tormenteth innocence,That giltelees tormenteth innocence,u SuS uSu SuSx,u SuS uSu SuSx,that@pron giltles@adv tormenten@v%pr_3 innocence@n,that@pron giltles@adv tormenten@v%pr_3 innocence@n,
And yet encresseth this al my penaunce,"And yet encreseth this al my penaunce,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1315,,10,10,And yet encresseth this al my penaunce,And yet encreseth this al my penaunce,u S uSu S u S uSx,u S uSu S u S uSx,and@conj yet@adv encresen@v%pr_3 this@pron al@gram_adj min@pron%gen penaunce@n,and@conj yet@adv encresen@v%pr_3 this@pron al@gram_adj min@pron%gen penaunce@n,
That man is bounden to his observaunce,"That man is bounden to his observaunce,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1316,,10,10,That man is bounden to his observaunce,That man is bounden to his observaunce,u S u Su S u SuSx,u S u Su S u SuSx,that@conj man@n ben@v%pr_3 binden@v%ppl to@prep his@pron1%gen observaunce@n,that@conj man@n ben@v%pr_3 binden@v%ppl to@prep his@pron1%gen observaunce@n,
"For Goddes sake, to letten of his wille","For Goddes sake, to letten of° his wille",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1317,,10,10,For Goddes sake to letten of his wille,For Goddes sake to letten of his wille,u Su Sx u Su S u Sx,u Su Sx u Su S u Sx,for@prep god@n1#propn%gen sake@n to@part letten@v%inf of@prep his@pron1%gen wille@n,for@prep god@n1#propn%gen sake@n to@part letten@v%inf of@prep his@pron1%gen wille@n,
Ther as a beest may al his lust fulfille.,Ther as° a beest may al his lust° fulfille.,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1318,,10,10,Ther as a beest may al his lust fulfille,Ther as a beest may al his lust fulfille,u S u S u S u S uSx,u S u S u S u S uSx,ther@adv as@conj a@indef_art beste@n mouen@v3%pr_3 al@gram_adj his@pron1%gen lust@n ful-fillen@v%inf,ther@adv as@conj a@indef_art beste@n mouen@v3%pr_3 al@gram_adj his@pron1%gen lust@n ful-fillen@v%inf,
And whan a beest is deed he hath no peyne;,"And whan a beest is deed, he hath no peine;",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1319,,10,10,And whan a beest is deed he hath no peyne,And whan a beest is deed he hath no peine,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj whan@adv&conj a@indef_art beste@n ben@v%pr_3 ded@adj he@pron1%nom haven@v%pr_3 no@gram_adj peine@n,and@conj whan@adv&conj a@indef_art beste@n ben@v%pr_3 ded@adj he@pron1%nom haven@v%pr_3 no@gram_adj peine@n,
But man after his deeth moot wepe and pleyne,"But man after his deeth moot° wepe and pleine,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1320,,10,10,But man after his deeth moot wepe and pleyne,But man after his deeth moot wepe and pleine,u S uS u S u Sx u Sx,u S uS u S u Sx u Sx,but@conj man@n after@prep his@pron1%gen deth@n moten@v2%pr_3 wepen@v%inf and@conj pleinen@v%inf,but@conj man@n after@prep his@pron1%gen deth@n moten@v2%pr_3 wepen@v%inf and@conj pleinen@v%inf,
Though in this world he have care and wo.,Though in this world he have care and wo:,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1321,,10,10,Though in this world he have care and wo,Though in this world he have care and wo,u S u S u Su Sx u S,u S u S u Su Sx u S,though@conj in@prep this@gram_adj world@n he@pron1%nom haven@v%pr_3 care@n1 and@conj wo@n,though@conj in@prep this@gram_adj world@n he@pron1%nom haven@v%pr_3 care@n1 and@conj wo@n,
Withouten doute it may stonden so.,Withouten doute it may stonden so.,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1322,,10,10,Withouten doute it may stonden so,Withouten doute it may stonden so,uSu Su S u Su S,uSu Su S u Su S,withouten@prep doute@n hit@pron mouen@v3%pr_3 stonden@v1%inf so@adv,withouten@prep doute@n hit@pron mouen@v3%pr_3 stonden@v1%inf so@adv,
The answere of this lete I to dyvynys,"The answere of this I lete° to divinis,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1323,DIFF,10,10,The answere of this lete I to dyvynys,The answere of this I lete to divinis,u Sxx u S ux S u SuS,u Sxx u S u Sx u SuS,the@def_art answere@n of@prep this@pron leten@v%pr_1 ich@pron%nom to@prep divine@n%pl,the@def_art answere@n of@prep this@pron ich@pron%nom leten@v%pr_1 to@prep divine@n%pl,green
But wel I woot that in this world greet pyne ys.,"But wel I woot, that in this world gret pine° is.",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1324,,0,0,But wel I woot that in this world greet pyne ys,But wel I woot that in this world gret pine is,          ,          ,but@conj wel@adv ich@pron%nom witen@v1%pr_1 that@conj in@prep this@gram_adj world@n gret@adj pine@n1 ben@v%pr_3,but@conj wel@adv ich@pron%nom witen@v1%pr_1 that@conj in@prep this@gram_adj world@n gret@adj pine@n1 ben@v%pr_3,
"Allas, I se a serpent or a theef",Allas! I see a serpent or a theef,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1325,,10,10,Allas I se a serpent or a theef,Allas I see a serpent or a theef,uS u S u Su S u S,uS u S u Su S u S,alas@interj ich@pron%nom sen@v1%pr_1 a@indef_art serpent@n or@conj a@indef_art thef@n2,alas@interj ich@pron%nom sen@v1%pr_1 a@indef_art serpent@n or@conj a@indef_art thef@n2,
That many a trewe man hath doon mescheef,"That many a trewe man hath doon mescheef,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1326,,10,10,That many a trewe man hath doon mescheef,That many a trewe man hath doon mescheef,u Su S ux S u S uS,u Su S ux S u S uS,that@pron mani@gram_adj a@indef_art treu@adj man@n haven@v%pr_3 don@v1%ppl mischef@n,that@pron mani@gram_adj a@indef_art treu@adj man@n haven@v%pr_3 don@v1%ppl mischef@n,
"Goon at his large, and where hym list may turne.","Goon at his large,° and wher him list° may turne.",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1327,,10,10,Goon at his large and where hym list may turne,Goon at his large and wher him list may turne,u S u Sx u Sx u S u Sx,u S u Sx u S u S u Sx,gon@v%inf at@prep his@pron1%gen large@n and@conj wher@adv&conj him@pron%obj listen@v1%pr_3 mouen@v3%pr_3 turnen@v%inf,gon@v%inf at@prep his@pron1%gen large@n and@conj wher@adv&conj him@pron%obj listen@v1%pr_3 mouen@v3%pr_3 turnen@v%inf,
But I moot been in prisoun thurgh Saturne,But I mot been in prison thurgh Saturne,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1328,,10,10,But I moot been in prisoun thurgh Saturne,But I mot been in prison thurgh Saturne,u S u S u Su S uSx,u S u S u Su S uSx,but@conj ich@pron%nom moten@v2%pr_1 ben@v%inf in@prep prisoun@n thurgh@prep saturne@n#propn,but@conj ich@pron%nom moten@v2%pr_1 ben@v%inf in@prep prisoun@n thurgh@prep saturne@n#propn,
"And eek thurgh Juno, jalous and eek wood","And eek thurgh Juno, jalous and eek wood,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1329,,10,10,And eek thurgh Juno jalous and eek wood,And eek thurgh Juno jalous and eek wood,u S u Su Su S u S,u S u Su Su S u S,and@conj ek@adv thurgh@prep juno@n#propn jelous@adj and@conj ek@adv wod@adj,and@conj ek@adv thurgh@prep juno@n#propn jelous@adj and@conj ek@adv wod@adj,
That hath destroyed wel ny al the blood,That hath destroyed wel ny al° the blood,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1330,,10,10,That hath destroyed wel ny al the blood,That hath destroyed wel ny al the blood,u S uSu S u S u S,u S uSu S u S u S,that@pron haven@v%pr_3 destroien@v%ppl wel@adv neigh@adv al@gram_adj the@def_art blod@n1,that@pron haven@v%pr_3 destroien@v%ppl wel@adv neigh@adv al@gram_adj the@def_art blod@n1,
Of Thebes with his waste walles wyde;,"Of Thebes, with his waste° walles wide.",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1331,,10,10,Of Thebes with his waste walles wyde,Of Thebes with his waste walles wide,u Su S u Su Su Sx,u Su S u Su Su Sx,of@prep thebes@n#propn with@prep his@pron1%neut_gen wast@adj wal@n1%pl wid@adj,of@prep thebes@n#propn with@prep his@pron1%neut_gen wast@adj wal@n1%pl wid@adj,
And Venus sleeth me on that oother syde,And Venus sleeth° me on that other side,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1332,,10,10,And Venus sleeth me on that oother syde,And Venus sleeth me on that other side,u Su S u S u Su Sx,u Su S u S u Su Sx,and@conj venus@n#propn slen@v%pr_3 me@pron2%obj on@prep that@art&gram_adj other@gram_adj side@n,and@conj venus@n#propn slen@v%pr_3 me@pron2%obj on@prep that@art&gram_adj other@gram_adj side@n,
For jalousie and fere of hym Arcite.,"For jelousie, and fere° of him Arcite.”",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1333,,10,10,For jalousie and fere of hym Arcite,For jelousie and fere of him Arcite,u SuS u Sx u S uSx,u SuS u Sx u S uSx,for@prep jelousie@n and@conj fer@n1 of@prep him@pron_adj arcite@n1#propn,for@prep jelousie@n and@conj fer@n1 of@prep him@pron_adj arcite@n1#propn,
Now wol I stynte of Palamon a lite,"¶Now wol I stinte° of Palamon a lite,°",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1334,,10,10,Now wol I stynte of Palamon a lite,Now wol I stinte of Palamon a lite,u S u Sx u SuS u Sx,u S u Sx u SuS u Sx,nou@adv willen@v%pr_1 ich@pron%nom stinten@v%inf of@prep palamon@n#propn a@indef_art lite@n3,nou@adv willen@v%pr_1 ich@pron%nom stinten@v%inf of@prep palamon@n#propn a@indef_art lite@n3,
And lete hym in his prisoun stille dwelle,And lete° him in his prison stille dwelle,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1335,,10,10,And lete hym in his prisoun stille dwelle,And lete him in his prison stille dwelle,u Sx u S u Su Su Sx,u Sx u S u Su Su Sx,and@conj leten@v%inf him@pron%obj in@prep his@pron1%gen prisoun@n stille@adv dwellen@v%inf,and@conj leten@v%inf him@pron%obj in@prep his@pron1%gen prisoun@n stille@adv dwellen@v%inf,
And of Arcita forth I wol yow telle.,And of Arcita forth I wol yow telle.,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1336,,10,10,And of Arcita forth I wol yow telle,And of Arcita forth I wol yow telle,u S uSu S u S u Sx,u S uSu S u S u Sx,and@conj of@prep arcite@n1#propn forth@adv ich@pron%nom willen@v%pr_1 you@pron%pl_obj tellen@v%inf,and@conj of@prep arcite@n1#propn forth@adv ich@pron%nom willen@v%pr_1 you@pron%pl_obj tellen@v%inf,
"The somer passeth, and the nyghtes longe","The somer passeth, and the nightes longe",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1337,,10,10,The somer passeth and the nyghtes longe,The somer passeth and the nightes longe,u Su Su S u Su Sx,u Su Su S u Su Sx,the@def_art somer@n1 passen@v%pr_3 and@conj the@def_art night@n%pl long@adj1,the@def_art somer@n1 passen@v%pr_3 and@conj the@def_art night@n%pl long@adj1,
Encressen double wise the peynes stronge,Encresen double wise the peines stronge,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1338,,10,10,Encressen double wise the peynes stronge,Encresen double wise the peines stronge,uSu Su Sx u Su Sx,uSu Su Sx u Su Sx,encresen@v%pr_pl double@adj wise@n2 the@def_art peine@n%pl strong@adj,encresen@v%pr_pl double@adj wise@n2 the@def_art peine@n%pl strong@adj,
Bothe of the lovere and the prisoner.,Bothe of the lovere and the prisoner.,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1339,,10,10,Bothe of the lovere and the prisoner,Bothe of the lovere and the prisoner,ux S u Sux S u SuS,ux S u Sux S u SuS,bothe@num_conj of@prep the@def_art lovere@n2 and@conj the@def_art prisoner@n2,bothe@num_conj of@prep the@def_art lovere@n2 and@conj the@def_art prisoner@n2,
I noot which hath the wofuller mester.,I noot° which hath the wofullere mester.°,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1340,,10,10,I noot which hath the wofuller mester,I noot which hath the wofullere mester,u S u S u SuS uS,u S u S u SuSx uS,ich@pron%nom witen@v1%pr_1_neg which@pron haven@v%pr_3 the@def_art woful@adj%comp mister@n,ich@pron%nom witen@v1%pr_1_neg which@pron haven@v%pr_3 the@def_art woful@adj%comp mister@n,
"For, shortly for to seyn, this Palamoun","For shortly for to seyn, this Palamoun",data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1341,,10,10,For shortly for to seyn this Palamoun,For shortly for to seyn this Palamoun,u Su S u S u SuS,u Su S u S u SuS,for@conj shortli@adv for@prep#adv to@part seien@v1%inf this@gram_adj palamon@n#propn,for@conj shortli@adv for@prep#adv to@part seien@v1%inf this@gram_adj palamon@n#propn,
Perpetuelly is dampned to prisoun,Perpetuelly is dampned to prisoun,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1342,,10,10,Perpetuelly is dampned to prisoun,Perpetuelly is dampned to prisoun,uSuS u Su S uS,uSuS u Su S uS,perpetuelli@adv ben@v%pr_3 dampnen@v%ppl to@prep prisoun@n,perpetuelli@adv ben@v%pr_3 dampnen@v%ppl to@prep prisoun@n,
In cheynes and in fettres to been deed;,In cheines and in fettres to ben deed;,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1343,,10,10,In cheynes and in fettres to been deed,In cheines and in fettres to ben deed,u Su S u Su S u S,u Su S u Su S u S,in@prep chaine@n%pl and@conj in@prep feter@n%pl to@part ben@v%inf ded@adj,in@prep chaine@n%pl and@conj in@prep feter@n%pl to@part ben@v%inf ded@adj,
And Arcite is exiled upon his heed,And Arcite is exiled upon his heed°,data/riverside_cats/KnT_riv.cat,data/oxford_txts/KnT_oxford.txt,data/csvs/KnT,The Knight's Tale 1344,,10,10,And Arcite is exiled upon his heed,And Arcite is exiled upon his heed,u Sux S uSx uS u S,u Sux S uSx uS u S,and@conj arcite@n1#propn ben@v%pr_3 exiled@ppl#adj upon@prep his@pron1%gen hed@n1,and@conj arcite@n1#propn ben@v%pr_3 exiled@ppl#adj upon@prep his@pron1%gen hed@n1,
