OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"No, not Joseph, withoute drede","No, not Joseph, withoute drede,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 280,,8,8,No not Joseph withoute drede,No not Joseph withoute drede,u S uS uSu Sx,u S uS uSu Sx,no@interj not@adv joseph@n1#propn withouten@prep drede@n,no@interj not@adv joseph@n1#propn withouten@prep drede@n,
"Of Egipte, he that redde so","Of Egipte, he that redde° so",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 281,,8,8,Of Egipte he that redde so,Of Egipte he that redde so,u Sux S u Su S,u Sux S u Su S,of@prep egipte@n#propn he@pron1%nom that@pron reden@v1%pt_3 so@adv,of@prep egipte@n#propn he@pron1%nom that@pron reden@v1%pt_3 so@adv,
The kynges metynge Pharao,The kinges meting° Pharao,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 282,,8,8,The kynges metynge Pharao,The kinges meting Pharao,u Su Sux SuS,u Su Su SuS,the@def_art king@n%gen metinge@ger3 pharao@n#propn,the@def_art king@n%gen metinge@ger3 pharao@n#propn,
No more than koude the lest of us;,No moor than coud the leste of us;,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 283,,8,8,No more than koude the lest of us,No moor than coud the leste of us,u Sx u Sx u S u S,u S u S u Sx u S,no@adv more@adv%comp than@conj connen@v%pt_3 the@def_art leste@adj1#n%sup of@prep us@pron%pl_obj,no@adv more@adv%comp than@conj connen@v%pt_3 the@def_art leste@adj1#n%sup of@prep us@pron%pl_obj,
Ne nat skarsly Macrobeus,Ne nat scarsly Macrobeus,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 284,,8,8,Ne nat skarsly Macrobeus,Ne nat scarsly Macrobeus,u S uS uSuS,u S uS uSuS,ne@conj1 not@adv scarsli@adv macrobeus@n#propn,ne@conj1 not@adv scarsli@adv macrobeus@n#propn,
(He that wrot al th' avysyoun,(He that wrote al th’avisioun°,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 285,,7,8,He that wrot al th avysyoun,He that wrote al th avisioun,S u S u  SuS,u S ux S  uSuS,he@pron1%nom that@pron writen@v%pt_3 al@gram_adj the@def_art avisioun@n,he@pron1%nom that@pron writen@v%pt_3 al@gram_adj the@def_art avisioun@n,
"That he mette, kyng Scipioun","That he met, king Scipioun",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 286,,7,7,That he mette kyng Scipioun,That he met king Scipioun,S u Sx u SuS,S u S u SuS,that@pron he@pron1%nom meten@v3%pt_3 king@n scipio@n#propn,that@pron he@pron1%nom meten@v3%pt_3 king@n scipio@n#propn,
"The noble man, the Affrikan --","The noble man, the Affrican—",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 287,,8,8,The noble man the Affrikan,The noble man the Affrican,u Su S u SuS,u Su S u SuS,the@def_art noble@adj man@n the@def_art affrikan@n#propn --@dash,the@def_art noble@adj man@n the@def_art affrikan@n#propn --@dash,
Suche marvayles fortuned than),Suche mervailes fortuned than)°,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 288,,8,8,Suche marvayles fortuned than,Suche mervailes fortuned than,ux SuS uSu S,ux SuS uSu S,swich@gram_adj merveille@n%pl fortunen@v%pt_pl thanne@adv,swich@gram_adj merveille@n%pl fortunen@v%pt_pl thanne@adv,
"I trowe, arede my dremes even.","I trowe, ared° my dremes even.°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 289,,9,9,I trowe arede my dremes even,I trowe ared my dremes even,u Sx uSx u Su Su,u Sx uS u Su Su,ich@pron%nom trouen@v%pr_1 areden@v1%inf min@pron%gen drem@n2%pl even@adv,ich@pron%nom trouen@v%pr_1 areden@v1%inf min@pron%gen drem@n2%pl even@adv,
"Loo, thus hyt was; thys was my sweven.","Lo, thus it was, this was my sweven.°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 290,,9,9,Loo thus hyt was thys was my sweven,Lo thus it was this was my sweven,u S u S u S u Su,u S u S u S u Su,lo@interj thus@adv hit@pron ben@v%pt_3 this@pron ben@v%pt_3 min@pron%gen sweven@n,lo@interj thus@adv hit@pron ben@v%pt_3 this@pron ben@v%pt_3 min@pron%gen sweven@n,
Me thoghte thus: that hyt was May,Me thoghte thus: that it was May,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 291,,8,8,Me thoghte thus that hyt was May,Me thoghte thus that it was May,u Su S u S u S,u Su S u S u S,me@pron2%obj thinken@v1%pt_3 thus@adv that@conj hit@pron ben@v%pt_3 mai@n2,me@pron2%obj thinken@v1%pt_3 thus@adv that@conj hit@pron ben@v%pt_3 mai@n2,
And in the dawenynge I lay,And in the dawning there I lay,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 292,DIFF,8,8,And in the dawenynge I lay,And in the dawning there I lay,u S u SuSx u S,u S u Su Sx u S,and@conj in@prep the@def_art dauninge@ger ich@pron%nom lien@v1%pt_1,and@conj in@prep the@def_art dauninge@ger ther@adv ich@pron%nom lien@v1%pt_1,green
(Me mette thus) in my bed al naked,"¶Me met thus, in my bed al naked:—",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 293,,8,8,Me mette thus in my bed al naked,Me met thus in my bed al naked,x ux S u S u S uS,x u S u S u S uS,me@pron2%obj meten@v3%pt_3 thus@adv in@prep min@pron%gen bed@n1 al@adv naked@adj,me@pron2%obj meten@v3%pt_3 thus@adv in@prep min@pron%gen bed@n1 al@adv naked@adj,
"And loked forth, for I was waked","And loked forth, for I was waked",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 294,,8,8,And loked forth for I was waked,And loked forth for I was waked,u Su S u S u Sx,u Su S u S u Sx,and@conj loken@v2%pt_1 forth@adv for@conj ich@pron%nom ben@v%pt_1 waken@v%ppl,and@conj loken@v2%pt_1 forth@adv for@conj ich@pron%nom ben@v%pt_1 waken@v%ppl,
With smale foules a gret hep,"With smale foules° a gret hepe,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 295,,8,8,With smale foules a gret hep,With smale foules a gret hepe,u Su Su S u S,u Su Su S u Sx,with@prep smal@adj foul@n%pl a@indef_art gret@adj hep@n,with@prep smal@adj foul@n%pl a@indef_art gret@adj hep@n,
That had affrayed me out of my slep,That had affraied° me out of slepe,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 296,DIFF,0,8,That had affrayed me out of my slep,That had affraied me out of slepe,       ,u S uSu x S u Sx,that@pron haven@v%pt_3 affraien@v1%ppl me@pron2%obj oute@adv#prep of@prep min@pron%gen slep@n,that@pron haven@v%pt_3 affraien@v1%ppl me@pron2%obj oute@adv#prep of@prep slep@n,green
Thorgh noyse and swetnesse of her song.,Through noise and swetnesse of her song;,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 297,,8,8,Thorgh noyse and swetnesse of her song,Through noise and swetnesse of her song,u Sx u Sux S u S,u Sx u Sux S u S,thurgh@prep noise@n and@conj swetenesse@n of@prep here@pron%pl_gen song@n,thurgh@prep noise@n and@conj swetenesse@n of@prep here@pron%pl_gen song@n,
"And, as me mette, they sate among","And, as me met, they sate among,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 298,,8,8,And as me mette they sate among,And as me met they sate among,u S u Sx u Sx uS,u S u S u Sx uS,and@conj as@conj me@pron2%obj meten@v3%pt_3 thei@pron%pl_nom sitten@v%pt_pl amonges@adv,and@conj as@conj me@pron2%obj meten@v3%pt_3 thei@pron%pl_nom sitten@v%pt_pl amonges@adv,
Upon my chambre roof wythoute,Upon my chambre roof withoute,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 299,,8,8,Upon my chambre roof wythoute,Upon my chambre roof withoute,uS u Su S uSx,uS u Su S uSx,upon@prep min@pron%gen chaumbre@n rof@n withouten@adv,upon@prep min@pron%gen chaumbre@n rof@n withouten@adv,
"Upon the tyles, overal aboute","Upon the tiles, al aboute",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 300,DIFF,8,8,Upon the tyles overal aboute,Upon the tiles al aboute,uS u Sx uxS uSx,uS u Su S uSx,upon@prep the@def_art tile@n2%pl over-al@adv abouten@adv,upon@prep the@def_art tile@n2%pl  abouten@adv,
"And songe, everych in hys wyse","And songen, everich in his wise",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 301,DIFF,8,8,And songe everych in hys wyse,And songen everich in his wise,u Sx uSu S u Sx,u Su Sxu S u Sx,and@conj singen@v%pt_pl everi@pron in@prep his@pron1%gen wise@n2,and@conj singen@v%pt_pl everi@pron in@prep his@pron1%gen wise@n2,green
The moste solempne servise,The moste solempne° servise,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 302,,0,0,The moste solempne servise,The moste solempne servise,   ,   ,the@def_art most@adv%sup solempne@adj servise@n,the@def_art most@adv%sup solempne@adj servise@n,
"By noote that ever man, y trowe","By note,° that ever man, I trowe",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 303,DIFF,8,8,By noote that ever man y trowe,By note that ever man I trowe,u Sx u Su S u Sx,u Sx u Su S u Sx,bi@prep note@n3 that@pron ever@adv man@n ich@pron%nom trouen@v%pr_1,bi@prep note@n3 that@pron ever@adv man@n ich@pron%nom trouen@v%pr_1,green
"Had herd, for som of hem song lowe",Had herd; for somme of hem song lowe,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 304,,8,8,Had herd for som of hem song lowe,Had herd for somme of hem song lowe,u S u S u S u Sx,u S u Sx u S u Sx,haven@v%pt_3 heren@v%ppl for@conj som@pron of@prep hem@pron%pl_obj singen@v%pt_pl loue@adv,haven@v%pt_3 heren@v%ppl for@conj som@pron of@prep hem@pron%pl_obj singen@v%pt_pl loue@adv,
"Som high, and al of oon acord.","Som high, and al of oon acorde.",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 305,,8,8,Som high and al of oon acord,Som high and al of oon acorde,u S u S u S uS,u S u S u S uSx,som@pron heighe@adv and@conj al@gram_adjas_n of@prep on@num_adj accord@n,som@pron heighe@adv and@conj al@gram_adjas_n of@prep on@num_adj accord@n,
"To telle shortly, att oo word","To telle shortly, at oo worde",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 306,,8,8,To telle shortly att oo word,To telle shortly at oo worde,u Su Su S u S,u Su Su S u Sx,to@part tellen@v%inf shortli@adv at@prep o@num_adj word@n,to@part tellen@v%inf shortli@adv at@prep o@num_adj word@n,
Was never herd so swete a steven,"Was never herd so swete a steven,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 307,,9,9,Was never herd so swete a steven,Was never herd so swete a steven,u Su S u Sx u Su,u Su S u Sx u Su,ben@v%pt_3 never@adv heren@v%ppl so@adv swete@adj a@indef_art stevene@n1,ben@v%pt_3 never@adv heren@v%ppl so@adv swete@adj a@indef_art stevene@n1,
But hyt had be a thyng of heven --,But it had be° a thing of heven;,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 308,,9,9,But hyt had be a thyng of heven,But it had be a thing of heven,u S u S u S u Su,u S u S u S u Su,but@conj hit@pron haven@v%pt_3 ben@v%ppl a@indef_art thing@n of@prep heven@n --@dash,but@conj hit@pron haven@v%pt_3 ben@v%ppl a@indef_art thing@n of@prep heven@n --@dash,
"So mery a soun, so swete entewnes","So mery a soun, so swete entunes,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 309,DIFF,8,8,So mery a soun so swete entewnes,So mery a soun so swete entunes,u Sx u S u Sx uSx,u Sx u S u Sx uSx,so@adv mirie@adj a@indef_art soun@n so@adv swete@adj entune@n%pl,so@adv mirie@adj a@indef_art soun@n so@adv swete@adj ,
"That certes, for the toun of Tewnes","That certes, for the toune of Tewnes",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 310,,8,8,That certes for the toun of Tewnes,That certes for the toune of Tewnes,u Su S u S u Sx,u Su S u Sx u Sx,that@conj certes@adv for@conj the@def_art toun@n of@prep teunes@n#propn,that@conj certes@adv for@conj the@def_art toun@n of@prep teunes@n#propn,
I nolde but I had herd hem synge;,I nold but I had° herde hem singe,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 311,,8,8,I nolde but I had herd hem synge,I nold but I had herde hem singe,u Sx u S u S u Sx,u S u S u Sx u Sx,ich@pron%nom willen@v%pt_1_neg but@conj ich@pron%nom haven@v%pt_1 heren@v%ppl hem@pron%pl_obj singen@v%inf,ich@pron%nom willen@v%pt_1_neg but@conj ich@pron%nom haven@v%pt_1 heren@v%ppl hem@pron%pl_obj singen@v%inf,
For al my chambre gan to rynge,For al my chambre gan to ringe,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 312,,8,8,For al my chambre gan to rynge,For al my chambre gan to ringe,u S u Su S u Sx,u S u Su S u Sx,for@conj al@gram_adj min@pron%gen chaumbre@n ginnen@v%pt_3 to@part ringen@v2%inf,for@conj al@gram_adj min@pron%gen chaumbre@n ginnen@v%pt_3 to@part ringen@v2%inf,
Thurgh syngynge of her armonye;,Through singinge of hir armonie.,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 313,,0,8,Thurgh syngynge of her armonye,Through singinge of hir armonie,    ,u Sux S u SuS,thurgh@prep singinge@ger of@prep here@pron%pl_gen armonie@n,thurgh@prep singinge@ger of@prep here@pron%pl_gen armonie@n,
For instrument nor melodye,For instrument nor melodie,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 314,,0,8,For instrument nor melodye,For instrument nor melodie,   ,u SuS u SuS,for@conj instrument@n nor@conj melodie@n,for@conj instrument@n nor@conj melodie@n,
Was nowhere herd yet half so swete,Was nowher herd yet half so swete,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 315,,8,8,Was nowhere herd yet half so swete,Was nowher herd yet half so swete,u Sux S u S u Sx,u Su S u S u Sx,ben@v%pt_3 no-wher@adv heren@v%ppl yet@adv half@adv so@adv swete@adj,ben@v%pt_3 no-wher@adv heren@v%ppl yet@adv half@adv so@adv swete@adj,
Nor of acord half so mete;,Nor of acorde° half so mete;°,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 316,,7,8,Nor of acord half so mete,Nor of acorde half so mete,S u Su S u Sx,u S uSu S u Sx,nor@conj of@prep accord@n half@adv so@adv mete@adj,nor@conj of@prep accord@n half@adv so@adv mete@adj,
For ther was noon of hem that feyned,For ther was noon of hem that feined°,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 317,,8,8,For ther was noon of hem that feyned,For ther was noon of hem that feined,u S u S u S u Sx,u S u S u S u Sx,for@conj ther@adv ben@v%pt_3 non@pron of@prep hem@pron%pl_obj that@pron feinen@v%pt_3,for@conj ther@adv ben@v%pt_3 non@pron of@prep hem@pron%pl_obj that@pron feinen@v%pt_3,
"To synge, for ech of hem hym peyned","To sing, for ech of hem him peined",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 318,,8,8,To synge for ech of hem hym peyned,To sing for ech of hem him peined,u Sx u S u S u Sx,u S u S u S u Sx,to@part singen@v%inf for@conj ech@pron of@prep hem@pron%pl_obj him@pron%obj peinen@v%pt_3,to@part singen@v%inf for@conj ech@pron of@prep hem@pron%pl_obj him@pron%obj peinen@v%pt_3,
To fynde out mery crafty notes.,To finde out mery crafty notes;,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 319,,8,8,To fynde out mery crafty notes,To finde out mery crafty notes,u Sx u Su Su Sx,u Sx u Su Su Sx,to@part finden@v%inf oute@adv mirie@adj crafti@adj note@n3%pl,to@part finden@v%inf oute@adv mirie@adj crafti@adj note@n3%pl,
They ne spared not her throtes.,They ne spared not hir throtes.,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 320,,8,8,They ne spared not her throtes,They ne spared not hir throtes,u S uS u S uS,u S uS u S uS,thei@pron%pl_nom ne@adv sparen@v%pt_pl not@adv here@pron%pl_gen throte@n%pl,thei@pron%pl_nom ne@adv sparen@v%pt_pl not@adv here@pron%pl_gen throte@n%pl,
"And sooth to seyn, my chambre was","And, soth to seyn, my chambre was",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 321,,8,8,And sooth to seyn my chambre was,And soth to seyn my chambre was,u S u S u Su S,u S u S u Su S,and@conj soth@n to@part seien@v1%inf min@pron%gen chaumbre@n ben@v%pt_3,and@conj soth@n to@part seien@v1%inf min@pron%gen chaumbre@n ben@v%pt_3,
"Ful wel depeynted, and with glas","Ful wel depeinted, and with glas",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 322,,8,8,Ful wel depeynted and with glas,Ful wel depeinted and with glas,u S uSu S u S,u S uSu S u S,ful@adv wel@adv depeinten@v%ppl and@conj with@prep glas@n,ful@adv wel@adv depeinten@v%ppl and@conj with@prep glas@n,
Were al the wyndowes wel yglased,"Were al the windowes wel yglased,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 323,,8,8,Were al the wyndowes wel yglased,Were al the windowes wel yglased,ux S u Sux S uSx,ux S u Sux S uSx,ben@v%pt_pl al@gram_adj the@def_art windoue@n%pl wel@adv glasen@v%ppl,ben@v%pt_pl al@gram_adj the@def_art windoue@n%pl wel@adv glasen@v%ppl,
"Ful clere, and nat an hoole ycrased","Ful clere, and nat an hole ycrased,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 324,,8,8,Ful clere and nat an hoole ycrased,Ful clere and nat an hole ycrased,u Sx u S u Sx uSx,u Sx u S u Sx uSx,ful@adv cler@adv and@conj not@adv a@indef_art hole@n2 crasen@v%ppl_abs,ful@adv cler@adv and@conj not@adv a@indef_art hole@n2 crasen@v%ppl_abs,
That to beholde hyt was gret joye.,That to beholde it was gret joye.,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 325,,0,0,That to beholde hyt was gret joye,That to beholde it was gret joye,      ,      ,that@conj to@part biholden@v%inf hit@pron ben@v%pt_3 gret@adj joie@n,that@conj to@part biholden@v%inf hit@pron ben@v%pt_3 gret@adj joie@n,
For hooly al the story of Troye,For holy al the storie of Troye,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 326,,8,0,For hooly al the story of Troye,For holy al the storie of Troye,u Sx u S ux S uS,      ,for@conj holli@adv al@gram_adj the@def_art storie@n1 of@prep troie@n1#propn,for@conj holli@adv al@gram_adj the@def_art storie@n1 of@prep troie@n1#propn,
Was in the glasynge ywroght thus,Was in the glasinge ywroghte thus,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 327,,8,8,Was in the glasynge ywroght thus,Was in the glasinge ywroghte thus,u S u Sux Su S,u S u Sux Sux S,ben@v%pt_3 in@prep the@def_art glasinge@ger iwerken@v%ppl thus@adv,ben@v%pt_3 in@prep the@def_art glasinge@ger iwerken@v%ppl thus@adv,
Of Ector and of kyng Priamus,Of Ector and king Priamus,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 328,DIFF,0,8,Of Ector and of kyng Priamus,Of Ector and king Priamus,     ,u Su S u SuS,of@prep ector@n#propn and@conj of@prep king@n priam@n#propn,of@prep ector@n#propn and@conj king@n priam@n#propn,green
Of Achilles and of kyng Lamedon,Of Achilles and Lamedon,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 329,DIFF,8,8,Of Achilles and of kyng Lamedon,Of Achilles and Lamedon,u Sux S u S uxS,u SuS u SuS,of@prep achilles@n#propn and@conj of@prep king@n lamedon@n#propn,of@prep achilles@n#propn and@conj lamedon@n#propn,green
And eke of Medea and of Jason,Of Medea and of Jason,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 330,DIFF,8,8,And eke of Medea and of Jason,Of Medea and of Jason,u Sx u xS u S uS,u SuS u S uS,and@conj ek@adv of@prep medea@n#propn and@conj of@prep jason@n#propn,of@prep medea@n#propn and@conj of@prep jason@n#propn,green
"Of Paris, Eleyne, and of Lavyne.","Of Paris, Eleine, and Lavine.",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 331,DIFF,0,8,Of Paris Eleyne and of Lavyne,Of Paris Eleine and Lavine,     ,u Su Sux S uSx,of@prep paris@n3#propn eleine@n1#propn and@conj of@prep lavine@n1#propn,of@prep paris@n3#propn eleine@n1#propn and@conj lavine@n1#propn,green
And alle the walles with colours fyne,And al the walles with colours fine,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 332,,8,8,And alle the walles with colours fyne,And al the walles with colours fine,u Sx u Sx u Su Sx,u S u Sx u Su Sx,and@conj al@gram_adj the@def_art wal@n1%pl with@prep colour@n%pl fin@adj,and@conj al@gram_adj the@def_art wal@n1%pl with@prep colour@n%pl fin@adj,
"Were peynted, bothe text and glose","Were peinted, bothe text and glose,°",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 333,,8,8,Were peynted bothe text and glose,Were peinted bothe text and glose,ux Su Su S u Sx,ux Su Su S u Sx,ben@v%pt_pl peinten@v%ppl bothe@num_conj texte@n and@conj glose@n,ben@v%pt_pl peinten@v%ppl bothe@num_conj texte@n and@conj glose@n,
[Of] al the Romaunce of the Rose.,Of al the Romaunce of the Rose.,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 334,,8,8,Of al the Romaunce of the Rose,Of al the Romaunce of the Rose,u S u Sux S u Sx,u S u Sux S u Sx,of@prep al@gram_adj the@def_art romaunce@n of@prep the@def_art rose@n1,of@prep al@gram_adj the@def_art romaunce@n of@prep the@def_art rose@n1,
My wyndowes were shette echon,My windows weren shet echon,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 335,DIFF,8,8,My wyndowes were shette echon,My windows weren shet echon,u SuS ux Sx uS,u Su Su S uS,min@pron%gen windoue@n%pl ben@v%pt_pl shitten@v%ppl ech_on@pron,min@pron%gen windoue@n%pl ben@v%pt_pl shitten@v%ppl ech_on@pron,green
And throgh the glas the sonne shon,And through the glas the sonne shon,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 336,,8,8,And throgh the glas the sonne shon,And through the glas the sonne shon,u S u S u Su S,u S u S u Su S,and@conj thurgh@prep the@def_art glas@n the@def_art sonne@n shinen@v%pt_3,and@conj thurgh@prep the@def_art glas@n the@def_art sonne@n shinen@v%pt_3,
Upon my bed with bryghte bemes,Upon my bed with brighte bemes,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 337,,8,8,Upon my bed with bryghte bemes,Upon my bed with brighte bemes,uS u S u Sx uS,uS u S u Sx uS,upon@prep min@pron%gen bed@n1 with@prep bright@adj bem@n%pl,upon@prep min@pron%gen bed@n1 with@prep bright@adj bem@n%pl,
With many glade gilde stremes;,With many gladde° gilde° stremes;,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 338,,8,8,With many glade gilde stremes,With many gladde gilde stremes,u Su Su Sx uS,u Su Su Sx uS,with@prep mani@gram_adj glad@adj gilden@v#adj%ppl strem@n%pl,with@prep mani@gram_adj glad@adj gilden@v#adj%ppl strem@n%pl,
And eke the welken was so fair --,And eek the welken° was so faire,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 339,,8,8,And eke the welken was so fair,And eek the welken was so faire,u Sx u Su S u S,u S u Su S u Sx,and@conj ek@adv the@def_art welken@n ben@v%pt_3 so@adv fair@adj --@dash,and@conj ek@adv the@def_art welken@n ben@v%pt_3 so@adv fair@adj --@dash,
"Blew, bryght, clere was the ayr","Blew, bright, clere was the aire",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 340,,7,7,Blew bryght clere was the ayr,Blew bright clere was the aire,S u Su S u S,S u Su S u Sx,bleu@adj bright@adj cler@adj ben@v%pt_3 the@def_art air@n1,bleu@adj bright@adj cler@adj ben@v%pt_3 the@def_art air@n1,
And ful attempre for sothe hyt was;,"And ful atempre,° for sothe, it was;",data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 341,,8,8,And ful attempre for sothe hyt was,And ful atempre for sothe it was,u S uSx u Sx u S,u S uSx u Sx u S,and@conj ful@adv attempre@adj for@prep soth@n hit@pron ben@v%pt_3,and@conj ful@adv attempre@adj for@prep soth@n hit@pron ben@v%pt_3,
For nother to cold nor hoot yt nas,For nother cold nor hoot it was,data/riverside_cats/BD_riv.cat,data/oxford_txts/BD_oxford.txt,data/csvs/BD,Book of the Duchess 342,DIFF,8,8,For nother to cold nor hoot yt nas,For nother cold nor hoot it was,u Sx u S u S u S,u Su S u S u S,for@conj nouther@conj to@adv2 cold@adj nor@conj hot@adj hit@pron ben@v%pt_3_neg,for@conj nouther@conj cold@adj nor@conj hot@adj hit@pron ,
