source_file,exception_count,headword,word,tag,line_number,filename,context,text_type
TC2_gui_complete.csv,419,benden,bende,v%inf,Troilus and Criseyde; Book II 1250,data/oxford_txts/TC2_oxford.txt,"Al softely, and thiderward gan bende",OXFORD
TC2_gui_complete.csv,419,wenden,wende,v%inf,Troilus and Criseyde; Book II 1251,data/oxford_txts/TC2_oxford.txt,"Theras they sete, as was his wey to wende",OXFORD
TC2_gui_complete.csv,419,isen,ysee,v%imp,Troilus and Criseyde; Book II 1253,data/oxford_txts/TC2_oxford.txt,"And seide, “Nece, ysee who cometh here ride!",OXFORD
TC2_gui_complete.csv,419,riden,ride,v%inf,Troilus and Criseyde; Book II 1253,data/oxford_txts/TC2_oxford.txt,"And seide, “Nece, ysee who cometh here ride!",OXFORD
TC2_gui_complete.csv,419,flen,flee,v%imp,Troilus and Criseyde; Book II 1254,data/oxford_txts/TC2_oxford.txt,"“O flee not in, he seeth us, I suppose;",OXFORD
TC2_gui_complete.csv,419,beren,born,v%ppl,Troilus and Criseyde; Book II 1269,data/oxford_txts/TC2_oxford.txt,"So wel, that never, sith that she was born",OXFORD
TC2_gui_complete.csv,419,senden,sende,v%pr_3,Troilus and Criseyde; Book II 1274,data/oxford_txts/TC2_oxford.txt,God sende mo swich thornes on to pike!,OXFORD
TC2_gui_complete.csv,419,smiten,smite,v%inf,Troilus and Criseyde; Book II 1276,data/oxford_txts/TC2_oxford.txt,"Felte iren hoot, and he bigan to smite",OXFORD
TC2_gui_complete.csv,419,witen,wite,v%inf,Troilus and Criseyde; Book II 1279,data/oxford_txts/TC2_oxford.txt,"A womman, that were of his deeth to wite",OXFORD
TC2_gui_complete.csv,419,don,doon,v%ppl,Troilus and Criseyde; Book II 1281,data/oxford_txts/TC2_oxford.txt,"Were it wel doon?” Quod she, “Nay, by my trouthe!”",OXFORD
TC2_gui_complete.csv,419,seien,sey,v%pr_pl,Troilus and Criseyde; Book II 1282,data/oxford_txts/TC2_oxford.txt,"“God help me so,” quod he, “ye sey me sooth.",OXFORD
TC2_gui_complete.csv,419,smerten,smerte,v%inf,Troilus and Criseyde; Book II 1288,data/oxford_txts/TC2_oxford.txt,Lat nicetee not do yow bothe smerte.”,OXFORD
TC2_gui_complete.csv,419,mouen,may,v%pr_1,Troilus and Criseyde; Book II 1297,data/oxford_txts/TC2_oxford.txt,If that I may; this nice opinioun,OXFORD
TC2_gui_complete.csv,419,don,don,v%pr_pl,Troilus and Criseyde; Book II 1306,data/oxford_txts/TC2_oxford.txt,"That lay as don these loveres, in a traunce",OXFORD
TC2_gui_complete.csv,419,haven,have,v%imp,Troilus and Criseyde; Book II 1320,data/oxford_txts/TC2_oxford.txt,"Have here a light, and loke on al this blake.”",OXFORD
TC2_gui_complete.csv,419,reden,rede,v%inf,Troilus and Criseyde; Book II 1322,data/oxford_txts/TC2_oxford.txt,"Of Troilus, whil that he gan it rede",OXFORD
TC2_gui_complete.csv,419,resten,reste,v%inf,Troilus and Criseyde; Book II 1326,data/oxford_txts/TC2_oxford.txt,"On which, him thoughte, he mighte his herte reste",OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1333,data/oxford_txts/TC2_oxford.txt,"Right so encrees of hope, of what it be",OXFORD
TC2_gui_complete.csv,419,refreiden,refreide,v%inf,Troilus and Criseyde; Book II 1343,data/oxford_txts/TC2_oxford.txt,Fro day to day; he leet it not refreide,OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1362,data/oxford_txts/TC2_oxford.txt,"And, by my trouthe, or it be dayes two",OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1373,data/oxford_txts/TC2_oxford.txt,“Paraunter thenkestow: though it be so,OXFORD
TC2_gui_complete.csv,419,benden,bende,v%pr_3,Troilus and Criseyde; Book II 1378,data/oxford_txts/TC2_oxford.txt,"That, though she bende, yet she stant on rote;",OXFORD
TC2_gui_complete.csv,419,don,doon,v%pr_pl,Troilus and Criseyde; Book II 1384,data/oxford_txts/TC2_oxford.txt,As doon these rokkes or these milne stones.,OXFORD
TC2_gui_complete.csv,419,don,don,v%pr_pl,Troilus and Criseyde; Book II 1386,data/oxford_txts/TC2_oxford.txt,"Whan it descendeth, than don thinges lighte.",OXFORD
TC2_gui_complete.csv,419,cesen,cesse,v%pr_3,Troilus and Criseyde; Book II 1388,data/oxford_txts/TC2_oxford.txt,"Ful lightly, cesse wind, it wol arise;",OXFORD
TC2_gui_complete.csv,419,shulen,shal,v%pr_pl,Troilus and Criseyde; Book II 1391,data/oxford_txts/TC2_oxford.txt,Men shal rejoisen of a greet emprise,OXFORD
TC2_gui_complete.csv,419,haven,han,v%pr_pl,Troilus and Criseyde; Book II 1393,data/oxford_txts/TC2_oxford.txt,Al han men been the lenger theraboute.,OXFORD
TC2_gui_complete.csv,419,preien,pray,v%pr_1,Troilus and Criseyde; Book II 1406,data/oxford_txts/TC2_oxford.txt,"Quod Pandarus, “I pray yow that ye be",OXFORD
TC2_gui_complete.csv,419,willen,wol,v%pr_1,Troilus and Criseyde; Book II 1427,data/oxford_txts/TC2_oxford.txt,Wol be hir champioun with spore and yerde;,OXFORD
TC2_gui_complete.csv,419,heren,herde,v%pt_pl,Troilus and Criseyde; Book II 1428,data/oxford_txts/TC2_oxford.txt,I roughte nought though alle hir foos it herde,OXFORD
TC2_gui_complete.csv,419,don,don,v%inf,Troilus and Criseyde; Book II 1432,data/oxford_txts/TC2_oxford.txt,Wolden as now don this honour to me,OXFORD
TC2_gui_complete.csv,419,haven,han,v%inf,Troilus and Criseyde; Book II 1438,data/oxford_txts/TC2_oxford.txt,To han som of your bretheren here with yow,OXFORD
TC2_gui_complete.csv,419,consenten,consente,v%inf,Troilus and Criseyde; Book II 1444,data/oxford_txts/TC2_oxford.txt,To al honour and bountee to consente,OXFORD
TC2_gui_complete.csv,419,connen,can,v%pr_1,Troilus and Criseyde; Book II 1445,data/oxford_txts/TC2_oxford.txt,"Answerde, “It shal be doon; and I can finde",OXFORD
TC2_gui_complete.csv,419,finden,finde,v%inf,Troilus and Criseyde; Book II 1445,data/oxford_txts/TC2_oxford.txt,"Answerde, “It shal be doon; and I can finde",OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1448,data/oxford_txts/TC2_oxford.txt,To speke of this? I trowe it be the beste;,OXFORD
TC2_gui_complete.csv,419,listen,leste,v%pr_3,Troilus and Criseyde; Book II 1449,data/oxford_txts/TC2_oxford.txt,For she may leden Paris as hir leste.,OXFORD
TC2_gui_complete.csv,419,seien,seyn,v%inf,Troilus and Criseyde; Book II 1454,data/oxford_txts/TC2_oxford.txt,"May seyn no bet, swich hap to him hath she.",OXFORD
TC2_gui_complete.csv,419,don,doon,v%ppl,Troilus and Criseyde; Book II 1459,data/oxford_txts/TC2_oxford.txt,"“Sire, al this shal be doon,” quod Pandarus;",OXFORD
TC2_gui_complete.csv,419,sweten,swete,v%pr_1,Troilus and Criseyde; Book II 1465,data/oxford_txts/TC2_oxford.txt,"Lo, nece min, see ye nought how I swete?",OXFORD
TC2_gui_complete.csv,419,pleten,plete,v%inf,Troilus and Criseyde; Book II 1468,data/oxford_txts/TC2_oxford.txt,Is now aboute eftsones for to plete,OXFORD
TC2_gui_complete.csv,419,don,doon,v%inf,Troilus and Criseyde; Book II 1472,data/oxford_txts/TC2_oxford.txt,"And doon me wrong? what shal I do, allas?",OXFORD
TC2_gui_complete.csv,419,biginnen,biginne,v%pr_3,Troilus and Criseyde; Book II 1484,data/oxford_txts/TC2_oxford.txt,"For ought he can, whan that so he biginne.”",OXFORD
TC2_gui_complete.csv,419,don,doon,v%ppl,Troilus and Criseyde; Book II 1492,data/oxford_txts/TC2_oxford.txt,"Whanne this was doon, this Pandare up anoon",OXFORD
TC2_gui_complete.csv,419,wenden,wende,v%inf,Troilus and Criseyde; Book II 1493,data/oxford_txts/TC2_oxford.txt,"To telle in short, and forth gan for to wende",OXFORD
TC2_gui_complete.csv,419,blenden,blende,v%inf,Troilus and Criseyde; Book II 1496,data/oxford_txts/TC2_oxford.txt,And how that he Deiphebus gan to blende;,OXFORD
TC2_gui_complete.csv,419,connen,conne,v%pr_2,Troilus and Criseyde; Book II 1497,data/oxford_txts/TC2_oxford.txt,"And seide him, “Now is time, if that thou conne",OXFORD
TC2_gui_complete.csv,419,compleinen,compleine,v%imp,Troilus and Criseyde; Book II 1499,data/oxford_txts/TC2_oxford.txt,"“Now spek, now prey, now pitously compleine;",OXFORD
TC2_gui_complete.csv,419,areden,arede,v%inf,Troilus and Criseyde; Book II 1505,data/oxford_txts/TC2_oxford.txt,"And what it is, I leie, I can arede.",OXFORD
TC2_gui_complete.csv,419,leien,leye,v%imp,Troilus and Criseyde; Book II 1517,data/oxford_txts/TC2_oxford.txt,"Sone after that, doun in thy bed thee leye",OXFORD
TC2_gui_complete.csv,419,lien,lie,v%imp,Troilus and Criseyde; Book II 1519,data/oxford_txts/TC2_oxford.txt,"And lie right there, and bide thin aventure.",OXFORD
TC2_gui_complete.csv,419,biden,bide,v%imp,Troilus and Criseyde; Book II 1519,data/oxford_txts/TC2_oxford.txt,"And lie right there, and bide thin aventure.",OXFORD
TC2_gui_complete.csv,419,holden,holde,v%pr_2,Troilus and Criseyde; Book II 1525,data/oxford_txts/TC2_oxford.txt,"I hope, and thou this purpos holde ferme",OXFORD
TC2_gui_complete.csv,419,ben,am,v%pr_1,Troilus and Criseyde; Book II 1529,data/oxford_txts/TC2_oxford.txt,"For I am sik in ernest, doutelees",OXFORD
TC2_gui_complete.csv,419,countrefeten,countrefete,v%inf,Troilus and Criseyde; Book II 1532,data/oxford_txts/TC2_oxford.txt,And hast the lasse need to countrefete;,OXFORD
TC2_gui_complete.csv,419,sweten,swete,v%inf,Troilus and Criseyde; Book II 1533,data/oxford_txts/TC2_oxford.txt,For him men demen hoot that men seen swete.,OXFORD
TC2_gui_complete.csv,419,holden,holde,v%imp,Troilus and Criseyde; Book II 1534,data/oxford_txts/TC2_oxford.txt,"“Lo, holde thee at thy triste cloos, and I",OXFORD
TC2_gui_complete.csv,419,shulen,shal,v%pr_1,Troilus and Criseyde; Book II 1535,data/oxford_txts/TC2_oxford.txt,Shal wel the deer unto thy bowe drive.”,OXFORD
TC2_gui_complete.csv,419,assenten,assente,v%inf,Troilus and Criseyde; Book II 1539,data/oxford_txts/TC2_oxford.txt,And to Pandarus reed gan al assente,OXFORD
TC2_gui_complete.csv,419,laden,lade,v%inf,Troilus and Criseyde; Book II 1544,data/oxford_txts/TC2_oxford.txt,How men gan him with clothes for to lade,OXFORD
TC2_gui_complete.csv,419,gladen,glade,v%inf,Troilus and Criseyde; Book II 1545,data/oxford_txts/TC2_oxford.txt,"Whan he was leid, and how men wolde him glade?",OXFORD
TC2_gui_complete.csv,419,haven,han,v%pr_pl,Troilus and Criseyde; Book II 1547,data/oxford_txts/TC2_oxford.txt,That ye han herd Pandare er this devise.,OXFORD
TC2_gui_complete.csv,419,gladen,glade,v%inf,Troilus and Criseyde; Book II 1574,data/oxford_txts/TC2_oxford.txt,"And after that, he peined him to glade",OXFORD
TC2_gui_complete.csv,419,willen,yow,v%pr_1,Troilus and Criseyde; Book II 1580,data/oxford_txts/TC2_oxford.txt,Men curen folk; this charme I wol yow lere.”,OXFORD
TC2_gui_complete.csv,419,don,don,v%pr_pl,Troilus and Criseyde; Book II 1584,data/oxford_txts/TC2_oxford.txt,"As folk don yet, whan som wight hath bigonne",OXFORD
TC2_gui_complete.csv,419,don,don,v%inf,Troilus and Criseyde; Book II 1594,data/oxford_txts/TC2_oxford.txt,To mowen swich a knight don live or die?,OXFORD
TC2_gui_complete.csv,419,willen,wol,v%pr_pl,Troilus and Criseyde; Book II 1601,data/oxford_txts/TC2_oxford.txt,"And seide to Deiphebus, “Wol ye goon",OXFORD
TC2_gui_complete.csv,419,gon,goon,v%inf,Troilus and Criseyde; Book II 1601,data/oxford_txts/TC2_oxford.txt,"And seide to Deiphebus, “Wol ye goon",OXFORD
TC2_gui_complete.csv,419,gon,go,v%pr_pl,Troilus and Criseyde; Book II 1605,data/oxford_txts/TC2_oxford.txt,"Took first the tale, and seide, “Go we blive”;",OXFORD
TC2_gui_complete.csv,419,yeven,yeve,v%pr_3,Troilus and Criseyde; Book II 1609,data/oxford_txts/TC2_oxford.txt,"And yeve me sorwe, but he shal it rewe",OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1610,data/oxford_txts/TC2_oxford.txt,"If that I may, and alle folk be trewe.”",OXFORD
TC2_gui_complete.csv,419,spitten,spete,v%inf,Troilus and Criseyde; Book II 1617,data/oxford_txts/TC2_oxford.txt,"So hëinous, that men mighte on it spete.",OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1620,data/oxford_txts/TC2_oxford.txt,"“Anhonged be swich oon, were he my brother;",OXFORD
TC2_gui_complete.csv,419,ben,were,v%pt_3,Troilus and Criseyde; Book II 1620,data/oxford_txts/TC2_oxford.txt,"“Anhonged be swich oon, were he my brother;",OXFORD
TC2_gui_complete.csv,419,hoten,hir,v%pt_pl,Troilus and Criseyde; Book II 1623,data/oxford_txts/TC2_oxford.txt,"Pleinly, alle at ones, they hir highten",OXFORD
TC2_gui_complete.csv,419,willen,wol,v%pr_pl,Troilus and Criseyde; Book II 1628,data/oxford_txts/TC2_oxford.txt,"He seide, “Ye, but wol ye now me here?",OXFORD
TC2_gui_complete.csv,419,ben,were,v%pt_3,Troilus and Criseyde; Book II 1630,data/oxford_txts/TC2_oxford.txt,"It were good, if that ye wolde assente",OXFORD
TC2_gui_complete.csv,419,assenten,assente,v%inf,Troilus and Criseyde; Book II 1630,data/oxford_txts/TC2_oxford.txt,"It were good, if that ye wolde assente",OXFORD
TC2_gui_complete.csv,419,willen,wol,v%pr_1,Troilus and Criseyde; Book II 1634,data/oxford_txts/TC2_oxford.txt,"And, by your leve, I wol but in right sterte",OXFORD
TC2_gui_complete.csv,419,sterten,sterte,v%inf,Troilus and Criseyde; Book II 1634,data/oxford_txts/TC2_oxford.txt,"And, by your leve, I wol but in right sterte",OXFORD
TC2_gui_complete.csv,419,haven,have,v%pr_3,Troilus and Criseyde; Book II 1638,data/oxford_txts/TC2_oxford.txt,"“God have thy soule, ybrought have I thy bere!”",OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1642,data/oxford_txts/TC2_oxford.txt,"And seide hem, “So there be no taryinge",OXFORD
TC2_gui_complete.csv,419,witen,woot,v%pr_pl,Troilus and Criseyde; Book II 1646,data/oxford_txts/TC2_oxford.txt,"“But wel ye woot, the chaumbre is but lite",OXFORD
TC2_gui_complete.csv,419,loken,loketh,v%pr_pl,Troilus and Criseyde; Book II 1648,data/oxford_txts/TC2_oxford.txt,Now loketh ye (for I wol have no wite,OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1651,data/oxford_txts/TC2_oxford.txt,Wher it be bet she bide til eftsones;,OXFORD
TC2_gui_complete.csv,419,biden,bide,v%pr_3,Troilus and Criseyde; Book II 1651,data/oxford_txts/TC2_oxford.txt,Wher it be bet she bide til eftsones;,OXFORD
TC2_gui_complete.csv,419,seien,sey,v%pr_1,Troilus and Criseyde; Book II 1653,data/oxford_txts/TC2_oxford.txt,"“I sey for me, best is, as I can knowe",OXFORD
TC2_gui_complete.csv,419,connen,can,v%pr_1,Troilus and Criseyde; Book II 1653,data/oxford_txts/TC2_oxford.txt,"“I sey for me, best is, as I can knowe",OXFORD
TC2_gui_complete.csv,419,wenden,wente,v%pt_pl,Troilus and Criseyde; Book II 1666,data/oxford_txts/TC2_oxford.txt,"Withoute more, to Troilus in they wente.",OXFORD
TC2_gui_complete.csv,419,disporten,disporte,v%inf,Troilus and Criseyde; Book II 1673,data/oxford_txts/TC2_oxford.txt,"As she best coude, she gan him to disporte.",OXFORD
TC2_gui_complete.csv,419,mouen,may,v%pr_1,Troilus and Criseyde; Book II 1684,data/oxford_txts/TC2_oxford.txt,"Quod Troilus, “As sone as I may goon",OXFORD
TC2_gui_complete.csv,419,gon,goon,v%inf,Troilus and Criseyde; Book II 1684,data/oxford_txts/TC2_oxford.txt,"Quod Troilus, “As sone as I may goon",OXFORD
TC2_gui_complete.csv,419,willen,wol,v%pr_1,Troilus and Criseyde; Book II 1685,data/oxford_txts/TC2_oxford.txt,I wol right fain with al my might ben oon,OXFORD
TC2_gui_complete.csv,419,haven,have,v%pr_3,Troilus and Criseyde; Book II 1686,data/oxford_txts/TC2_oxford.txt,"Have God my trouthe, hir cause to sustene.”",OXFORD
TC2_gui_complete.csv,419,ben,be,v%pr_3,Troilus and Criseyde; Book II 1688,data/oxford_txts/TC2_oxford.txt,"Quod Pandarus, “And it your wille be",OXFORD
TC2_gui_complete.csv,419,forbeden,forbede,v%pr_3,Troilus and Criseyde; Book II 1690,data/oxford_txts/TC2_oxford.txt,"“Or elles God forbede,” tho quod he",OXFORD
TC2_gui_complete.csv,419,vouchen,vouche,v%pr_3,Troilus and Criseyde; Book II 1691,data/oxford_txts/TC2_oxford.txt,“If that she vouche sauf for to do so.”,OXFORD
TC2_gui_complete.csv,419,unfolden,unfolde,v%inf,Troilus and Criseyde; Book II 1702,data/oxford_txts/TC2_oxford.txt,Deiphebus gan this lettre to unfolde,OXFORD
TC2_gui_complete.csv,419,biholden,biholde,v%inf,Troilus and Criseyde; Book II 1704,data/oxford_txts/TC2_oxford.txt,"And rominge outward, fast it gan biholde",OXFORD
TC2_gui_complete.csv,419,gon,goon,v%inf,Troilus and Criseyde; Book II 1711,data/oxford_txts/TC2_oxford.txt,"That al was wel, and out he gan to goon",OXFORD
TC2_gui_complete.csv,419,taken,take,v%imp,Troilus and Criseyde; Book II 1716,data/oxford_txts/TC2_oxford.txt,"“Ris, take with yow your nece Antigone",OXFORD
TC2_gui_complete.csv,419,loken,loke,v%imp,Troilus and Criseyde; Book II 1719,data/oxford_txts/TC2_oxford.txt,And loke that ye thonke humblely,OXFORD
TC2_gui_complete.csv,419,mouen,may,v%pr_pl,Troilus and Criseyde; Book II 1720,data/oxford_txts/TC2_oxford.txt,"Hem alle three, and, whan ye may goodly",OXFORD
TC2_gui_complete.csv,419,gon,go,v%pr_pl,Troilus and Criseyde; Book II 1724,data/oxford_txts/TC2_oxford.txt,"Quod tho Criseyde, “Go we, uncle dere”;",OXFORD
TC2_gui_complete.csv,419,pleien,pleie,v%imp,Troilus and Criseyde; Book II 1729,data/oxford_txts/TC2_oxford.txt,"Stinteth right here, and softely yow pleie.",OXFORD
TC2_gui_complete.csv,419,amenden,amende,v%pr_3,Troilus and Criseyde; Book II 1731,data/oxford_txts/TC2_oxford.txt,"And in what plit oon is, God him amende!",OXFORD
TC2_gui_complete.csv,419,biginnen,biginne,v%imp,Troilus and Criseyde; Book II 1732,data/oxford_txts/TC2_oxford.txt,And inward thus “Ful softely biginne;,OXFORD
TC2_gui_complete.csv,419,defenden,defende,v%pr_3,Troilus and Criseyde; Book II 1733,data/oxford_txts/TC2_oxford.txt,"Nece, I conjure and heighly yow defende",OXFORD
TC2_gui_complete.csv,419,senden,sende,v%pr_3,Troilus and Criseyde; Book II 1734,data/oxford_txts/TC2_oxford.txt,"On his half, which that sowle us alle sende",OXFORD
TC2_gui_complete.csv,419,slen,slee,v%imp,Troilus and Criseyde; Book II 1736,data/oxford_txts/TC2_oxford.txt,"Slee nought this man, that hath for yow this peine!",OXFORD
TC2_gui_complete.csv,419,willen,wol,v%pr_pl,Troilus and Criseyde; Book II 1740,data/oxford_txts/TC2_oxford.txt,"That wol ye bothe seyn, whan ye ben oon.",OXFORD
TC2_gui_complete.csv,419,seien,seyn,v%inf,Troilus and Criseyde; Book II 1740,data/oxford_txts/TC2_oxford.txt,"That wol ye bothe seyn, whan ye ben oon.",OXFORD
TC2_gui_complete.csv,419,durren,dar,v%pr_pl,Troilus and Criseyde; Book II 1747,data/oxford_txts/TC2_oxford.txt,"Than dar ye nought, and why? for she, and she",OXFORD
TC2_gui_complete.csv,419,durren,dar,v%pr_1,Troilus and Criseyde; Book II 1749,data/oxford_txts/TC2_oxford.txt,"Las time iloste, I dar not with yow dele;",OXFORD
CYT_gui_complete.csv,197,quiten,quite,v%inf,The Canon's Yeoman's Tale 736,data/oxford_txts/CYT_oxford.txt,"That whil I live, I shal it quite° nevere.",OXFORD
CYT_gui_complete.csv,197,don,ydo,v%ppl_abs,The Canon's Yeoman's Tale 739,data/oxford_txts/CYT_oxford.txt,"If he continue, I holde° his thrift° ydo.°",OXFORD
CYT_gui_complete.csv,197,don,do,v%ppl,The Canon's Yeoman's Tale 745,data/oxford_txts/CYT_oxford.txt,To lese hir good° as he himself hath do.°,OXFORD
CYT_gui_complete.csv,197,willen,wol,v%pr_1,The Canon's Yeoman's Tale 749,data/oxford_txts/CYT_oxford.txt,"Of that no charge,° I wol speke of our werk.",OXFORD
CYT_gui_complete.csv,197,blouen,blow,v%pr_1,The Canon's Yeoman's Tale 753,data/oxford_txts/CYT_oxford.txt,I blow the fir til that° min herte feinte.°,OXFORD
CYT_gui_complete.csv,197,feinten,feinte,v%pr_3,The Canon's Yeoman's Tale 753,data/oxford_txts/CYT_oxford.txt,I blow the fir til that° min herte feinte.°,OXFORD
CYT_gui_complete.csv,197,connen,can,v%pr_pl,The Canon's Yeoman's Tale 773,data/oxford_txts/CYT_oxford.txt,For alle our sleightes° we can nat conclude.°,OXFORD
CYT_gui_complete.csv,197,concluden,conclude,v%inf,The Canon's Yeoman's Tale 773,data/oxford_txts/CYT_oxford.txt,For alle our sleightes° we can nat conclude.°,OXFORD
CYT_gui_complete.csv,197,connen,can,v%pr_1,The Canon's Yeoman's Tale 786,data/oxford_txts/CYT_oxford.txt,Though I by ordre hem nat reherce° can,OXFORD
CYT_gui_complete.csv,197,connen,can,v%pr_1,The Canon's Yeoman's Tale 789,data/oxford_txts/CYT_oxford.txt,Though I ne can nat sette hem° in hir kinde;°,OXFORD
CYT_gui_complete.csv,197,setten,sette,v%inf,The Canon's Yeoman's Tale 789,data/oxford_txts/CYT_oxford.txt,Though I ne can nat sette hem° in hir kinde;°,OXFORD
CYT_gui_complete.csv,197,listen,liste,v%pr_3,The Canon's Yeoman's Tale 801,data/oxford_txts/CYT_oxford.txt,"And other swiche, if that me liste° tarie.°",OXFORD
CYT_gui_complete.csv,197,mouen,may,v%pr_pl,The Canon's Yeoman's Tale 803,data/oxford_txts/CYT_oxford.txt,"To bringe aboute our purpos, if we may.",OXFORD
CYT_gui_complete.csv,197,willen,wol,v%pr_1,The Canon's Yeoman's Tale 819,data/oxford_txts/CYT_oxford.txt,"¶I wol yow telle, as was me taught also",OXFORD
CYT_gui_complete.csv,197,haven,han,v%inf,The Canon's Yeoman's Tale 831,data/oxford_txts/CYT_oxford.txt,He shal no good han that him may suffise;,OXFORD
CYT_gui_complete.csv,197,comen,com,v%inf,The Canon's Yeoman's Tale 835,data/oxford_txts/CYT_oxford.txt,"Lat him com forth, and lerne multiplie;°",OXFORD
CYT_gui_complete.csv,197,ben,be,v%pr_3,The Canon's Yeoman's Tale 839,data/oxford_txts/CYT_oxford.txt,"Nay, nay, God woot,° al be he° monk or frere",OXFORD
CYT_gui_complete.csv,197,connen,konne,v%pr_3,The Canon's Yeoman's Tale 846,data/oxford_txts/CYT_oxford.txt,"And konne he letterure,° or konne he noon",OXFORD
CYT_gui_complete.csv,197,connen,konne,v%pr_3,The Canon's Yeoman's Tale 846,data/oxford_txts/CYT_oxford.txt,"And konne he letterure,° or konne he noon",OXFORD
CYT_gui_complete.csv,197,don,ydo,v%ppl,The Canon's Yeoman's Tale 850,data/oxford_txts/CYT_oxford.txt,"Ilike wel,° whan they han al ydo;°",OXFORD
CYT_gui_complete.csv,197,seien,seyn,v%inf,The Canon's Yeoman's Tale 851,data/oxford_txts/CYT_oxford.txt,"This is to seyn, they faillen bothe two.",OXFORD
CYT_gui_complete.csv,197,resten,reste,v%inf,The Canon's Yeoman's Tale 859,data/oxford_txts/CYT_oxford.txt,Of al thes names now wol I me reste.,OXFORD
CYT_gui_complete.csv,197,loken,looke,v%pr_3,The Canon's Yeoman's Tale 861,data/oxford_txts/CYT_oxford.txt,"To reise° a feend, al looke he never so rowe.°",OXFORD
CYT_gui_complete.csv,197,haven,had,v%pt_pl,The Canon's Yeoman's Tale 864,data/oxford_txts/CYT_oxford.txt,"For had we him,° than wer we siker ynow.°",OXFORD
CYT_gui_complete.csv,197,ben,wer,v%pt_pl,The Canon's Yeoman's Tale 864,data/oxford_txts/CYT_oxford.txt,"For had we him,° than wer we siker ynow.°",OXFORD
CYT_gui_complete.csv,197,don,ydo,v%ppl,The Canon's Yeoman's Tale 866,data/oxford_txts/CYT_oxford.txt,"For al our craft, whan we han al ydo",OXFORD
CYT_gui_complete.csv,197,smerten,smerte,v%pr_pl,The Canon's Yeoman's Tale 871,data/oxford_txts/CYT_oxford.txt,"Supposinge ever, though we sore smerte,°",OXFORD
CYT_gui_complete.csv,197,warnen,warn,v%pr_1,The Canon's Yeoman's Tale 874,data/oxford_txts/CYT_oxford.txt,"I warn yow wel, it is to seken ever;°",OXFORD
CYT_gui_complete.csv,197,disseveren,dissever,v%inf,The Canon's Yeoman's Tale 875,data/oxford_txts/CYT_oxford.txt,"That futur temps° hath maad men to dissever,°",OXFORD
CYT_gui_complete.csv,197,haven,hadde,v%pt_pl,The Canon's Yeoman's Tale 876,data/oxford_txts/CYT_oxford.txt,"In trust therof, from al that ever they hadde.",OXFORD
CYT_gui_complete.csv,197,connen,can,v%pr_pl,The Canon's Yeoman's Tale 877,data/oxford_txts/CYT_oxford.txt,"Yet of that art they can nat wexen sadde,°",OXFORD
CYT_gui_complete.csv,197,mouen,mighte,v%pt_pl,The Canon's Yeoman's Tale 880,data/oxford_txts/CYT_oxford.txt,Which that they mighte wrappe hem inne at night,OXFORD
CYT_gui_complete.csv,197,willen,wolde,v%pt_pl,The Canon's Yeoman's Tale 882,data/oxford_txts/CYT_oxford.txt,They wolde hem selle and spenden on this craft;,OXFORD
CYT_gui_complete.csv,197,connen,can,v%pr_pl,The Canon's Yeoman's Tale 883,data/oxford_txts/CYT_oxford.txt,They can nat stinte° til nothing be laft.,OXFORD
CYT_gui_complete.csv,197,stinten,stinte,v%inf,The Canon's Yeoman's Tale 883,data/oxford_txts/CYT_oxford.txt,They can nat stinte° til nothing be laft.,OXFORD
CYT_gui_complete.csv,197,ben,be,v%pr_3,The Canon's Yeoman's Tale 883,data/oxford_txts/CYT_oxford.txt,They can nat stinte° til nothing be laft.,OXFORD
CYT_gui_complete.csv,197,gon,goon,v%pr_pl,The Canon's Yeoman's Tale 884,data/oxford_txts/CYT_oxford.txt,"And evermore, wher that ever° they goon",OXFORD
CYT_gui_complete.csv,197,mouen,may,v%pr_pl,The Canon's Yeoman's Tale 885,data/oxford_txts/CYT_oxford.txt,Men may hem knowe by smel of brimstoon;,OXFORD
CYT_gui_complete.csv,197,ben,be,v%pr_3,The Canon's Yeoman's Tale 888,data/oxford_txts/CYT_oxford.txt,"That, though a man a mile from hem be",OXFORD
CYT_gui_complete.csv,197,listen,list,v%pr_pl,The Canon's Yeoman's Tale 891,data/oxford_txts/CYT_oxford.txt,"If that men list,° this folk they knowe may.",OXFORD
CYT_gui_complete.csv,197,mouen,may,v%pr_pl,The Canon's Yeoman's Tale 891,data/oxford_txts/CYT_oxford.txt,"If that men list,° this folk they knowe may.",OXFORD
CYT_gui_complete.csv,197,willen,wol,v%pr_pl,The Canon's Yeoman's Tale 894,data/oxford_txts/CYT_oxford.txt,They right anon° wol rownen° in his ere,OXFORD
