file,file_path,text_type,line_number,filename,headword,tag,word,context,full_tagging
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 316,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,Now loke thanne if they be nought to blame,nou@adv loken@v2%imp thanne@adv if@conj thei@pron%pl_nom ben@v%pr_pl nought@adv to@part blamen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 316,data/riverside_cats/TC3_riv.cat,thanne,adv,thanne,Now loke thanne if they be nought to blame,nou@adv loken@v2%imp thanne@adv if@conj thei@pron%pl_nom ben@v%pr_pl nought@adv to@part blamen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 320,data/oxford_txts/TC3_oxford.txt,than,conj,more,Ne knowe hem more than min olde hat,ne@adv  hem@pron%pl_obj more@adv%comp than@conj min@pron%gen olde@adj hat@n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 320,data/riverside_cats/TC3_riv.cat,than,conj,than,Ne knewe hem more than myn olde hat,ne@adv knouen@v%pt_pl hem@pron%pl_obj more@adv%comp than@conj min@pron%gen olde@adj hat@n
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 413,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,To han for thin and lat me thanne allone,to@part haven@v%inf for@prep thin@pron%gen_abs and@conj leten@v%imp me@pron2%obj thanne@adv al-one@adj
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 413,data/riverside_cats/TC3_riv.cat,thanne,adv,thanne,To han for thyn and lat me thanne allone,to@part haven@v%inf for@prep thin@pron%gen_abs and@conj leten@v%imp me@pron2%obj thanne@adv al-one@adj
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 447,data/oxford_txts/TC3_oxford.txt,than,conj,no,For ought I wot no more than was he,for@prep ought@pron ich@pron%nom ought@pron   than@conj ben@v%pt_3 he@pron1%nom
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 447,data/riverside_cats/TC3_riv.cat,than,conj,than,For aught I woot namore than was he,for@prep ought@pron ich@pron%nom witen@v1%pr_1 no_more@adv%comp than@conj ben@v%pt_3 he@pron1%nom
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 490,data/oxford_txts/TC3_oxford.txt,than,conj,than,Ne bar him bet than he withouten drede,ne@adv beren@v1%pt_3 him@pron%obj bet@adv%comp than@conj he@pron1%nom withouten@prep drede@n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 490,data/riverside_cats/TC3_riv.cat,than,conj,than,Ne bar hym bet than he withouten drede,ne@adv beren@v1%pt_3 him@pron%obj bet@adv%comp than@conj he@pron1%nom withouten@prep drede@n
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 504,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,How sholde I thanne a line of it endite,hou@adv&conj shulen@v1%pt_1 ich@pron%nom thanne@adv a@indef_art line@n1 of@prep hit@pron enditen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 504,data/riverside_cats/TC3_riv.cat,thanne,adv,thanne,How sholde I thanne a lyne of it endite,hou@adv&conj shulen@v1%pt_1 ich@pron%nom thanne@adv a@indef_art line@n1 of@prep hit@pron enditen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 505,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,But to the grete effect than sey I thus,but@conj to@prep the@def_art gret@adj effect@n thanne@adv seien@v1%pr_1 ich@pron%nom thus@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 505,data/riverside_cats/TC3_riv.cat,thanne,adv,than,But to the grete effect than sey I thus,but@conj to@prep the@def_art gret@adj effect@n thanne@adv seien@v1%pr_1 ich@pron%nom thus@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 573,data/oxford_txts/TC3_oxford.txt,than,conj,than,For rather than men mighte him ther aspie,for@conj rathere@adv%comp than@conj man@n%pl mouen@v3%pt_pl him@pron%obj ther@adv aspien@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 573,data/riverside_cats/TC3_riv.cat,than,conj,than,For rather than men myghte hym ther aspie,for@conj rathere@adv%comp than@conj man@n%pl mouen@v3%pt_pl him@pron%obj ther@adv aspien@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 629,data/oxford_txts/TC3_oxford.txt,thanne,adv,thenne,At which Pandare tho lough and seide thenne,at@prep which@pron pandare@n#propn tho@adv laughen@v%pt_3 and@conj seien@v1%pt_3 thanne@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 629,data/riverside_cats/TC3_riv.cat,thanne,adv,thenne,At which Pandare tho lough and seyde thenne,at@prep which@pron pandare@n#propn tho@adv laughen@v%pt_3 and@conj seien@v1%pt_3 thanne@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 632,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,Yow any thing than prey I yow quod he,you@pron%pl_obj ani@gram_adj thing@n thanne@adv preien@v1%pr_1 you@pron%pl_obj you@pron%pl_obj quethen@v%pt_3 he@pron1%nom
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 632,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Yow any thyng than prey ich yow quod he,you@pron%pl_obj ani@gram_adj thing@n thanne@adv preien@v1%pr_1 ich@pron%nom you@pron%pl_obj quethen@v%pt_3 he@pron1%nom
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 643,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,And have a thank as grucche and thanne abide,and@conj haven@v%inf a@indef_art thank@n as@conj grucchen@v%inf and@conj thanne@adv abiden@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 643,data/riverside_cats/TC3_riv.cat,thanne,adv,thanne,And have a thonk as grucche and thanne abide,and@conj haven@v%inf a@indef_art thank@n as@conj grucchen@v%inf and@conj thanne@adv abiden@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 816,data/oxford_txts/TC3_oxford.txt,thanne,adv,anguisshous,Ful anguisshous than is God woot quod she,ful@adv  thanne@adv ben@v%pr_3 god@n1#propn witen@v1%pr_3 quethen@v%pt_3 she@pron%nom
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 816,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Ful angwissous than is God woot quod she,ful@adv angwisshous@adj thanne@adv ben@v%pr_3 god@n1#propn witen@v1%pr_3 quethen@v%pt_3 she@pron%nom
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 829,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,Than every time he that hath in memorie,thanne@adv everi@pron_gram_adj time@n he@pron1%nom that@pron haven@v%pr_3 in@prep memorie@n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 829,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Than every tyme he that hath in memorie,thanne@adv everi@pron_gram_adj time@n he@pron1%nom that@pron haven@v%pr_3 in@prep memorie@n
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 833,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,Than semeth it that joye is worth ful lite,thanne@adv semen@v2%pr_3 hit@pron that@art&gram_adj joie@n ben@v%pr_3 worth@adj ful@adv lite@adj1
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 833,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Than semeth it that joie is worth ful lite,thanne@adv semen@v2%pr_3 hit@pron that@art&gram_adj joie@n ben@v%pr_3 worth@adj ful@adv lite@adj1
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 858,data/oxford_txts/TC3_oxford.txt,than,conj,than,Than to dispute and axe amonges alle,than@conj to@part disputen@v%inf and@conj asken@v%inf amonges@prep al@gram_adjas_n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 858,data/riverside_cats/TC3_riv.cat,than,conj,than,Than to dispute and axe amonges alle,than@conj to@part disputen@v%inf and@conj asken@v%inf amonges@prep al@gram_adjas_n
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 876,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,Now loke thanne if ye that been his love,nou@adv loken@v2%imp thanne@adv if@conj ye@pron%pl_nom that@pron ben@v%pr_pl his@pron1%gen love@n1
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 876,data/riverside_cats/TC3_riv.cat,thanne,adv,thanne,Now loke thanne if ye that ben his love,nou@adv loken@v2%imp thanne@adv if@conj ye@pron%pl_nom that@pron ben@v%pr_pl his@pron1%gen love@n1
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 922,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,That though that she dide him as thanne a grace,that@conj though@conj that@part she@pron%nom don@v1%pt_3 him@pron%obj as@conj thanne@adv a@indef_art grace@n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 922,data/riverside_cats/TC3_riv.cat,thanne,adv,thanne,That though that she did hym as thanne a grace,that@conj though@conj that@part she@pron%nom don@v1%pt_3 him@pron%obj as@conj thanne@adv a@indef_art grace@n
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 939,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,Thanne em quod she doth herof as yow list,thanne@adv em@n1 quethen@v%pt_3 she@pron%nom don@v1%imp her-of@adv as@conj you@pron%pl_obj listen@v1%pr_3
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 939,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Than em quod she doth herof as yow list,thanne@adv em@n1 quethen@v%pt_3 she@pron%nom don@v1%imp her-of@adv as@conj you@pron%pl_obj listen@v1%pr_3
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1031,data/oxford_txts/TC3_oxford.txt,than,conj,than,Is excusable more than som ywis,ben@v%pr_3 excusable@adj more@adv%comp than@conj som@pron iwis@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1031,data/riverside_cats/TC3_riv.cat,than,conj,than,Is excusable more than som iwys,ben@v%pr_3 excusable@adj more@adv%comp than@conj som@pron iwis@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1084,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,Than seide he thus God woot that of this game,thanne@adv seien@v1%pt_3 he@pron1%nom thus@adv god@n1#propn witen@v1%pr_3 that@conj of@prep this@gram_adj game@n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1084,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Than seyde he thus God woot that of this game,thanne@adv seien@v1%pt_3 he@pron1%nom thus@adv god@n1#propn witen@v1%pr_3 that@conj of@prep this@gram_adj game@n
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1085,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,Whan al is wist than am I not to blame,whan@adv&conj al@gram_adjas_n ben@v%pr_3 witen@v1%ppl thanne@adv ben@v%pr_1 ich@pron%nom  to@prep blamen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1085,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Whan al is wist than am I nought to blame,whan@adv&conj al@gram_adjas_n ben@v%pr_3 witen@v1%ppl thanne@adv ben@v%pr_1 ich@pron%nom nought@adv to@prep blamen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1108,data/oxford_txts/TC3_oxford.txt,than,conj,than,Than al the good the sonne aboute gooth,than@conj al@gram_adj the@def_art god@n2 the@def_art sonne@n abouten@adv gon@v%pr_3
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1108,data/riverside_cats/TC3_riv.cat,than,conj,than,Than al the good the sonne aboute gooth,than@conj al@gram_adj the@def_art god@n2 the@def_art sonne@n abouten@adv gon@v%pr_3
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1146,data/oxford_txts/TC3_oxford.txt,than,conj,than,Yet lesse thing than othes may suffise,yet@adv lesse@adj%comp thing@n than@conj oth@n%pl mouen@v3%pr_3 suffisen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1146,data/riverside_cats/TC3_riv.cat,than,conj,than,Yet lasse thyng than othes may suffise,yet@adv lesse@adj%comp thing@n than@conj oth@n%pl mouen@v3%pr_3 suffisen@v%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1223,data/oxford_txts/TC3_oxford.txt,than,conj,than,Now is this bet than bothe two be lorn,nou@adv ben@v%pr_3 this@gram_adj bet@adj%comp than@conj bothe@num_adj two@num_n ben@v%pr_pl lesen@v4%ppl
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1223,data/riverside_cats/TC3_riv.cat,than,conj,than,Now is this bet than bothe two be lorn,nou@adv ben@v%pr_3 this@gram_adj bet@adj%comp than@conj bothe@num_adj two@num_n ben@v%pr_pl lesen@v4%ppl
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1254,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,Than seide he thus O Love O Charitee,thanne@adv seien@v1%pt_3 he@pron1%nom thus@adv o@interj love@n1#propn o@interj charite@n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1254,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Than seyde he thus O Love O Charite,thanne@adv seien@v1%pt_3 he@pron1%nom thus@adv o@interj love@n1#propn o@interj charite@n
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1490,data/oxford_txts/TC3_oxford.txt,than,conj,than,Me lever were than thise worldes tweine,me@pron2%obj lef@adj%comp ben@v%pt_3 than@conj these@gram_adj%pl world@n%gen twein@num_adj --@dash
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1490,data/riverside_cats/TC3_riv.cat,than,conj,than,Me levere were than thise worldes tweyne,me@pron2%obj lef@adj%comp ben@v%pt_3 than@conj these@gram_adj%pl world@n%gen twein@num_adj --@dash
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1540,data/oxford_txts/TC3_oxford.txt,than,conj,more,A thousandfold was worth more than he wende,a@indef_art  ben@v%pt_3 worth@adj more@adv%comp than@conj he@pron1%nom wenen@v2%pt_3
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1540,data/riverside_cats/TC3_riv.cat,than,conj,than,A thousand fold was worth more than he wende,a@indef_art thousand@num_adj folde@n2 ben@v%pt_3 worth@adj more@adv%comp than@conj he@pron1%nom wenen@v2%pt_3
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1547,data/oxford_txts/TC3_oxford.txt,than,conj,than,Gan more than erst and yet took he non hede,ginnen@v%pt_3 more@adv%comp than@conj erest@adv%sup and@conj yet@adv taken@v%pt_3 he@pron1%nom non@gram_adj hed@n2
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1547,data/riverside_cats/TC3_riv.cat,than,conj,than,Gan more than erst and yet took he non hede,ginnen@v%pt_3 more@adv%comp than@conj erest@adv%sup and@conj yet@adv taken@v%pt_3 he@pron1%nom non@gram_adj hed@n2
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1579,data/oxford_txts/TC3_oxford.txt,thanne,adv,than,For other cause was ther noon than so,for@conj other@gram_adj cause@n ben@v%pt_3 ther@adv non@gram_adj thanne@adv so@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1579,data/riverside_cats/TC3_riv.cat,thanne,adv,than,For other cause was ther noon than so,for@conj other@gram_adj cause@n ben@v%pt_3 ther@adv non@gram_adj thanne@adv so@adv
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1617,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,Til al was seid and thanne he him answerde,til@conj al@gram_adjas_n ben@v%pt_3 seien@v1%ppl and@conj thanne@adv he@pron1%nom  answeren@v%pt_3
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1617,data/riverside_cats/TC3_riv.cat,thanne,adv,than,Tyl al was seyd and than he thus answerde,til@conj al@gram_adjas_n ben@v%pt_3 seien@v1%ppl and@conj thanne@adv he@pron1%nom thus@adv answeren@v%pt_3
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1655,data/oxford_txts/TC3_oxford.txt,than,conj,than,Ye al another than I dide er this,ye@adv al@adv another@gram_adj than@conj ich@pron%nom don@v1%pt_1 er@prep this@pron
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1655,data/riverside_cats/TC3_riv.cat,than,conj,than,Yee al another than I dide er this,ye@adv al@adv another@gram_adj than@conj ich@pron%nom don@v1%pt_1 er@prep this@pron
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1659,data/oxford_txts/TC3_oxford.txt,than,conj,than,Than thilke time he first herde of it seye,than@conj thilke@gram_adj time@n he@pron1%nom first@adv heren@v%pt_3 of@prep hit@pron seien@v1%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1659,data/riverside_cats/TC3_riv.cat,than,conj,than,Than thilke tyme he first herde of it seye,than@conj thilke@gram_adj time@n he@pron1%nom first@adv heren@v%pt_3 of@prep hit@pron seien@v1%inf
TC3_gui.csv,data/csvs/TC3_gui.csv,OXFORD,Troilus and Criseyde; Book III 1743,data/oxford_txts/TC3_oxford.txt,thanne,adv,thanne,And thanne he wolde singe in this manere,and@conj thanne@adv he@pron1%nom willen@v%pt_3 singen@v%inf in@prep this@gram_adj manere@n
TC3_gui.csv,data/csvs/TC3_gui.csv,RIVERSIDE,Troilus and Criseyde; Book III 1743,data/riverside_cats/TC3_riv.cat,thanne,adv,thanne,And thanne he wolde synge in this manere,and@conj thanne@adv he@pron1%nom willen@v%pt_3 singen@v%inf in@prep this@gram_adj manere@n
PhyT_gui.csv,data/csvs/PhyT_gui.csv,OXFORD,The Physician's Tale 121,data/oxford_txts/PhyT_oxford.txt,thanne,adv,thanne,Now was ther thanne a justice in that toun,nou@adv ben@v%pt_3 ther@adv thanne@adv a@indef_art justice@n in@prep that@art&gram_adj toun@n
PhyT_gui.csv,data/csvs/PhyT_gui.csv,RIVERSIDE,The Physician's Tale 121,data/riverside_cats/PhyT_riv.cat,thanne,adv,thanne,Now was ther thanne a justice in that toun,nou@adv ben@v%pt_3 ther@adv thanne@adv a@indef_art justice@n in@prep that@art&gram_adj toun@n
PhyT_gui.csv,data/csvs/PhyT_gui.csv,OXFORD,The Physician's Tale 238,data/oxford_txts/PhyT_oxford.txt,thanne,adv,thanne,Thanne yif me leiser fader min quod she,thanne@adv yeven@v%imp me@pron2%obj leiser@n fader@n min@pron%gen quethen@v%pt_3 she@pron%nom
PhyT_gui.csv,data/csvs/PhyT_gui.csv,RIVERSIDE,The Physician's Tale 238,data/riverside_cats/PhyT_riv.cat,thanne,adv,thanne,Thanne yif me leyser fader myn quod she,thanne@adv yeven@v%imp me@pron2%obj leiser@n fader@n min@pron%gen quethen@v%pt_3 she@pron%nom
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 723,data/oxford_txts/CYT_oxford.txt,than,conj,than,And God wot so hath many mo than I,and@conj god@n1#propn witen@v1%pr_3 so@adv haven@v%pr_3 mani@gram_adj mo@n than@conj ich@pron%nom
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 723,data/riverside_cats/CYT_riv.cat,than,conj,than,And God woot so hath many mo than I,and@conj god@n1#propn witen@v1%pr_3 so@adv haven@v%pr_3 mani@gram_adj mo@n than@conj ich@pron%nom
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 744,data/oxford_txts/CYT_oxford.txt,thanne,adv,thanne,Thanne he exciteth other folk therto,thanne@adv he@pron1%nom exciten@v%pr_3 other@gram_adj folk@n ther-to@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 744,data/riverside_cats/CYT_riv.cat,thanne,adv,thanne,Thanne he exciteth oother folk therto,thanne@adv he@pron1%nom exciten@v%pr_3 other@gram_adj folk@n ther-to@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 864,data/oxford_txts/CYT_oxford.txt,thanne,adv,than,For had we him than wer we siker ynow,for@conj haven@v%pt_pl we@pron%pl_nom him@pron%obj thanne@adv ben@v%pt_pl we@pron%pl_nom siker@adj inough@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 864,data/riverside_cats/CYT_riv.cat,thanne,adv,thanne,For hadde we hym thanne were we siker ynow,for@conj haven@v%pt_pl we@pron%pl_nom him@pron%obj thanne@adv ben@v%pt_pl we@pron%pl_nom siker@adj inough@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 924,data/oxford_txts/CYT_oxford.txt,thanne,adv,than,Than was I fered for that was min office,thanne@adv ben@v%pt_1 ich@pron%nom fered@ppl for@conj that@pron ben@v%pt_3 min@pron%gen office@n
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 924,data/riverside_cats/CYT_riv.cat,thanne,adv,thanne,Thanne was I fered for that was myn office,thanne@adv ben@v%pt_1 ich@pron%nom fered@ppl for@conj that@pron ben@v%pt_3 min@pron%gen office@n
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 1004,data/oxford_txts/CYT_oxford.txt,thanne,adv,than,Than why sholde al the remenant have blame,thanne@adv whi@adv shulen@v1%pt_3 al@gram_adj the@def_art remenaunt@n haven@v%inf blame@n
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 1004,data/riverside_cats/CYT_riv.cat,thanne,adv,thanne,Thanne why sholde al the remenant have a blame,thanne@adv whi@adv shulen@v1%pt_3 al@gram_adj the@def_art remenaunt@n haven@v%inf a@indef_art blame@n
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 1193,data/oxford_txts/CYT_oxford.txt,thanne,adv,thenne,Now yeve us drinke quod the chanon thenne,nou@adv yeven@v%imp us@pron%pl_obj drinke@n quethen@v%pt_3 the@def_art canoun@n2 thanne@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 1193,data/riverside_cats/CYT_riv.cat,thanne,adv,thenne,Now yeve us drynke quod the chanoun thenne,nou@adv yeven@v%imp us@pron%pl_obj drinke@n quethen@v%pt_3 the@def_art canoun@n2 thanne@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 1211,data/oxford_txts/CYT_oxford.txt,thanne,adv,thanne,Ful of water and ye shul see wel thanne,ful@adj of@prep water@n and@conj ye@pron%pl_nom shulen@v1%pr_pl sen@v1%inf wel@adv thanne@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 1211,data/riverside_cats/CYT_riv.cat,thanne,adv,thanne,Ful of water and ye shul se wel thanne,ful@adj of@prep water@n and@conj ye@pron%pl_nom shulen@v1%pr_pl sen@v1%inf wel@adv thanne@adv
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 1283,data/oxford_txts/CYT_oxford.txt,than,conj,than,Now goode sirs what wol ye bet than wel,nou@adv god@adj sire@n%pl what@pron willen@v%pr_pl ye@pron%pl_nom bet@adv%comp than@conj wel@adj
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 1283,data/riverside_cats/CYT_riv.cat,than,conj,than,Now good sires what wol ye bet than wel,nou@adv god@adj sire@n%pl what@pron willen@v%pr_pl ye@pron%pl_nom bet@adv%comp than@conj wel@adj
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 1331,data/oxford_txts/CYT_oxford.txt,thanne,adv,thanne,And thanne seid the chanon Lat us gon,and@conj thanne@adv seien@v1%pt_3 the@def_art canoun@n2 leten@v%imp us@pron%pl_obj gon@v%inf
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 1331,data/riverside_cats/CYT_riv.cat,thanne,adv,thanne,And thanne seyde the chanoun Lat us gon,and@conj thanne@adv seien@v1%pt_3 the@def_art canoun@n2 leten@v%imp us@pron%pl_obj gon@v%inf
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 1341,data/oxford_txts/CYT_oxford.txt,than,conj,than,This sotted preest who was gladder than he,this@gram_adj sotten@v#adj%ppl prest@n3 who@pron%nom ben@v%pt_3 glad@adj%comp than@conj he@pron1%nom
CYT_gui.csv,data/csvs/CYT_gui.csv,RIVERSIDE,The Canon's Yeoman's Tale 1341,data/riverside_cats/CYT_riv.cat,than,conj,than,This sotted preest who was gladder than he,this@gram_adj sotten@v#adj%ppl prest@n3 who@pron%nom ben@v%pt_3 glad@adj%comp than@conj he@pron1%nom
CYT_gui.csv,data/csvs/CYT_gui.csv,OXFORD,The Canon's Yeoman's Tale 1349,data/oxford_txts/CYT_oxford.txt,thanne,adv,than,Than had this preest this sory craft to lere,thanne@adv haven@v%pt_3 this@gram_adj prest@n3 this@gram_adj sori@adj craft@n1 to@part leren@v%inf
