OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Ye wolde wondre how wel and craftily,Ye wolde wondre how wel and craftily°,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 603,,10,10,Ye wolde wondre how wel and craftily,Ye wolde wondre how wel and craftily,u Su Sx u S u SuS,u Su Sx u S u SuS,ye@pron%pl_nom willen@v%pt_pl wondren@v%inf hou@adv&conj wel@adv and@conj craftili@adv,ye@pron%pl_nom willen@v%pt_pl wondren@v%inf hou@adv&conj wel@adv and@conj craftili@adv,
"He koude werke, and that in sondry wise.","He coude werke, and that in sondry wise.°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 604,,10,10,He koude werke and that in sondry wise,He coude werke and that in sondry wise,u Su Sx u S u Su Sx,u Su Sx u S u Su Sx,he@pron1%nom connen@v%pt_3 werken@v%inf and@conj that@pron in@prep sondri@adj wise@n2,he@pron1%nom connen@v%pt_3 werken@v%inf and@conj that@pron in@prep sondri@adj wise@n2,
He hath take on hym many a greet emprise,"He hath take on him many a greet emprise,°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 605,,10,10,He hath take on hym many a greet emprise,He hath take on him many a greet emprise,u S ux S u Sx u S uSx,u S ux S u Sx u S uSx,he@pron1%nom haven@v%pr_3 taken@v%ppl on@prep him@pron%obj mani@gram_adj a@indef_art gret@adj emprise@n,he@pron1%nom haven@v%pr_3 taken@v%ppl on@prep him@pron%obj mani@gram_adj a@indef_art gret@adj emprise@n,
Which were ful hard for any that is heere,Which were° ful hard for any° that is here,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 606,,10,10,Which were ful hard for any that is heere,Which were ful hard for any that is here,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,which@pron ben@v%pt_3 ful@adv hard@adj for@prep ani@gram_adj that@pron ben@v%pr_3 her@adv,which@pron ben@v%pt_3 ful@adv hard@adj for@prep ani@gram_adj that@pron ben@v%pr_3 her@adv,
"To brynge aboute, but they of hym it leere.","To bringe about, but° they of° him it lere.°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 607,,10,10,To brynge aboute but they of hym it leere,To bringe about but they of him it lere,u Sx uSx u S u S u Sx,u Sx uS u S u S u Sx,to@part bringen@v%inf abouten@adv but@conj thei@pron%pl_nom of@prep him@pron%obj hit@pron leren@v%pr_pl,to@part bringen@v%inf abouten@adv but@conj thei@pron%pl_nom of@prep him@pron%obj hit@pron leren@v%pr_pl,
As hoomly as he rit amonges yow,As homly° as he rit° amonges yow,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 608,,10,10,As hoomly as he rit amonges yow,As homly as he rit amonges yow,u Su S u S uSu S,u Su S u S uSu S,as@conj homli@adv as@conj he@pron1%nom riden@v%pr_3 amonges@prep you@pron%pl_obj,as@conj homli@adv as@conj he@pron1%nom riden@v%pr_3 amonges@prep you@pron%pl_obj,
"If ye hym knewe, it wolde be for youre prow.","If ye him knewe, it wold be for your prow;°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 609,,10,10,If ye hym knewe it wolde be for youre prow,If ye him knewe it wold be for your prow,u S u Sx u Sx u S ux S,u S u Sx u S u S u S,if@conj ye@pron%pl_nom him@pron%obj knouen@v%pt_pl hit@pron willen@v%pt_3 ben@v%inf for@prep your@pron%pl_gen prou@n,if@conj ye@pron%pl_nom him@pron%obj knouen@v%pt_pl hit@pron willen@v%pt_3 ben@v%inf for@prep your@pron%pl_gen prou@n,
Ye wolde nat forgoon his aqueyntaunce,Ye wolde nat forgoon° his aqueintaunce,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 610,,10,10,Ye wolde nat forgoon his aqueyntaunce,Ye wolde nat forgoon his aqueintaunce,u Su S uS u SuSx,u Su S uS u SuSx,ye@pron%pl_nom willen@v%pt_pl not@adv forgon@v%inf his@pron1%gen aqueintaunce@n,ye@pron%pl_nom willen@v%pt_pl not@adv forgon@v%inf his@pron1%gen aqueintaunce@n,
"For muchel good, I dar leye in balaunce","For° muchel good,° I dar leye in balaunce°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 611,,10,10,For muchel good I dar leye in balaunce,For muchel good I dar leye in balaunce,u Su S u S u S uSx,u Su S u S u S uSx,for@prep muchel@adj god@n2 ich@pron%nom durren@v%pr_1 leien@v1%inf in@prep balaunce@n,for@prep muchel@adj god@n2 ich@pron%nom durren@v%pr_1 leien@v1%inf in@prep balaunce@n,
Al that I have in my possessioun.,Al that I have in my possessioun.,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 612,,10,10,Al that I have in my possessioun,Al that I have in my possessioun,u S u Sx u S uSuS,u S u Sx u S uSuS,al@gram_adjas_n that@pron ich@pron%nom haven@v%pr_1 in@prep min@pron%gen possessioun@n,al@gram_adjas_n that@pron ich@pron%nom haven@v%pr_1 in@prep min@pron%gen possessioun@n,
He is a man of heigh discrecioun;,He is a man of heigh discrecioun,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 613,,10,10,He is a man of heigh discrecioun,He is a man of heigh discrecioun,u S u S u S uSuS,u S u S u S uSuS,he@pron1%nom ben@v%pr_3 a@indef_art man@n of@prep heigh@adj discrecioun@n,he@pron1%nom ben@v%pr_3 a@indef_art man@n of@prep heigh@adj discrecioun@n,
"I warne yow wel, he is a passyng man.","I warn° you wel, he is a passing° man.”",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 614,,10,10,I warne yow wel he is a passyng man,I warn you wel he is a passing man,u Sx u S u S u Su S,u S u S u S u Su S,ich@pron%nom warnen@v1%pr_1 you@pron%pl_obj wel@adv he@pron1%nom ben@v%pr_3 a@indef_art passing@prp#adj man@n,ich@pron%nom warnen@v1%pr_1 you@pron%pl_obj wel@adv he@pron1%nom ben@v%pr_3 a@indef_art passing@prp#adj man@n,
"Wel,"""" quod oure Hoost, """"I pray thee, tel me than","¶“Wel,” quod our Host, “I pray thee, tel me than",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 615,,10,10,Wel quod oure Hoost I pray thee tel me than,Wel quod our Host I pray thee tel me than,u S ux S u S u S u S,u S u S u S u S u S,wel@adv#interj quethen@v%pt_3 oure@pron%pl_gen hoste@n2 ich@pron%nom preien@v1%pr_1 the@pron2%obj tellen@v%imp me@pron2%obj thanne@adv,wel@adv#interj quethen@v%pt_3 oure@pron%pl_gen hoste@n2 ich@pron%nom preien@v1%pr_1 the@pron2%obj tellen@v%imp me@pron2%obj thanne@adv,
"Is he a clerk, or noon? Telle what he is.","Is he a clerk,° or noon?° tel what he is.”",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 616,,10,10,Is he a clerk or noon Telle what he is,Is he a clerk or noon tel what he is,u S u S u S ux S u S,u S u S u S u S u S,ben@v%pr_3 he@pron1%nom a@indef_art clerk@n or@conj non@adv1 tellen@v%imp what@pron he@pron1%nom ben@v%pr_3,ben@v%pr_3 he@pron1%nom a@indef_art clerk@n or@conj non@adv1 tellen@v%imp what@pron he@pron1%nom ben@v%pr_3,
"Nay, he is gretter than a clerk, ywis","“Nay, he is gretter than a clerk, ywis,”",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 617,,10,10,Nay he is gretter than a clerk ywis,Nay he is gretter than a clerk ywis,u S u Su S u S uS,u S u Su S u S uS,nai@interj he@pron1%nom ben@v%pr_3 gret@adj%comp than@conj a@indef_art clerk@n iwis@adv,nai@interj he@pron1%nom ben@v%pr_3 gret@adj%comp than@conj a@indef_art clerk@n iwis@adv,
"Seyde this Yeman, """"and in wordes fewe","Seid this Yeman, “and in wordes fewe",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 618,,9,9,Seyde this Yeman and in wordes fewe,Seid this Yeman and in wordes fewe,Sx u Su S u Su Sx,S u Su S u Su Sx,seien@v1%pt_3 this@gram_adj yeman@n and@conj in@prep word@n%pl feue@pron_gram_adj,seien@v1%pt_3 this@gram_adj yeman@n and@conj in@prep word@n%pl feue@pron_gram_adj,
"Hoost, of his craft somwhat I wol yow shewe.","Host, of his craft somwhat I wol yow shewe.",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 619,,10,10,Hoost of his craft somwhat I wol yow shewe,Host of his craft somwhat I wol yow shewe,u S u S uS u S u Sx,u S u S uS u S u Sx,hoste@n2 of@prep his@pron1%gen craft@n1 som-what@pron ich@pron%nom willen@v%pr_1 you@pron%pl_obj sheuen@v1%inf,hoste@n2 of@prep his@pron1%gen craft@n1 som-what@pron ich@pron%nom willen@v%pr_1 you@pron%pl_obj sheuen@v1%inf,
"I seye, my lord kan swich subtilitee --","¶“I say, my lord can° swich subtilitee°—",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 620,,10,10,I seye my lord kan swich subtilitee,I say my lord can swich subtilitee,u S u S u S uSuS,u S u S u S uSuS,ich@pron%nom seien@v1%pr_1 min@pron%gen lord@n connen@v%pr_3 swich@gram_adj sotilte@n --@dash,ich@pron%nom seien@v1%pr_1 min@pron%gen lord@n connen@v%pr_3 swich@gram_adj sotilte@n --@dash,
But al his craft ye may nat wite at me,(But al his craft ye may nat wite at° me;,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 621,,10,10,But al his craft ye may nat wite at me,But al his craft ye may nat wite at me,u S u S u S u Sx u S,u S u S u S u Sx u S,but@conj al@gram_adj his@pron1%gen craft@n1 ye@pron%pl_nom mouen@v3%pr_pl not@adv witen@v1%inf at@prep me@pron2%obj,but@conj al@gram_adj his@pron1%gen craft@n1 ye@pron%pl_nom mouen@v3%pr_pl not@adv witen@v1%inf at@prep me@pron2%obj,
And somwhat helpe I yet to his wirkyng --,And° somwhat helpe I yet to° his werking)—,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 622,,10,10,And somwhat helpe I yet to his wirkyng,And somwhat helpe I yet to his werking,u Su Sx u S u S uS,u Su Sx u S u S uS,and@conj som-what@adv helpen@v%pr_1 ich@pron%nom yet@adv to@prep his@pron1%gen werkinge@ger --@dash,and@conj som-what@adv helpen@v%pr_1 ich@pron%nom yet@adv to@prep his@pron1%gen werkinge@ger --@dash,
That al this ground on which we been ridyng,That al this ground on which we been riding,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 623,,10,10,That al this ground on which we been ridyng,That al this ground on which we been riding,u S u S u S u S uS,u S u S u S u S uS,that@conj al@gram_adj this@gram_adj ground@n on@prep which@pron we@pron%pl_nom ben@v%pr_pl riden@v%prp,that@conj al@gram_adj this@gram_adj ground@n on@prep which@pron we@pron%pl_nom ben@v%pr_pl riden@v%prp,
Til that we come to Caunterbury toun,Til that we com to Caunterbury toun,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 624,,10,10,Til that we come to Caunterbury toun,Til that we com to Caunterbury toun,u S u Sx u SuSu S,u S u S u SuSu S,til@conj that@part we@pron%pl_nom comen@v%pr_pl to@prep caunterbury@n#propn toun@n,til@conj that@part we@pron%pl_nom comen@v%pr_pl to@prep caunterbury@n#propn toun@n,
He koude al clene turnen up-so-doun,He coude al clene° turne it up-so-doun,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 625,DIFF,10,10,He koude al clene turnen upsodoun,He coude al clene turne it upsodoun,u Sx u Su Su SuS,u Sx u Su Sx u SuS,he@pron1%nom connen@v%pt_3 al@gram_adjas_n clene@adv turnen@v%inf up_so_doun@adv,he@pron1%nom connen@v%pt_3 al@gram_adjas_n clene@adv turnen@v%inf hit@pron up_so_doun@adv,green
And pave it al of silver and of gold.,And pave it al of silver and of gold.”,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 626,,10,10,And pave it al of silver and of gold,And pave it al of silver and of gold,u Sx u S u Su S u S,u Sx u S u Su S u S,and@conj paven@v%inf hit@pron al@adv of@prep silver@n and@conj of@prep gold@n,and@conj paven@v%inf hit@pron al@adv of@prep silver@n and@conj of@prep gold@n,
And whan this Yeman hadde this tale ytold,¶And whan this Yeman had this tale ytold,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 627,,10,10,And whan this Yeman hadde this tale ytold,And whan this Yeman had this tale ytold,u S u Su Sx u Sx uS,u S u Su S u Sx uS,and@conj whan@adv&conj this@gram_adj yeman@n haven@v%pt_3 this@gram_adj tale@n itellen@v%ppl,and@conj whan@adv&conj this@gram_adj yeman@n haven@v%pt_3 this@gram_adj tale@n itellen@v%ppl,
"Unto oure Hoost, he seyde, """"Benedicitee!","Unto our Host, he seide, “Benedicite!°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 628,,10,10,Unto oure Hoost he seyde Benedicitee,Unto our Host he seide Benedicite,uS ux S u Sx uxSuS,uS u S u Sx uSuSx,unto@prep oure@pron%pl_gen hoste@n2 he@pron1%nom seien@v1%pt_3 benedicite@interj,unto@prep oure@pron%pl_gen hoste@n2 he@pron1%nom seien@v1%pt_3 benedicite@interj,
This thyng is wonder merveillous to me,This thing is wonder° merveillous to me,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 629,,10,10,This thyng is wonder merveillous to me,This thing is wonder merveillous to me,u S u Su SuS u S,u S u Su SuS u S,this@gram_adj thing@n ben@v%pr_3 wonder@adv merveillous@adj to@prep me@pron2%obj,this@gram_adj thing@n ben@v%pr_3 wonder@adv merveillous@adj to@prep me@pron2%obj,
Syn that thy lord is of so heigh prudence,"Sin that thy lord is of so heigh° prudence,°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 630,,10,10,Syn that thy lord is of so heigh prudence,Sin that thy lord is of so heigh prudence,u S u S u S u S uSx,u S u S u S u S uSx,sin@conj that@part thin@pron%gen lord@n ben@v%pr_3 of@prep so@adv heigh@adj prudence@n,sin@conj that@part thin@pron%gen lord@n ben@v%pr_3 of@prep so@adv heigh@adj prudence@n,
By cause of which men sholde hym reverence,Bicause of which men sholde him reverence,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 631,DIFF,10,10,By cause of which men sholde hym reverence,Bicause of which men sholde him reverence,u Sx u S u Sx u SuSx,uSx u S u Sx u SuSx,bi@prep cause@n of@prep which@pron man@n%pl shulen@v1%pt_pl him@pron%obj reverencen@v%inf,bicause@conj of@prep which@pron man@n%pl shulen@v1%pt_pl him@pron%obj reverencen@v%inf,green
That of his worshipe rekketh he so lite.,That of his worship° rekketh° he so lite;°,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 632,,10,10,That of his worshipe rekketh he so lite,That of his worship rekketh he so lite,u S u Sux Su S u Sx,u S u Su Su S u Sx,that@conj of@prep his@pron1%gen worshipe@n recchen@v2%pr_3 he@pron1%nom so@adv lite@adv,that@conj of@prep his@pron1%gen worshipe@n recchen@v2%pr_3 he@pron1%nom so@adv lite@adv,
His overslope nys nat worth a myte,His oversloppe° nis nat° worth a mite,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 633,,10,10,His overslope nys nat worth a myte,His oversloppe nis nat worth a mite,u SuSu S u S u Sx,u SuSu S u S u Sx,his@pron1%gen oversloppe@n ben@v%pr_3_neg not@adv worth@adj a@indef_art mite@n2,his@pron1%gen oversloppe@n ben@v%pr_3_neg not@adv worth@adj a@indef_art mite@n2,
"As in effect, to hym, so moot I go","As in effect,° to him, so moot I go!°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 634,,10,10,As in effect to hym so moot I go,As in effect to him so moot I go,u S uS u S u S u S,u S uS u S u S u S,as@conj in@prep effect@n to@prep him@pron%obj so@adv moten@v2%pr_1 ich@pron%nom gon@v%inf,as@conj in@prep effect@n to@prep him@pron%obj so@adv moten@v2%pr_1 ich@pron%nom gon@v%inf,
It is al baudy and totore also.,It is al baudy° and totore° also.,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 635,,10,10,It is al baudy and totore also,It is al baudy and totore also,u S u Su S uSx uS,u S u Su S uSx uS,hit@pron ben@v%pr_3 al@adv baudi@adj and@conj toteren@v%ppl also@adv,hit@pron ben@v%pr_3 al@adv baudi@adj and@conj toteren@v%ppl also@adv,
"Why is thy lord so sluttissh, I the preye","Why is thy lord so sluttish,° I thee preye",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 636,,10,10,Why is thy lord so sluttissh I the preye,Why is thy lord so sluttish I thee preye,u S u S u Su S u S,u S u S u Su S u S,whi@adv ben@v%pr_3 thin@pron%gen lord@n so@adv sluttish@adj ich@pron%nom the@pron2%obj preien@v1%pr_1,whi@adv ben@v%pr_3 thin@pron%gen lord@n so@adv sluttish@adj ich@pron%nom the@pron2%obj preien@v1%pr_1,
And is of power bettre clooth to beye,"And is of power° better cloth to beye,°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 637,,10,10,And is of power bettre clooth to beye,And is of power better cloth to beye,u S u Su Su S u S,u S u Su Su S u S,and@conj ben@v%pr_3 of@prep pouere@n bettre@adj%comp cloth@n to@part bien@v%inf,and@conj ben@v%pr_3 of@prep pouere@n bettre@adj%comp cloth@n to@part bien@v%inf,
If that his dede accorde with thy speche?,If that his dede accorde° with thy speche?,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 638,,10,10,If that his dede accorde with thy speche,If that his dede accorde with thy speche,u S u Sx uSu S u Sx,u S u Sx uSu S u Sx,if@conj that@part his@pron1%gen dede@n accorden@v%pr_3 with@prep thin@pron%gen speche@n,if@conj that@part his@pron1%gen dede@n accorden@v%pr_3 with@prep thin@pron%gen speche@n,
"Telle me that, and that I thee biseche.","Tel me that, and that I thee biseche.”",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 639,,9,9,Telle me that and that I thee biseche,Tel me that and that I thee biseche,Sx u S u S u S uSx,S u S u S u S uSx,tellen@v%imp me@pron2%obj that@pron and@conj that@pron ich@pron%nom the@pron2%obj bisechen@v%pr_1,tellen@v%imp me@pron2%obj that@pron and@conj that@pron ich@pron%nom the@pron2%obj bisechen@v%pr_1,
"Why?"""" quod this Yeman, """"wherto axe ye me?","¶“Why?” quod this Yeman, “Wherto° ax ye° me?",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 640,,10,10,Why quod this Yeman wherto axe ye me,Why quod this Yeman Wherto ax ye me,u S u Su Su Sx u S,u S u Su Su S u S,whi@adv quethen@v%pt_3 this@gram_adj yeman@n wher-to@adv asken@v%pr_pl ye@pron%pl_nom me@pron2%obj,whi@adv quethen@v%pt_3 this@gram_adj yeman@n wher-to@adv asken@v%pr_pl ye@pron%pl_nom me@pron2%obj,
"God help me so, for he shal nevere thee!","God help me so, for he shal never thee!°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 641,,10,10,God help me so for he shal nevere thee,God help me so for he shal never thee,u S x u S u S uSu S,u S u S u S u Su S,god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv for@conj he@pron1%nom shulen@v1%pr_3 never@adv the@pron2%obj,god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv for@conj he@pron1%nom shulen@v1%pr_3 never@adv the@pron2%obj,
(But I wol nat avowe that I seye,(But I wol nat avowe° that° I seye,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 642,,10,10,But I wol nat avowe that I seye,But I wol nat avowe that I seye,u S u S uSu S u S,u S u S uSu S u S,but@conj ich@pron%nom willen@v%pr_1 not@adv avouen@v1%inf that@pron ich@pron%nom seien@v1%pr_1,but@conj ich@pron%nom willen@v%pr_1 not@adv avouen@v1%inf that@pron ich@pron%nom seien@v1%pr_1,
"And therfore keepe it secree, I yow preye.)","And therfor kepe it secree, I yow preye).",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 643,,10,10,And therfore keepe it secree I yow preye,And therfor kepe it secree I yow preye,u Sux Sx u Su S u S,u Su Sx u Su S u S,and@conj ther-fore@adv kepen@v%imp hit@pron secre@adj ich@pron%nom you@pron%pl_obj preien@v1%pr_1,and@conj ther-fore@adv kepen@v%imp hit@pron secre@adj ich@pron%nom you@pron%pl_obj preien@v1%pr_1,
"He is to wys, in feith, as I bileeve.","He is to wis, in feith, as I bileve;",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 644,,10,10,He is to wys in feith as I bileeve,He is to wis in feith as I bileve,u S u S u S u S uSx,u S u S u S u S uSx,he@pron1%nom ben@v%pr_3 to@adv2 wise@adj in@prep feith@n as@conj ich@pron%nom bileven@v2%pr_1,he@pron1%nom ben@v%pr_3 to@adv2 wise@adj in@prep feith@n as@conj ich@pron%nom bileven@v2%pr_1,
"That that is overdoon, it wol nat preeve","That that° is overdoon,° it wol nat preve°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 645,,10,10,That that is overdoon it wol nat preeve,That that is overdoon it wol nat preve,u S u SuS u S u Sx,u S u SuS u S u Sx,that@pron that@pron ben@v%pr_3 overdon@v%ppl hit@pron willen@v%pr_3 not@adv preven@v%inf,that@pron that@pron ben@v%pr_3 overdon@v%ppl hit@pron willen@v%pr_3 not@adv preven@v%inf,
"Aright, as clerkes seyn; it is a vice.","Aright, as clerkes seyn, it is a vice.",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 646,,10,10,Aright as clerkes seyn it is a vice,Aright as clerkes seyn it is a vice,uS u Su S u S u Sx,uS u Su S u S u Sx,a-right@adv as@conj clerk@n%pl seien@v1%pr_pl hit@pron ben@v%pr_3 a@indef_art vice@n,a-right@adv as@conj clerk@n%pl seien@v1%pr_pl hit@pron ben@v%pr_3 a@indef_art vice@n,
Wherfore in that I holde hym lewed and nyce.,Wherfore in that I holde him lewed° and nice.°,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 647,,10,10,Wherfore in that I holde hym lewed and nyce,Wherfore in that I holde him lewed and nice,uSx u S u Sx u Sx u Sx,uSx u S u Sx u Sx u Sx,wher-for@adv in@prep that@pron ich@pron%nom holden@v1%pr_1 him@pron%obj leued@adj and@conj nice@adj,wher-for@adv in@prep that@pron ich@pron%nom holden@v1%pr_1 him@pron%obj leued@adj and@conj nice@adj,
For whan a man hath over-greet a wit,"For whan a man hath overgreet a wit,°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 648,,10,10,For whan a man hath overgreet a wit,For whan a man hath overgreet a wit,u S u S u SuS u S,u S u S u SuS u S,for@conj whan@adv&conj a@indef_art man@n haven@v%pr_3 overgret@adj a@indef_art wit@n,for@conj whan@adv&conj a@indef_art man@n haven@v%pr_3 overgret@adj a@indef_art wit@n,
Ful oft hym happeth to mysusen it.,Ful oft him happeth° to misusen it;,data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 649,,10,10,Ful oft hym happeth to mysusen it,Ful oft him happeth to misusen it,u S u Su S uSu S,u S u Su S uSu S,ful@adv ofte@adv him@pron%obj happen@v1%pr_3 to@part misusen@v%inf hit@pron,ful@adv ofte@adv him@pron%obj happen@v1%pr_3 to@part misusen@v%inf hit@pron,
"So dooth my lord, and that me greveth soore;","So dooth my lord, and that me greveth sore.°",data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 650,,10,10,So dooth my lord and that me greveth soore,So dooth my lord and that me greveth sore,u S u S u S u Su Sx,u S u S u S u Su Sx,so@adv don@v1%pr_3 min@pron%gen lord@n and@conj that@pron me@pron2%obj greven@v%pr_3 sore@adv,so@adv don@v1%pr_3 min@pron%gen lord@n and@conj that@pron me@pron2%obj greven@v%pr_3 sore@adv,
